회사명,종목코드,회계년도,종가,ROE,시가총액,PER,PBR,PCR,PSR,PRR,RDS,RDO,RDN,ROA,판관비,EY,수정종가,수익률
사조오양,006090,2016,13650.0,0.10845081371791952,128620387350.0,-0.41380743387907526,-0.3660208615403403,-0.3826030225479379,-0.3484413741781668,2.8475984171080606,-0.4517437898300299,-0.3128530873207993,-0.24060543945501164,-0.10966723543662052,-0.5212751179022267,0.3915364634930837,14700.0,0.5000000000000004
사조오양,006090,2017,13100.0,1.0706182383463678,123437880900.0,-0.48725003842086595,-0.4480241529662704,-0.37962078066658944,-0.353897604200122,8.251764154966207,-0.4524722341131362,-0.3131464157577653,-0.24096902764065903,0.8821932711338428,-0.4544045502862963,0.6454633859860603,12550.0,-1.462585034013606
사조오양,006090,2018,9730.0,-0.3690604947919911,91683250470.0,-0.3843716379787256,-0.5482503980424073,-0.20048745166026302,-0.3582625882176861,5.55390012157861,-0.4524028628976017,-0.3129881936431784,-0.24080346546339676,-0.4274514897767463,-0.3179138812400612,0.2178559055405242,13100.0,0.43824701195219085
사조오양,006090,2019,7570.0,-0.017774120701159163,71330134230.0,-0.47514669719237884,-0.6788482325355552,-0.4191851896258114,-0.37026629426598756,2.4354733512420723,-0.4521825515614212,-0.313005372636798,-0.24079789265756585,-0.0198087876355918,-0.10702103333449074,1.5414990239455912,8900.0,-3.206106870229007
삼성출판사,068290,2015,14600.0,-0.43217296200153044,146000000000.0,0.4106298676652505,0.007549688288896747,-0.4806193723815882,-0.12691843528678637,-0.19409881842380786,-0.4527664034010679,-0.3132696036014121,-0.24103379549037127,0.0017400641739167208,0.16799221802086114,-1.0948896146678586,13150.0,17.801268498942918
삼성출판사,068290,2016,11150.0,-0.18091389443147776,111500000000.0,0.29588314232915686,0.19889070161606706,1.230988651386963,-0.08708795612651352,-0.19409881842380786,-0.4527664034010679,-0.3132696036014121,-0.24103379549037127,0.3144559295648445,0.6495084364722867,-0.8917542284378871,11900.0,-0.9505703422053235
삼성출판사,068290,2017,11950.0,-0.5250554609136826,119500000000.0,0.2726165252103174,-0.04104485477832113,0.7766938047948918,-0.1487433553746071,-0.19409881842380786,-0.4527664034010679,-0.3132696036014121,-0.24103379549037127,-0.28224373822870014,0.7886932271089139,-1.006826410869769,10800.0,-0.9243697478991597
삼성출판사,068290,2019,25350.0,-0.3380996618212737,253500000000.0,1.3725517249118087,0.8184711257230941,1.1391356014414324,0.013306676277461843,-0.19409881842380786,-0.4527664034010679,-0.3132696036014121,-0.24103379549037127,-0.39003112560156267,0.15035352197883242,-1.2361213238328324,17800.0,8.445595854922278
삼양사,145990,2015,103500.0,-0.03444533845462244,635140066500.0,-0.3679204945613644,-0.35387222577353583,-0.4806193723815882,-0.3424395211540161,-0.18600132905433528,-0.08658895673053194,-0.08534024538467892,-0.0643575659961085,-0.1907734395073488,-0.1693266566780262,-0.043494106392028054,87900.0,10.06849315068493
삼양사,145990,2016,105000.0,0.29183420900601476,1080429315000.0,-0.39083458717840314,-0.31135200058972023,-0.2860777936549617,-0.3206146010661954,-0.18534002744727449,-0.03664973514949387,-0.12884897515122756,-0.10088680968667096,0.14033963704171318,-0.2658375457362832,0.17429541812676597,94500.0,0.7508532423208192
삼양사,145990,2017,92800.0,-0.5976943382680581,954893718400.0,-0.06727584860909,-0.3781694973071448,-0.4806193723815882,-0.32934456910132365,-0.18623041803403673,-0.05146254470052918,-0.012519827604662099,0.042526926280923014,-0.49364256564572306,-0.15716924998572038,-0.46511053349315007,99400.0,0.5185185185185182
삼양사,145990,2018,55000.0,-0.5000486342834878,565939165000.0,-0.23337364304080385,-0.48750721920838497,0.12646566659823189,-0.34353076715840714,-0.19008350039659086,-0.0048268787260253255,0.006904868757486494,0.030130278507223593,-0.38673563516674847,0.41130017981298933,0.07026505088419854,86100.0,-1.338028169014085
삼양사,145990,2019,50600.0,-0.6262735687025665,520664031800.0,-0.13454927436937023,-0.6424023252351417,-0.335583008885345,-0.3571713422132951,-0.19053751147213338,0.01795268231487383,0.08156512727442349,0.07665451209547401,-0.51725500404355,0.5989129782542227,-0.5175911102027738,61300.0,-2.880371660859465
삼양패키징,272550,2019,15750.0,0.23348494686889348,223804413000.0,-0.44759103196829897,-0.4146154046075582,-0.3996018012716237,-0.3271620770925416,-0.19409881842380786,-0.4527664034010679,-0.3132696036014121,-0.24103379549037127,0.17284944403425054,-0.44061167016915953,0.929436944596466,17100.0,-1.7590361445783131
삼양홀딩스,000070,2015,159000.0,-0.5750691141740722,1361719089000.0,0.9978181794977756,0.03184695982250555,1.3537576088358045,0.7073391350701611,-0.1870895259056942,0.14969218225897665,0.08770024006797697,0.04514287295907642,-0.4375874846958541,-0.3074136412659151,-1.1195213404309117,91000.0,2.962962962962963
삼양홀딩스,000070,2016,119500.0,-0.7917949449690941,1023430384500.0,-0.2735026821624383,-0.3690580204820414,1.2829790681851363,1.0701784315301808,-0.1883038968221482,0.06294698835040488,-0.03739378038696921,0.07055664062443091,-0.5562670668888257,-0.09781518171413182,-0.7119060017549945,157500.0,7.307692307692308
삼양홀딩스,000070,2017,122000.0,-0.6631884080138064,1044841062000.0,-0.26944865039173144,-0.5512875569841083,0.7079034253984557,0.7804526173643606,-0.18845184881749344,0.06840474197654736,0.0991290113774533,0.07545589251992076,-0.555022134330018,-0.08455181236162042,-0.7872112652813453,126000.0,-1.9999999999999996
삼양홀딩스,000070,2018,78500.0,-0.39406732142218603,672295273500.0,-0.3018809045573862,-0.542176080159005,-0.252875500709283,0.9523238630559487,-0.1910789834665992,0.13341577080626457,0.04090862763412364,0.008544556484223477,-0.302132797580711,0.4248123858700717,-0.5349522710382606,98200.0,-2.2063492063492065
