회사명,종목코드,회계년도,종가,ROE,상장주식수,시가총액,수익률,PER,PBR,PCR,PSR,ROA,NEW,EY,수정종가
동원산업,006040,2017,336000.0,19.65,3363200.0,1130035200000.0,1.8292682926829262,16.395,1.65,10.09,1.13,6.555502494441511,0.16317386307966336,0.07570022710068129,67900.0
동원산업,006040,2018,203000.0,7.35,3363200.0,682729600000.0,-0.6774668630338732,17.105,1.355,44.045,0.98,2.7386399773158434,0.2704426554817603,0.06906077348066299,63300.0
동원산업,006040,2019,211500.0,4.45,3677641.0,777821071500.0,-2.4802527646129544,720.0,1.2650000000000001,13.799999999999999,1.2,1.7214325172710754,0.2761787805333325,0.056274620146314014,47600.0
동원산업,006040,2020,222500.0,21.01,3677641.0,818275122500.0,-2.26890756302521,8.629999999999999,0.935,6.76,0.97,7.844267837641808,0.22902837914395963,0.06835269993164729,36800.0
동원산업,006040,2021,227000.0,12.59,3677641.0,834824507000.0,4.184782608695652,12.370000000000001,1.1949999999999998,9.2,1.33,5.6183416352257805,0.2314952021407297,0.08203445447087777,52200.0
동원산업,006040,2022,49350.0,9.42,49982665.0,2466644517750.0,-0.5555555555555558,4.22,0.24,3.84,0.48,4.199656409331149,0.4043024411598963,0.06013229104028864,49300.0
동원시스템즈,014820,2014,24050.0,1.17,24079554.0,579113273700.0,-0.05347593582887722,63.964999999999996,2.24,289.98,1.54,0.034523661244654315,0.09069047695012279,0.02297266253158741,9300.0
동원시스템즈,014820,2015,88200.0,15.73,24079554.0,2123816662800.0,30.537634408602152,84.72,7.904999999999999,64.33500000000001,5.185,3.6232446153962137,0.031490995513626496,0.012545477355413375,37700.0
동원시스템즈,014820,2016,59700.0,23.62,24079554.0,1437549373800.0,9.867374005305042,54.019999999999996,6.705,83.495,4.395,6.1575377158146,0.04925675478736729,0.022614201718679332,74900.0
동원시스템즈,014820,2017,47000.0,20.8,25618511.0,1204070017000.0,-1.9626168224299068,29.57,4.1899999999999995,62.545,3.21,7.1712990738950655,0.05694564604377156,0.026455026455026457,60200.0
동원시스템즈,014820,2018,27350.0,13.17,25618511.0,700666275850.0,-2.3504983388704312,25.895,2.8549999999999995,44.845,1.9249999999999998,5.6591538264313455,0.08114752480562105,0.05285412262156448,46050.0
동원시스템즈,014820,2019,29400.0,8.69,25618511.0,753184223400.0,-2.46471226927253,32.775,2.545,16.0,1.795,4.0533623900468285,0.07366413724061019,0.04985044865403789,34700.0
동원시스템즈,014820,2020,35700.0,10.97,25618511.0,914580842700.0,-4.178674351585014,16.855,1.76,11.91,1.175,4.907960703278999,0.06040315893443763,0.062421972534332085,20200.0
동원시스템즈,014820,2021,51200.0,6.95,29188411.0,1494446643200.0,14.282178217821784,40.495000000000005,2.4000000000000004,29.325,1.815,3.226156199519956,0.043894257649465744,0.05353319057815846,49050.0
동원시스템즈,014820,2022,40600.0,10.4,28991282.0,1177046049200.0,1.6819571865443428,26.245,2.44,13.64,1.195,4.982854291740807,0.0602844290146741,0.09285051067780874,57300.0
두산밥캣,241560,2018,31500.0,7.38,100249166.0,3157848729000.0,-1.471801925722146,849.5150000000001,1.1949999999999998,955.29,174.85,4.103069535419303,0.13372772581596323,inf,31000.0
두산밥캣,241560,2019,34350.0,7.05,100249166.0,3443558852100.0,0.04838709677419395,30.765,1.145,27.265,19.65,4.058864453000747,0.14610408144852277,0.0397456279809221,31150.0
두산밥캣,241560,2020,29650.0,6.15,100249166.0,2972387771900.0,-3.2584269662921352,16.895,0.77,16.375,11.73,3.555057853041274,0.16686391516237417,0.05763688760806916,21000.0
두산밥캣,241560,2021,40750.0,9.19,100249166.0,4085153514500.0,9.285714285714286,0.0,1.505,0.0,148.685,4.497065017181157,0.15625031488642235,inf,40500.0
두산밥캣,241560,2022,34600.0,13.78,100249166.0,3468621143600.0,-0.444444444444444,31.740000000000002,1.2349999999999999,21.755000000000003,15.015,6.963982954475628,0.2528121116997737,0.04462293618920125,38700.0
두산에너빌리티,034020,2014,23650.0,-2.02,106158256.0,2510642754400.0,-2.199953526199605,0.0,0.78,10.25,0.575,-0.31023387424304716,0.8739189401418248,0.07633587786259542,26854.0
두산에너빌리티,034020,2015,20600.0,-25.21,106158256.0,2186860073600.0,-2.2938854546808676,0.0,0.78,0.0,0.5700000000000001,-6.422928461923292,1.1411756143555027,0.07326007326007326,20694.0
두산에너빌리티,034020,2016,27200.0,-4.84,106158256.0,2887504563200.0,-2.291485454721175,0.0,0.755,4.835,0.56,-0.8679117856476527,0.5624286782772139,0.07052186177715092,15952.0
두산에너빌리티,034020,2017,15350.0,-8.51,106462462.0,1634198791700.0,1.4618856569709138,173.415,0.75,0.0,0.63,-0.43941436224770375,0.9664094399171009,0.07225433526011561,18284.0
두산에너빌리티,034020,2018,9730.0,-16.92,117146803.0,1139838393190.0,-3.598227958871144,0.0,0.645,13.995000000000001,0.475,-1.6994826312893805,1.3755264916213872,0.07616146230007616,11705.0
두산에너빌리티,034020,2019,5720.0,-14.73,202146875.0,1156280125000.0,-4.62964545066211,0.0,0.63,0.0,0.415,-0.42067839392708783,1.3831047454871717,0.05350454788657035,6286.0
두산에너빌리티,034020,2020,13500.0,-37.2,374636810.0,5057596935000.0,-4.944320712694878,0.0,1.0050000000000001,0.0,0.745,-3.2793838046277357,0.37590600524990236,inf,3178.0
두산에너빌리티,034020,2021,20400.0,10.67,520920876.0,10626785870400.0,28.42039018250472,365.05,2.055,17.31,2.705,2.7226234889404872,0.0928812664560491,0.020580366330520683,12210.0
두산에너빌리티,034020,2022,15400.0,-11.7,638308033.0,9829943708200.0,6.625716625716627,0.0,2.23,41.93,2.16,-1.9659616300576,0.147483700317697,0.0187863986473793,20300.0
두산퓨얼셀,336260,2021,48000.0,1.69,65493726.0,3143698848000.0,89.21017145058755,487.57500000000005,8.395,0.0,11.114999999999998,1.2442012626480092,0.009610142211688084,0.007682851874615857,51500.0
두산퓨얼셀,336260,2022,29350.0,0.74,65493726.0,1922240858100.0,-2.194174757281553,763.135,5.77,0.0,9.445,0.37622730551113975,0.019486123105833697,0.008401243384020835,40200.0
디엘,000210,2014,65800.0,-10.15,34800000.0,2289840000000.0,-0.5996789804612546,0.0,0.6950000000000001,13.57,0.39,-4.157034590832843,0.20380815646508055,0.0681198910081744,77892.0
디엘,000210,2015,67100.0,4.82,34800000.0,2335080000000.0,-2.6102809017614135,22.54,0.63,3.86,0.35,1.7983506140862553,0.21642487966151053,0.17211703958691912,57560.0
디엘,000210,2016,87100.0,5.92,34800000.0,3031080000000.0,3.736275191104934,80.455,0.66,11.49,0.35,2.366098603375164,0.1836061869036779,0.09737098344693282,79066.0
디엘,000210,2017,82400.0,10.14,34800000.0,2867520000000.0,-0.7314142615030483,32.265,0.7250000000000001,11.03,0.30000000000000004,3.7903414016314425,0.22673539399899564,0.1122334455667789,73283.0
디엘,000210,2018,102500.0,12.37,34800000.0,3567000000000.0,-0.9617510200182855,4.79,0.6799999999999999,4.1,0.37,5.283650778337905,0.16114478889823383,0.1680672268907563,66235.0
디엘,000210,2019,90500.0,11.74,34800000.0,3149400000000.0,3.3969955461613943,10.125,0.75,5.355,0.545,5.282973735478909,0.1674764101098622,0.29154518950437314,88735.0
디엘,000210,2020,83000.0,11.84,34800000.0,2888400000000.0,-3.0651941173156025,5.695,1.435,2.99,3.3150000000000004,4.119284538837647,0.0676152264229331,0.04748338081671415,61536.0
디엘,000210,2021,60900.0,26.52,20955884.0,1276213335600.0,3.926807072282892,4.035,0.575,126.30000000000001,36.68,10.513543919675758,0.17889433187333323,0.0035146914100941938,85700.0
디엘,000210,2022,59200.0,1.52,20955884.0,1240588332800.0,-2.8121353558926487,9.795,0.47000000000000003,10.865,6.42,0.7297523313328,0.5816953198094754,0.12391573729863692,61600.0
롯데관광개발,032350,2014,13950.0,0.68,24613632.0,343360166400.0,10.315826208340603,1365.72,3.425,183.59,9.885,0.5779677305262263,0.06275257326995518,inf,11643.0
롯데관광개발,032350,2015,12750.0,-36.07,30263349.0,385857699750.0,-1.0100489564545223,0.0,2.73,0.0,10.83,-20.038458004794585,0.057488079191816095,0.005306447333510215,10467.0
롯데관광개발,032350,2016,7360.0,0.93,45395023.0,334107369280.0,-2.679850960160505,202.97,3.6500000000000004,175.05,12.715,0.4195312901531697,0.07166318435776346,0.01177024482109228,7662.0
롯데관광개발,032350,2017,10800.0,1.99,45395023.0,490266248400.0,-1.284259984338293,159.36,3.1799999999999997,80.15,7.97,0.8410603785872288,0.05494158345165823,0.012106537530266345,6678.0
롯데관광개발,032350,2018,14550.0,-47.74,65163174.0,948124181700.0,17.43935309973046,0.0,2.895,151.885,11.57,-22.272337283825873,0.03048219163462351,0.00536797466315959,18324.0
롯데관광개발,032350,2019,14300.0,-4.77,69275662.0,990641966600.0,-3.0691988648766646,0.0,3.02,0.0,11.44,-2.489497927728457,0.03932415778195036,inf,12700.0
롯데관광개발,032350,2020,15000.0,-30.87,69275662.0,1039134930000.0,-3.3937007874015745,0.0,3.755,0.0,65.135,-6.847887664839246,0.06895640203337212,inf,8390.0
롯데관광개발,032350,2021,17550.0,-140.42,69275662.0,1215787868100.0,13.241954707985698,0.0,14.615,0.0,13.99,-15.409392960332518,0.1960227036748139,inf,19500.0
롯데관광개발,032350,2022,14450.0,-154.22,72332651.0,1045206806950.0,-0.6666666666666665,0.0,3.62,0.0,6.33,-12.464559321874576,0.28931179646868255,inf,18200.0
롯데쇼핑,023530,2014,273000.0,3.2,31490892.0,8597013516000.0,-1.8304605093902748,19.82,0.7,7.9350000000000005,0.675,1.5365321145214135,0.8810637471841797,0.13192612137203166,304848.0
롯데쇼핑,023530,2015,232500.0,-2.32,31490892.0,7321632390000.0,-2.9473704928357733,0.0,0.53,7.789999999999999,0.49,-0.8490358874143925,1.1004100308292042,0.12004801920768307,214998.0
롯데쇼핑,023530,2016,221500.0,1.03,31490892.0,6975232578000.0,0.938148261844296,143.82,0.495,6.115,0.46,0.5889762994866877,1.202794435767128,0.12738853503184713,235168.0
롯데쇼핑,023530,2017,199000.0,-0.94,28122047.0,5596287353000.0,-1.4229827187372435,21.725,0.665,4.85,0.76,-0.07383831627606913,1.2698335687123892,0.12690355329949238,201704.0
롯데쇼핑,023530,2018,211000.0,-4.47,28288755.0,5968927305000.0,2.394399714433031,0.0,0.56,16.35,0.61,-1.7707876224561676,1.157773597311385,0.08928571428571429,250000.0
롯데쇼핑,023530,2019,135500.0,-8.03,28288755.0,3833126302500.0,-2.8600000000000003,0.0,0.44499999999999995,3.9749999999999996,0.485,-2.4033405551114595,1.828655901692663,0.09149130832570906,178500.0
롯데쇼핑,023530,2020,102500.0,-7.7,28288755.0,2899597387500.0,-6.011204481792717,0.0,0.3,3.245,0.32999999999999996,-2.0913252153496376,2.13636150856823,0.07830853563038372,71200.0
롯데쇼핑,023530,2021,87200.0,-2.9,28288755.0,2466779436000.0,7.626404494382022,16.055,0.32,2.12,0.365,-0.8166092107487503,2.5679777294040975,0.08695652173913043,125500.0
롯데쇼핑,023530,2022,91000.0,-3.3,28288755.0,2574276705000.0,-2.2310756972111556,0.0,0.29000000000000004,1.855,0.295,-1.0052255375754346,2.4967027761687333,0.09832841691248771,97500.0
롯데에너지머티리얼즈,020150,2014,7140.0,1.25,39200000.0,279888000000.0,1.070638140907414,13.42,1.31,0.0,1.7149999999999999,-0.31868758038608486,0.1528462242039673,0.047619047619047616,12005.0
롯데에너지머티리얼즈,020150,2015,12000.0,-15.2,39200000.0,470400000000.0,-3.064556434818826,0.0,1.48,6.995000000000001,1.39,-14.488115978194157,0.10640430059523809,0.05567928730512249,8326.0
롯데에너지머티리얼즈,020150,2016,13950.0,15.14,39200000.0,546840000000.0,4.3610377131876055,42.510000000000005,2.32,10.825,2.39,10.395609321451152,0.04965525016458196,0.07905138339920949,11957.0
롯데에너지머티리얼즈,020150,2017,38300.0,10.33,46000000.0,1761800000000.0,3.7241783055950495,26.895000000000003,2.335,15.399999999999999,3.79,6.487848653506168,0.017846413327278918,0.040032025620496396,16410.0
롯데에너지머티리얼즈,020150,2018,41000.0,7.8,46110835.0,1890544235000.0,12.730042656916517,51.040000000000006,4.13,44.285,6.615,5.9679688810111635,0.01628738774260947,0.035385704175513094,37300.0
롯데에너지머티리얼즈,020150,2019,42750.0,8.52,46110835.0,1971238196250.0,0.02680965147453085,43.775,3.1950000000000003,22.46,5.949999999999999,4.517135189059174,0.015497389436809417,0.0308641975308642,37400.0
롯데에너지머티리얼즈,020150,2020,50900.0,7.23,46110835.0,2347041501500.0,-1.7513368983957223,94.08500000000001,3.215,51.295,6.29,3.9532045434225864,0.01513667141262521,0.01988466892026248,30850.0
롯데에너지머티리얼즈,020150,2021,135000.0,7.85,46110835.0,6224962725000.0,12.431118314424637,138.585,7.64,191.375,12.995000000000001,3.6027104624883295,0.006864685603398532,0.008610297916307904,69200.0
롯데에너지머티리얼즈,020150,2022,51900.0,3.58,46110835.0,2393152336500.0,3.8005780346820806,884.0749999999999,7.32,384.005,13.82,2.0156995898038574,0.01872433706645486,0.018730099269526127,95500.0
롯데웰푸드,280360,2019,149500.0,3.19,6416717.0,959299191500.0,0.685714285714285,96.605,0.91,8.855,0.6950000000000001,1.5326211556454687,0.6302854837754754,0.08598452278589853,187000.0
롯데웰푸드,280360,2020,102000.0,3.42,6416717.0,654505134000.0,-4.278074866310161,21.73,0.6599999999999999,5.2700000000000005,0.52,1.5786997362585653,0.9268832045555812,0.12919896640826872,107000.0
롯데웰푸드,280360,2021,120500.0,2.88,6416717.0,773214398500.0,2.570093457943925,28.214999999999996,0.7,5.734999999999999,0.55,1.3630839199766862,0.8078105441540093,0.11655011655011654,134500.0
롯데웰푸드,280360,2022,122500.0,2.89,9434574.0,1155735315000.0,-1.189591078066915,52.455,0.5,17.065,0.4,1.0688732936634888,0.6920354562324679,0.08403361344537814,118500.0
롯데정밀화학,004000,2014,32700.0,5.29,25800000.0,843660000000.0,-1.3989169675090252,24.04,0.8600000000000001,25.590000000000003,0.8200000000000001,3.178969301022647,0.16734942393855343,0.045228403437358664,47650.0
롯데정밀화학,004000,2015,35600.0,7.99,25800000.0,918480000000.0,-1.5529905561385104,21.634999999999998,0.88,8.65,0.8200000000000001,5.34246533324855,0.1395894717359115,0.08045052292839903,40250.0
롯데정밀화학,004000,2016,30650.0,-3.83,25800000.0,790770000000.0,-0.0248447204968949,0.0,0.8500000000000001,13.115,0.8,-2.8444948674874855,0.16821583014024305,0.1278772378516624,40150.0
롯데정밀화학,004000,2017,64900.0,7.74,25800000.0,1674420000000.0,-0.12453300124533051,17.545,1.115,6.414999999999999,1.06,5.436580333748208,0.05918051743290214,0.10288065843621398,39650.0
롯데정밀화학,004000,2018,41050.0,16.72,25800000.0,1059090000000.0,8.133669609079446,8.66,1.2349999999999999,5.49,1.0899999999999999,12.642323856563573,0.08449700592017675,0.2570694087403599,71900.0
롯데정밀화학,004000,2019,45150.0,11.73,25800000.0,1164870000000.0,-3.4283727399165507,6.175,0.89,4.6899999999999995,0.92,9.392147350474275,0.08053473692343352,0.22675736961451246,47250.0
롯데정밀화학,004000,2020,55200.0,12.65,25800000.0,1424160000000.0,-3.7671957671957665,7.225,0.7849999999999999,4.555,0.92,10.604551050423051,0.06658574809010223,0.17006802721088435,29450.0
롯데정밀화학,004000,2021,75000.0,26.63,25800000.0,1935000000000.0,9.626485568760613,7.370000000000001,1.155,6.395,1.095,21.496912717649604,0.05409584392764858,0.21186440677966104,57800.0
롯데정밀화학,004000,2022,56700.0,6.51,25800000.0,1462860000000.0,4.325259515570934,4.82,0.9349999999999999,2.91,0.7549999999999999,5.393630485193008,0.08275933377083247,0.5813953488372093,82800.0
롯데지주,004990,2014,1780000.0,-0.11,1421400.0,2530092000000.0,0.016527512609352257,105.11,1.085,38.095,1.7,0.04169887533833253,0.26287001026049645,0.05803830528148578,70302.0
롯데지주,004990,2015,2279000.0,2.97,1421400.0,3239370600000.0,-0.20312366646752622,77.475,1.025,16.225,1.61,1.8300097924427314,0.21068304009427016,0.05178663904712585,68874.0
롯데지주,004990,2016,178500.0,2.78,14214000.0,2537199000000.0,4.302639602752853,72.095,0.8500000000000001,24.155,1.25,1.8848317588170442,0.2696921589516628,0.05927682276229994,98508.0
롯데지주,004990,2017,65100.0,10.96,73683000.0,4796763300000.0,-2.368031022861088,0.0,0.41500000000000004,0.0,63.655,2.2618601029428946,0.14258398428790514,inf,75181.0
롯데지주,004990,2018,52700.0,2.8,116566237.0,6143040689900.0,-1.1413788058152996,0.0,1.225,54.87,24.245,0.40085443568278,0.3056028808480121,0.013815971262779773,66600.0
롯데지주,004990,2019,38950.0,-5.21,104909237.0,4086214781150.0,-2.575075075075075,21.125,0.835,22.405,11.425,-2.6377750847493946,0.5916458697062437,0.04553734061930783,49450.0
롯데지주,004990,2020,35300.0,-3.03,104909237.0,3703296066100.0,-5.31850353892821,0.0,0.715,0.0,12.16,-1.4321261766175308,0.6307344498815253,0.0293513354857646,23150.0
롯데지주,004990,2021,29900.0,4.61,104909237.0,3136786186300.0,4.51403887688985,0.0,0.7949999999999999,32.19,15.23,0.7551181794144514,0.768754109710101,0.021213406873143825,33600.0
롯데지주,004990,2022,30800.0,2.42,104909237.0,3231204499600.0,-0.29761904761904767,55.86,0.745,18.17,10.805,1.5177663043240153,1.1328209215644285,0.02292526364053187,32600.0
롯데칠성음료,005300,2014,1485000.0,0.8,1237203.0,1837246455000.0,-0.04008965140013587,94.31,1.18,17.39,1.205,0.5012953740563639,0.46570338272880213,0.07352941176470588,149313.0
롯데칠성음료,005300,2015,2219000.0,4.32,1237203.0,2745353457000.0,2.002705725556382,34.845,1.36,11.09,1.375,2.2888179328020115,0.30522816173757256,0.0700280112044818,179216.0
롯데칠성음료,005300,2016,1460000.0,2.96,1237203.0,1806316380000.0,0.12275689670565137,279.625,1.205,15.004999999999999,1.155,1.4868013643564908,0.49077571726388264,0.0900900900900901,181416.0
롯데칠성음료,005300,2017,1329000.0,7.36,799346.0,1062330834000.0,-2.155432817392071,13.94,1.835,16.05,0.9299999999999999,3.485460547670225,0.8117707981353763,0.09182736455463728,142313.0
롯데칠성음료,005300,2018,1400000.0,-3.78,799346.0,1119084400000.0,0.8814373950376986,0.0,1.185,15.899999999999999,0.56,-1.5103959070870814,0.7540850270095804,0.09578544061302682,154857.0
롯데칠성음료,005300,2019,140000.0,-11.68,7993460.0,1119084400000.0,1.4239588781908474,0.0,0.775,6.33,0.375,-4.422086968987258,0.7827486765073305,0.1072961373390558,176908.0
롯데칠성음료,005300,2020,108500.0,-1.0,8975123.0,973800845500.0,-5.0482736789743825,0.0,0.81,3.3449999999999998,0.45499999999999996,-0.48474595231614126,0.8330456229820556,0.09842519685039369,87600.0
롯데칠성음료,005300,2021,133500.0,9.96,9278884.0,1238731014000.0,5.296803652968036,11.285,1.04,4.5600000000000005,0.59,3.811046847151864,0.6971615752247565,0.1347708894878706,134000.0
롯데칠성음료,005300,2022,176000.0,9.11,9278884.0,1633083584000.0,3.544776119402986,14.155000000000001,1.3050000000000002,6.824999999999999,0.645,3.54698495236784,0.5664809015678649,0.12300123001230011,181500.0
롯데케미칼,011170,2014,160000.0,2.31,34275419.0,5484067040000.0,-0.20253029980863313,26.935000000000002,0.925,23.875,0.5449999999999999,1.3916288337236644,0.08196087077739297,0.10080645161290323,184310.0
롯데케미칼,011170,2015,243500.0,14.22,34275419.0,8346064526500.0,0.7235093049753138,8.77,1.035,3.7199999999999998,0.8999999999999999,8.638576939369697,0.05462784568132227,0.18450184501845018,197645.0
롯데케미칼,011170,2016,369000.0,21.74,34275419.0,12647629611000.0,6.192769865162287,7.995,1.225,5.635,1.2650000000000001,11.578774311977321,0.05712145921569872,0.14814814814814814,320042.0
롯데케미칼,011170,2017,368000.0,21.52,34275419.0,12613354192000.0,0.9672792945925845,7.824999999999999,1.28,5.470000000000001,1.26,11.685235102634609,0.06841269149068227,0.18518518518518517,350999.0
롯데케미칼,011170,2018,277000.0,13.04,34275419.0,9494291063000.0,1.6553608414838794,8.675,1.12,11.515,1.225,7.894240964413875,0.08272574727152116,0.16501650165016502,409102.0
롯데케미칼,011170,2019,224000.0,5.51,34275419.0,7677693856000.0,-2.9918455544094136,23.615000000000002,0.8300000000000001,17.86,1.01,3.775193454671551,0.10517100787614421,0.12091898428053205,286705.0
롯데케미칼,011170,2020,276000.0,1.22,34275419.0,9460015644000.0,-3.9202664759944894,60.94500000000001,0.6599999999999999,8.36,0.77,0.9044836973291899,0.0841844535960262,0.06591957811470006,174309.0
롯데케미칼,011170,2021,217000.0,9.87,34275419.0,7437765923000.0,6.475397139562502,10.934999999999999,0.8049999999999999,11.594999999999999,0.665,6.233510763293371,0.12481019187890352,0.1610305958132045,287181.0
롯데케미칼,011170,2022,178500.0,0.43,34275419.0,6118162291500.0,-3.1675145639857796,0.0,0.585,0.0,0.395,0.10386740761631054,0.17094904387434556,inf,196216.0
명신산업,009900,2022,14350.0,25.18,52470133.0,752946408550.0,-1.15009746588694,69.13,6.26,48.475,6.540000000000001,9.223588222984988,0.09922620674143065,0.0390015600624025,22700.0
삼성SDI,006400,2014,116000.0,-0.88,68764530.0,7976685480000.0,1.2589928057553967,0.0,0.7250000000000001,144.34,1.71,-0.5029538516120442,0.10755428932870499,0.029682398337785694,156500.0
삼성SDI,006400,2015,114000.0,0.48,68764530.0,7839156420000.0,-1.5015974440894564,0.0,0.75,29.74,1.17,0.15830684502443285,0.18407214420655738,0.02704895861509332,133000.0
삼성SDI,006400,2016,109000.0,2.02,68764530.0,7495333770000.0,-2.6541353383458643,0.0,0.755,0.0,1.685,1.4168240292745016,0.22372654486872837,inf,97700.0
삼성SDI,006400,2017,204500.0,5.98,68764530.0,14062346385000.0,4.124872057318321,118.79,1.185,0.0,2.18,4.083387801402359,0.07482350599202651,0.019481784531463084,138000.0
삼성SDI,006400,2018,219000.0,6.05,68764530.0,15059432070000.0,4.456521739130435,28.880000000000003,1.45,0.0,1.855,3.850438866354675,0.08799225056034932,0.05227391531625719,199500.0
삼성SDI,006400,2019,236000.0,2.94,68764530.0,16228429080000.0,0.8521303258145374,79.31,1.48,18.86,1.915,2.026820850150244,0.10801995944021466,0.037091988130563795,216500.0
삼성SDI,006400,2020,628000.0,4.54,68764530.0,43184124840000.0,0.6697459584295617,131.17,2.59,39.17,3.13,2.93006172765639,0.039579768290610565,0.016066838046272493,231000.0
삼성SDI,006400,2021,655000.0,7.96,68764530.0,45040767150000.0,18.874458874458874,84.24000000000001,4.275,53.120000000000005,4.34,4.840290397494451,0.04462718346483581,0.023702299123014935,667000.0
삼성SDI,006400,2022,591000.0,12.52,68764530.0,40639837230000.0,-1.1994002998500752,50.625,3.5300000000000002,35.410000000000004,2.5100000000000002,6.740014050966085,0.059368684361239016,0.03631082062454612,587000.0
삼성물산,028260,2016,125500.0,0.62,189690043.0,23806100396500.0,-0.4436860068259385,65.75,1.5550000000000002,20.895,1.3450000000000002,0.0468794938768647,0.13409200993999512,0.011445576284765937,140000.0
삼성물산,028260,2017,126000.0,3.13,189690043.0,23900945418000.0,-0.892857142857143,55.43,1.205,31.755000000000003,1.255,0.9808669494972113,0.11592792927401513,0.030487804878048783,127500.0
삼성물산,028260,2018,105500.0,8.06,189690043.0,20012299536500.0,1.0196078431372557,19.6,1.275,14.39,1.115,4.122569150181008,0.14398238981705438,0.04302925989672978,140500.0
삼성물산,028260,2019,108500.0,4.77,189690043.0,20581369665500.0,-2.313167259786477,36.085,0.89,0.0,0.98,2.2827118799922186,0.1426561573266738,0.037821482602118,108000.0
삼성물산,028260,2020,138000.0,3.81,186887081.0,25790417178000.0,-2.1388888888888893,63.43,0.745,21.14,1.065,2.1362297881820624,0.0972611765326443,0.01947419668938656,84900.0
삼성물산,028260,2021,119000.0,5.38,186887081.0,22239562639000.0,4.664310954063604,12.985,0.91,25.5,1.18,3.310833616434885,0.12702392074231114,0.02035416242621616,124500.0
삼성물산,028260,2022,113500.0,7.16,186887081.0,21211683693500.0,-0.9638554216867468,14.735,0.925,63.019999999999996,0.815,4.314839897318463,0.16550432585772426,0.04784688995215311,112500.0
삼성바이오로직스,207940,2018,386500.0,5.51,66165000.0,25572772500000.0,17.613659882718178,130.04999999999998,7.05,0.0,54.395,3.7473893205433004,0.003499080789929993,0.005567308762943993,480312.0
삼성바이오로직스,207940,2019,433000.0,4.77,66165000.0,28649445000000.0,-3.261317643531705,111.44,5.22,2226.98,32.230000000000004,3.432288873258913,0.0034997203959797473,0.007698229407236335,323667.0
삼성바이오로직스,207940,2020,826000.0,10.48,66165000.0,54652290000000.0,3.8167931855888915,162.4,13.715,201.17499999999998,34.995000000000005,3.7510469210221253,0.0022558900276639826,0.007870916961826053,447204.0
삼성바이오로직스,207940,2021,903000.0,7.89,66165000.0,59746995000000.0,6.508304934660691,134.93,16.88,126.385,36.415,4.938380618530523,0.003165714978636164,0.011422044545973729,738258.0
삼성바이오로직스,207940,2022,821000.0,11.42,71174000.0,58433854000000.0,1.1072280964107395,81.975,7.76,67.735,23.095,4.812771627048822,0.008296913600804081,0.019357336430507164,820000.0
삼성에스디에스,018260,2016,139500.0,9.54,77377800.0,10794203100000.0,-3.3965844402277034,61.525,3.6849999999999996,54.83,3.7199999999999998,7.517208754546716,0.07325237293339422,0.05691519635742743,174000.0
삼성에스디에스,018260,2017,200000.0,9.91,77377800.0,15475560000000.0,-2.1839080459770113,35.375,2.98,20.994999999999997,2.88,7.444216510174762,0.049306444548694844,0.04887585532746823,136000.0
삼성에스디에스,018260,2018,204000.0,10.91,77377800.0,15785071200000.0,8.419117647058822,32.43,3.61,17.82,3.41,7.971103858245693,0.049859354071206216,0.060790273556231005,250500.0
삼성에스디에스,018260,2019,194500.0,11.76,77377800.0,15049982100000.0,-0.6986027944111772,31.759999999999998,3.21,29.189999999999998,3.245,8.31869343420412,0.053411276017398056,0.06618133686300463,233000.0
삼성에스디에스,018260,2020,178500.0,6.71,77377800.0,13811937300000.0,-3.948497854077253,49.269999999999996,2.525,19.5,2.885,4.947164996539976,0.059233566966742604,0.06381620931716656,141000.0
삼성에스디에스,018260,2021,156500.0,8.45,77377800.0,12109625700000.0,3.5460992907801425,43.935,2.705,26.509999999999998,2.885,6.022206014368712,0.07226199386162695,0.057803468208092484,191000.0
삼성에스디에스,018260,2022,123000.0,14.23,77377800.0,9517469400000.0,-2.696335078534031,19.775,1.855,19.555,2.025,9.454253814554132,0.10343944546856122,0.0643915003219575,139500.0
삼성엔지니어링,028050,2014,37900.0,5.91,40000000.0,1516000000000.0,-4.438480237910142,0.0,3.1950000000000003,8.45,0.33499999999999996,0.9160390008193929,0.2533823113456464,0.24813895781637715,45070.0
삼성엔지니어링,028050,2015,14550.0,-409.05,40000000.0,582000000000.0,-4.751053916130463,0.0,0.0,0.0,0.24,-23.16470666605051,0.6276330962199312,inf,23657.0
삼성엔지니어링,028050,2016,10300.0,7.74,196000000.0,2018800000000.0,-5.540432007439659,0.0,2.58,11.844999999999999,0.375,0.18631987551787926,0.20402518080047555,0.09587727708533078,10550.0
삼성엔지니어링,028050,2017,12400.0,-6.45,196000000.0,2430400000000.0,1.943127962085307,0.0,3.3,0.0,0.53,-1.404194962353126,0.12941482472021068,inf,12600.0
삼성엔지니어링,028050,2018,17600.0,6.08,196000000.0,3449600000000.0,4.007936507936507,116.56,4.35,4.66,0.75,1.360614525181386,0.09910344706632654,0.013886960144424384,17650.0
삼성엔지니어링,028050,2019,19200.0,27.49,196000000.0,3763200000000.0,-0.7082152974504252,22.134999999999998,3.7800000000000002,5.535,0.705,7.092209674732426,0.10011311569940476,0.07867820613690008,16400.0
삼성엔지니어링,028050,2020,13250.0,17.32,196000000.0,2597000000000.0,-3.981707317073171,11.175,2.205,0.0,0.515,5.3018933593498785,0.11979055602618406,0.1183431952662722,9870.0
