회사명,종목코드,회계년도,종가,EBITDA,ROE,자산,당기순이익,판관비,상장주식수,시가총액,수익률,PER,PBR,PCR,PSR,ROA,NEW
기아(주),270,2017/12,33500.0,1936972.0,3.62,52294438000.0,968018000.0,8254758000.0,405363347.0,13579672124500.0,-14.649681528662416,15.61,0.74,4.795,0.45,1.851091697361773,0.6078760904033195
기아(주),270,2018/12,33700.0,1841186.0,4.27,51786605000.0,1155943000.0,6835055000.0,405363347.0,13660744793900.0,0.5970149253731405,31.355,0.65,4.765000000000001,0.39,2.2321274005121596,0.5003427780198406
기아(주),270,2019/12,44300.0,2997172.0,6.5,55344798000.0,1826659000.0,7369709000.0,405363347.0,17957596272100.0,31.454005934718097,10.524999999999999,0.79,5.84,0.47000000000000003,3.3005071226386984,0.41039507116272694
기아(주),270,2020/12,62400.0,2725652.0,5.05,60490443000.0,1487585000.0,7879075000.0,405363347.0,25294672852800.0,40.85778781038374,23.335,0.865,47.61,0.52,2.4592066551736114,0.311491476717313
기아(주),270,2021/12,82200.0,4401431.0,14.69,66849997000.0,4760311000.0,7859516000.0,405363347.0,33320867123400.0,31.73076923076923,14.870000000000001,1.5299999999999998,7.615,0.81,7.120884388371775,0.23587369352943865
기아(주),270,2022/12,59300.0,4656391.0,14.57,73710965000.0,5408976000.0,10789899000.0,405363347.0,24038046477100.0,-27.858880778588812,15.215,1.335,4.72,0.64,7.338088709054345,0.4488675487951596
네이버(주),35420,2013/12,724000.0,615269.07,112.69,2697746840.0,1895289315.0,1787824256.0,32962679.0,23864979596000.0,1120.9106239460373,10.344999999999999,13.014999999999999,37.974999999999994,16.575000000000003,70.25452821955673,0.07491413302107564
네이버(주),35420,2014/12,712000.0,740697.64,27.82,3394457894.0,451763103.0,2000279771.0,32962679.0,23469427448000.0,-1.6574585635359074,54.489999999999995,13.559999999999999,42.769999999999996,15.334999999999999,13.30884391874563,0.0852291678368344
네이버(주),35420,2015/12,658000.0,859412.26,26.46,4385913018.0,516986279.0,2488953251.0,32962679.0,21689442782000.0,-7.584269662921351,32.185,8.965,26.13,9.66,11.78742662880598,0.11475413527292525
네이버(주),35420,2016/12,775000.0,1000424.12,26.2,6370635181.0,759072951.0,2920589144.0,32962679.0,25546076225000.0,17.78115501519757,36.59,9.04,28.29,9.55,11.915184741136725,0.11432633012900204
네이버(주),35420,2017/12,870000.0,1211757.0,18.5,8019251560.0,770101670.0,3499281122.0,32962679.0,28677530730000.0,12.25806451612903,32.83,7.244999999999999,30.595,9.515,9.603161395276144,0.12202170245917822
네이버(주),35420,2018/12,122000.0,1302238.69,12.97,9881190909.0,627901873.0,4644371972.0,164813395.0,20107234190000.0,-85.97701149425288,19.75,3.9800000000000004,18.14,5.14,6.354516158857872,0.2309801501347113
네이버(주),35420,2019/12,186500.0,1438146.73,10.56,12299527121.0,396821062.0,5883329892.0,164813395.0,30737698167500.0,52.8688524590164,22.365000000000002,4.495,17.47,6.265,3.2263115329245022,0.1914043745221183
네이버(주),35420,2020/12,292500.0,1489160.4,15.21,17014238664.0,844996977.0,4088803443.0,164263395.0,48047043037500.0,56.836461126005354,33.185,5.545,30.86,9.625,4.966410743890103,0.08510000167562341
네이버(주),35420,2021/12,378500.0,1612519.63,70.06,33691006757.0,16477625560.0,5492121536.0,164049085.0,62092578672500.0,29.401709401709407,40.425000000000004,6.7,45.125,12.280000000000001,48.908083034878246,0.08845053069816199
네이버(주),35420,2022/12,177500.0,1630500.43,3.29,33899042889.0,673180300.0,6915414298.0,164049085.0,29118712587500.0,-53.10435931307793,40.254999999999995,4.495,30.29,7.975,1.9858386627736984,0.23749038619820817
넷마블(주),251270,2017/12,188500.0,188221.01,11.17,5347705410.0,360883596.0,1914998813.0,85026385.0,16027473572500.0,6.197183098591541,150.37,3.0,66.14,7.6899999999999995,6.748382125259962,0.1194822630240216
넷마블(주),251270,2018/12,111500.0,85947.4,4.36,5433046593.0,214932108.0,1779621319.0,85265865.0,9507143947500.0,-40.84880636604774,278.93,2.865,174.06,10.325,3.9560144445829164,0.18718779570682417
넷마블(주),251270,2019/12,92400.0,113147.27,3.53,5806087951.0,169769227.0,1976025140.0,85744564.0,7922797713600.0,-17.13004484304933,337.595,2.31,67.1,7.57,2.92398648509553,0.2494100204790063
넷마블(주),251270,2020/12,131500.0,123516.36,6.35,8223428816.0,338047022.0,2212718499.0,85845303.0,11288657344500.0,42.31601731601731,118.0,2.44,84.57,8.855,4.1107794517814185,0.19601254883319397
넷마블(주),251270,2021/12,125000.0,85938.44,4.29,10663783074.0,249178252.0,2355881745.0,85953502.0,10744187750000.0,-4.942965779467679,25.77,2.035,20.1,8.56,2.336677802528975,0.21927034409837076
넷마블(주),251270,2022/12,60400.0,18011.73,-14.56,8935573716.0,-886357560.0,2782096875.0,85953502.0,5191591520800.0,-51.67999999999999,0.0,1.56,0.0,7.72,-9.919425301286385,0.5358851642802768
대상(주),1680,2013/12,38400.0,157018.34,17.09,1738880015.0,105760975.0,562979339.0,34411575.0,1321404480000.0,-36.423841059602644,14.49,1.9500000000000002,8.56,0.7949999999999999,6.082131837026145,0.4260461861004134
대상(주),1680,2014/12,33400.0,158575.7,12.87,1814827132.0,90020443.0,588953563.0,34411575.0,1149346605000.0,-13.020833333333337,21.335,2.27,12.945,0.98,4.960276458992239,0.512424677149501
대상(주),1680,2015/12,32600.0,161378.34,7.51,2104598662.0,47195418.0,629860699.0,34411575.0,1121817345000.0,-2.39520958083832,19.155,1.875,15.965,0.845,2.2424901646164783,0.561464575144361
대상(주),1680,2016/12,26400.0,149592.38,7.87,2308460528.0,60063308.0,664634808.0,34411575.0,908465580000.0,-19.018404907975462,16.055,1.4249999999999998,20.05,0.625,2.6018771935441123,0.7316015296914166
대상(주),1680,2017/12,27550.0,158776.64,6.13,2252431436.0,51771864.0,697585269.0,34648025.0,954553088750.0,4.356060606060597,16.62,1.095,7.25,0.415,2.298487899455866,0.7307977704136889
대상(주),1680,2018/12,25050.0,168288.41,7.27,2198994807.0,65398472.0,644793601.0,34648025.0,867933026250.0,-9.074410163339387,11.905000000000001,1.04,9.065,0.415,2.9740166639693206,0.7429070924814344
대상(주),1680,2019/12,23200.0,169004.85,11.17,2397069212.0,108874639.0,624608651.0,34648025.0,803834180000.0,-7.385229540918159,7.984999999999999,0.945,6.99,0.375,4.541989795495317,0.7770366905771535
대상(주),1680,2020/12,26050.0,205504.3,11.98,2528335047.0,127010739.0,672697804.0,34648025.0,902581051250.0,12.284482758620685,6.795,0.76,7.04,0.3,5.023493193700921,0.7453045940509934
대상(주),1680,2021/12,23300.0,202672.91,12.48,2870530106.0,144949592.0,729957982.0,34648025.0,807298982500.0,-10.556621880998085,6.744999999999999,0.815,19.25,0.33,5.049575745505176,0.9041978223972307
대상(주),1680,2022/12,21900.0,214855.53,6.57,3190196448.0,82218895.0,830338493.0,34648025.0,758791747500.0,-6.008583690987123,9.875,0.6799999999999999,0.0,0.255,2.577236115084534,1.0942903579746694
대우조선해양(주),42660,2013/12,35000.0,-1026714.53,-25.3,16776397603.0,-920418515.0,987786154.0,191390758.0,6698676530000.0,59.817351598173516,0.0,2.09,0.0,0.44500000000000006,-5.486389490646122,0.14745989742543963
대우조선해양(주),42660,2014/12,18650.0,-424963.72,-29.12,17735815981.0,-852747122.0,698831190.0,191390758.0,3569437636700.0,-46.71428571428572,0.0,2.79,0.0,0.365,-4.808051250156913,0.19578187410106432
대우조선해양(주),42660,2015/12,5070.0,-2105717.16,-132.52,18880345263.0,-2209243775.0,548927227.0,191390758.0,970351143060.0,-72.81501340482573,0.0,6.875,0.0,0.185,-11.701289061325996,0.5656995727020625
대우조선해양(주),42660,2016/12,4480.0,-1252436.73,-279.57,15064829699.0,-2789487511.0,900505577.0,273415368.0,1224900848640.0,-11.637080867850102,0.0,1.5299999999999998,0.0,0.025,-18.516555226543087,0.735166097729319
대우조선해양(주),42660,2017/12,13900.0,827292.8,28.12,11446752723.0,645758363.0,811083136.0,105028809.0,1459900445100.0,210.26785714285717,2.77,0.7550000000000001,0.0,0.19499999999999998,5.641410962800616,0.5555742781792512
대우조선해양(주),42660,2018/12,34150.0,1151456.89,9.53,11918521521.0,320051707.0,-273166248.0,107205752.0,3661076430800.0,145.68345323741005,2.97,0.7550000000000001,3.955,0.295,2.6853306128287855,-0.0746136425074057
대우조선해양(주),42660,2019/12,27850.0,412140.31,-1.22,11276078800.0,-46485191.0,176193738.0,107205752.0,2985680193200.0,-18.44802342606149,0.0,0.995,1.42,0.43499999999999994,-0.4122460637646484,0.05901293058824181
대우조선해양(주),42660,2020/12,27400.0,268063.48,2.27,10320774854.0,86572614.0,242488980.0,107290669.0,2939764330600.0,-1.6157989228007152,19.45,0.59,0.0,0.32,0.8388189377704256,0.08248585693619478
대우조선해양(주),42660,2021/12,23050.0,-1621869.02,-55.86,10623209555.0,-1699829430.0,207544729.0,107290669.0,2473049920450.0,-15.875912408759119,0.0,1.595,7.105,0.75,-16.001091018673783,0.08392257967935998
대우조선해양(주),42660,2022/12,18950.0,-1522045.07,-117.79,12235665305.0,-1744778448.0,266682255.0,107290669.0,2033158177550.0,-17.78741865509761,0.0,3.86,0.0,0.515,-14.259775864308835,0.13116650634696703
대한유화(주),6650,2013/12,87200.0,54920.53,6.04,1354531211.0,45833889.0,51474005.0,6500000.0,566800000000.0,360.15831134564644,17.42,0.55,5.484999999999999,0.205,3.3837455075075416,0.09081511115031758
대한유화(주),6650,2014/12,70900.0,103739.3,7.92,1440420697.0,63848818.0,54500103.0,6500000.0,460850000000.0,-18.69266055045872,7.675,0.595,6.055,0.23,4.432650692466411,0.1182599609417381
대한유화(주),6650,2015/12,172000.0,332374.74,21.5,1529064058.0,200789062.0,55101146.0,6500000.0,1118000000000.0,142.59520451339912,4.9,0.985,2.975,0.56,13.131500995624082,0.049285461538461535
대한유화(주),6650,2016/12,275500.0,402886.3,23.51,1763643254.0,272895473.0,52759720.0,6500000.0,1790750000000.0,60.17441860465116,5.205,1.1400000000000001,4.36,0.8799999999999999,15.473394201523705,0.02946235934664247
대한유화(주),6650,2017/12,263500.0,376459.3,15.53,1970580429.0,214456397.0,51188809.0,6500000.0,1712750000000.0,-4.355716878402904,8.38,1.24,7.6,0.9750000000000001,10.882905048885979,0.029886912275580206
대한유화(주),6650,2018/12,153500.0,447660.05,16.22,1983913415.0,257413487.0,56796541.0,6500000.0,997750000000.0,-41.745730550284634,6.3999999999999995,0.99,4.66,0.63,12.975036362663033,0.05692462139814583
대한유화(주),6650,2019/12,117500.0,254555.5,6.11,2026475126.0,106342325.0,46494933.0,6500000.0,763750000000.0,-23.452768729641694,9.440000000000001,0.565,4.2,0.45999999999999996,5.2476501505303945,0.06087716268412439
대한유화(주),6650,2020/12,230000.0,319394.07,6.93,2127550340.0,127243164.0,45282207.0,6500000.0,1495000000000.0,95.74468085106382,8.82,0.585,3.495,0.56,5.980735760170075,0.030289101672240804
대한유화(주),6650,2021/12,183000.0,327928.96,7.39,2478873031.0,149935945.0,47716219.0,6500000.0,1189500000000.0,-20.434782608695656,13.125,0.97,6.1049999999999995,0.745,6.048552835298485,0.040114517864649014
대한유화(주),6650,2022/12,171500.0,-57643.67,-7.66,2195832516.0,-149053086.0,42890228.0,6500000.0,1114750000000.0,-6.284153005464477,0.0,0.5449999999999999,0.0,0.43999999999999995,-6.787998853005417,0.03847519892352545
대한전선(주),1440,2013/12,2385.0,-173843.87,-259.61,2254974431.0,-593391910.0,354547975.0,105136685.0,250750993725.0,-98.60932944606414,0.0,1.255,8.3,0.16499999999999998,-26.314795495789816,1.4139444463731008
대한전선(주),1440,2014/12,1200.0,50370.36,-159.57,1873492658.0,-221089257.0,159661397.0,163536685.0,196244022000.0,-49.685534591194966,0.0,22.815,0.0,0.235,-11.80091398041657,0.8135860413623198
대한전선(주),1440,2015/12,2290.0,60558.01,-27.86,1552803066.0,-68345948.0,135694182.0,839089231.0,1921514338990.0,90.83333333333334,0.0,6.76,0.0,1.615,-4.401456275846895,0.07061835514135405
대한전선(주),1440,2016/12,1855.0,67179.83,-5.76,1315810316.0,-15882820.0,104258770.0,856473009.0,1588757431695.0,-18.99563318777293,327.70000000000005,9.08,0.0,2.745,-1.207075199735704,0.06562283701720865
대한전선(주),1440,2017/12,1125.0,69946.23,-13.57,1335623183.0,-48769981.0,79309700.0,856473009.0,963532135125.0,-39.35309973045822,0.0,3.89,43.9,0.95,-3.6514775739708014,0.08231142180816946
대한전선(주),1440,2018/12,1015.0,69955.64,-0.94,1172944859.0,-5873191.0,74908330.0,856473009.0,869320104135.0,-9.777777777777775,246.39499999999998,4.02,91.73499999999999,0.91,-0.500721833165049,0.08616886880182768
대한전선(주),1440,2019/12,616.0,51923.5,-3.99,1235075989.0,-12627729.0,65865028.0,856473009.0,527587373544.0,-39.310344827586206,0.0,2.4,9.305,0.545,-1.0224252687661957,0.12484193387260234
대한전선(주),1440,2020/12,1370.0,78169.98,0.92,1199462928.0,2683898.0,72761775.0,856473009.0,1173368022330.0,122.40259740259742,36.965,2.48,123.325,0.62,0.2237583119367571,0.06201104309585177
대한전선(주),1440,2021/12,1780.0,60836.22,7.78,1420870615.0,28937337.0,85314854.0,856473009.0,1524521956020.0,29.92700729927007,120.705,6.77,0.0,1.395,2.036591980614646,0.05596170895611606
대한전선(주),1440,2022/12,1495.0,56114.54,3.32,1620264871.0,21830706.0,90205351.0,1244473009.0,1860487148455.0,-16.01123595505618,-445.91999999999996,-4.365,0.0,-1.71,1.3473541512090217,0.04848480199119302
동국제강(주),1230,2013/12,13150.0,225306.43,-4.87,9109804819.0,-118408748.0,351244460.0,61824290.0,812989413500.0,779.598662207358,0.0,0.345,0.0,0.20500000000000002,-1.2997945658839918,0.4320406319780448
동국제강(주),1230,2014/12,5860.0,125232.08,-12.25,8853724689.0,-292455986.0,353210681.0,88824290.0,520510339400.0,-55.43726235741444,0.0,0.3,3.71,0.2,-3.30319719974297,0.6785853310947697
동국제강(주),1230,2015/12,5750.0,366847.89,-11.23,6895914185.0,-224392900.0,355081922.0,95358542.0,548311616500.0,-1.8771331058020424,39.28,0.23,1.085,0.13,-3.253997859893612,0.647591463165727
동국제강(주),1230,2016/12,11050.0,434590.56,2.89,6324651883.0,70775607.0,395110649.0,95399422.0,1054163613100.0,92.17391304347827,16.53,0.31,1.23,0.18,1.1190435190628816,0.3748096064880197
동국제강(주),1230,2017/12,11000.0,391791.59,0.2,6091004172.0,4770110.0,373897463.0,95432737.0,1049760107000.0,-0.4524886877828038,17.625,0.44000000000000006,0.0,0.23,0.07831401629846069,0.35617419685391033
동국제강(주),1230,2018/12,7230.0,316641.71,-14.25,5730222157.0,-304481652.0,336682487.0,95432737.0,689978688510.0,-34.27272727272728,0.0,0.4,1.95,0.175,-5.3136099030305015,0.48796070459373386
동국제강(주),1230,2019/12,5950.0,327097.93,-3.63,5439008437.0,-81691129.0,343609332.0,95432737.0,567824785150.0,-17.70401106500692,0.0,0.31,7.015,0.135,-1.501948929593102,0.6051326764632686
동국제강(주),1230,2020/12,8120.0,442302.88,3.35,5418538742.0,69455195.0,301653569.0,95432737.0,774913824440.0,36.47058823529412,28.990000000000002,0.245,0.985,0.12,1.281806743608589,0.3892736966178056
동국제강(주),1230,2021/12,15900.0,974255.37,23.41,6334110919.0,558595879.0,358115536.0,95432737.0,1517380518300.0,95.8128078817734,5.595000000000001,0.635,49.905,0.245,8.818852182149481,0.236009050914411
동국제강(주),1230,2022/12,11150.0,821558.37,14.21,6451247797.0,425456163.0,425514163.0,95432737.0,1064075017550.0,-29.874213836477992,9.525,0.52,2.36,0.19,6.594943744028067,0.3998911317171352
동원산업(주),6040,2013/12,316500.0,86084.14,12.92,1277961029.0,83923847.0,128527127.0,3363200.0,1064452800000.0,2738.5650224215246,28.965000000000003,1.97,46.39,1.65,6.567011442099304,0.1207447873686837
동원산업(주),6040,2014/12,311000.0,37303.43,9.18,1464884151.0,58644348.0,122389593.0,3363200.0,1045955200000.0,-1.7377567140600347,887.825,1.9899999999999998,58.245000000000005,1.7,4.00334374291418,0.117012270697636
동원산업(주),6040,2015/12,264500.0,-4075.99,1.65,1617995582.0,7013449.0,155320168.0,3363200.0,889566400000.0,-14.951768488745977,0.0,1.985,125.72999999999999,1.66,0.43346527506154836,0.17460210727383588
동원산업(주),6040,2016/12,363500.0,108441.66,9.96,1900330097.0,77413416.0,151834905.0,3363200.0,1222523200000.0,37.42911153119093,17.05,1.745,10.86,1.225,4.073682573475549,0.12419797432065093
동원산업(주),6040,2017/12,336000.0,131004.55,19.65,2560347466.0,167843642.0,184392209.0,3363200.0,1130035200000.0,-7.565337001375516,16.395,1.65,10.09,1.13,6.555502494441511,0.16317386307966336
동원산업(주),6040,2018/12,203000.0,89348.5,7.35,2592198631.0,70990988.0,184639206.0,3363200.0,682729600000.0,-39.583333333333336,17.105,1.355,44.045,0.98,2.7386399773158434,0.2704426554817603
동원산업(주),6040,2019/12,211500.0,80339.84,4.45,2986045255.0,51402754.0,214817675.0,3677641.0,777821071500.0,4.187192118226601,720.0,1.2650000000000001,13.799999999999999,1.2,1.7214325172710754,0.2761787805333325
동원산업(주),6040,2020/12,222500.0,104797.97,21.01,3106026197.0,243645014.0,187408225.0,3677641.0,818275122500.0,5.200945626477549,8.629999999999999,0.935,6.76,0.97,7.844267837641808,0.22902837914395963
동원산업(주),6040,2021/12,227000.0,119803.86,12.59,3051904550.0,171466424.0,193257868.0,3677641.0,834824507000.0,2.0224719101123556,12.370000000000001,1.1949999999999998,9.2,1.33,5.6183416352257805,0.2314952021407297
동원산업(주),6040,2022/12,49350.0,201172.96,9.42,7061179537.0,296545279.0,997270400.0,49982665.0,2466644517750.0,-78.25991189427313,4.22,0.24,3.84,0.48,4.199656409331149,0.4043024411598963
동원시스템즈(주),14820,2013/12,8670.0,19689.57,7.25,541854230.0,9398772.0,33610260.0,24079554.0,208769733180.0,-82.43161094224925,183.155,4.3950000000000005,20.84,2.98,1.734557281208269,0.16099201492498644
동원시스템즈(주),14820,2014/12,24050.0,19224.12,1.17,1122424407.0,387502.0,52520059.0,24079554.0,579113273700.0,177.39331026528257,63.964999999999996,2.24,289.98,1.54,0.034523661244654315,0.09069047695012279
동원시스템즈(주),14820,2015/12,88200.0,31097.12,15.73,1272359912.0,46100712.0,66881101.0,24079554.0,2123816662800.0,266.7359667359667,84.72,7.904999999999999,64.33500000000001,5.185,3.6232446153962137,0.031490995513626496
동원시스템즈(주),14820,2016/12,59700.0,39128.3,23.62,1308740989.0,80586220.0,70809017.0,24079554.0,1437549373800.0,-32.31292517006803,54.019999999999996,6.705,83.495,4.395,6.1575377158146,0.04925675478736729
동원시스템즈(주),14820,2017/12,47000.0,38841.09,20.8,1180662752.0,84668857.0,68566545.0,25618511.0,1204070017000.0,-21.27303182579564,29.57,4.1899999999999995,62.545,3.21,7.1712990738950655,0.05694564604377156
동원시스템즈(주),14820,2018/12,27350.0,49794.45,13.17,1124057800.0,63612160.0,56857334.0,25618511.0,700666275850.0,-41.80851063829787,25.895,2.8549999999999995,44.845,1.9249999999999998,5.6591538264313455,0.08114752480562105
동원시스템즈(주),14820,2019/12,29400.0,51310.46,8.69,1154599034.0,46800083.0,55482666.0,25618511.0,753184223400.0,7.4954296160877565,32.775,2.545,16.0,1.795,4.0533623900468285,0.07366413724061019
동원시스템즈(주),14820,2020/12,35700.0,77477.61,10.97,1255817451.0,61635027.0,55243572.0,25618511.0,914580842700.0,21.42857142857142,16.855,1.76,11.91,1.175,4.907960703278999,0.06040315893443763
동원시스템즈(주),14820,2021/12,51200.0,104068.33,6.95,1492014739.0,48134726.0,65597626.0,29188411.0,1494446643200.0,43.417366946778714,40.495000000000005,2.4000000000000004,29.325,1.815,3.226156199519956,0.043894257649465744
동원시스템즈(주),14820,2022/12,40600.0,151310.95,10.4,1451669982.0,72334600.0,70957549.0,28991282.0,1177046049200.0,-20.703125,26.245,2.44,13.64,1.195,4.982854291740807,0.0602844290146741
두산밥캣(주),241560,2016/12,35850.0,-4625.75,5.54,6326067005.0,180330702.0,466001145.0,100249166.0,3593932601100.0,-11.699507389162566,0.0,1.1400000000000001,2267.4700000000003,282.32000000000005,2.8505974068480486,0.1296632955379771
두산밥캣(주),241560,2017/12,35800.0,-3918.64,8.08,6183836996.0,273758324.0,413703940.0,100249166.0,3588920142800.0,-0.1394700139469962,2442.965,1.205,839.925,206.985,4.426997739058773,0.11527253980001821
두산밥캣(주),241560,2018/12,31500.0,-6259.08,7.38,6446324312.0,264497169.0,422291929.0,100249166.0,3157848729000.0,-12.011173184357538,849.5150000000001,1.1949999999999998,955.29,174.85,4.103069535419303,0.13372772581596323
두산밥캣(주),241560,2019/12,34350.0,139268.03,7.05,6704236324.0,272115865.0,503118003.0,100249166.0,3443558852100.0,9.047619047619037,30.765,1.145,27.265,19.65,4.058864453000747,0.14610408144852277
두산밥캣(주),241560,2020/12,29650.0,174475.83,6.15,6960607794.0,247453634.0,495984261.0,100249166.0,2972387771900.0,-13.682678311499274,16.895,0.77,16.375,11.73,3.555057853041274,0.16686391516237417
두산밥캣(주),241560,2021/12,40750.0,-9457.46,9.19,8580899465.0,385888628.0,638306523.0,100249166.0,4085153514500.0,37.43676222596966,0.0,1.505,0.0,148.685,4.497065017181157,0.15625031488642235
두산밥캣(주),241560,2022/12,34600.0,189842.52,13.78,9248386178.0,644056037.0,876909436.0,100249166.0,3468621143600.0,-15.092024539877302,31.740000000000002,1.2349999999999999,21.755000000000003,15.015,6.963982954475628,0.2528121116997737
두산에너빌리티(주),34020,2013/12,35400.0,597000.21,1.5,27725480115.0,18662826.0,2228510805.0,106158256.0,3758002262400.0,2.3121387283236983,9.815000000000001,1.105,9.29,0.64,0.06731290467321092,0.5930041147917751
두산에너빌리티(주),34020,2014/12,23650.0,378919.67,-2.02,27551906512.0,-85475347.0,2194098255.0,106158256.0,2510642754400.0,-33.19209039548022,0.0,0.78,10.25,0.575,-0.31023387424304716,0.8739189401418248
두산에너빌리티(주),34020,2015/12,20600.0,400092.35,-25.21,27260140610.0,-1750899330.0,2495591388.0,106158256.0,2186860073600.0,-12.896405919661735,0.0,0.78,0.0,0.5700000000000001,-6.422928461923292,1.1411756143555027
두산에너빌리티(주),34020,2016/12,27200.0,459364.7,-4.84,24832568190.0,-215524786.0,1624015375.0,106158256.0,2887504563200.0,32.038834951456316,0.0,0.755,4.835,0.56,-0.8679117856476527,0.5624286782772139
두산에너빌리티(주),34020,2017/12,15350.0,405447.59,-8.51,24962318127.0,-109688011.0,1579305139.0,106462462.0,1634198791700.0,-43.56617647058824,173.415,0.75,0.0,0.63,-0.43941436224770375,0.9664094399171009
두산에너빌리티(주),34020,2018/12,9730.0,379813.97,-16.92,24814911564.0,-421725112.0,1567877906.0,117146803.0,1139838393190.0,-36.61237785016287,0.0,0.645,13.995000000000001,0.475,-1.6994826312893805,1.3755264916213872
두산에너빌리티(주),34020,2019/12,5720.0,307131.76,-14.73,24809249181.0,-104367151.0,1599256528.0,202146875.0,1156280125000.0,-41.21274409044193,0.0,0.63,0.0,0.415,-0.42067839392708783,1.3831047454871717
두산에너빌리티(주),34020,2020/12,13500.0,-276347.19,-37.2,25567174291.0,-838445773.0,1901181060.0,374636810.0,5057596935000.0,136.013986013986,0.0,1.0050000000000001,0.0,0.745,-3.2793838046277357,0.37590600524990236
두산에너빌리티(주),34020,2021/12,20400.0,310989.07,10.67,23720545629.0,645821147.0,987029330.0,520920876.0,10626785870400.0,51.11111111111111,365.05,2.055,17.31,2.705,2.7226234889404872,0.0928812664560491
두산에너빌리티(주),34020,2022/12,15400.0,243458.39,-11.7,23049781800.0,-453149866.0,1449756472.0,638308033.0,9829943708200.0,-24.50980392156863,0.0,2.23,41.93,2.16,-1.9659616300576,0.147483700317697
디엘(주),210,2013/12,94100.0,311595.74,-0.52,10783047096.0,-10332432.0,469106737.0,34800000.0,3274680000000.0,511.038961038961,20.935000000000002,0.7050000000000001,54.925,0.41000000000000003,-0.09582107829087423,0.14325269553055567
디엘(주),210,2014/12,65800.0,195671.87,-10.15,10596719329.0,-440509288.0,466688069.0,34800000.0,2289840000000.0,-30.074388947927734,0.0,0.6950000000000001,13.57,0.39,-4.157034590832843,0.20380815646508055
디엘(주),210,2015/12,67100.0,468793.85,4.82,12064893870.0,216969093.0,505369408.0,34800000.0,2335080000000.0,1.9756838905775176,22.54,0.63,3.86,0.35,1.7983506140862553,0.21642487966151053
디엘(주),210,2016/12,87100.0,373113.7,5.92,12391509195.0,293195326.0,556525041.0,34800000.0,3031080000000.0,29.806259314456042,80.455,0.66,11.49,0.35,2.366098603375164,0.1836061869036779
디엘(주),210,2017/12,82400.0,415658.69,10.14,13402454876.0,507998796.0,650168277.0,34800000.0,2867520000000.0,-5.396096440872555,32.265,0.7250000000000001,11.03,0.30000000000000004,3.7903414016314425,0.22673539399899564
디엘(주),210,2018/12,102500.0,666686.35,12.37,12833716732.0,678088774.0,574803462.0,34800000.0,3567000000000.0,24.39320388349515,4.79,0.6799999999999999,4.1,0.37,5.283650778337905,0.16114478889823383
디엘(주),210,2019/12,90500.0,915068.06,11.74,13445224178.0,710307662.0,527450206.0,34800000.0,3149400000000.0,-11.707317073170731,10.125,0.75,5.355,0.545,5.282973735478909,0.1674764101098622
디엘(주),210,2020/12,83000.0,156063.63,11.84,13901859840.0,572657163.0,195299820.0,34800000.0,2888400000000.0,-8.287292817679559,5.695,1.435,2.99,3.3150000000000004,4.119284538837647,0.0676152264229331
디엘(주),210,2021/12,60900.0,6593.8,26.52,8322962606.0,875038329.0,228307332.0,20955884.0,1276213335600.0,-26.626506024096386,4.035,0.575,126.30000000000001,36.68,10.513543919675758,0.17889433187333323
디엘(주),210,2022/12,59200.0,200105.37,1.52,12151037166.0,88672477.0,721644427.0,20955884.0,1240588332800.0,-2.791461412151064,9.795,0.47000000000000003,10.865,6.42,0.7297523313328,0.5816953198094754
디엘이앤씨(주),375500,2022/12,33750.0,470231.79,9.5,8974717444.0,431557866.0,434360007.0,38693623.0,1305909776250.0,-42.98986486486487,11.965,0.96,18.255,0.7,4.808595576326648,0.33261103860275204
롯데관광개발(주),32350,2013/12,8080.0,1023.27,-6.46,138782835.0,-3780837.0,24457371.0,24613632.0,198878146560.0,-76.05925925925926,0.0,1.585,0.0,4.8100000000000005,-2.7242828697079147,0.12297666396755864
롯데관광개발(주),32350,2014/12,13950.0,-29.8,0.68,145286658.0,839710.0,21546734.0,24613632.0,343360166400.0,72.64851485148516,1365.72,3.425,183.59,9.885,0.5779677305262263,0.06275257326995518
롯데관광개발(주),32350,2015/12,12750.0,2016.09,-36.07,249000437.0,-49895848.0,22182218.0,30263349.0,385857699750.0,-8.602150537634412,0.0,2.73,0.0,10.83,-20.038458004794585,0.057488079191816095
롯데관광개발(주),32350,2016/12,7360.0,3929.24,0.93,362245686.0,1519734.0,23943198.0,45395023.0,334107369280.0,-42.27450980392157,202.97,3.6500000000000004,175.05,12.715,0.4195312901531697,0.07166318435776346
롯데관광개발(주),32350,2017/12,10800.0,5864.29,1.99,401786612.0,3379268.0,26936004.0,45395023.0,490266248400.0,46.739130434782616,159.36,3.1799999999999997,80.15,7.97,0.8410603785872288,0.05494158345165823
롯데관광개발(주),32350,2018/12,14550.0,5179.46,-47.74,506790646.0,-112874122.0,28900903.0,65163174.0,948124181700.0,34.72222222222223,0.0,2.895,151.885,11.57,-22.272337283825873,0.03048219163462351
롯데관광개발(주),32350,2019/12,14300.0,-3809.13,-4.77,566146123.0,-14094196.0,38956161.0,69275662.0,990641966600.0,-1.718213058419249,0.0,3.02,0.0,11.44,-2.489497927728457,0.03932415778195036
