,회사명,거래소코드,회계년도,정상영업이익증가율,순이익증가율,1주당순이익,부채비율,매출액정상영업이익률,매출액증가율,PER,PBR,PCR
729,(주)케이티앤지,33780,2018/12,-13.02,-25.16,7178.0,24.85,28.03,-4.19,16.905,2.12,22.005000000000003
730,(주)케이티앤지,33780,2019/12,10.06,14.19,8196.0,23.03,27.8,11.0,15.65,1.9500000000000002,18.11
731,(주)케이티앤지,33780,2020/12,7.35,13.21,9320.0,26.14,27.94,6.82,10.285,1.495,9.32
732,(주)케이티앤지,33780,2021/12,0.0,0.0,7898.0,26.37,25.6,0.0,13.275,1.545,10.254999999999999
733,(주)케이티앤지,33780,2022/12,-5.28,3.94,8489.0,31.45,21.66,11.92,12.655000000000001,1.65,14.74
744,(주)크래프톤,259960,2018/12,0.0,0.0,0.0,0.0,26.81,0.0,0.0,0.0,0.0
745,(주)크래프톤,259960,2019/12,19.67,11.1,0.0,69.41,33.04,-2.91,0.0,0.0,0.0
746,(주)크래프톤,259960,2020/12,115.39,99.48,68855.0,41.6,46.33,53.61,0.0,0.0,0.0
747,(주)크래프톤,259960,2021/12,-17.35,-6.54,12022.0,22.28,33.91,12.92,7.735,0.915,6.195
748,(주)크래프톤,259960,2022/12,17.5,-3.79,10666.0,17.94,40.54,-1.71,31.875,3.085,28.51
749,(주)포스코인터내셔널,47050,2007/12,0.0,0.0,1066.0,177.04,1.02,0.0,38.465,4.195,18.325
750,(주)포스코인터내셔널,47050,2008/12,45.87,-15.27,903.0,225.47,1.07,39.08,31.01,2.72,21.479999999999997
751,(주)포스코인터내셔널,47050,2009/12,27.93,53.08,1343.0,235.54,1.36,1.03,21.905,2.06,5.105
752,(주)포스코인터내셔널,47050,2010/12,12.29,-18.43,1063.0,353.49,1.1,39.14,1548.47,5.53,0.0
753,(주)포스코인터내셔널,47050,2011/12,-7.72,98.73,2072.0,366.1,0.84,21.14,22.59,7.49,0.0
754,(주)포스코인터내셔널,47050,2012/12,-6.55,-0.51,1946.0,241.04,0.86,-9.69,13.274999999999999,4.86,6.345000000000001
755,(주)포스코인터내셔널,47050,2013/12,4.58,-34.76,1214.0,270.75,0.93,-2.63,31.335,6.35,0.0
756,(주)포스코인터내셔널,47050,2014/12,136.71,33.5,1620.0,293.34,1.84,19.28,23.490000000000002,5.98,0.0
757,(주)포스코인터내셔널,47050,2015/12,-1.93,-30.12,1132.0,232.2,2.1,-14.12,33.18,3.9899999999999998,2.465
758,(주)포스코인터내셔널,47050,2016/12,-13.74,-13.72,977.0,231.07,1.93,-5.9,18.985,2.8649999999999998,2.765
759,(주)포스코인터내셔널,47050,2017/12,26.14,58.09,1444.0,221.47,1.78,36.86,18.785,2.27,8.125
760,(주)포스코인터내셔널,47050,2018/12,17.77,-11.77,1258.0,241.96,1.88,11.53,27.259999999999998,1.9500000000000002,0.0
761,(주)포스코인터내셔널,47050,2019/12,28.08,34.95,1697.0,193.94,2.48,-2.98,11.94,1.365,1.4649999999999999
762,(주)포스코인터내셔널,47050,2020/12,-21.62,13.92,1934.0,163.47,2.21,-12.08,8.635,0.93,2.01
763,(주)포스코인터내셔널,47050,2021/12,23.37,51.24,2924.0,206.67,1.72,58.1,13.12,1.375,0.0
764,(주)포스코인터내셔널,47050,2022/12,54.17,63.46,4780.0,184.58,2.38,11.9,9.75,1.405,2.155
765,(주)포스코퓨처엠,3670,2007/12,0.0,0.0,2861.0,31.11,7.17,0.0,0.0,0.0,0.0
766,(주)포스코퓨처엠,3670,2008/12,54.34,49.0,4263.0,50.85,7.18,54.01,0.0,0.0,0.0
767,(주)포스코퓨처엠,3670,2009/12,29.25,31.41,5602.0,40.62,7.22,28.52,0.0,0.0,0.0
768,(주)포스코퓨처엠,3670,2010/12,0.0,0.0,9653.0,54.62,9.2,0.0,0.0,0.0,0.0
769,(주)포스코퓨처엠,3670,2011/12,67.01,60.99,15540.0,49.72,9.78,57.21,0.0,0.0,0.0
770,(주)포스코퓨처엠,3670,2012/12,-20.77,-17.73,12785.0,35.69,7.1,9.01,0.0,0.0,0.0
771,(주)포스코퓨처엠,3670,2013/12,-19.32,-22.25,9941.0,39.34,5.58,2.65,0.0,0.0,0.0
772,(주)포스코퓨처엠,3670,2014/12,27.86,23.7,12296.0,40.17,6.93,3.09,0.0,0.0,0.0
773,(주)포스코퓨처엠,3670,2015/12,-41.01,-52.39,585.0,33.31,4.59,-10.93,0.0,0.0,0.0
774,(주)포스코퓨처엠,3670,2016/12,52.36,26.36,740.0,27.13,7.64,-8.48,0.0,0.0,0.0
775,(주)포스코퓨처엠,3670,2017/12,21.82,137.03,1753.0,28.16,8.68,7.11,0.0,0.0,0.0
776,(주)포스코퓨처엠,3670,2018/12,2.25,27.6,2237.0,25.0,7.68,15.57,0.0,0.0,0.0
777,(주)포스코퓨처엠,3670,2019/12,-15.47,-23.55,1672.0,71.93,6.06,7.24,33.59,3.385,51.155
778,(주)포스코퓨처엠,3670,2020/12,-32.93,-70.73,485.0,103.99,3.85,5.56,78.07,4.785,153.29000000000002
779,(주)포스코퓨처엠,3670,2021/12,0.0,0.0,1753.0,60.86,6.12,0.0,92.12,4.825,120.28999999999999
780,(주)포스코퓨처엠,3670,2022/12,36.32,-11.85,1527.0,74.96,5.02,65.96,113.0,5.465,0.0
782,(주)풍산,103140,2009/12,0.0,0.0,5336.0,158.74,8.3,0.0,3.165,0.575,0.0
783,(주)풍산,103140,2010/12,35.69,2.29,5460.0,165.59,8.91,26.38,7.585,1.13,18.67
784,(주)풍산,103140,2011/12,-48.84,-73.4,1452.0,178.48,4.28,6.41,14.66,1.155,18.555
785,(주)풍산,103140,2012/12,3.57,51.44,2199.0,172.2,4.41,0.66,9.725000000000001,0.8600000000000001,5.275
786,(주)풍산,103140,2013/12,4.15,-1.99,2156.0,170.47,4.4,4.2,9.29,0.77,7.58
787,(주)풍산,103140,2014/12,-4.15,21.89,2628.0,172.72,4.25,-0.72,8.675,0.745,76.83500000000001
788,(주)풍산,103140,2015/12,-12.96,-29.92,1841.0,138.57,3.94,-6.02,9.795,0.66,2.44
789,(주)풍산,103140,2016/12,96.12,166.76,4912.0,119.86,7.69,0.43,6.8950000000000005,0.795,5.26
790,(주)풍산,103140,2017/12,10.68,9.42,5375.0,108.5,8.19,4.0,9.05,1.065,12.675
791,(주)풍산,103140,2018/12,-55.41,-58.83,2213.0,93.44,3.87,-5.79,17.075,0.785,13.64
792,(주)풍산,103140,2019/12,-61.73,-71.58,629.0,85.18,1.68,-11.65,49.235,0.5499999999999999,4.140000000000001
793,(주)풍산,103140,2020/12,194.61,308.08,2567.0,76.44,4.67,5.81,8.14,0.43,8.985
794,(주)풍산,103140,2021/12,159.16,238.43,8686.0,86.77,8.95,35.31,4.475,0.6599999999999999,0.0
795,(주)풍산,103140,2022/12,-26.27,-28.02,6395.0,84.3,5.3,24.6,4.735,0.46,11.375
812,(주)하나투어,39130,2007/12,0.0,0.0,2352.0,85.43,18.02,0.0,0.0,0.0,0.0
813,(주)하나투어,39130,2008/12,0.0,0.0,445.0,69.92,7.62,0.0,0.0,0.0,0.0
814,(주)하나투어,39130,2009/12,0.0,0.0,-474.0,95.5,-1.94,-29.26,0.0,0.0,0.0
815,(주)하나투어,39130,2010/12,0.0,0.0,2242.0,118.18,12.26,100.52,0.0,0.0,0.0
816,(주)하나투어,39130,2011/12,-23.59,-14.72,1930.0,125.3,9.02,3.8,20.745,4.0649999999999995,8.48
817,(주)하나투어,39130,2012/12,63.85,67.72,3198.0,96.03,12.86,14.95,19.28,4.18,15.305
818,(주)하나투어,39130,2013/12,1.94,-3.82,2989.0,95.45,11.44,14.55,24.725,5.075,31.275
819,(주)하나투어,39130,2014/12,0.21,-1.53,2978.0,132.66,10.49,9.3,29.45,5.645,8.875
820,(주)하나투어,39130,2015/12,10.64,-5.08,2877.0,132.11,9.74,19.19,57.019999999999996,10.115,47.455000000000005
821,(주)하나투어,39130,2016/12,-53.22,-74.68,727.0,145.31,3.51,29.63,107.345,6.545,21.814999999999998
822,(주)하나투어,39130,2017/12,95.06,61.34,1172.0,150.44,5.98,14.57,39.965,6.27,20.385
823,(주)하나투어,39130,2018/12,-39.09,-32.52,791.0,198.53,3.0,21.39,79.72999999999999,6.609999999999999,51.195
824,(주)하나투어,39130,2019/12,-76.13,-191.75,-725.0,362.44,0.78,-7.86,0.0,6.925000000000001,0.0
825,(주)하나투어,39130,2020/12,0.0,0.0,-13210.0,461.2,-104.83,-85.64,0.0,4.98,0.0
826,(주)하나투어,39130,2021/12,0.0,0.0,-3285.0,645.54,-316.19,-63.26,0.0,11.36,0.0
827,(주)하나투어,39130,2022/12,0.0,0.0,-4618.0,356.79,-88.01,185.58,0.0,7.92,0.0
831,(주)하이브,352820,2019/12,0.0,0.0,47219.0,109.19,16.82,0.0,0.0,0.0,0.0
832,(주)하이브,352820,2020/12,47.37,16.12,2986.0,60.51,18.27,35.6,7.4,0.36,5.395
833,(주)하이브,352820,2021/12,30.74,59.59,3625.0,63.82,15.15,57.72,954.55,4.0600000000000005,435.565
834,(주)하이브,352820,2022/12,24.53,-61.75,1265.0,66.3,13.34,41.42,191.495,3.9850000000000003,64.505
835,(주)한샘,9240,2007/12,0.0,0.0,759.0,112.25,3.61,0.0,11.114999999999998,1.3,5.67
836,(주)한샘,9240,2008/12,31.35,25.48,991.0,109.0,4.65,1.93,8.530000000000001,1.215,0.0
837,(주)한샘,9240,2009/12,30.25,10.76,1141.0,135.88,4.83,25.45,8.76,1.2850000000000001,4.16
838,(주)한샘,9240,2010/12,22.06,35.44,1512.0,78.7,5.98,-1.5,9.165,1.6949999999999998,9.120000000000001
839,(주)한샘,9240,2011/12,38.16,34.05,2086.0,95.0,7.27,13.69,11.39,2.3049999999999997,5.965
840,(주)한샘,9240,2012/12,-8.36,0.4,2139.0,75.35,6.03,10.42,13.705,2.44,25.630000000000003
841,(주)한샘,9240,2013/12,68.93,55.44,3402.0,91.54,7.93,28.56,14.295,3.33,9.705
842,(주)한샘,9240,2014/12,38.32,41.26,4793.0,60.93,8.33,31.59,29.73,7.635,47.785
843,(주)한샘,9240,2015/12,32.91,32.31,6342.0,76.67,8.58,29.09,50.295,13.955,27.27
844,(주)한샘,9240,2016/12,8.76,11.23,7054.0,66.09,8.25,13.1,41.915,10.71,34.78
845,(주)한샘,9240,2017/12,-11.94,-24.76,5413.0,92.21,6.81,6.61,35.395,9.19,45.265
846,(주)한샘,9240,2018/12,-60.13,-6.23,5103.0,63.66,2.91,-6.5,39.655,5.1049999999999995,28.78
847,(주)한샘,9240,2019/12,-0.47,-52.51,2423.0,96.09,3.28,-11.93,47.445,3.545,22.235
848,(주)한샘,9240,2020/12,66.94,52.31,3766.0,95.5,4.5,21.73,39.98,3.6149999999999998,10.335
849,(주)한샘,9240,2021/12,0.0,0.0,3266.0,100.48,3.1,0.0,53.285000000000004,4.77,145.91
850,(주)한샘,9240,2022/12,0.0,0.0,-4412.0,146.88,-1.08,-10.32,0.0,3.67,0.0
851,(주)한섬,20000,2007/12,0.0,0.0,1688.0,12.16,19.69,0.0,10.96,1.09,15.28
852,(주)한섬,20000,2008/12,-27.16,17.58,2423.0,13.25,13.37,7.26,4.295,0.545,7.1000000000000005
853,(주)한섬,20000,2009/12,51.73,-5.94,2293.0,13.51,17.78,14.11,5.63,0.605,6.005
854,(주)한섬,20000,2010/12,30.12,39.13,3193.0,13.14,20.02,15.55,6.154999999999999,0.7849999999999999,6.195
855,(주)한섬,20000,2011/12,27.06,19.71,3902.0,12.79,22.72,11.96,7.63,1.02,12.17
856,(주)한섬,20000,2012/12,-38.55,-25.96,2888.0,15.06,14.31,-2.45,11.9,1.135,11.955
857,(주)한섬,20000,2013/12,-29.12,-30.83,1998.0,26.04,10.7,-5.15,14.580000000000002,1.01,15.260000000000002
858,(주)한섬,20000,2014/12,-9.25,-14.33,1712.0,27.11,8.71,11.49,15.075,0.98,49.05
859,(주)한섬,20000,2015/12,44.65,97.8,3385.0,15.17,10.72,17.5,11.184999999999999,1.065,17.935000000000002
860,(주)한섬,20000,2016/12,8.97,-24.07,2571.0,17.91,10.12,15.44,17.25,1.13,17.95
861,(주)한섬,20000,2017/12,-23.65,-4.64,2451.0,35.31,4.48,72.57,14.329999999999998,0.86,17.515
862,(주)한섬,20000,2018/12,67.25,38.07,3385.0,22.68,7.08,5.74,12.59,0.9,5.5649999999999995
863,(주)한섬,20000,2019/12,15.84,14.66,3881.0,26.6,8.46,-3.03,12.41,0.99,7.22
864,(주)한섬,20000,2020/12,-4.22,-0.2,3873.0,27.75,8.53,-5.07,7.695,0.665,4.38
865,(주)한섬,20000,2021/12,0.0,0.0,5214.0,25.53,10.97,0.0,8.55,0.885,5.525
866,(주)한섬,20000,2022/12,10.59,7.38,5599.0,26.05,10.91,11.16,6.25,0.63,10.775
867,(주)한솔케미칼,14680,2007/12,0.0,0.0,476.0,63.77,5.6,0.0,23.07,1.0499999999999998,9.385
868,(주)한솔케미칼,14680,2008/12,0.0,0.0,295.0,72.44,5.07,0.0,25.97,0.7949999999999999,4.795
869,(주)한솔케미칼,14680,2009/12,83.5,436.73,1623.0,79.92,9.07,2.56,5.789999999999999,0.9,3.0349999999999997
870,(주)한솔케미칼,14680,2010/12,6.83,-8.27,1505.0,83.59,8.05,20.27,11.33,1.22,7.305
871,(주)한솔케미칼,14680,2011/12,4.71,19.94,1850.0,111.37,6.93,21.64,14.594999999999999,1.465,16.27
872,(주)한솔케미칼,14680,2012/12,30.03,93.4,3398.0,97.52,8.4,7.35,7.6450000000000005,1.565,7.86
873,(주)한솔케미칼,14680,2013/12,3.63,-43.76,1830.0,115.64,8.75,-0.57,13.73,1.72,7.18
874,(주)한솔케미칼,14680,2014/12,1.6,5.56,1932.0,122.45,8.39,6.01,16.485,2.0,9.620000000000001
875,(주)한솔케미칼,14680,2015/12,73.82,59.39,0.0,111.14,13.31,9.49,24.46,3.76,19.6
876,(주)한솔케미칼,14680,2016/12,67.64,63.49,5314.0,105.12,17.84,25.1,15.780000000000001,3.2399999999999998,11.53
877,(주)한솔케미칼,14680,2017/12,-3.65,-2.8,4893.0,85.06,15.18,13.29,19.025,3.085,13.625
878,(주)한솔케미칼,14680,2018/12,18.24,29.86,6354.0,77.03,16.08,11.58,12.95,2.55,9.555
879,(주)한솔케미칼,14680,2019/12,19.05,22.71,7798.0,80.42,18.96,0.96,14.23,2.665,14.1
880,(주)한솔케미칼,14680,2020/12,36.37,41.93,11067.0,60.57,24.53,5.4,14.15,3.15,11.145
881,(주)한솔케미칼,14680,2021/12,30.11,20.88,13332.0,55.91,25.72,24.13,24.92,5.58,27.36
882,(주)한솔케미칼,14680,2022/12,-5.92,4.58,14099.0,47.02,21.0,15.19,22.14,4.29,20.685000000000002
884,(주)한진칼,180640,2014/12,0.0,0.0,8068.0,48.7,12.08,0.0,35.985,0.65,18.545
885,(주)한진칼,180640,2015/12,-1.65,0.0,-3928.0,57.65,10.28,15.58,155.91500000000002,1.1400000000000001,54.965
886,(주)한진칼,180640,2016/12,33.25,0.0,-7637.0,86.36,9.99,37.2,0.0,0.835,26.07
887,(주)한진칼,180640,2017/12,16.48,0.0,3722.0,61.99,10.03,16.01,5.074999999999999,0.835,31.715
888,(주)한진칼,180640,2018/12,-5.63,0.0,-602.0,65.32,8.34,13.5,47.519999999999996,0.98,0.0
889,(주)한진칼,180640,2019/12,0.0,0.0,-4094.0,89.6,-0.32,-7.77,72.21000000000001,1.46,43.72
890,(주)한진칼,180640,2020/12,0.0,0.0,-4480.0,109.62,-54.09,-66.03,0.0,2.205,191.77
891,(주)한진칼,180640,2021/12,0.0,0.0,247.0,105.83,-49.38,-3.31,0.0,2.2199999999999998,195.71499999999997
892,(주)한진칼,180640,2022/12,0.0,0.0,10143.0,51.98,7.23,-49.32,8.855,1.45,0.0
893,(주)한화,880,2007/12,0.0,0.0,3257.0,1310.86,4.94,0.0,21.82,3.91,22.035
894,(주)한화,880,2008/12,13.32,30.93,4347.0,1303.94,4.66,20.27,11.37,2.025,0.0
895,(주)한화,880,2009/12,18.55,90.97,8070.0,1209.07,5.01,10.18,4.52,1.145,9.105
896,(주)한화,880,2010/12,-69.18,105.26,16520.0,186.41,3.2,-51.78,24.455,1.315,18.905
897,(주)한화,880,2011/12,-32.36,-88.29,1934.0,197.1,2.57,-15.8,48.155,1.37,11.12
898,(주)한화,880,2012/12,21.64,130.57,4459.0,195.98,3.32,-5.6,36.125,1.01,9.4
899,(주)한화,880,2013/12,126.43,-58.09,1869.0,951.62,2.23,236.65,49.595,1.06,8.395
900,(주)한화,880,2014/12,-40.28,0.0,-5240.0,920.9,1.38,-3.27,25.19,0.945,10.83
901,(주)한화,880,2015/12,47.03,0.0,-4097.0,967.16,1.83,10.46,84.63499999999999,1.2149999999999999,1287.58
902,(주)한화,880,2016/12,122.29,0.0,6848.0,988.5,3.58,13.88,27.235,0.98,8.85
903,(주)한화,880,2017/12,28.06,-17.55,5619.0,903.43,4.28,6.97,26.575,1.4,7.3549999999999995
904,(주)한화,880,2018/12,-16.34,15.55,6541.0,900.11,3.71,-3.3,12.915000000000001,1.125,15.225000000000001
905,(주)한화,880,2019/12,-37.67,-80.79,1051.0,898.06,2.23,3.43,27.56,0.8400000000000001,13.855
906,(주)한화,880,2020/12,40.54,137.67,2831.0,932.99,3.11,1.02,17.71,0.6799999999999999,6.405
907,(주)한화,880,2021/12,85.07,321.42,9781.0,861.49,5.54,3.75,24.314999999999998,0.93,10.785
908,(주)한화,880,2022/12,-14.06,45.63,14169.0,911.43,4.04,17.87,9.55,0.855,26.240000000000002
909,(주)현대미포조선,10620,2007/12,0.0,0.0,27357.0,126.83,13.32,0.0,9.885,1.78,4.575
910,(주)현대미포조선,10620,2008/12,49.56,-1.9,26890.0,244.97,13.96,42.74,6.87,1.65,8.24
911,(주)현대미포조선,10620,2009/12,-23.35,-27.06,19578.0,160.01,10.99,-2.61,6.529999999999999,0.9650000000000001,0.0
912,(주)현대미포조선,10620,2010/12,54.22,30.09,25270.0,121.55,16.5,2.69,7.484999999999999,0.825,5.32
913,(주)현대미포조선,10620,2011/12,-44.66,-59.43,10201.0,129.55,8.17,11.74,14.2,1.02,0.0
914,(주)현대미포조선,10620,2012/12,-75.46,-51.69,4928.0,127.63,2.1,-4.51,24.215000000000003,0.855,0.0
915,(주)현대미포조선,10620,2013/12,0.0,0.0,-12137.0,215.57,-6.9,-9.73,0.0,0.94,67.75999999999999
916,(주)현대미포조선,10620,2014/12,0.0,0.0,-32296.0,422.36,-21.87,-0.46,0.0,1.44,0.0
917,(주)현대미포조선,10620,2015/12,0.0,0.0,1935.0,425.27,1.43,17.26,55.334999999999994,0.855,0.0
918,(주)현대미포조선,10620,2016/12,211.7,-9.47,1734.0,308.54,4.92,-9.3,33.735,0.625,0.0
919,(주)현대미포조선,10620,2017/12,-47.98,1163.81,21910.0,255.66,4.4,-41.86,4.205,0.805,0.0
920,(주)현대미포조선,10620,2018/12,-34.32,-80.54,2132.0,49.48,2.95,-2.05,19.605,0.76,0.0
921,(주)현대미포조선,10620,2019/12,30.64,-37.36,1335.0,43.61,3.09,24.6,47.725,0.895,0.0
922,(주)현대미포조선,10620,2020/12,-60.39,0.0,-489.0,52.02,1.31,-6.75,0.0,0.635,6.2749999999999995
923,(주)현대미포조선,10620,2021/12,0.0,0.0,-4004.0,75.94,-7.53,3.41,0.0,1.2850000000000001,60.355
924,(주)현대미포조선,10620,2022/12,0.0,0.0,-1118.0,118.28,-2.93,28.74,0.0,1.73,23.525
925,(주)현대백화점,69960,2007/12,0.0,0.0,9709.0,67.37,18.37,0.0,12.605,1.75,15.57
926,(주)현대백화점,69960,2008/12,6.11,21.14,11755.0,62.2,18.78,3.82,8.450000000000001,1.265,12.5
927,(주)현대백화점,69960,2009/12,10.3,6.69,12579.0,64.24,19.48,6.33,8.530000000000001,1.1949999999999998,9.815000000000001
928,(주)현대백화점,69960,2010/12,-25.45,41.68,14851.0,60.06,30.87,-52.96,14.45,1.495,9.775
929,(주)현대백화점,69960,2011/12,14.77,3.08,15183.0,63.19,31.28,13.26,14.475,1.7650000000000001,22.674999999999997
930,(주)현대백화점,69960,2012/12,-5.3,-7.08,13974.0,66.85,28.05,5.62,15.945,1.505,13.71
931,(주)현대백화점,69960,2013/12,-7.75,-7.15,12975.0,57.94,25.64,0.91,16.375,1.4300000000000002,14.7
932,(주)현대백화점,69960,2014/12,-7.52,-10.19,11652.0,50.01,23.43,1.18,15.16,1.19,11.274999999999999
933,(주)현대백화점,69960,2015/12,-0.23,-10.25,10554.0,52.84,21.9,6.77,17.685,1.13,22.23
934,(주)현대백화점,69960,2016/12,5.61,14.47,12101.0,52.82,20.92,10.55,13.645,0.9400000000000001,9.46
935,(주)현대백화점,69960,2017/12,2.74,-8.0,11242.0,46.77,21.3,0.89,11.9,0.72,8.219999999999999
936,(주)현대백화점,69960,2018/12,-9.4,-5.81,10594.0,44.72,19.15,0.76,6.465,0.65,4.73
937,(주)현대백화점,69960,2019/12,-18.06,-18.76,8639.0,53.1,13.29,18.08,10.355,0.53,5.65
938,(주)현대백화점,69960,2020/12,-53.51,-63.78,3172.0,73.02,5.98,3.37,16.525,0.44000000000000006,6.43
939,(주)현대백화점,69960,2021/12,94.58,169.3,8652.0,71.64,7.4,57.16,12.58,0.49,4.675
940,(주)현대백화점,69960,2022/12,21.4,-23.92,6593.0,89.55,6.4,40.36,9.685,0.38,5.07
941,(주)현대지에프홀딩스,5440,2007/12,0.0,0.0,6041.0,53.46,3.9,0.0,16.005000000000003,1.0,14.565
942,(주)현대지에프홀딩스,5440,2008/12,-4.98,66.08,10510.0,41.36,3.61,2.77,6.705,0.7849999999999999,0.0
943,(주)현대지에프홀딩스,5440,2009/12,15.06,-15.05,8544.0,34.1,4.15,0.16,8.58,0.625,27.63
944,(주)현대지에프홀딩스,5440,2010/12,63.97,111.24,1419.0,29.26,5.59,21.64,118.205,4.7749999999999995,243.66
945,(주)현대지에프홀딩스,5440,2011/12,15.73,-12.97,989.0,35.01,4.81,34.61,32.415,1.225,24.525
946,(주)현대지에프홀딩스,5440,2012/12,20.22,-5.47,919.0,35.91,4.96,16.43,30.810000000000002,1.35,33.72
947,(주)현대지에프홀딩스,5440,2013/12,-11.59,13.66,1041.0,35.13,3.87,13.25,32.510000000000005,1.3199999999999998,40.62
948,(주)현대지에프홀딩스,5440,2014/12,14.48,7.41,1118.0,36.28,3.98,11.52,34.14,1.5550000000000002,37.005
949,(주)현대지에프홀딩스,5440,2015/12,12.45,-6.98,1040.0,33.12,4.16,7.47,38.805,1.835,40.315
950,(주)현대지에프홀딩스,5440,2016/12,19.64,4.48,1087.0,35.76,4.17,19.36,34.245000000000005,1.6,20.615000000000002
951,(주)현대지에프홀딩스,5440,2017/12,-17.2,19.52,1299.0,36.88,3.44,0.48,16.15,1.25,23.799999999999997
952,(주)현대지에프홀딩스,5440,2018/12,57.58,-9.04,1181.0,34.4,4.22,28.33,17.195,1.055,20.465
953,(주)현대지에프홀딩스,5440,2019/12,-34.5,-46.87,628.0,40.17,2.88,-3.92,20.485,0.935,16.11
954,(주)현대지에프홀딩스,5440,2020/12,-12.59,29.82,815.0,40.1,2.43,3.65,21.66,0.595,19.080000000000002
955,(주)현대지에프홀딩스,5440,2021/12,-25.4,-38.91,498.0,40.69,1.68,7.65,15.94,0.675,11.07
956,(주)현대지에프홀딩스,5440,2022/12,2.41,28.53,640.0,45.05,1.53,12.54,9.629999999999999,0.525,10.870000000000001
957,(주)현대홈쇼핑,57050,2007/12,0.0,0.0,5622.0,75.23,22.27,0.0,0.0,0.0,0.0
958,(주)현대홈쇼핑,57050,2008/12,6.2,16.76,6564.0,57.94,20.75,14.01,0.0,0.0,0.0
959,(주)현대홈쇼핑,57050,2009/12,39.85,61.59,10607.0,58.98,23.29,24.58,0.0,0.0,0.0
960,(주)현대홈쇼핑,57050,2010/12,0.0,0.0,13872.0,30.44,22.73,0.0,11.95,1.9700000000000002,9.54
961,(주)현대홈쇼핑,57050,2011/12,15.42,10.56,12659.0,31.13,21.43,22.39,10.295,1.8,10.64
962,(주)현대홈쇼핑,57050,2012/12,0.37,-27.03,8664.0,34.03,20.1,6.89,14.115,1.5350000000000001,12.98
963,(주)현대홈쇼핑,57050,2013/12,-5.27,88.01,16290.0,23.71,18.1,5.18,9.515,1.6349999999999998,20.705
964,(주)현대홈쇼핑,57050,2014/12,0.25,-24.37,12331.0,22.5,16.72,8.51,12.685,1.51,18.78
965,(주)현대홈쇼핑,57050,2015/12,0.0,0.0,9381.0,22.81,11.67,0.0,15.685,1.255,16.1
966,(주)현대홈쇼핑,57050,2016/12,6.43,16.52,10932.0,30.76,11.48,8.2,14.395,1.15,11.530000000000001
967,(주)현대홈쇼핑,57050,2017/12,12.62,-5.4,10473.0,21.43,12.01,7.6,17.28,1.13,20.6
968,(주)현대홈쇼핑,57050,2018/12,-10.38,36.02,14252.0,51.24,11.04,-2.44,16.205000000000002,0.925,28.695
969,(주)현대홈쇼핑,57050,2019/12,16.05,-50.07,7116.0,44.81,6.33,102.45,20.060000000000002,0.8300000000000001,14.25
970,(주)현대홈쇼핑,57050,2020/12,18.83,35.52,9814.0,50.05,7.24,3.87,12.2,0.54,4.93
971,(주)현대홈쇼핑,57050,2021/12,-17.04,-9.8,8881.0,38.14,5.81,3.26,20.869999999999997,0.635,10.425
972,(주)현대홈쇼핑,57050,2022/12,-13.89,-15.09,7541.0,42.03,5.26,-4.9,9.685,0.435,6074.01
973,(주)호텔신라,8770,2007/12,0.0,0.0,439.0,47.47,4.75,0.0,58.465,2.09,35.06
974,(주)호텔신라,8770,2008/12,125.91,45.83,640.0,129.4,6.07,76.73,31.19,1.6,178.28
975,(주)호텔신라,8770,2009/12,1.9,26.22,806.0,103.81,4.46,38.69,21.41,1.305,10.065
976,(주)호텔신라,8770,2010/12,0.0,0.0,0.0,108.21,5.78,0.0,21.15,1.915,14.0
977,(주)호텔신라,8770,2011/12,15.46,9.15,0.0,130.33,5.42,23.06,22.185,2.225,73.525
978,(주)호텔신라,8770,2012/12,32.55,79.96,2566.0,124.56,5.82,23.42,19.43,3.04,13.754999999999999
979,(주)호텔신라,8770,2013/12,-33.03,-89.3,274.0,152.31,3.77,3.49,162.235,3.5199999999999996,14.73
980,(주)호텔신라,8770,2014/12,60.55,579.77,1866.0,161.3,4.78,26.64,33.885,5.2700000000000005,24.705
981,(주)호텔신라,8770,2015/12,-44.49,-74.85,469.0,192.59,2.37,11.78,53.955,5.475,22.515
982,(주)호텔신라,8770,2016/12,2.35,50.58,729.0,208.52,2.13,14.26,62.5,3.525,16.945
983,(주)호텔신라,8770,2017/12,-7.45,-9.15,667.0,236.74,1.82,7.97,118.66499999999999,3.62,10.344999999999999
984,(주)호텔신라,8770,2018/12,186.11,336.31,2913.0,201.12,4.44,17.5,43.315,4.945,42.835
985,(주)호텔신라,8770,2019/12,41.49,53.85,4483.0,283.59,5.17,21.29,27.8,4.0649999999999995,10.27
986,(주)호텔신라,8770,2020/12,0.0,0.0,-7487.0,363.79,-5.81,-44.24,0.0,5.505,0.0
987,(주)호텔신라,8770,2021/12,0.0,0.0,714.0,360.47,3.14,18.54,0.0,6.365,0.0
988,(주)호텔신라,8770,2022/12,-34.06,0.0,-1325.0,444.39,1.59,30.24,0.0,6.265000000000001,33.64
990,(주)화승엔터프라이즈,241590,2016/12,0.0,0.0,1560.0,126.51,6.85,0.0,9.265,1.685,171.38
991,(주)화승엔터프라이즈,241590,2017/12,33.56,19.56,1493.0,139.71,7.62,19.99,13.525,2.19,0.0
992,(주)화승엔터프라이즈,241590,2018/12,-31.16,-58.57,284.0,168.59,4.58,14.45,392.795,6.055,0.0
