,회사명,거래소코드,회계년도,정상영업이익증가율,순이익증가율,1주당순이익,부채비율,매출액정상영업이익률,매출액증가율,PER,PBR,PCR
1354,롯데쇼핑(주),23530,2012/06,-17.29,-16.13,17351.0,118.8,6.17,9.1,27.490000000000002,,15.594999999999999
1355,롯데쇼핑(주),23530,2013/06,3.73,-14.65,14554.0,133.6,5.47,16.87,23.39,,16.075
1356,롯데쇼핑(주),23530,2014/06,-14.14,-18.9,11641.0,126.43,4.75,-1.15,26.84,,33.68
1357,롯데쇼핑(주),23530,2015/06,-27.98,-51.05,5615.0,125.14,3.31,3.33,42.43,,0.0
1358,롯데쇼핑(주),23530,2016/06,-19.22,-28.1,3939.0,135.99,2.63,1.74,66.64,,24.985
1359,롯데쇼핑(주),23530,2017/06,-22.28,-53.65,1712.0,142.11,2.11,-2.96,0.0,,35.43
1360,롯데쇼핑(주),23530,2018/06,-32.2,-588.66,-10121.0,114.48,2.28,-37.28,0.0,,0.0
1361,롯데쇼핑(주),23530,2019/06,48.54,0.0,4943.0,177.13,3.33,1.53,148.69,,11.295
1362,롯데쇼핑(주),23530,2020/06,-81.96,-322.31,-10988.0,189.18,0.66,-8.77,0.0,,27.965000000000003
1363,롯데쇼핑(주),23530,2021/06,29.55,0.0,-3661.0,196.23,0.89,-4.19,16.545,,4.84
1364,롯데쇼핑(주),23530,2022/06,106.32,0.0,2474.0,184.09,1.87,-1.41,11.635000000000002,,3.9749999999999996
1365,롯데에너지머티리얼즈(주),20150,2012/06,0.0,0.0,7.0,53.21,0.62,0.0,2893.66,,11.625
1366,롯데에너지머티리얼즈(주),20150,2013/06,0.0,0.0,-139.0,74.24,-3.22,0.0,178.345,,96.195
1367,롯데에너지머티리얼즈(주),20150,2014/06,0.0,0.0,388.0,88.36,-9.68,7.25,17.67,,0.0
1368,롯데에너지머티리얼즈(주),20150,2015/06,0.0,195.48,1146.0,64.66,-5.36,6.35,11.015,,35.085
1369,롯데에너지머티리얼즈(주),20150,2016/06,0.0,-48.43,591.0,46.48,6.83,-3.15,552.78,,16.215
1370,롯데에너지머티리얼즈(주),20150,2017/06,105.66,25.54,742.0,33.03,13.41,4.78,30.25,,25.46
1371,롯데에너지머티리얼즈(주),20150,2018/06,-23.21,-27.89,456.0,26.88,9.27,11.12,78.22999999999999,,62.510000000000005
1372,롯데에너지머티리얼즈(주),20150,2019/06,33.97,16.96,532.0,33.3,10.69,16.17,89.905,,202.66500000000002
1373,롯데에너지머티리얼즈(주),20150,2020/06,-12.91,16.82,621.0,25.21,9.33,-0.2,89.79,,81.03
1374,롯데에너지머티리얼즈(주),20150,2021/06,37.79,16.9,726.0,28.52,11.34,13.38,192.915,,0.0
1375,롯데에너지머티리얼즈(주),20150,2022/06,33.52,-11.68,642.0,20.22,12.04,25.69,720.145,,0.0
1376,롯데웰푸드(주),280360,2018/06,,,,,,,,,
1377,롯데웰푸드(주),280360,2019/06,0.0,0.0,3655.0,108.07,4.1,0.0,59.940000000000005,,33.145
1378,롯데웰푸드(주),280360,2020/06,3.16,-22.72,2824.0,110.02,4.39,-3.73,28.36,,12.09
1379,롯데웰푸드(주),280360,2021/06,15.74,67.21,4722.0,102.35,4.99,1.83,21.375,,11.345
1380,롯데웰푸드(주),280360,2022/06,-29.61,-6.13,4434.0,98.82,3.33,5.56,52.6,,21.695
1381,롯데정밀화학(주),4000,2007/06,0.0,0.0,763.0,18.02,2.34,0.0,37.75,,22.975
1382,롯데정밀화학(주),4000,2008/06,329.62,108.46,1607.0,23.91,7.79,29.03,36.605,,89.625
1383,롯데정밀화학(주),4000,2009/06,18.02,37.71,2210.0,17.7,9.62,-4.43,22.48,,16.115000000000002
1384,롯데정밀화학(주),4000,2010/06,-34.53,-13.28,1912.0,21.38,5.86,7.56,30.985,,20.955
1385,롯데정밀화학(주),4000,2011/06,0.0,0.0,0.0,23.89,6.49,0.0,38.875,,29.725
1386,롯데정밀화학(주),4000,2012/06,10.23,6.97,1869.0,30.1,6.54,9.27,26.705000000000002,,19.82
1387,롯데정밀화학(주),4000,2013/06,-108.46,-91.67,156.0,58.91,-0.59,-5.67,220.29500000000002,,26.93
1388,롯데정밀화학(주),4000,2014/06,0.0,1139.07,1928.0,59.01,-3.59,-11.47,37.445,,42.735
1389,롯데정밀화학(주),4000,2015/06,0.0,-23.99,1466.0,51.26,0.04,-5.34,21.085,,13.795
1390,롯데정밀화학(주),4000,2016/06,1294.46,-247.1,-2156.0,43.21,0.57,1.41,0.0,,23.765
1391,롯데정밀화학(주),4000,2017/06,1590.31,0.0,1961.0,47.88,9.13,5.46,17.505000000000003,,9.04
1392,롯데정밀화학(주),4000,2018/06,120.85,147.71,4858.0,31.89,17.78,13.38,13.594999999999999,,9.835
1393,롯데정밀화학(주),4000,2019/06,-26.88,-34.7,3172.0,20.19,13.68,-4.97,10.61,,11.42
1394,롯데정밀화학(주),4000,2020/06,-5.56,33.72,4242.0,14.44,13.2,-2.09,8.52,,6.38
1395,롯데정밀화학(주),4000,2021/06,5.32,43.0,6066.0,17.31,11.68,19.04,16.235,,11.035
1396,롯데정밀화학(주),4000,2022/06,168.31,-61.97,2307.0,20.43,17.92,74.84,7.895,,7.685
1397,롯데지주(주),4990,2007/06,0.0,0.0,52867.0,32.33,10.39,0.0,23.175,,12.105
1398,롯데지주(주),4990,2008/06,-11.83,-1.6,52022.0,33.15,8.37,9.47,27.86,,23.615000000000002
1399,롯데지주(주),4990,2009/06,19.06,-8.1,47809.0,34.77,9.28,7.38,25.065,,20.14
1400,롯데지주(주),4990,2010/06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1401,롯데지주(주),4990,2011/06,0.0,0.0,47933.0,46.95,10.46,0.0,31.1,,29.855000000000004
1402,롯데지주(주),4990,2012/06,-28.12,-30.62,33257.0,48.32,7.34,2.46,0.0,,0.0
1403,롯데지주(주),4990,2013/06,-40.64,-47.14,17580.0,48.79,4.18,4.25,0.0,,0.0
1404,롯데지주(주),4990,2014/06,39.89,48.56,26117.0,53.31,5.21,12.13,0.0,,0.0
1405,롯데지주(주),4990,2015/06,17.2,64.33,42919.0,53.29,5.8,5.29,0.0,,0.0
1406,롯데지주(주),4990,2016/06,-11.41,-37.68,2649.0,61.7,5.27,-2.46,0.0,,0.0
1407,롯데지주(주),4990,2017/06,0.25,11.82,2962.0,60.73,5.16,2.3,0.0,,0.0
1408,롯데지주(주),4990,2018/06,106.46,-46.83,345.0,198.86,2.6,309.59,0.0,,0.0
1409,롯데지주(주),4990,2019/06,-40.92,949.66,3285.0,226.61,1.62,-5.35,0.0,,0.0
1410,롯데지주(주),4990,2020/06,-18.42,-145.78,-1505.0,104.06,1.39,-4.74,0.0,,0.0
1411,롯데지주(주),4990,2021/06,119.24,0.0,2306.0,95.46,2.57,18.76,0.0,,0.0
1412,롯데지주(주),4990,2022/06,126.19,16.95,2697.0,118.39,4.25,36.58,21.29,,19.380000000000003
1413,롯데칠성음료(주),5300,2007/06,0.0,0.0,27505.0,32.95,6.67,0.0,53.305,,43.504999999999995
1414,롯데칠성음료(주),5300,2008/06,21.59,17.53,29561.0,31.35,7.69,5.35,42.215,,25.799999999999997
1415,롯데칠성음료(주),5300,2009/06,-6.45,-3.72,28462.0,45.06,6.88,4.67,28.52,,26.255000000000003
1416,롯데칠성음료(주),5300,2010/06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1417,롯데칠성음료(주),5300,2011/06,0.0,0.0,42257.0,64.65,9.86,0.0,35.135000000000005,,36.065
1418,롯데칠성음료(주),5300,2012/06,-20.39,-13.41,36592.0,68.36,7.37,6.5,0.0,,0.0
1419,롯데칠성음료(주),5300,2013/06,10.23,29.34,47330.0,66.44,8.14,-0.17,0.0,,0.0
1420,롯데칠성음료(주),5300,2014/06,-18.86,-45.03,26019.0,70.91,6.38,3.45,0.0,,0.0
1421,롯데칠성음료(주),5300,2015/06,17.87,146.86,64232.0,81.04,7.48,0.59,0.0,,0.0
1422,롯데칠성음료(주),5300,2016/06,4.05,-36.6,40757.0,92.14,7.57,2.79,0.0,,0.0
1423,롯데칠성음료(주),5300,2017/06,-43.92,-138.48,-15691.0,108.04,4.18,1.49,0.0,,0.0
1424,롯데칠성음료(주),5300,2018/06,-35.54,0.0,5504.0,173.38,2.86,-5.6,0.0,,0.0
1425,롯데칠성음료(주),5300,2019/06,104.52,-1033.67,-5143.0,174.0,5.24,11.6,0.0,,0.0
1426,롯데칠성음료(주),5300,2020/06,-45.79,0.0,1109.0,181.63,3.22,-11.74,0.0,,0.0
1427,롯데칠성음료(주),5300,2021/06,119.07,304.84,4662.0,168.13,6.45,9.26,0.0,,0.0
1428,롯데칠성음료(주),5300,2022/06,58.59,61.62,7608.0,170.26,8.89,14.97,23.845,,11.605
1429,롯데케미칼(주),11170,2007/06,0.0,0.0,7943.0,26.65,14.76,0.0,10.02,,9.935
1430,롯데케미칼(주),11170,2008/06,-22.2,-32.27,5380.0,27.13,8.32,38.06,23.125,,38.065
1431,롯데케미칼(주),11170,2009/06,192.35,164.94,14253.0,52.19,14.07,72.81,4.575,,4.01
1432,롯데케미칼(주),11170,2010/06,22.27,-3.86,13702.0,51.77,12.69,35.5,8.695,,7.965
1433,롯데케미칼(주),11170,2011/06,0.0,0.0,20078.0,76.47,11.95,0.0,20.935,,15.82
1434,롯데케미칼(주),11170,2012/06,-79.71,-75.81,4857.0,72.51,2.45,-1.14,58.68,,0.0
1435,롯데케미칼(주),11170,2013/06,-2.23,-9.63,4151.0,72.81,2.24,6.84,33.92,,0.0
1436,롯데케미칼(주),11170,2014/06,-18.36,-27.6,3005.0,65.11,1.99,-8.13,53.69,,190.195
1437,롯데케미칼(주),11170,2015/06,435.61,473.79,17244.0,56.26,13.68,-21.91,12.620000000000001,,6.215
1438,롯데케미칼(주),11170,2016/06,42.77,38.71,23919.0,69.46,19.06,2.47,16.31,,11.344999999999999
1439,롯데케미칼(주),11170,2017/06,23.94,43.38,33878.0,64.64,18.44,28.14,12.625,,11.345
1440,롯데케미칼(주),11170,2018/06,-5.78,-6.33,31578.0,58.54,16.13,7.7,14.565000000000001,,21.875
1441,롯데케미칼(주),11170,2019/06,-52.92,-55.86,13939.0,56.48,8.27,-8.25,21.46,,27.769999999999996
1442,롯데케미칼(주),11170,2020/06,-108.27,-112.05,-1680.0,37.23,-0.89,-23.19,110.505,,17.715
1443,롯데케미칼(주),11170,2021/06,0.0,0.0,28575.0,44.27,14.29,43.01,13.27,,21.82
1444,롯데케미칼(주),11170,2022/06,-94.97,-84.94,4304.0,52.09,0.55,30.24,46.555,,0.0
1452,메리츠증권(주),8560,2015/06,,,,,,,,,
1453,메리츠증권(주),8560,2016/06,,,,,,,,,
1454,메리츠증권(주),8560,2017/06,,,,,,,,,
1455,메리츠증권(주),8560,2018/06,,,,,,,,,
1456,메리츠증권(주),8560,2019/06,,,,,,,,,
1457,메리츠증권(주),8560,2020/06,,,,,,,,,
1458,메리츠증권(주),8560,2021/06,,,,,,,,,
1459,메리츠증권(주),8560,2022/06,,,,,,,,,
1460,명신산업(주),9900,2020/06,,,,,,,,,
1461,명신산업(주),9900,2021/06,0.0,0.0,799.0,153.81,8.05,0.0,256.02,,142.85
1462,명신산업(주),9900,2022/06,0.74,24.94,806.0,131.11,6.77,19.79,125.16999999999999,,93.015
1470,미래에셋증권(주),6800,2015/06,,,,,,,,,
1471,미래에셋증권(주),6800,2016/06,,,,,,,,,
1472,미래에셋증권(주),6800,2017/06,,,,,,,,,
1473,미래에셋증권(주),6800,2018/06,,,,,,,,,
1474,미래에셋증권(주),6800,2019/06,,,,,,,,,
1475,미래에셋증권(주),6800,2020/06,,,,,,,,,
1476,미래에셋증권(주),6800,2021/06,,,,,,,,,
1477,미래에셋증권(주),6800,2022/06,,,,,,,,,
1478,삼성SDI(주),6400,2007/06,0.0,0.0,-5086.0,33.62,-14.03,0.0,0.0,,31.82
1479,삼성SDI(주),6400,2008/06,0.0,0.0,448.0,44.6,-4.46,38.28,187.53,,18.25
1480,삼성SDI(주),6400,2009/06,0.0,507.48,2714.0,28.54,-0.71,-33.8,33.035,,221.05
1481,삼성SDI(주),6400,2010/06,0.0,0.0,2676.0,34.99,5.86,0.0,135.46,,57.865
1482,삼성SDI(주),6400,2011/06,0.86,43.53,3818.0,33.91,5.85,1.07,0.0,,83273.33499999999
1483,삼성SDI(주),6400,2012/06,0.96,31.54,5013.0,33.74,5.29,11.56,237.18,,33.53
1484,삼성SDI(주),6400,2013/06,-100.67,-4.85,4769.0,46.21,-0.04,-11.88,124.305,,33.545
1485,삼성SDI(주),6400,2014/06,0.0,-71.84,1333.0,36.75,-1.75,-13.15,145.54000000000002,,0.0
1486,삼성SDI(주),6400,2015/06,0.0,-518.6,-3471.0,38.48,0.08,69.84,0.0,,0.0
1487,삼성SDI(주),6400,2016/06,-24330.25,0.0,3502.0,41.83,-29.06,-29.7,129.335,,0.0
1488,삼성SDI(주),6400,2017/06,0.0,11.35,4093.0,36.61,-2.24,5.8,0.0,,0.0
1489,삼성SDI(주),6400,2018/06,0.0,-15.31,3469.0,43.68,5.41,50.66,77.925,,0.0
1490,삼성SDI(주),6400,2019/06,22.83,-14.33,2972.0,57.91,5.86,13.27,108.565,,30.96
1491,삼성SDI(주),6400,2020/06,-42.85,-83.0,505.0,62.34,3.18,5.26,327.685,,46.01
1492,삼성SDI(주),6400,2021/06,171.49,1110.38,6116.0,63.66,6.8,27.06,172.905,,69.205
1493,삼성SDI(주),6400,2022/06,75.39,82.87,11184.0,79.72,8.55,39.58,124.66,,38.675
1494,삼성물산(주),28260,2007/06,,,,,,,,,
1495,삼성물산(주),28260,2014/06,24.7,628.53,194466.0,96.66,3.36,56.36,0.0,,0.0
1496,삼성물산(주),28260,2015/06,-43.96,-103.51,-125.0,75.18,1.74,8.0,55.92,,6.9750000000000005
1497,삼성물산(주),28260,2016/06,0.0,0.0,-1780.0,136.83,-1.91,423.84,0.0,,20.5
1498,삼성물산(주),28260,2017/06,0.0,0.0,-5482.0,93.06,2.8,3.57,0.0,,54.08
1499,삼성물산(주),28260,2018/06,49.65,0.0,4639.0,95.69,3.81,9.86,33.695,,16.655
1500,삼성물산(주),28260,2019/06,-44.52,-38.69,2844.0,80.27,2.13,-0.49,79.86,,0.0
1501,삼성물산(주),28260,2020/06,18.21,8.93,3098.0,77.63,2.72,-7.47,78.66,,23.0
1502,삼성물산(주),28260,2021/06,88.94,120.82,6841.0,62.45,4.44,15.54,26.68,,24.0
1503,삼성물산(주),28260,2022/06,50.81,-4.62,6544.0,86.01,5.16,29.72,22.825,,0.0
1504,삼성바이오로직스(주),207940,2016/06,,,,,,,,,
1505,삼성바이오로직스(주),207940,2017/06,0.0,0.0,-834.0,76.87,-2.97,0.0,0.0,,629.775
1506,삼성바이오로직스(주),207940,2018/06,0.0,0.0,-1000.0,92.55,13.15,50.1,0.0,,0.0
1507,삼성바이오로직스(주),207940,2019/06,0.0,0.0,-784.0,42.0,-19.08,-20.67,0.0,,0.0
1508,삼성바이오로직스(주),207940,2020/06,0.0,0.0,1340.0,35.78,27.9,0.0,332.54999999999995,,173.62
1509,삼성바이오로직스(주),207940,2021/06,67.78,105.81,2758.0,38.28,35.82,30.7,270.99,,686.4
1510,삼성바이오로직스(주),207940,2022/06,43.57,63.83,4378.0,84.67,29.77,72.78,236.76,,352.86
1518,삼성생명보험(주),32830,2015/06,,,,,,,,,
1519,삼성생명보험(주),32830,2016/06,,,,,,,,,
1520,삼성생명보험(주),32830,2017/06,,,,,,,,,
1521,삼성생명보험(주),32830,2018/06,,,,,,,,,
1522,삼성생명보험(주),32830,2019/06,,,,,,,,,
1523,삼성생명보험(주),32830,2020/06,,,,,,,,,
1524,삼성생명보험(주),32830,2021/06,,,,,,,,,
1525,삼성생명보험(주),32830,2022/06,,,,,,,,,
1526,삼성에스디에스(주),18260,2007/06,,,,,,,,,
1527,삼성에스디에스(주),18260,2008/06,,,,,,,,,
1528,삼성에스디에스(주),18260,2009/06,,,,,,,,,
1529,삼성에스디에스(주),18260,2010/06,0.0,0.0,0.0,39.33,7.66,0.0,0.0,,0.0
1530,삼성에스디에스(주),18260,2011/06,32.75,27.76,2106.0,34.89,8.93,13.99,0.0,,0.0
1531,삼성에스디에스(주),18260,2012/06,-1.02,-4.73,0.0,39.52,7.37,19.85,0.0,,0.0
1532,삼성에스디에스(주),18260,2013/06,14.68,3.15,0.0,40.58,6.97,21.29,0.0,,0.0
1533,삼성에스디에스(주),18260,2014/06,21.78,28.31,2481.0,37.65,7.01,21.11,0.0,,0.0
1534,삼성에스디에스(주),18260,2015/06,6.88,8.27,2686.0,34.04,7.59,-1.31,166.945,,84.25
1535,삼성에스디에스(주),18260,2016/06,-0.41,20.34,3233.0,28.82,7.71,-2.01,121.85499999999999,,519.235
1536,삼성에스디에스(주),18260,2017/06,13.62,-8.2,2968.0,30.59,7.36,19.13,77.8,,57.34
1537,삼성에스디에스(주),18260,2018/06,26.06,38.42,4108.0,29.02,8.69,6.75,63.09,,27.725
1538,삼성에스디에스(주),18260,2019/06,9.01,3.72,4261.0,38.16,8.66,9.31,60.215,,60.94500000000001
1539,삼성에스디에스(주),18260,2020/06,-19.53,-65.3,1478.0,35.1,7.35,-5.23,345.95,,32.19
1540,삼성에스디에스(주),18260,2021/06,20.09,175.65,4075.0,40.01,7.0,26.18,72.42,,40.605
1541,삼성에스디에스(주),18260,2022/06,23.01,47.44,6009.0,44.99,6.19,39.2,55.245,,34.845
1542,삼성엔지니어링(주),28050,2007/06,0.0,0.0,2000.0,165.1,6.94,0.0,37.644999999999996,,40.6
1543,삼성엔지니어링(주),28050,2008/06,-0.97,25.76,2538.0,216.14,5.59,22.99,43.955,,44.89
1544,삼성엔지니어링(주),28050,2009/06,130.97,44.23,3729.0,192.45,8.82,46.29,18.945,,14.6
1545,삼성엔지니어링(주),28050,2010/06,46.55,24.84,4653.0,248.63,10.8,19.7,23.744999999999997,,11.98
1546,삼성엔지니어링(주),28050,2011/06,0.0,0.0,0.0,324.74,8.27,0.0,33.015,,0.0
1547,삼성엔지니어링(주),28050,2012/06,20.76,22.58,7770.0,289.96,6.82,46.35,28.365,,104.23
1548,삼성엔지니어링(주),28050,2013/06,-178.39,-194.85,-7369.0,361.59,-5.96,-10.34,0.0,,0.0
1549,삼성엔지니어링(주),28050,2014/06,0.0,0.0,1294.0,531.4,2.44,-14.68,489.79499999999996,,0.0
1550,삼성엔지니어링(주),28050,2015/06,-66.15,-71.97,363.0,491.91,1.01,-18.1,148.82999999999998,,0.0
1551,삼성엔지니어링(주),28050,2016/06,-17.36,-20.67,72.0,427.74,0.9,-7.22,25.42,,0.0
1552,삼성엔지니어링(주),28050,2017/06,-17.83,-215.23,0.0,415.94,0.83,-11.31,64.22999999999999,,0.0
1553,삼성엔지니어링(주),28050,2018/06,162.85,0.0,164.0,370.06,2.54,-13.74,0.0,,18.740000000000002
1554,삼성엔지니어링(주),28050,2019/06,236.43,433.98,878.0,259.7,7.36,16.01,45.085,,8.545
1555,삼성엔지니어링(주),28050,2020/06,-21.79,-19.85,704.0,224.17,5.24,9.73,31.265,,22.685000000000002
1556,삼성엔지니어링(주),28050,2021/06,50.36,45.92,1027.0,205.11,7.98,-1.23,30.71,,96.36500000000001
1557,삼성엔지니어링(주),28050,2022/06,27.3,26.66,1301.0,188.99,7.04,44.33,27.635,,17.935
1558,삼성전기(주),9150,2007/06,0.0,0.0,314.0,62.4,-0.9,0.0,135.98000000000002,,26.655
1559,삼성전기(주),9150,2008/06,0.0,-45.6,168.0,65.59,1.58,20.64,310.235,,183.755
1560,삼성전기(주),9150,2009/06,2.19,425.6,905.0,73.67,1.5,7.56,54.95,,81.765
1561,삼성전기(주),9150,2010/06,0.0,0.0,3926.0,102.0,12.19,0.0,32.61,,42.31
1562,삼성전기(주),9150,2011/06,-58.35,-53.97,1803.0,86.91,5.28,-3.82,57.32000000000001,,86.63
1563,삼성전기(주),9150,2012/06,46.66,46.52,2640.0,81.5,7.19,7.66,20.145,,26.810000000000002
1564,삼성전기(주),9150,2013/06,27.66,26.89,3349.0,81.48,7.58,21.14,37.44499999999999,,31.235
1565,삼성전기(주),9150,2014/06,-89.18,-94.0,193.0,69.1,1.01,-18.94,0.0,,0.0
1566,삼성전기(주),9150,2015/06,321.21,137.28,484.0,71.3,4.47,-4.68,50.415,,144.74
1567,삼성전기(주),9150,2016/06,-62.03,29.37,632.0,70.27,1.8,-5.86,0.0,,661.91
1568,삼성전기(주),9150,2017/06,65.63,-25.64,469.0,82.69,2.93,1.85,252.96,,100.685
1569,삼성전기(주),9150,2018/06,275.03,556.15,3086.0,81.16,9.42,16.71,77.4,,70.28
1570,삼성전기(주),9150,2019/06,7.45,85.87,5736.0,62.98,9.5,6.62,26.735,,0.0
1571,삼성전기(주),9150,2020/06,-32.79,-60.49,2266.0,65.26,6.45,-1.11,68.38,,29.63
1572,삼성전기(주),9150,2021/06,157.46,167.15,6054.0,52.32,13.84,20.09,43.25,,25.115000000000002
1573,삼성전기(주),9150,2022/06,14.88,30.44,7897.0,44.3,15.19,4.64,25.475,,55.915000000000006
1574,삼성전자(주),5930,2007/06,0.0,0.0,19429.0,26.57,7.22,0.0,33.894999999999996,,20.54
1575,삼성전자(주),5930,2008/06,93.33,43.28,29571.0,26.37,11.48,21.46,25.049999999999997,,19.44
1576,삼성전자(주),5930,2009/06,-70.08,-33.65,19544.0,24.79,3.06,12.31,31.035000000000004,,35.105000000000004
1577,삼성전자(주),5930,2010/06,0.0,0.0,55073.0,53.83,12.99,0.0,19.71,,16.11
1578,삼성전자(주),5930,2011/06,-28.87,-24.64,41104.0,45.83,8.77,5.37,30.875,,26.14
1579,삼성전자(주),5930,2012/06,87.67,60.57,65874.0,50.82,13.54,21.52,0.0,,0.0
1580,삼성전자(주),5930,2013/06,45.61,46.84,96546.0,47.25,16.6,18.81,0.0,,0.0
1581,삼성전자(주),5930,2014/06,-14.39,-6.12,90593.0,40.88,14.78,-3.9,0.0,,0.0
1582,삼성전자(주),5930,2015/06,-17.85,-25.73,68090.0,33.2,13.46,-9.78,0.0,,0.0
1583,삼성전자(주),5930,2016/06,15.08,9.3,77266.0,34.16,14.71,5.29,0.0,,0.0
1584,삼성전자(주),5930,2017/06,61.71,64.91,131615.0,38.31,21.48,10.75,0.0,,0.0
1585,삼성전자(주),5930,2018/06,27.32,23.54,3325.0,36.7,25.63,6.72,0.0,,0.0
1586,삼성전자(주),5930,2019/06,-57.95,-54.98,1497.0,33.05,11.82,-8.85,0.0,,0.0
1587,삼성전자(주),5930,2020/06,13.74,2.03,1528.0,32.67,13.48,-0.2,0.0,,0.0
1588,삼성전자(주),5930,2021/06,50.41,59.4,2435.0,36.29,17.01,19.18,0.0,,0.0
1589,삼성전자(주),5930,2022/06,28.56,33.49,3251.0,36.64,18.21,20.09,30.03,,22.42
1590,삼성중공업(주),10140,2007/06,0.0,0.0,990.0,386.4,4.72,0.0,35.605000000000004,,9.865
1591,삼성중공업(주),10140,2008/06,126.03,25.64,1308.0,1396.45,8.33,28.09,33.379999999999995,,9.030000000000001
1592,삼성중공업(주),10140,2009/06,-7.65,-10.28,1182.0,869.57,6.4,20.2,24.605,,0.0
1593,삼성중공업(주),10140,2010/06,23.71,68.93,1992.0,537.07,7.47,5.95,14.58,,0.0
1594,삼성중공업(주),10140,2011/06,0.0,0.0,2602.0,269.9,10.96,0.0,15.04,,5.585
1595,삼성중공업(주),10140,2012/06,-17.81,-20.87,2057.0,217.96,8.73,3.2,19.439999999999998,,0.0
1596,삼성중공업(주),10140,2013/06,20.79,15.7,2378.0,195.45,9.45,11.53,15.29,,0.0
1597,삼성중공업(주),10140,2014/06,-113.8,-112.88,-306.0,225.62,-1.53,-14.94,73.595,,0.0
1598,삼성중공업(주),10140,2015/06,0.0,0.0,-5572.0,264.86,-37.58,-38.06,0.0,,5.4
1599,삼성중공업(주),10140,2016/06,0.0,0.0,-825.0,263.48,-5.29,29.67,0.0,,0.0
1600,삼성중공업(주),10140,2017/06,0.0,0.0,238.0,136.9,1.01,-9.79,47.465,,10.26
1601,삼성중공업(주),10140,2018/06,-408.63,-336.82,-450.0,104.97,-5.73,-45.38,0.0,,5.645
1602,삼성중공업(주),10140,2019/06,0.0,0.0,-683.0,130.56,-2.78,24.75,0.0,,0.0
1603,삼성중공업(주),10140,2020/06,0.0,0.0,-1537.0,211.03,-21.48,8.99,0.0,,0.0
1604,삼성중공업(주),10140,2021/06,0.0,0.0,-1622.0,322.23,-28.71,-6.48,0.0,,8.76
1605,삼성중공업(주),10140,2022/06,0.0,0.0,-164.0,226.45,-12.05,-11.55,0.0,,0.0
1613,삼성증권(주),16360,2015/06,,,,,,,,,
1614,삼성증권(주),16360,2016/06,,,,,,,,,
1615,삼성증권(주),16360,2017/06,,,,,,,,,
1616,삼성증권(주),16360,2018/06,,,,,,,,,
1617,삼성증권(주),16360,2019/06,,,,,,,,,
1618,삼성증권(주),16360,2020/06,,,,,,,,,
1619,삼성증권(주),16360,2021/06,,,,,,,,,
1620,삼성증권(주),16360,2022/06,,,,,,,,,
1621,삼성카드(주),29780,2007/06,,,,,,,,,
1622,삼성카드(주),29780,2008/06,,,,,,,,,
1623,삼성카드(주),29780,2009/06,,,,,,,,,
1624,삼성카드(주),29780,2010/06,,,,,,,,,
1625,삼성카드(주),29780,2011/06,,,,,,,,,
1626,삼성카드(주),29780,2012/06,,,,,,,,,
1627,삼성카드(주),29780,2013/06,,,,,,,,,
1628,삼성카드(주),29780,2014/06,,,,,,,,,
1629,삼성카드(주),29780,2015/06,,,,,,,,,
1630,삼성카드(주),29780,2016/06,,,,,,,,,
1631,삼성카드(주),29780,2017/06,,,,,,,,,
1632,삼성카드(주),29780,2018/06,,,,,,,,,
1633,삼성카드(주),29780,2019/06,,,,,,,,,
1634,삼성카드(주),29780,2020/06,,,,,,,,,
1635,삼성카드(주),29780,2021/06,,,,,,,,,
1636,삼성카드(주),29780,2022/06,,,,,,,,,
1644,삼성화재해상보험(주),810,2015/06,,,,,,,,,
1645,삼성화재해상보험(주),810,2016/06,,,,,,,,,
1646,삼성화재해상보험(주),810,2017/06,,,,,,,,,
1647,삼성화재해상보험(주),810,2018/06,,,,,,,,,
1648,삼성화재해상보험(주),810,2019/06,,,,,,,,,
1649,삼성화재해상보험(주),810,2020/06,,,,,,,,,
1650,삼성화재해상보험(주),810,2021/06,,,,,,,,,
1651,삼성화재해상보험(주),810,2022/06,,,,,,,,,
1652,세방전지(주),4490,2007/06,0.0,0.0,231.0,74.48,2.79,0.0,32.605,,0.0
1653,세방전지(주),4490,2008/06,859.97,1019.79,2584.0,50.07,17.27,55.01,6.4750000000000005,,4.32
1654,세방전지(주),4490,2009/06,-16.28,-7.55,2389.0,39.34,16.66,-13.22,10.015,,6.965
1655,세방전지(주),4490,2010/06,25.64,23.72,2956.0,28.61,14.62,43.15,8.34,,4.73
1656,세방전지(주),4490,2011/06,-13.62,-5.35,2798.0,56.52,10.64,18.72,13.54,,15.195
1657,세방전지(주),4490,2012/06,41.02,35.32,3786.0,35.53,16.06,-6.56,10.79,,5.109999999999999
1658,세방전지(주),4490,2013/06,-39.83,-34.67,2473.0,30.05,9.58,0.84,20.82,,0.0
1659,세방전지(주),4490,2014/06,-11.45,-30.28,1731.0,29.07,7.94,6.81,29.979999999999997,,13.86
1660,세방전지(주),4490,2015/06,0.0,0.0,2431.0,30.77,8.48,0.0,19.445,,11.565000000000001
1661,세방전지(주),4490,2016/06,-6.25,-13.67,2117.0,29.04,7.84,1.43,18.37,,10.74
1662,세방전지(주),4490,2017/06,-16.45,-5.67,1997.0,30.31,5.61,16.78,18.635,,30.740000000000002
