,회사명,거래소코드,회계년도,당기순이익,영업손익,매출액
364,(주)엘에스,6260,2010,62203000,65281000,70786000
365,(주)엘에스,6260,2011,75272000,157273000,3082738000
366,(주)엘에스,6260,2012,79541000,144779000,2969905000
367,(주)엘에스,6260,2013,7285000,99690000,2826339000
368,(주)엘에스,6260,2014,31648000,90363000,2775810000
369,(주)엘에스,6260,2015,5990000,70924000,2524852000
370,(주)엘에스,6260,2016,79089000,132315000,2418540000
371,(주)엘에스,6260,2017,110815000,159631000,2639542000
372,(주)엘에스,6260,2018,398481000,180143000,2434074000
373,(주)엘에스,6260,2019,81463000,99483000,2405566000
374,(주)엘에스,6260,2020,7402000,93308000,2581451000
375,(주)엘에스,6260,2021,63631000,132329000,2908843000
376,(주)엘에스,6260,2022,140187000,167711000,3713331000
377,(주)엘엑스인터내셔널,1120,2007,11629556,24624585,1238740714
378,(주)엘엑스인터내셔널,1120,2008,13989533,28707176,1298441788
379,(주)엘엑스인터내셔널,1120,2009,23628692,38668265,896378088
380,(주)엘엑스인터내셔널,1120,2010,63638073,44099290,1357957983
381,(주)엘엑스인터내셔널,1120,2011,85036115,62443020,3313245961
382,(주)엘엑스인터내셔널,1120,2012,70646242,80617196,3093540700
383,(주)엘엑스인터내셔널,1120,2013,58116543,60262039,2884021707
384,(주)엘엑스인터내셔널,1120,2014,19431901,23559651,2617261572
385,(주)엘엑스인터내셔널,1120,2015,13237449,20920013,2644868092
386,(주)엘엑스인터내셔널,1120,2016,33608124,44605294,3015337524
387,(주)엘엑스인터내셔널,1120,2017,53726943,81446702,3057839820
388,(주)엘엑스인터내셔널,1120,2018,-78061540,60696062,2387411975
389,(주)엘엑스인터내셔널,1120,2019,89249155,53334407,2542663678
390,(주)엘엑스인터내셔널,1120,2020,270475972,49852418,2449804181
391,(주)엘엑스인터내셔널,1120,2021,97805006,113257394,3685179913
392,(주)엘엑스인터내셔널,1120,2022,223147183,245713763,4918114586
393,(주)엘지,3550,2007,82060318,44284411,159498004
394,(주)엘지,3550,2008,302350950,308816325,336692422
395,(주)엘지,3550,2009,95913305,91973645,252130803
396,(주)엘지,3550,2010,383919000,435871000,2062477000
397,(주)엘지,3550,2011,305298000,346073000,2271776000
398,(주)엘지,3550,2012,274937000,320064000,2101757000
399,(주)엘지,3550,2013,177797000,204705000,2153804000
400,(주)엘지,3550,2014,164696000,195440000,2082415000
401,(주)엘지,3550,2015,157081000,199943000,2153947000
402,(주)엘지,3550,2016,292245000,329238000,2352364000
403,(주)엘지,3550,2017,753458000,606311000,2642802000
404,(주)엘지,3550,2018,556036000,614568000,2850088000
405,(주)엘지,3550,2019,452527000,463239000,1627265000
406,(주)엘지,3550,2020,592082000,607742000,1585377000
407,(주)엘지,3550,2021,1057393000,1000858000,2180459000
408,(주)엘지,3550,2022,1344998000,828279000,1785501000
409,(주)엘지생활건강,51900,2007,27882294,40488757,302884348
410,(주)엘지생활건강,51900,2008,37704807,50449535,350965056
411,(주)엘지생활건강,51900,2009,47181443,59573712,386575832
412,(주)엘지생활건강,51900,2010,64010300,93011959,670954068
413,(주)엘지생활건강,51900,2011,78245893,110540854,829556180
414,(주)엘지생활건강,51900,2012,91566238,130421675,970186021
415,(주)엘지생활건강,51900,2013,103221987,145862294,1072331253
416,(주)엘지생활건강,51900,2014,90350905,128278409,1128385094
417,(주)엘지생활건강,51900,2015,124357157,178457835,1301947976
418,(주)엘지생활건강,51900,2016,160551601,233512998,1519380114
419,(주)엘지생활건강,51900,2017,180584797,259956364,1600711950
420,(주)엘지생활건강,51900,2018,196400011,283666684,1659222302
421,(주)엘지생활건강,51900,2019,225752884,322095589,1874773862
422,(주)엘지생활건강,51900,2020,234218085,333697008,1896362101
423,(주)엘지생활건강,51900,2021,258820468,370572881,2036668561
424,(주)엘지생활건강,51900,2022,113751663,175574251,1644975411
425,(주)엘지에너지솔루션,373220,2021,433578000,341219000,4254116000
426,(주)엘지에너지솔루션,373220,2022,226622000,258854000,4342348000
427,(주)엘지유플러스,32640,2007,66217448,69087754,1087963799
428,(주)엘지유플러스,32640,2008,76074902,89876783,1160293920
429,(주)엘지유플러스,32640,2009,115705097,142683426,1147238393
430,(주)엘지유플러스,32640,2010,543203000,582722000,2424146000
431,(주)엘지유플러스,32640,2011,57000000,89859000,2109700000
432,(주)엘지유플러스,32640,2012,22077000,68162000,2539651000
433,(주)엘지유플러스,32640,2013,74307000,123153000,2859659000
434,(주)엘지유플러스,32640,2014,26833000,113185000,2780423000
435,(주)엘지유플러스,32640,2015,82228000,154715000,2555950000
436,(주)엘지유플러스,32640,2016,110073000,170597000,2712795000
437,(주)엘지유플러스,32640,2017,132465000,202828000,2881977000
438,(주)엘지유플러스,32640,2018,115506000,187664000,2979933000
439,(주)엘지유플러스,32640,2019,132571000,194628000,3020351000
440,(주)엘지유플러스,32640,2020,148770000,219757000,3286649000
441,(주)엘지유플러스,32640,2021,200890000,275617000,3416754000
442,(주)엘지유플러스,32640,2022,170408000,261246000,3409981000
443,(주)엘지화학,51910,2007,113027000,126918000,2380735000
444,(주)엘지화학,51910,2008,258432000,378790000,3448084000
445,(주)엘지화학,51910,2009,288512000,416495000,2932027000
446,(주)엘지화학,51910,2010,517741000,652426000,4423105000
447,(주)엘지화학,51910,2011,656587000,835312000,5490886000
448,(주)엘지화학,51910,2012,380854000,459476000,5753070000
449,(주)엘지화학,51910,2013,340443000,408916000,5720604000
450,(주)엘지화학,51910,2014,286018000,362095000,5672816000
451,(주)엘지화학,51910,2015,246152000,361802000,4915022000
452,(주)엘지화학,51910,2016,338125000,457745000,4874092000
453,(주)엘지화학,51910,2017,548097000,796908000,6486668000
454,(주)엘지화학,51910,2018,552744000,650841000,6553590000
455,(주)엘지화학,51910,2019,211938000,275367000,6639073000
456,(주)엘지화학,51910,2020,36347000,236458000,7115729000
457,(주)엘지화학,51910,2021,1370972000,1408144000,9650032000
458,(주)엘지화학,51910,2022,769222000,1024260000,11608071000
459,(주)영원무역,111770,2010,2192639,3276898,96221335
460,(주)영원무역,111770,2011,12239875,17586699,166455064
461,(주)영원무역,111770,2012,17589256,23869696,152257661
462,(주)영원무역,111770,2013,17408306,21696091,160327587
463,(주)영원무역,111770,2014,23617710,25530089,209760446
464,(주)영원무역,111770,2015,25439464,32009853,249744917
465,(주)영원무역,111770,2016,30244978,37959698,431647975
466,(주)영원무역,111770,2017,32563078,39511197,440573598
467,(주)영원무역,111770,2018,28212219,41417583,449855700
468,(주)영원무역,111770,2019,32092599,42047160,482109966
469,(주)영원무역,111770,2020,47433904,50578170,529025512
470,(주)영원무역,111770,2021,63032505,73969448,568166816
471,(주)영원무역,111770,2022,111379245,145871383,766370611
472,(주)영풍,670,2007,57903951,37678751,234464731
473,(주)영풍,670,2008,13495742,6297777,214045434
474,(주)영풍,670,2009,24108549,2318876,152282703
475,(주)영풍,670,2010,47052533,7584882,186376041
476,(주)영풍,670,2011,43552796,30820688,247831198
