,회사명,거래소코드,회계년도,당기순이익,영업손익,매출액
272,(주)신세계인터내셔날,31430,2015,1532215,3687916,227032412
273,(주)신세계인터내셔날,31430,2016,2051868,7522471,235977149
274,(주)신세계인터내셔날,31430,2017,1125876,4428337,239446989
275,(주)신세계인터내셔날,31430,2018,10705468,14263631,283366676
276,(주)신세계인터내셔날,31430,2019,10144023,14580311,301715296
277,(주)신세계인터내셔날,31430,2020,16271138,-2542649,287195836
278,(주)신세계인터내셔날,31430,2021,19077289,26506422,340713473
279,(주)신세계인터내셔날,31430,2022,33301268,38709311,383930032
280,(주)신한금융지주회사,55550,2007,0,0,0
281,(주)신한금융지주회사,55550,2008,0,0,0
282,(주)신한금융지주회사,55550,2009,0,0,0
283,(주)신한금융지주회사,55550,2010,0,0,0
284,(주)신한금융지주회사,55550,2011,0,0,0
285,(주)신한금융지주회사,55550,2012,0,0,0
286,(주)신한금융지주회사,55550,2013,0,0,0
287,(주)신한금융지주회사,55550,2014,0,0,0
288,(주)신한금융지주회사,55550,2015,0,0,0
289,(주)신한금융지주회사,55550,2016,0,0,0
290,(주)신한금융지주회사,55550,2017,0,0,0
291,(주)신한금융지주회사,55550,2018,0,0,0
292,(주)신한금융지주회사,55550,2019,0,0,0
293,(주)신한금융지주회사,55550,2020,0,0,0
294,(주)신한금융지주회사,55550,2021,0,0,0
295,(주)신한금융지주회사,55550,2022,0,0,0
296,(주)아모레퍼시픽,90430,2007,41327005,57992407,340602996
297,(주)아모레퍼시픽,90430,2008,47782335,63208433,397886825
298,(주)아모레퍼시픽,90430,2009,60054316,78772270,452450821
299,(주)아모레퍼시픽,90430,2010,69812497,93235962,528249563
300,(주)아모레퍼시픽,90430,2011,71729770,93568833,651526752
301,(주)아모레퍼시픽,90430,2012,59095146,98133576,726776793
302,(주)아모레퍼시픽,90430,2013,77212186,94668831,798993788
303,(주)아모레퍼시픽,90430,2014,112767595,151088620,966705998
304,(주)아모레퍼시픽,90430,2015,161458319,208089195,1195399239
305,(주)아모레퍼시픽,90430,2016,192632332,240594977,1443429627
306,(주)아모레퍼시픽,90430,2017,77354842,101554320,1204953448
307,(주)아모레퍼시픽,90430,2018,109624588,145778081,1343679091
308,(주)아모레퍼시픽,90430,2019,57120991,87772644,1393134632
309,(주)아모레퍼시픽,90430,2020,6739465,35231690,1055734890
310,(주)아모레퍼시픽,90430,2021,59198667,91219161,1176655740
311,(주)아모레퍼시픽,90430,2022,-37216080,-19524592,945722009
312,(주)아모레퍼시픽그룹,2790,2007,20350968,10475298,12067213
313,(주)아모레퍼시픽그룹,2790,2008,11913434,11165191,14301799
314,(주)아모레퍼시픽그룹,2790,2009,23316764,18350877,19959868
315,(주)아모레퍼시픽그룹,2790,2010,25453100,23773456,27347887
316,(주)아모레퍼시픽그룹,2790,2011,83107024,111319727,776906738
317,(주)아모레퍼시픽그룹,2790,2012,86010686,120861243,876622896
318,(주)아모레퍼시픽그룹,2790,2013,103024487,124369826,1024117677
319,(주)아모레퍼시픽그룹,2790,2014,128588693,172281040,1176790375
320,(주)아모레퍼시픽그룹,2790,2015,185418432,243646300,1413163086
321,(주)아모레퍼시픽그룹,2790,2016,246735987,309688600,1719707426
322,(주)아모레퍼시픽그룹,2790,2017,99956661,130375866,1412954383
323,(주)아모레퍼시픽그룹,2790,2018,126907722,170289302,1553661627
324,(주)아모레퍼시픽그룹,2790,2019,74582897,110409475,1568873010
325,(주)아모레퍼시픽그룹,2790,2020,5138263,36239787,1180783154
326,(주)아모레퍼시픽그룹,2790,2021,142848744,104557060,1303428936
327,(주)아모레퍼시픽그룹,2790,2022,-25970539,-10910023,1026391134
328,(주)에스원,12750,2007,24099575,32665250,191073235
329,(주)에스원,12750,2008,26039115,33299449,183226973
330,(주)에스원,12750,2009,21186659,28084379,180750924
331,(주)에스원,12750,2010,20687978,22393722,206472771
332,(주)에스원,12750,2011,34824732,41512822,258794702
333,(주)에스원,12750,2012,26634753,32162599,261912122
334,(주)에스원,12750,2013,24305289,34785060,323980699
335,(주)에스원,12750,2014,31633122,40361874,432458760
336,(주)에스원,12750,2015,33273712,46515144,469656502
337,(주)에스원,12750,2016,38056260,53146051,453858003
338,(주)에스원,12750,2017,35669117,50170262,489906719
339,(주)에스원,12750,2018,30910769,44494770,494306965
340,(주)에스원,12750,2019,44777531,59133660,545352181
341,(주)에스원,12750,2020,48307192,64562722,559007059
342,(주)에스원,12750,2021,45422835,60743937,582602230
343,(주)에스원,12750,2022,39072063,53301804,625504415
344,(주)에프앤에프,383220,2022,69245698,94961272,371435773
345,(주)엔씨소프트,36570,2007,10562096,10138550,52155206
346,(주)엔씨소프트,36570,2008,6121127,8883545,56531373
347,(주)엔씨소프트,36570,2009,34795010,47926083,104499216
348,(주)엔씨소프트,36570,2010,30392477,68873397,132917918
349,(주)엔씨소프트,36570,2011,56655634,63851837,140147655
350,(주)엔씨소프트,36570,2012,14253809,14511785,116556218
351,(주)엔씨소프트,36570,2013,34218384,62247702,192014287
352,(주)엔씨소프트,36570,2014,52938089,64948410,213810846
353,(주)엔씨소프트,36570,2015,57858927,67097835,217538486
354,(주)엔씨소프트,36570,2016,90437398,86147946,240526351
355,(주)엔씨소프트,36570,2017,30828187,37566188,258623465
356,(주)엔씨소프트,36570,2018,140241481,159510711,436460955
357,(주)엔씨소프트,36570,2019,116857134,129406577,410785574
358,(주)엔씨소프트,36570,2020,158386289,208984007,538566938
359,(주)엔씨소프트,36570,2021,94343433,112768676,538542120
360,(주)엔씨소프트,36570,2022,118727916,122966472,629278020
361,(주)엘에스,6260,2007,65089000,30904000,841360000
362,(주)엘에스,6260,2008,47500000,46035000,938859000
363,(주)엘에스,6260,2009,17070000,16232000,16179000
364,(주)엘에스,6260,2010,42130000,46946000,53870000
365,(주)엘에스,6260,2011,77988000,89690000,3279731000
366,(주)엘에스,6260,2012,75069000,163433000,3183966000
367,(주)엘에스,6260,2013,-5947000,122358000,3035732000
368,(주)엘에스,6260,2014,31629000,92620000,2761373000
369,(주)엘에스,6260,2015,-1159000,57542000,2555685000
370,(주)엘에스,6260,2016,57126000,107801000,2416305000
371,(주)엘에스,6260,2017,71081000,132055000,2652365000
372,(주)엘에스,6260,2018,65937000,160470000,2591915000
373,(주)엘에스,6260,2019,48281000,121303000,2587979000
374,(주)엘에스,6260,2020,49587000,94252000,2499367000
375,(주)엘에스,6260,2021,149112000,194282000,3336377000
376,(주)엘에스,6260,2022,91295000,196363000,4119958000
377,(주)엘엑스인터내셔널,1120,2007,16171873,21653753,1336917986
378,(주)엘엑스인터내셔널,1120,2008,22211994,34372980,1519964386
379,(주)엘엑스인터내셔널,1120,2009,26767370,70400242,1044144725
380,(주)엘엑스인터내셔널,1120,2010,174005348,42578536,1630430086
381,(주)엘엑스인터내셔널,1120,2011,65829491,52330233,3538261613
382,(주)엘엑스인터내셔널,1120,2012,33815366,56542274,3274807188
383,(주)엘엑스인터내셔널,1120,2013,10172016,14839069,3122019516
384,(주)엘엑스인터내셔널,1120,2014,-31050480,67095317,3035068529
385,(주)엘엑스인터내셔널,1120,2015,6370004,30299960,3202871472
386,(주)엘엑스인터내셔널,1120,2016,30581595,56363638,2845617336
387,(주)엘엑스인터내셔널,1120,2017,14498889,39237273,3015287857
388,(주)엘엑스인터내셔널,1120,2018,27692591,54430890,2349830115
389,(주)엘엑스인터내셔널,1120,2019,101646491,50560504,2615094671
390,(주)엘엑스인터내셔널,1120,2020,21134018,30296983,2307264867
391,(주)엘엑스인터내셔널,1120,2021,110987512,125768654,3955951440
392,(주)엘엑스인터내셔널,1120,2022,230926898,289364552,5019968558
393,(주)엘지,3550,2007,238213360,248694153,216521458
394,(주)엘지,3550,2008,462933305,468250841,497956549
395,(주)엘지,3550,2009,584455499,621989659,571437015
396,(주)엘지,3550,2010,622088000,715033000,2524811000
397,(주)엘지,3550,2011,368914000,400042000,2656077000
398,(주)엘지,3550,2012,283769000,352094000,2565059000
399,(주)엘지,3550,2013,219789000,324421000,2418781000
400,(주)엘지,3550,2014,257146000,288097000,2409242000
401,(주)엘지,3550,2015,298118000,341926000,2415080000
402,(주)엘지,3550,2016,354816000,417692000,2681578000
403,(주)엘지,3550,2017,542190000,578430000,2895897000
404,(주)엘지,3550,2018,474763000,523976000,2960331000
405,(주)엘지,3550,2019,521047000,271106000,1619631000
406,(주)엘지,3550,2020,131211000,359256000,1494993000
407,(주)엘지,3550,2021,1001079000,611709000,1923498000
408,(주)엘지,3550,2022,477966000,500489000,1738145000
409,(주)엘지생활건강,51900,2007,15492765,26039268,272394952
410,(주)엘지생활건강,51900,2008,25028221,31667298,324523235
411,(주)엘지생활건강,51900,2009,40124906,42502954,361037375
412,(주)엘지생활건강,51900,2010,58617732,85491574,705772362
413,(주)엘지생활건강,51900,2011,68403139,100545940,865961551
414,(주)엘지생활건강,51900,2012,76347292,114549727,979212360
415,(주)엘지생활건강,51900,2013,85683971,120159099,1075511024
416,(주)엘지생활건강,51900,2014,83051759,121454876,1142322075
417,(주)엘지생활건강,51900,2015,116873756,168041065,1311009220
418,(주)엘지생활건강,51900,2016,159440857,225393031,1553867956
419,(주)엘지생활건강,51900,2017,168332520,232488172,1530110257
420,(주)엘지생활건강,51900,2018,187421839,267252525,1652584484
421,(주)엘지생활건강,51900,2019,211542517,301496785,1832491623
422,(주)엘지생활건강,51900,2020,204578102,303282465,1783158800
423,(주)엘지생활건강,51900,2021,226350644,335770093,2021420940
424,(주)엘지생활건강,51900,2022,125999185,216585051,1862677110
425,(주)엘지에너지솔루션,373220,2021,630315000,724280000,5131016000
426,(주)엘지에너지솔루션,373220,2022,89926000,195607000,5070561000
427,(주)엘지유플러스,32640,2007,54013701,84202811,1163486449
428,(주)엘지유플러스,32640,2008,67582776,94918485,1254670719
429,(주)엘지유플러스,32640,2009,38333723,58132471,1326049065
430,(주)엘지유플러스,32640,2010,68870000,97383000,1977246000
431,(주)엘지유플러스,32640,2011,35266000,60313000,2285047000
432,(주)엘지유플러스,32640,2012,-32082000,3145000,2786219000
433,(주)엘지유플러스,32640,2013,81475000,144818000,2763404000
434,(주)엘지유플러스,32640,2014,33562000,98024000,2773908000
435,(주)엘지유플러스,32640,2015,115875000,192381000,2661443000
436,(주)엘지유플러스,32640,2016,130751000,180138000,2879116000
437,(주)엘지유플러스,32640,2017,136248000,208001000,3009664000
438,(주)엘지유플러스,32640,2018,137077000,211071000,2980738000
439,(주)엘지유플러스,32640,2019,98498000,148554000,3199604000
440,(주)엘지유플러스,32640,2020,150570000,239709000,3272634000
441,(주)엘지유플러스,32640,2021,210491000,268420000,3345511000
442,(주)엘지유플러스,32640,2022,161956000,248373000,3384255000
443,(주)엘지화학,51910,2007,236579000,162993000,2644216000
444,(주)엘지화학,51910,2008,385546000,481393000,3737993000
445,(주)엘지화학,51910,2009,467083000,563032000,3401785000
446,(주)엘지화학,51910,2010,645648000,827876000,5028046000
447,(주)엘지화학,51910,2011,624468000,775384000,5699963000
448,(주)엘지화학,51910,2012,373853000,502955000,5995620000
449,(주)엘지화학,51910,2013,400961000,501518000,5917239000
450,(주)엘지화학,51910,2014,226746000,359634000,5868763000
451,(주)엘지화학,51910,2015,352968000,563441000,5073222000
452,(주)엘지화학,51910,2016,375484000,612454000,5219229000
453,(주)엘지화학,51910,2017,590322000,726870000,6382062000
454,(주)엘지화학,51910,2018,493395000,703291000,7051853000
455,(주)엘지화학,51910,2019,83823000,267515000,7177444000
456,(주)엘지화학,51910,2020,419070000,541041000,6548631000
457,(주)엘지화학,51910,2021,1566269000,2139808000,11456142000
458,(주)엘지화학,51910,2022,718315000,878971000,12226840000
459,(주)영원무역,111770,2010,26263328,20156008,197526995
460,(주)영원무역,111770,2011,43200292,57519874,240214788
461,(주)영원무역,111770,2012,50378929,67276500,311365038
462,(주)영원무역,111770,2013,37344504,47361887,288815515
463,(주)영원무역,111770,2014,38082228,57782267,350813042
464,(주)영원무역,111770,2015,51313850,69728742,452293237
465,(주)영원무역,111770,2016,49502065,69404018,551344931
466,(주)영원무역,111770,2017,52539032,67948464,564822224
467,(주)영원무역,111770,2018,57998665,78031413,575208746
468,(주)영원무역,111770,2019,73174970,90328424,669965861
469,(주)영원무역,111770,2020,33672690,51743557,545540135
470,(주)영원무역,111770,2021,73429011,104948675,677651284
471,(주)영원무역,111770,2022,189578561,208141929,945640004
472,(주)영풍,670,2007,46323653,26793028,244373128
473,(주)영풍,670,2008,36854144,18006521,196642994
474,(주)영풍,670,2009,40444441,11094572,155501500
475,(주)영풍,670,2010,41594614,16592129,236533276
476,(주)영풍,670,2011,22466281,32029911,264305359
477,(주)영풍,670,2012,25457321,32044223,293054534
