회사명,거래소코드,회계년도,종가,PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),EV/EBITDA(IFRS),자기자본순이익률(IFRS),자산(*)(IFRS),당기순이익(손실)(IFRS),판매비와 관리비(물류원가 등 포함)(*)(IFRS),연구개발비(IFRS),매출액(수익)(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS)
아시아나항공(주),020560,2019/12,5400,0,0,3.51,1.22,4.19,1.46,0.35,0.12,21.91,-109.71,12013808762,-762944551,650357800,0,5924465030,-486713251
아시아나항공(주),020560,2020/12,4210,0,0,1.87,0.61,0,0,0.44,0.14,11.1,-53.33,12370011442,-397511485,361906773,0,3559873869,-63050515
아이에스동서(주),010780,2015/12,44500,24.08,9.79,4.52,1.84,0,0,3.14,1.28,14.78,20.66,1593953020,101793854,101856399,3116854,780108971,107668928
아이에스동서(주),010780,2016/12,44550,8.94,5.1,2.19,1.25,57.08,32.56,1.23,0.7,6.17,29.12,1828970091,212335774,120191272,2611432,1538978855,278181275
아이에스동서(주),010780,2017/12,34800,8.5,5.13,1.51,0.91,96.41,58.14,0.93,0.56,4.97,18.5,2015578240,180383925,119904059,2849776,1651678799,305580249
아이에스동서(주),010780,2018/12,30650,5.15,3.21,1.23,0.77,6.41,3.99,0.81,0.51,3.62,22.94,1950617969,240404949,112838574,2873815,1525427316,382862476
아이에스동서(주),010780,2019/12,32950,19.18,13.63,1.16,0.83,0,0,1.55,1.1,24.09,6,2455273416,63711293,118391190,3064726,789731521,54398165
아이에스동서(주),010780,2020/12,53400,13.39,3.86,1.49,0.43,0,0,1.79,0.52,14.16,11.17,3141484961,124567820,93449219,870453,931924053,175785139
아주스틸(주),139990,2015/12,,,,,,,,,,,,,,,,,
아주스틸(주),139990,2016/12,,,,,,,,,,,,,,,,,
아주스틸(주),139990,2017/12,,,,,,,,,,,,,,,,,
아주스틸(주),139990,2018/12,,,,,,,,,,,,,,,,,
아주스틸(주),139990,2019/12,,,,,,,,,,,,,,,,,
아주스틸(주),139990,2020/12,,0,0,0,0,0,0,0,0,3.22,11.72,313042687,14096616,13851028,0,326861772,18558194
애경산업(주),018250,2015/12,,0,0,0,0,0,0,0,0,0.8,24.63,192619004,17192684,193891978,1882202,459429794,26133089
애경산업(주),018250,2016/12,,0,0,0,0,0,0,0,0,-0.33,27.51,217134600,21546410,201185298,2782837,506779883,39974476
애경산업(주),018250,2017/12,,0,0,0,0,0,0,0,0,0.15,37.42,220819925,38351066,275783807,3098311,629574911,50085385
애경산업(주),018250,2018/12,47600,33.47,11.69,6.85,2.39,51.82,18.1,2.85,1,13.1,27.89,406655732,59459936,274257330,3599878,697333018,77434440
애경산업(주),018250,2019/12,28400,34.04,16.5,4.37,2.12,47.26,22.92,1.99,0.97,8.72,12.67,448167040,40865318,276870826,3687237,698096024,60119356
애경산업(주),018250,2020/12,24500,74.97,41.65,2.76,1.53,49.64,27.58,1.51,0.84,15.77,3.51,431492662,11730468,233230371,3218839,583711079,22606246
애경케미칼(주),161000,2015/12,54600,10.5,6.66,1.33,0.85,3.43,2.17,0.35,0.22,4.37,12.81,298352073,24936188,41264520,4691418,746340396,31762082
애경케미칼(주),161000,2016/12,12600,8.01,0.54,1.67,0.11,6.57,0.45,0.54,0.04,4.61,21.67,370055837,48983190,46937686,4793950,725561490,73416672
애경케미칼(주),161000,2017/12,17550,8.8,5.08,2.05,1.18,15.44,8.91,0.74,0.43,6.2,24.26,418396127,65919533,50509452,5239777,784131827,73843716
애경케미칼(주),161000,2018/12,7900,15.39,5.74,1.99,0.74,10.9,4.07,0.72,0.27,3.27,12.93,434502988,40183310,41567040,6916345,863420792,52286561
애경케미칼(주),161000,2019/12,8200,6.6,4.09,0.95,0.59,4.88,3.02,0.41,0.25,3.76,14.63,451672991,50260137,42783910,6631557,807463497,46344621
애경케미칼(주),161000,2020/12,8940,8.42,3.56,0.87,0.37,5.81,2.46,0.45,0.19,3.64,10.29,477274487,38613343,42193516,6867325,718100007,55499438
에스디바이오센서(주),137310,2015/12,,,,,,,,,,,,,,,,,
에스디바이오센서(주),137310,2016/12,,,,,,,,,,,,,,,,,
에스디바이오센서(주),137310,2017/12,,,,,,,,,,,,,,,,,
에스디바이오센서(주),137310,2018/12,,,,,,,,,,,,,,,,,
에스디바이오센서(주),137310,2019/12,,,,,,,,,,,,,,,,,
에스디바이오센서(주),137310,2020/12,,0,0,0,0,0,0,0,0,-0.29,81.18,1347396316,585721360,47087669,10283447,1477922065,706835481
에스엘(주),005850,2015/12,17250,14.04,9.17,1.29,0.85,7.24,4.73,1.23,0.8,11.33,9.32,776288870,51869612,59832585,0,593583766,25808280
에스엘(주),005850,2016/12,21550,11.86,7.09,1.26,0.75,19.75,11.81,1.21,0.72,12.54,10.74,814202878,64950210,54040862,0,638836988,32585237
에스엘(주),005850,2017/12,24500,6.68,4.38,1.21,0.79,9.42,6.18,1.22,0.8,13.55,19.06,906669110,132076049,47990559,0,720851055,32846469
에스엘(주),005850,2018/12,19950,37.22,16.05,1.38,0.59,29.41,12.68,1.37,0.59,20.41,3.58,949475606,27113938,52515860,0,735139558,5529595
에스엘(주),005850,2019/12,18150,14.24,9.49,1.06,0.71,0,0,0.83,0.55,8.85,8.68,1542762740,81821128,79497872,0,1407091294,44312454
에스엘(주),005850,2020/12,16250,10.09,4.78,0.77,0.37,4.49,2.13,0.53,0.25,4.19,7.77,1618327383,91737036,84551286,0,1739395060,103980183
에스지씨에너지(주),005090,2015/12,95200,51.32,25.35,2.43,1.2,39.31,19.41,2.01,0.99,18.5,4.79,650473073,11586292,29074537,0,296449058,16202279
에스지씨에너지(주),005090,2016/12,67000,0,0,1.95,1.11,26.63,15.2,1.67,0.95,21.87,-0.83,642835253,-2032064,29112296,0,278126586,3356955
에스지씨에너지(주),005090,2017/12,43700,0,0,1.56,0.91,342.44,199.32,1.12,0.65,56.58,-3.21,601086049,-7480667,29578766,0,310927507,-19647428
에스지씨에너지(주),005090,2018/12,28900,0,0,1.57,0.68,12.96,5.57,0.9,0.38,0,-13.59,541268519,-28300261,26964203,0,335600373,-29167093
에스지씨에너지(주),005090,2019/12,30500,0,0,1.21,0.78,39.21,25.17,0.79,0.5,14.42,-4.42,474044598,-8277072,26465503,0,273589905,-2624067
에스지씨에너지(주),005090,2020/12,39250,52.42,21.95,0.47,0.2,0,0,3.59,1.5,82.07,1.3,1646222152,4787400,1005671,0,69990768,5647167
에스케이(주),034730,2015/12,240500,3.4,2.11,2.14,1.33,285.41,177.5,9.58,5.96,73.34,92.79,17593083000,5821064000,1812314000,12335000,2065032000,252718000
에스케이(주),034730,2016/12,229500,28.52,22,1.9,1.47,28.13,21.7,5.88,4.53,24.11,5.48,18380808000,641694000,2267346000,22785000,3113719000,846373000
에스케이(주),034730,2017/12,283000,36.21,24.45,2.21,1.49,29.88,20.18,8.95,6.04,28.75,5.05,19959061000,612121000,1608374000,21039000,2477840000,869466000
에스케이(주),034730,2018/12,260000,16.15,12.03,2.17,1.61,29.15,21.71,8.78,6.54,22.51,11.4,21376668000,1453631000,1611447000,27332000,2672412000,1060965000
에스케이(주),034730,2019/12,262000,14.38,9.44,1.85,1.21,16,10.5,6.29,4.13,16.86,10.69,22535086000,1420543000,1764617000,41460000,3245516000,1480899000
에스케이(주),034730,2020/12,240500,13.72,4.24,1.91,0.59,14.82,4.58,6.78,2.09,13.74,12.16,23592397000,1716045000,1815953000,36165000,3473984000,1658031000
에스케이가스(주),018670,2015/12,73000,16.99,10.22,0.91,0.55,26.6,16.01,0.36,0.21,18.74,5.27,2286360144,59278385,186770351,0,2826941690,53852860
에스케이가스(주),018670,2016/12,129500,13.24,6.15,0.98,0.45,0,0,0.34,0.16,16.9,7.38,2452252526,86885652,224842629,0,3366245664,93915962
에스케이가스(주),018670,2017/12,94200,14.5,9.65,0.94,0.63,15.64,10.41,0.29,0.19,15.94,6.58,2809724466,83803786,213890025,0,4151828216,82454906
에스케이가스(주),018670,2018/12,70700,10.99,7.26,0.67,0.44,0,0,0.2,0.13,17.32,6.23,3191135866,87766233,174264198,0,4808642481,72174497
에스케이가스(주),018670,2019/12,84600,11.67,8.16,0.61,0.42,4.03,2.82,0.22,0.16,9.12,5.03,3607988902,75505265,190308315,0,3973394871,154007036
에스케이가스(주),018670,2020/12,104500,6.45,2.39,0.73,0.27,4.28,1.58,0.33,0.12,9.46,11.54,4124869698,185285570,227668383,0,3631780357,187908809
에스케이네트웍스(주),001740,2015/12,5490,30.62,16.6,1,0.54,24.78,13.43,0.13,0.07,8.65,3.23,7704567342,78091578,1179188002,0,18681721369,180298202
에스케이네트웍스(주),001740,2016/12,6920,0,0,0.81,0.52,0,0,0.11,0.07,12.16,-2.89,7892425667,-69305757,780042477,0,17333736978,140808187
에스케이네트웍스(주),001740,2017/12,6650,0,0,0.94,0.7,0,0,0.15,0.11,13,-1,6417584000,-22927000,767902000,0,13613184000,81995000
에스케이네트웍스(주),001740,2018/12,5200,338.84,202.02,0.79,0.47,0,0,0.14,0.08,13.93,0.23,6878643000,5027000,713079000,0,12409359000,60938000
에스케이네트웍스(주),001740,2019/12,5940,0,0,0.88,0.58,4.04,2.65,0.17,0.11,12.13,-3.99,7673322000,-85962000,661239000,0,10574129000,-38816000
에스케이네트웍스(주),001740,2020/12,4855,391.81,251.13,0.77,0.5,0,0,0.18,0.12,11.92,0.19,5855439000,3777000,508553000,0,8062953000,-46330000
에스케이디스커버리(주),006120,2015/12,72600,18.77,11.32,1.87,1.13,11.23,6.78,2.16,1.31,38.28,10.99,2554139591,119949986,211508924,57634565,1039863882,18490209
에스케이디스커버리(주),006120,2016/12,67000,200.27,127.4,1.96,1.25,19.25,12.24,2.04,1.3,25.08,0.94,2449228388,11686714,213585424,58602541,1146625579,47315077
에스케이디스커버리(주),006120,2017/12,84200,3.83,2.58,3.77,2.54,39.38,26.51,141.86,95.5,32.35,65.09,897273545,612657837,4460422,0,16556123,12095701
에스케이디스커버리(주),006120,2018/12,26100,45.34,13.57,1.57,0.47,0,0,98.91,29.6,96.28,4.13,1257968520,33298771,7698912,0,15265064,7566153
에스케이디스커버리(주),006120,2019/12,26150,0,0,0.77,0.46,0,0,29.16,17.44,42.76,-0.14,1119310492,-1319324,9811962,0,24968480,15156518
에스케이디스커버리(주),006120,2020/12,65700,114.67,19.28,1.98,0.33,6452.55,1084.82,88.93,14.95,167.58,1.69,1213510966,16292462,12073119,0,21009783,8936664
에스케이디앤디(주),210980,2015/12,65000,11.66,5.93,1.37,0.7,4.44,2.26,1.02,0.52,25.39,13.62,450268668,20292505,30375423,0,231300372,28134854
에스케이디앤디(주),210980,2016/12,44150,25.66,15.3,3.6,2.15,0,0,2.61,1.55,17.53,14.46,716103965,28165117,38195837,0,277311332,42885320
에스케이디앤디(주),210980,2017/12,33650,13.67,7.65,3.01,1.69,0,0,2.22,1.24,27.93,22.84,854153140,53668801,51305193,0,329931250,27855934
에스케이디앤디(주),210980,2018/12,26750,11.12,6.87,1.86,1.15,0,0,1.12,0.69,11.28,18.27,1324537213,55701837,51129039,0,555534240,85589780
에스케이디앤디(주),210980,2019/12,29100,19.85,14.22,1.77,1.27,3.07,2.2,1.71,1.22,18.36,8.55,1213006564,30707946,46055684,0,356862251,40437298
에스케이디앤디(주),210980,2020/12,43150,22.02,7.25,2.64,0.87,0,0,2.44,0.8,13.46,13.42,1548139636,60663252,75385575,0,547882611,93566037
에스케이렌터카(주),068400,2015/12,11900,22.04,11.76,1.9,1.01,0,0,0.81,0.43,3.68,8.81,1003304886,18738282,370965387,0,510633263,40866592
에스케이렌터카(주),068400,2016/12,8350,20.74,13.58,1.19,0.78,0,0,0.51,0.33,3.48,5.83,1136147639,13292559,399612389,0,544644476,36279206
에스케이렌터카(주),068400,2017/12,9910,35.77,12.91,1.96,0.71,0,0,0.82,0.3,3.51,5.6,1181160079,13621199,430764292,0,591543123,41449604
에스케이렌터카(주),068400,2018/12,12300,0,0,1.6,0.85,0,0,0.63,0.34,3.69,-0.14,1171620640,-342564,471229463,0,603999912,23791602
에스케이렌터카(주),068400,2019/12,11800,18.63,13.69,0.87,0.64,0,0,0.45,0.33,4.11,5.26,1641880312,15575297,599343090,0,640883399,41540309
에스케이렌터카(주),068400,2020/12,9050,38.03,15.1,1.33,0.53,0,0,0.68,0.27,5.07,3.85,2223428101,15517808,581619860,0,863535691,67360609
에스케이바이오사이언스(주),302440,2018/12,,,,,,,,,,,,402714613,420845,24008862,10512411,88173588,15206658
에스케이바이오사이언스(주),302440,2019/12,,0,0,0,0,0,0,0,0,2.96,6.31,403980110,14677405,55063178,27719663,183937702,22796519
에스케이바이오사이언스(주),302440,2020/12,,0,0,0,0,0,0,0,0,1.79,13.25,562231772,32889712,57631621,25987100,225610785,37710447
에스케이바이오팜(주),326030,2015/12,,0,0,0,0,0,0,0,0,0,-25.85,166007223,-45876498,62150871,59352032,11951032,-56551082
에스케이바이오팜(주),326030,2016/12,,0,0,0,0,0,0,0,0,0,-12.29,155042823,-17169358,65303315,54016254,70457,-65296910
에스케이바이오팜(주),326030,2017/12,,0,0,0,0,0,0,0,0,0,-123.44,61152929,-99094935,100012844,87561950,0,-100012844
에스케이바이오팜(주),326030,2018/12,,0,0,0,0,0,0,0,0,0,-418.74,75764295,-142139425,144409701,127268486,1068700,-143341001
에스케이바이오팜(주),326030,2019/12,,0,0,0,0,0,0,0,0,0,0,76449352,-90983120,210919358,184535164,123814229,-87619325
에스케이바이오팜(주),326030,2020/12,169000,0,0,56.2,20.44,0,0,307.33,111.76,0,0,460124971,-232185353,281177446,88073882,63013129,-221847248
에스케이씨(주),011790,2015/12,33800,6.31,3.77,1.08,0.65,9.14,5.46,0.98,0.58,7.06,18.05,2635264803,250480330,174095677,32401463,1616227687,202258894
에스케이씨(주),011790,2016/12,33000,14.55,10.93,0.85,0.64,7.84,5.89,0.92,0.69,11.47,5.76,2695396995,87738460,170970756,34818746,1380829846,97812264
에스케이씨(주),011790,2017/12,47000,50.09,27.96,1.28,0.72,9.28,5.18,1.35,0.76,11.8,2.46,2690926470,37918446,137731279,23640556,1403473051,139248608
에스케이씨(주),011790,2018/12,35800,39.01,24.23,1.28,0.8,10.66,6.62,1.34,0.83,10.46,3.14,2764203087,48495794,138619037,22027094,1415180089,125190654
에스케이씨(주),011790,2019/12,51000,137.65,80.2,1.34,0.78,34.31,19.99,1.57,0.91,22.33,0.91,2833521463,14016265,141516577,22478545,1229900590,41985828
에스케이씨(주),011790,2020/12,94000,8.52,2.26,2.07,0.55,0,0,7.04,1.87,59.88,26.15,3042148111,460249057,112667416,23703514,556765066,12935174
에스케이아이이테크놀로지(주),361610,2019/12,,,,,,,,,,,,780246101,63684160,25075698,11411048,263037075,80556055
에스케이아이이테크놀로지(주),361610,2020/12,,0,0,0,0,0,0,0,0,1.62,7.35,1667980192,90729130,50788708,24479639,460271672,137335029
에스케이오션플랜트(주),100090,2015/12,,0,0,0,0,0,0,0,0,7.99,15.43,263900808,7840533,12136534,0,192360112,15039781
에스케이오션플랜트(주),100090,2016/12,,0,0,0,0,0,0,0,0,10.77,4.88,238265129,3158996,9030848,0,173052159,10483551
에스케이오션플랜트(주),100090,2017/12,,0,0,0,0,0,0,0,0,0,77.8,396811974,94354099,12374574,0,121818686,-14176195
에스케이오션플랜트(주),100090,2018/12,,0,0,0,0,0,0,0,0,0,-27.01,406170824,-44751665,9719830,0,117539477,-13587152
에스케이오션플랜트(주),100090,2019/12,,0,0,0,0,0,0,0,0,10.79,-14.29,473810560,-22170164,11579007,0,265255697,17161252
에스케이오션플랜트(주),100090,2020/12,,0,0,0,0,0,0,0,0,31.85,3.44,525156358,5684841,10844983,0,368686071,19588654
에스케이케미칼(주),285130,2017/12,,,,,,,,,,,,1660155027,-2987824,18104197,4231127,81690752,-2383432
에스케이케미칼(주),285130,2018/12,70000,100.94,45.01,2.25,1,25.16,11.22,1.39,0.62,12.73,2.17,1578243617,16598553,180890961,45291955,1205342468,55685391
에스케이케미칼(주),285130,2019/12,64000,43.19,19.29,1.77,0.79,12.37,5.52,0.99,0.44,10.6,3.73,1902471752,27097053,167972815,36329411,1184206016,91582461
에스케이케미칼(주),285130,2020/12,392500,28.51,3,7.32,0.77,51.52,5.43,6.68,0.7,42.07,27.49,1744584816,215742625,166067396,39870937,921133614,48399191
에스케이텔레콤(주),017670,2015/12,215500,22,15.61,2.14,1.52,8.26,5.86,1.94,1.38,5.84,8.1,23146940000,1106761000,10898203000,247461000,12556979000,1658776000
에스케이텔레콤(주),017670,2016/12,224000,15.52,12.7,1.83,1.49,5.28,4.32,1.53,1.25,5.61,8.68,25448574000,1217274000,10568307000,274230000,12350479000,1782172000
에스케이텔레콤(주),017670,2017/12,267000,17.47,13.13,2.06,1.55,7.14,5.37,1.87,1.4,6.3,9.1,25557522000,1331114000,10770326000,302656000,12468035000,1697709000
에스케이텔레콤(주),017670,2018/12,269500,25.07,18.93,1.91,1.45,5.91,4.46,2,1.51,7.16,5.86,28848023000,933902000,10398145000,319931000,11705639000,1307494000
에스케이텔레콤(주),017670,2019/12,238000,23.19,18.86,1.71,1.39,7.3,5.94,1.99,1.62,6.88,5.72,30839367000,980338000,10466106000,324053000,11416215000,950109000
에스케이텔레콤(주),017670,2020/12,238000,26.76,17.45,1.45,0.94,4.63,3.02,1.73,1.13,6.82,4.37,31986451000,758792000,10723563000,352907000,11746630000,1023067000
에스케이하이닉스(주),000660,2015/12,30750,9.36,5.17,1.94,1.07,4.86,2.68,2,1.11,3.08,20.96,28742198000,4019080000,2702202000,1641269000,18780792000,5076507000
에스케이하이닉스(주),000660,2016/12,44700,12.82,7.03,1.58,0.87,7.11,3.9,2.03,1.12,5.55,12.13,31399093000,2655022000,2873223000,1770839000,16733111000,3012419000
에스케이하이닉스(주),000660,2017/12,76500,6.5,3.21,2.15,1.06,4.84,2.39,2.21,1.09,3.28,36.2,44312846000,10110797000,3397609000,1992157000,29718939000,13340791000
에스케이하이닉스(주),000660,2018/12,60500,4.62,2.75,1.66,0.99,3.34,1.98,1.76,1.05,1.8,39.29,60980608000,15407086000,4041363000,2290406000,40324651000,20579078000
에스케이하이닉스(주),000660,2019/12,94100,47.58,27.81,1.62,0.95,14.74,8.62,2.79,1.63,8.15,3.24,57710070000,1484294000,4949753000,2863473000,25320755000,1983239000
에스케이하이닉스(주),000660,2020/12,118500,20.88,11.36,1.91,1.04,8.09,4.4,2.89,1.57,7.52,8.82,64071005000,4217841000,5225698000,3117426000,30524987000,4545877000
에쓰-오일(주),010950,2015/12,79400,15.31,8.35,1.86,1.01,3.89,2.12,0.54,0.29,11.48,12.21,10784946000,628136000,633895000,0,17890272000,817604000
에쓰-오일(주),010950,2016/12,84700,9.49,6.64,2.02,1.41,6.65,4.65,0.7,0.49,7.2,20.52,13950676000,1207083000,684062000,0,16321843000,1616889000
에쓰-오일(주),010950,2017/12,117000,12.51,7.51,2.5,1.5,13.71,8.23,0.75,0.45,10.75,18.89,15077563000,1249156000,733550000,0,20891340000,1374649000
에쓰-오일(주),010950,2018/12,97700,63.87,44.66,2.53,1.77,0,0,0.64,0.45,17.38,3.82,16081512000,253777000,615784000,0,25463122000,636848000
에쓰-오일(주),010950,2019/12,95300,206.75,148.82,2.01,1.45,18.79,13.52,0.53,0.38,16.92,0.97,16455433000,62602000,613656000,0,24393980000,420050000
에쓰-오일(주),010950,2020/12,69200,0,0,2.01,1,6.94,3.47,0.68,0.34,0,-13.15,15671847000,-799920000,552968000,0,16735504000,-1100512000
에쓰씨엔지니어링(주),023960,2015/12,5100,76.33,9.08,2.86,0.34,9.11,1.08,0.87,0.1,29.08,3.77,123313613,1646714,16039457,264,144148044,1673857
에쓰씨엔지니어링(주),023960,2016/12,4730,0,0,2.96,0.96,0,0,1.03,0.34,0,-31.64,98115157,-12328026,16537831,233,91064415,-9670305
에쓰씨엔지니어링(주),023960,2017/12,3655,0,0,1.57,0.77,0,0,0.54,0.26,51.39,-19.34,93154869,-6470772,13407693,0,96990710,1170988
에쓰씨엔지니어링(주),023960,2018/12,1495,67.42,14.52,3.91,0.84,5.58,1.2,1.33,0.29,6.1,6.22,102093438,2333946,14417257,0,118564793,5381612
에쓰씨엔지니어링(주),023960,2019/12,1435,0,0,1.86,0.82,0,0,0.97,0.43,32.43,-27.04,73478490,-9772257,14954639,0,58736694,1013792
에쓰씨엔지니어링(주),023960,2020/12,6400,0,0,9.89,0.79,10.12,0.81,2.59,0.21,234.86,-4.43,68596640,-1126871,10321990,0,72469645,-1999555
에어부산(주),298690,2015/12,,0,0,0,0,0,0,0,0,-0.54,30.85,172296934,28750761,28024970,0,377963857,35861498
에어부산(주),298690,2016/12,,0,0,0,0,0,0,0,0,-0.57,29.03,206615347,28521814,32092201,0,442997246,35851822
에어부산(주),298690,2017/12,,0,0,0,0,0,0,0,0,-0.3,25.25,268494999,28463702,38302170,0,561656711,34472393
에어부산(주),298690,2018/12,6090,3.23,1.98,0.46,0.28,2.62,1.6,0.1,0.06,9.46,14.79,302699757,20294184,44893119,0,653567219,20554179
에어부산(주),298690,2019/12,5890,0,0,5.12,2.11,4.63,1.91,0.82,0.34,8.75,-56,985775844,-72910218,49102267,0,633183493,-37843357
에어부산(주),298690,2020/12,3275,0,0,3.02,1.01,0,0,1.65,0.55,0,-117.66,1034490407,-128471654,29635222,0,189917868,-188684535
에이치디씨(주),012630,2015/12,38800,35.13,16.13,2.5,1.15,6.44,2.95,1.79,0.82,10.4,7.17,4484707903,170590539,255222884,0,3347031663,293076274
에이치디씨(주),012630,2016/12,44950,14.68,9.35,1.55,0.99,5.15,3.28,1.16,0.74,7.07,10.83,4789026878,277282841,226900387,0,3507253656,406905755
에이치디씨(주),012630,2017/12,38550,11.74,7.24,1.45,0.89,12.04,7.42,0.96,0.59,4.44,12.33,5352177077,339035541,185831935,0,4125907855,543347793
에이치디씨(주),012630,2018/12,17250,3.05,0.97,1.39,0.44,16.81,5.36,52.2,16.64,44.11,36.24,1917052649,850072002,14136416,0,49613873,11284899
에이치디씨(주),012630,2019/12,11050,13.03,6.18,0.65,0.31,34.76,16.48,25.4,12.04,19.73,5.09,2037641903,97671722,7779220,0,50099435,27348011
에이치디씨(주),012630,2020/12,11050,39.9,21.28,0.4,0.21,0,0,14.42,7.69,18.27,0.98,2108790887,19091938,7692386,0,52838715,30321601
에이치디씨랩스(주),039570,2015/12,36750,13.69,9.89,0.81,0.58,15.37,11.1,0.68,0.49,23.26,8.39,204608906,8627818,11419265,233169,173673786,11952237
에이치디씨랩스(주),039570,2016/12,30050,31.49,21.89,2.07,1.44,43.97,30.57,1.68,1.17,17.18,6.62,217137042,10074556,11748026,168046,188861789,13174332
에이치디씨랩스(주),039570,2017/12,14600,21.18,8.3,1.75,0.68,46.14,18.07,1.08,0.42,14.5,8.32,242217146,13441832,11959355,216811,263952128,14810461
에이치디씨랩스(주),039570,2018/12,9520,8.14,3.67,1.69,0.76,8.75,3.94,1.2,0.54,9.12,21.84,278452697,39940132,13447213,342189,271869137,14727288
에이치디씨랩스(주),039570,2019/12,10900,86.3,47.88,1.57,0.87,0,0,1.01,0.56,12.2,1.61,237425754,2956216,12495875,267364,252314717,13104867
에이치디씨랩스(주),039570,2020/12,10500,12.25,5.16,1.22,0.51,25.23,10.62,0.74,0.31,9.81,9.4,218048987,15647606,13916614,503434,260212578,15517189
에이치디씨현대산업개발(주),294870,2018/12,48200,,,,,,,,,,,4852055260,227725550,120515848,0,2793597716,315189288
에이치디씨현대산업개발(주),294870,2019/12,25650,5.44,2.55,1.05,0.49,0,0,0.55,0.26,2.43,19.02,4407263472,425722728,186572906,0,4211144007,548421549
에이치디씨현대산업개발(주),294870,2020/12,26100,7.03,3.09,0.62,0.27,0,0,0.46,0.2,4.85,9.53,6133753526,238555769,185420762,0,3659511873,582891008
에이치디씨현대이피(주),089470,2015/12,11000,12.98,7.47,2.12,1.22,6.27,3.6,0.55,0.31,10.54,17.03,454361654,29482283,37887966,2241407,700460337,40543931
에이치디씨현대이피(주),089470,2016/12,9360,10.5,7.59,1.71,1.24,9.55,6.9,0.51,0.37,8.92,16.98,465101487,33878094,37479214,2219109,692807092,40818959
에이치디씨현대이피(주),089470,2017/12,6800,12.24,7.64,1.34,0.84,95.62,59.71,0.39,0.24,10.23,11.1,500512091,24508338,37645298,2049817,774372188,27809494
에이치디씨현대이피(주),089470,2018/12,4295,29.61,14.07,1.14,0.54,125.25,59.52,0.34,0.16,16.86,3.86,497424109,8899099,37421860,1892787,772372911,9390211
에이치디씨현대이피(주),089470,2019/12,5010,8.41,5.78,0.82,0.56,2.28,1.57,0.28,0.19,8.78,9.71,463065619,23134724,40435101,2615621,696887363,21011221
에이치디씨현대이피(주),089470,2020/12,6620,19.9,5.08,1,0.25,4.28,1.09,0.43,0.11,7.05,5.01,443216259,12438975,40037026,2071096,569314142,25279565
에이치디한국조선해양(주),009540,2015/12,87800,0,0,0.97,0.51,0,0,0.48,0.25,0,-11.84,30184780734,-1548057324,1762244404,181994000,24472344053,-1676389488
에이치디한국조선해양(주),009540,2016/12,145500,44.28,21.18,0.93,0.45,8.38,4.01,0.65,0.31,20.72,2.18,29566889206,284912973,1757641003,140027000,19541421822,379152924
에이치디한국조선해양(주),009540,2017/12,100500,2.83,1.45,1.11,0.57,15.52,7.96,1.14,0.59,23.3,33.66,19930215070,4092460309,790650978,62721000,10105838945,13865283
에이치디한국조선해양(주),009540,2018/12,128500,0,0,0.93,0.55,0,0,1.3,0.77,0,-3.21,19677950990,-351118911,652442357,58779000,8066701721,-333745522
에이치디한국조선해양(주),009540,2019/12,126500,0,0,0.95,0.61,0,0,3.08,1.98,57.09,-0.67,11272534689,-74657811,171961641,24187000,3356828769,24604793
에이치디한국조선해양(주),009540,2020/12,108500,0,0,0.89,0.43,346.96,167.48,54.6,26.36,0,-3.48,10898783668,-373003928,90960331,3931000,172383351,-37182282
에이치디현대건설기계(주),267270,2017/12,169000,,,,,,,,,,,1904150092,67581704,210394191,22796000,1829971560,113072279
에이치디현대건설기계(주),267270,2018/12,42700,39.3,7.31,2.11,0.39,0,0,0.85,0.16,9.16,4.87,2106951368,54537836,196663221,32393000,2509206375,92014978
에이치디현대건설기계(주),267270,2019/12,29900,0,0,1.2,0.53,4.41,1.96,0.59,0.26,11.76,-1.17,1956109352,-12875309,227306044,34738000,1965845284,41315525
에이치디현대건설기계(주),267270,2020/12,32750,0,0,0.82,0.22,4.29,1.12,0.47,0.12,15.47,-2.91,2145520185,-31013235,194632194,40093000,1705764559,16338504
에이치디현대에너지솔루션(주),322000,2017/12,,,,,,,,,,,,255448261,-204701599,20544253,3210398,259797343,-22789955
에이치디현대에너지솔루션(주),322000,2018/12,,0,0,0,0,0,0,0,0,-1.59,7.79,276394915,18613806,29693137,1561552,347623352,13902297
에이치디현대에너지솔루션(주),322000,2019/12,17250,6.29,4.37,0.48,0.33,0,0,0.33,0.23,5.75,8.51,430363266,23708376,42893136,349776,446693658,22229045
에이치디현대에너지솔루션(주),322000,2020/12,39850,64.05,18.67,1.62,0.47,12.71,3.7,1.25,0.36,22.35,2.51,459173533,8157647,41944968,2553880,419090026,11339629
에이치디현대인프라코어(주),042670,2015/12,4695,0,0,1.72,0.59,68.11,23.59,0.8,0.28,215.68,-32.3,5979890225,-719193187,752758112,158220000,3488642658,-143010200
에이치디현대인프라코어(주),042670,2016/12,8820,0,0,1.31,0.44,52.89,17.67,0.95,0.32,22.2,-3.05,4846201453,-56311635,327669552,78162000,2204890488,45923520
