,날짜,종목,종목코드,종가,수익률
157,2018-04-02,신세계인터내셔날,031430,20800.0,4.424410540915396
158,2019-04-01,신세계인터내셔날,031430,59900.0,18.798076923076927
159,2020-04-01,신세계인터내셔날,031430,36600.0,-3.8898163606010017
160,2021-04-01,신세계인터내셔날,031430,40300.0,1.010928961748634
161,2022-04-01,신세계인터내셔날,031430,33000.0,-1.8114143920595538
162,2013-04-01,아모레퍼시픽,090430,96225.0,
163,2014-04-01,아모레퍼시픽,090430,126533.0,3.149701221096388
164,2015-04-01,아모레퍼시픽,090430,333786.0,16.37936348620518
165,2016-04-01,아모레퍼시픽,090430,390000.0,1.684132947457353
166,2017-04-03,아모레퍼시픽,090430,280000.0,-2.8205128205128203
167,2018-04-02,아모레퍼시픽,090430,333000.0,1.8928571428571428
168,2019-04-01,아모레퍼시픽,090430,195000.0,-4.1441441441441444
169,2020-04-01,아모레퍼시픽,090430,158000.0,-1.8974358974358974
170,2021-04-01,아모레퍼시픽,090430,261000.0,6.518987341772151
171,2022-04-01,아모레퍼시픽,090430,165500.0,-3.6590038314176243
172,2013-04-01,아모레퍼시픽그룹,002790,39958.0,
173,2014-04-01,아모레퍼시픽그룹,002790,50284.0,2.5842134240953007
174,2015-04-01,아모레퍼시픽그룹,002790,145365.0,18.908798027205474
175,2016-04-01,아모레퍼시픽그룹,002790,146163.0,0.054896295531936534
176,2017-04-03,아모레퍼시픽그룹,002790,121719.0,-1.6723794667597136
177,2018-04-02,아모레퍼시픽그룹,002790,149156.0,2.254126307314388
178,2019-04-01,아모레퍼시픽그룹,002790,71136.0,-5.2307651049907475
179,2020-04-01,아모레퍼시픽그룹,002790,50600.0,-2.8868645973909137
180,2021-04-01,아모레퍼시픽그룹,002790,65600.0,2.9644268774703564
181,2022-04-01,아모레퍼시픽그룹,002790,46600.0,-2.8963414634146343
182,2013-04-01,에스원,012750,62400.0,
183,2014-04-01,에스원,012750,86400.0,3.846153846153846
184,2015-04-01,에스원,012750,84300.0,-0.2430555555555558
185,2016-04-01,에스원,012750,89500.0,0.6168446026097274
186,2017-04-03,에스원,012750,89300.0,-0.022346368715083775
187,2018-04-02,에스원,012750,97900.0,0.9630459126539748
188,2019-04-01,에스원,012750,99800.0,0.19407558733401498
189,2020-04-01,에스원,012750,75700.0,-2.414829659318637
190,2021-04-01,에스원,012750,81900.0,0.819022457067371
191,2022-04-01,에스원,012750,70900.0,-1.3431013431013428
192,2022-04-01,에프앤에프,383220,156000.0,
193,2013-04-01,엔씨소프트,036570,158500.0,
194,2014-04-01,엔씨소프트,036570,219500.0,3.848580441640379
195,2015-04-01,엔씨소프트,036570,186000.0,-1.5261958997722092
196,2016-04-01,엔씨소프트,036570,256000.0,3.763440860215055
197,2017-04-03,엔씨소프트,036570,309000.0,2.0703125
198,2018-04-02,엔씨소프트,036570,427000.0,3.818770226537216
199,2019-04-01,엔씨소프트,036570,490500.0,1.4871194379391106
200,2020-04-01,엔씨소프트,036570,618000.0,2.599388379204892
201,2021-04-01,엔씨소프트,036570,875000.0,4.158576051779934
202,2022-04-01,엔씨소프트,036570,467000.0,-4.662857142857143
203,2013-04-01,엘에스,006260,86800.0,
204,2014-04-01,엘에스,006260,76200.0,-1.2211981566820274
205,2015-04-01,엘에스,006260,51900.0,-3.1889763779527556
206,2016-04-01,엘에스,006260,44050.0,-1.5125240847784205
207,2017-04-03,엘에스,006260,63500.0,4.41543700340522
208,2018-04-02,엘에스,006260,71500.0,1.2598425196850394
209,2019-04-01,엘에스,006260,54700.0,-2.3496503496503496
210,2020-04-01,엘에스,006260,29950.0,-4.5246800731261425
211,2021-04-01,엘에스,006260,67700.0,12.604340567612686
212,2022-04-01,엘에스,006260,52300.0,-2.274741506646972
213,2013-04-01,엘엑스인터내셔널,001120,41200.0,
214,2014-04-01,엘엑스인터내셔널,001120,28150.0,-3.16747572815534
215,2015-04-01,엘엑스인터내셔널,001120,37250.0,3.2326820603907636
216,2016-04-01,엘엑스인터내셔널,001120,34950.0,-0.6174496644295302
217,2017-04-03,엘엑스인터내셔널,001120,31350.0,-1.0300429184549353
218,2018-04-02,엘엑스인터내셔널,001120,27250.0,-1.3078149920255189
219,2019-04-01,엘엑스인터내셔널,001120,16650.0,-3.889908256880734
220,2020-04-01,엘엑스인터내셔널,001120,8890.0,-4.66066066066066
221,2021-04-01,엘엑스인터내셔널,001120,31100.0,24.98312710911136
222,2022-04-01,엘엑스인터내셔널,001120,34800.0,1.189710610932475
223,2013-04-01,엘지,003550,60742.0,
224,2014-04-01,엘지,003550,54885.0,-0.9642422047347798
225,2015-04-01,엘지,003550,56113.0,0.22374054841942215
226,2016-04-01,엘지,003550,63387.0,1.2963127973909794
227,2017-04-03,엘지,003550,65276.0,0.2980106330951138
228,2018-04-02,엘지,003550,82280.0,2.6049390281267226
229,2019-04-01,엘지,003550,73117.0,-1.1136363636363633
230,2020-04-01,엘지,003550,52429.0,-2.8294377504547508
231,2021-04-01,엘지,003550,86248.0,6.4504377348414055
232,2022-04-01,엘지,003550,76200.0,-1.165012522029496
233,2013-04-01,엘지생활건강,051900,607000.0,
234,2014-04-01,엘지생활건강,051900,454000.0,-2.5205930807248764
235,2015-04-01,엘지생활건강,051900,840000.0,8.502202643171806
236,2016-04-01,엘지생활건강,051900,971000.0,1.5595238095238084
237,2017-04-03,엘지생활건강,051900,819000.0,-1.5653964984552005
238,2018-04-02,엘지생활건강,051900,1251000.0,5.274725274725274
239,2019-04-01,엘지생활건강,051900,1415000.0,1.310951239008793
240,2020-04-01,엘지생활건강,051900,1071000.0,-2.431095406360424
241,2021-04-01,엘지생활건강,051900,1578000.0,4.73389355742297
242,2022-04-01,엘지생활건강,051900,896000.0,-4.321926489226869
243,2022-04-01,엘지에너지솔루션,373220,428000.0,
244,2013-04-01,엘지유플러스,032640,8030.0,
245,2014-04-01,엘지유플러스,032640,10450.0,3.0136986301369872
246,2015-04-01,엘지유플러스,032640,10750.0,0.28708133971291794
247,2016-04-01,엘지유플러스,032640,11100.0,0.32558139534883734
248,2017-04-03,엘지유플러스,032640,14550.0,3.1081081081081074
249,2018-04-02,엘지유플러스,032640,12250.0,-1.5807560137457044
250,2019-04-01,엘지유플러스,032640,15600.0,2.73469387755102
251,2020-04-01,엘지유플러스,032640,10550.0,-3.237179487179487
252,2021-04-01,엘지유플러스,032640,12250.0,1.6113744075829395
253,2022-04-01,엘지유플러스,032640,14000.0,1.428571428571428
254,2013-04-01,엘지화학,051910,267500.0,
255,2014-04-01,엘지화학,051910,263500.0,-0.1495327102803734
256,2015-04-01,엘지화학,051910,225000.0,-1.4611005692599621
257,2016-04-01,엘지화학,051910,317500.0,4.1111111111111125
