회사명,거래소코드,회계년도,거래월(*),종가,자산(*)(IFRS),부채(*)(IFRS),당기순이익(손실)(IFRS),영업활동으로 인한 현금흐름(간접법)(*)(IFRS),매출액(수익)(*)(IFRS),비유동자산(*)(IFRS),매출총이익(손실)(IFRS),법인세비용(IFRS),이자비용(IFRS),감가상각비(IFRS),유동자산(*)(IFRS),유동부채(*)(IFRS),현금및현금성자산(*)(IFRS)
(주)오리온,271560,2018/12,06,149000,1163673068,465777482,70764569,122829398,711901798,1004359825,333797239,22047858,0,7579835,159313243,149807072,35298628
(주)오리온,271560,2018/12,07,133500,1163673068,465777482,70764569,122829398,711901798,1004359825,333797239,22047858,0,7579835,159313243,149807072,35298628
(주)오리온,271560,2018/12,08,107000,1163673068,465777482,70764569,122829398,711901798,1004359825,333797239,22047858,0,7579835,159313243,149807072,35298628
(주)오리온,271560,2018/12,09,105500,1163673068,465777482,70764569,122829398,711901798,1004359825,333797239,22047858,0,7579835,159313243,149807072,35298628
(주)오리온,271560,2018/12,10,95100,1163673068,465777482,70764569,122829398,711901798,1004359825,333797239,22047858,0,7579835,159313243,149807072,35298628
(주)오리온,271560,2018/12,11,111500,1163673068,465777482,70764569,122829398,711901798,1004359825,333797239,22047858,0,7579835,159313243,149807072,35298628
(주)오리온,271560,2018/12,12,120000,1163673068,465777482,70764569,122829398,711901798,1004359825,333797239,22047858,0,7579835,159313243,149807072,35298628
(주)오리온,271560,2019/12,01,113500,1190809872,443631853,76477932,121293985,732834534,1042229746,346890755,27022549,0,10146248,148580126,232152474,20331118
(주)오리온,271560,2019/12,02,111500,1190809872,443631853,76477932,121293985,732834534,1042229746,346890755,27022549,0,10146248,148580126,232152474,20331118
(주)오리온,271560,2019/12,03,100000,1190809872,443631853,76477932,121293985,732834534,1042229746,346890755,27022549,0,10146248,148580126,232152474,20331118
(주)오리온,271560,2019/12,04,96900,1190809872,443631853,76477932,121293985,732834534,1042229746,346890755,27022549,0,10146248,148580126,232152474,20331118
(주)오리온,271560,2019/12,05,86000,1190809872,443631853,76477932,121293985,732834534,1042229746,346890755,27022549,0,10146248,148580126,232152474,20331118
(주)오리온,271560,2019/12,06,92500,1190809872,443631853,76477932,121293985,732834534,1042229746,346890755,27022549,0,10146248,148580126,232152474,20331118
(주)오리온,271560,2019/12,07,80800,1190809872,443631853,76477932,121293985,732834534,1042229746,346890755,27022549,0,10146248,148580126,232152474,20331118
(주)오리온,271560,2019/12,08,90100,1190809872,443631853,76477932,121293985,732834534,1042229746,346890755,27022549,0,10146248,148580126,232152474,20331118
(주)오리온,271560,2019/12,09,98400,1190809872,443631853,76477932,121293985,732834534,1042229746,346890755,27022549,0,10146248,148580126,232152474,20331118
(주)오리온,271560,2019/12,10,106000,1190809872,443631853,76477932,121293985,732834534,1042229746,346890755,27022549,0,10146248,148580126,232152474,20331118
(주)오리온,271560,2019/12,11,103000,1190809872,443631853,76477932,121293985,732834534,1042229746,346890755,27022549,0,10146248,148580126,232152474,20331118
(주)오리온,271560,2019/12,12,105500,1190809872,443631853,76477932,121293985,732834534,1042229746,346890755,27022549,0,10146248,148580126,232152474,20331118
(주)오리온,271560,2020/12,01,102500,1206951233,398318165,75658937,131386682,769223241,1043595449,361651098,32292888,0,9614750,163355784,117448539,25207232
(주)오리온,271560,2020/12,02,94300,1206951233,398318165,75658937,131386682,769223241,1043595449,361651098,32292888,0,9614750,163355784,117448539,25207232
(주)오리온,271560,2020/12,03,115000,1206951233,398318165,75658937,131386682,769223241,1043595449,361651098,32292888,0,9614750,163355784,117448539,25207232
(주)오리온,271560,2020/12,04,124000,1206951233,398318165,75658937,131386682,769223241,1043595449,361651098,32292888,0,9614750,163355784,117448539,25207232
(주)오리온,271560,2020/12,05,132000,1206951233,398318165,75658937,131386682,769223241,1043595449,361651098,32292888,0,9614750,163355784,117448539,25207232
(주)오리온,271560,2020/12,06,134000,1206951233,398318165,75658937,131386682,769223241,1043595449,361651098,32292888,0,9614750,163355784,117448539,25207232
(주)오리온,271560,2020/12,07,134000,1206951233,398318165,75658937,131386682,769223241,1043595449,361651098,32292888,0,9614750,163355784,117448539,25207232
(주)오리온,271560,2020/12,08,140500,1206951233,398318165,75658937,131386682,769223241,1043595449,361651098,32292888,0,9614750,163355784,117448539,25207232
(주)오리온,271560,2020/12,09,131000,1206951233,398318165,75658937,131386682,769223241,1043595449,361651098,32292888,0,9614750,163355784,117448539,25207232
(주)오리온,271560,2020/12,10,108500,1206951233,398318165,75658937,131386682,769223241,1043595449,361651098,32292888,0,9614750,163355784,117448539,25207232
(주)오리온,271560,2020/12,11,118500,1206951233,398318165,75658937,131386682,769223241,1043595449,361651098,32292888,0,9614750,163355784,117448539,25207232
(주)오리온,271560,2020/12,12,124000,1206951233,398318165,75658937,131386682,769223241,1043595449,361651098,32292888,0,9614750,163355784,117448539,25207232
(주)오리온,271560,2021/12,01,120000,1268634936,399646798,92263402,144113434,807371801,1034136761,362512530,32326653,0,9555838,234498176,283735533,50473448
(주)오리온,271560,2021/12,02,128500,1268634936,399646798,92263402,144113434,807371801,1034136761,362512530,32326653,0,9555838,234498176,283735533,50473448
(주)오리온,271560,2021/12,03,131000,1268634936,399646798,92263402,144113434,807371801,1034136761,362512530,32326653,0,9555838,234498176,283735533,50473448
(주)오리온,271560,2021/12,04,117000,1268634936,399646798,92263402,144113434,807371801,1034136761,362512530,32326653,0,9555838,234498176,283735533,50473448
(주)오리온,271560,2021/12,05,119500,1268634936,399646798,92263402,144113434,807371801,1034136761,362512530,32326653,0,9555838,234498176,283735533,50473448
(주)오리온,271560,2021/12,06,118500,1268634936,399646798,92263402,144113434,807371801,1034136761,362512530,32326653,0,9555838,234498176,283735533,50473448
(주)오리온,271560,2021/12,07,117500,1268634936,399646798,92263402,144113434,807371801,1034136761,362512530,32326653,0,9555838,234498176,283735533,50473448
(주)오리온,271560,2021/12,08,126500,1268634936,399646798,92263402,144113434,807371801,1034136761,362512530,32326653,0,9555838,234498176,283735533,50473448
(주)오리온,271560,2021/12,09,117500,1268634936,399646798,92263402,144113434,807371801,1034136761,362512530,32326653,0,9555838,234498176,283735533,50473448
(주)오리온,271560,2021/12,10,118000,1268634936,399646798,92263402,144113434,807371801,1034136761,362512530,32326653,0,9555838,234498176,283735533,50473448
(주)오리온,271560,2021/12,11,97100,1268634936,399646798,92263402,144113434,807371801,1034136761,362512530,32326653,0,9555838,234498176,283735533,50473448
(주)오리온,271560,2021/12,12,103500,1268634936,399646798,92263402,144113434,807371801,1034136761,362512530,32326653,0,9555838,234498176,283735533,50473448
(주)오리온,271560,2022/12,01,97200,1228500766,276810740,104657276,133773405,939112572,1032007857,386691669,35359191,0,9442880,196492909,235339921,13026226
(주)오리온,271560,2022/12,02,91500,1228500766,276810740,104657276,133773405,939112572,1032007857,386691669,35359191,0,9442880,196492909,235339921,13026226
(주)오리온,271560,2022/12,03,88800,1228500766,276810740,104657276,133773405,939112572,1032007857,386691669,35359191,0,9442880,196492909,235339921,13026226
(주)오리온,271560,2022/12,04,95000,1228500766,276810740,104657276,133773405,939112572,1032007857,386691669,35359191,0,9442880,196492909,235339921,13026226
(주)오리온,271560,2022/12,05,97400,1228500766,276810740,104657276,133773405,939112572,1032007857,386691669,35359191,0,9442880,196492909,235339921,13026226
(주)오리온,271560,2022/12,06,104000,1228500766,276810740,104657276,133773405,939112572,1032007857,386691669,35359191,0,9442880,196492909,235339921,13026226
(주)오리온,271560,2022/12,07,100500,1228500766,276810740,104657276,133773405,939112572,1032007857,386691669,35359191,0,9442880,196492909,235339921,13026226
(주)오리온,271560,2022/12,08,98400,1228500766,276810740,104657276,133773405,939112572,1032007857,386691669,35359191,0,9442880,196492909,235339921,13026226
(주)오리온,271560,2022/12,09,103000,1228500766,276810740,104657276,133773405,939112572,1032007857,386691669,35359191,0,9442880,196492909,235339921,13026226
(주)오리온,271560,2022/12,10,101500,1228500766,276810740,104657276,133773405,939112572,1032007857,386691669,35359191,0,9442880,196492909,235339921,13026226
(주)오리온,271560,2022/12,11,117500,1228500766,276810740,104657276,133773405,939112572,1032007857,386691669,35359191,0,9442880,196492909,235339921,13026226
(주)오리온,271560,2022/12,12,128000,1228500766,276810740,104657276,133773405,939112572,1032007857,386691669,35359191,0,9442880,196492909,235339921,13026226
(주)오리온홀딩스,001800,2013/12,01,1017000,1316405008,597034773,10930388,53369567,792163680,1144747517,320856259,8221237,0,8073764,171657491,274443388,12717892
(주)오리온홀딩스,001800,2013/12,02,1070000,1316405008,597034773,10930388,53369567,792163680,1144747517,320856259,8221237,0,8073764,171657491,274443388,12717892
(주)오리온홀딩스,001800,2013/12,03,1083000,1316405008,597034773,10930388,53369567,792163680,1144747517,320856259,8221237,0,8073764,171657491,274443388,12717892
(주)오리온홀딩스,001800,2013/12,04,1165000,1316405008,597034773,10930388,53369567,792163680,1144747517,320856259,8221237,0,8073764,171657491,274443388,12717892
(주)오리온홀딩스,001800,2013/12,05,1088000,1316405008,597034773,10930388,53369567,792163680,1144747517,320856259,8221237,0,8073764,171657491,274443388,12717892
(주)오리온홀딩스,001800,2013/12,06,953000,1316405008,597034773,10930388,53369567,792163680,1144747517,320856259,8221237,0,8073764,171657491,274443388,12717892
(주)오리온홀딩스,001800,2013/12,07,1020000,1316405008,597034773,10930388,53369567,792163680,1144747517,320856259,8221237,0,8073764,171657491,274443388,12717892
(주)오리온홀딩스,001800,2013/12,08,986000,1316405008,597034773,10930388,53369567,792163680,1144747517,320856259,8221237,0,8073764,171657491,274443388,12717892
(주)오리온홀딩스,001800,2013/12,09,953000,1316405008,597034773,10930388,53369567,792163680,1144747517,320856259,8221237,0,8073764,171657491,274443388,12717892
(주)오리온홀딩스,001800,2013/12,10,1035000,1316405008,597034773,10930388,53369567,792163680,1144747517,320856259,8221237,0,8073764,171657491,274443388,12717892
(주)오리온홀딩스,001800,2013/12,11,902000,1316405008,597034773,10930388,53369567,792163680,1144747517,320856259,8221237,0,8073764,171657491,274443388,12717892
(주)오리온홀딩스,001800,2013/12,12,949000,1316405008,597034773,10930388,53369567,792163680,1144747517,320856259,8221237,0,8073764,171657491,274443388,12717892
(주)오리온홀딩스,001800,2014/12,01,873000,1428068353,581191652,5208975,63528271,751706999,1258508212,308896362,4892369,0,7859412,169560141,208596550,12300014
(주)오리온홀딩스,001800,2014/12,02,893000,1428068353,581191652,5208975,63528271,751706999,1258508212,308896362,4892369,0,7859412,169560141,208596550,12300014
(주)오리온홀딩스,001800,2014/12,03,819000,1428068353,581191652,5208975,63528271,751706999,1258508212,308896362,4892369,0,7859412,169560141,208596550,12300014
(주)오리온홀딩스,001800,2014/12,04,788000,1428068353,581191652,5208975,63528271,751706999,1258508212,308896362,4892369,0,7859412,169560141,208596550,12300014
(주)오리온홀딩스,001800,2014/12,05,839000,1428068353,581191652,5208975,63528271,751706999,1258508212,308896362,4892369,0,7859412,169560141,208596550,12300014
(주)오리온홀딩스,001800,2014/12,06,927000,1428068353,581191652,5208975,63528271,751706999,1258508212,308896362,4892369,0,7859412,169560141,208596550,12300014
(주)오리온홀딩스,001800,2014/12,07,943000,1428068353,581191652,5208975,63528271,751706999,1258508212,308896362,4892369,0,7859412,169560141,208596550,12300014
(주)오리온홀딩스,001800,2014/12,08,873000,1428068353,581191652,5208975,63528271,751706999,1258508212,308896362,4892369,0,7859412,169560141,208596550,12300014
(주)오리온홀딩스,001800,2014/12,09,875000,1428068353,581191652,5208975,63528271,751706999,1258508212,308896362,4892369,0,7859412,169560141,208596550,12300014
(주)오리온홀딩스,001800,2014/12,10,825000,1428068353,581191652,5208975,63528271,751706999,1258508212,308896362,4892369,0,7859412,169560141,208596550,12300014
(주)오리온홀딩스,001800,2014/12,11,978000,1428068353,581191652,5208975,63528271,751706999,1258508212,308896362,4892369,0,7859412,169560141,208596550,12300014
(주)오리온홀딩스,001800,2014/12,12,1015000,1428068353,581191652,5208975,63528271,751706999,1258508212,308896362,4892369,0,7859412,169560141,208596550,12300014
(주)오리온홀딩스,001800,2015/12,01,1050000,1424076224,580166849,15353749,110821025,707437986,1255168339,339290820,27912712,0,9240526,168907885,226096137,14850051
(주)오리온홀딩스,001800,2015/12,02,964000,1424076224,580166849,15353749,110821025,707437986,1255168339,339290820,27912712,0,9240526,168907885,226096137,14850051
(주)오리온홀딩스,001800,2015/12,03,1158000,1424076224,580166849,15353749,110821025,707437986,1255168339,339290820,27912712,0,9240526,168907885,226096137,14850051
(주)오리온홀딩스,001800,2015/12,04,1253000,1424076224,580166849,15353749,110821025,707437986,1255168339,339290820,27912712,0,9240526,168907885,226096137,14850051
(주)오리온홀딩스,001800,2015/12,05,1250000,1424076224,580166849,15353749,110821025,707437986,1255168339,339290820,27912712,0,9240526,168907885,226096137,14850051
(주)오리온홀딩스,001800,2015/12,06,1048000,1424076224,580166849,15353749,110821025,707437986,1255168339,339290820,27912712,0,9240526,168907885,226096137,14850051
(주)오리온홀딩스,001800,2015/12,07,1154000,1424076224,580166849,15353749,110821025,707437986,1255168339,339290820,27912712,0,9240526,168907885,226096137,14850051
(주)오리온홀딩스,001800,2015/12,08,933000,1424076224,580166849,15353749,110821025,707437986,1255168339,339290820,27912712,0,9240526,168907885,226096137,14850051
(주)오리온홀딩스,001800,2015/12,09,942000,1424076224,580166849,15353749,110821025,707437986,1255168339,339290820,27912712,0,9240526,168907885,226096137,14850051
(주)오리온홀딩스,001800,2015/12,10,960000,1424076224,580166849,15353749,110821025,707437986,1255168339,339290820,27912712,0,9240526,168907885,226096137,14850051
(주)오리온홀딩스,001800,2015/12,11,1141000,1424076224,580166849,15353749,110821025,707437986,1255168339,339290820,27912712,0,9240526,168907885,226096137,14850051
(주)오리온홀딩스,001800,2015/12,12,1166000,1424076224,580166849,15353749,110821025,707437986,1255168339,339290820,27912712,0,9240526,168907885,226096137,14850051
(주)오리온홀딩스,001800,2016/12,01,1030000,1417049909,484372654,50953889,75769006,679379953,1219762638,313349767,22298624,0,10705307,197287271,347567772,19901392
(주)오리온홀딩스,001800,2016/12,02,917000,1417049909,484372654,50953889,75769006,679379953,1219762638,313349767,22298624,0,10705307,197287271,347567772,19901392
(주)오리온홀딩스,001800,2016/12,03,914000,1417049909,484372654,50953889,75769006,679379953,1219762638,313349767,22298624,0,10705307,197287271,347567772,19901392
(주)오리온홀딩스,001800,2016/12,04,930000,1417049909,484372654,50953889,75769006,679379953,1219762638,313349767,22298624,0,10705307,197287271,347567772,19901392
(주)오리온홀딩스,001800,2016/12,05,970000,1417049909,484372654,50953889,75769006,679379953,1219762638,313349767,22298624,0,10705307,197287271,347567772,19901392
(주)오리온홀딩스,001800,2016/12,06,942000,1417049909,484372654,50953889,75769006,679379953,1219762638,313349767,22298624,0,10705307,197287271,347567772,19901392
(주)오리온홀딩스,001800,2016/12,07,921000,1417049909,484372654,50953889,75769006,679379953,1219762638,313349767,22298624,0,10705307,197287271,347567772,19901392
(주)오리온홀딩스,001800,2016/12,08,743000,1417049909,484372654,50953889,75769006,679379953,1219762638,313349767,22298624,0,10705307,197287271,347567772,19901392
(주)오리온홀딩스,001800,2016/12,09,827000,1417049909,484372654,50953889,75769006,679379953,1219762638,313349767,22298624,0,10705307,197287271,347567772,19901392
(주)오리온홀딩스,001800,2016/12,10,715000,1417049909,484372654,50953889,75769006,679379953,1219762638,313349767,22298624,0,10705307,197287271,347567772,19901392
(주)오리온홀딩스,001800,2016/12,11,680000,1417049909,484372654,50953889,75769006,679379953,1219762638,313349767,22298624,0,10705307,197287271,347567772,19901392
(주)오리온홀딩스,001800,2016/12,12,655000,1417049909,484372654,50953889,75769006,679379953,1219762638,313349767,22298624,0,10705307,197287271,347567772,19901392
(주)오리온홀딩스,001800,2017/12,01,649000,1907981603,5004080,2228910800,36650847,13596540,1877328740,13596540,-3558116,0,1186628,30652864,3874568,23958875
(주)오리온홀딩스,001800,2017/12,02,714000,1907981603,5004080,2228910800,36650847,13596540,1877328740,13596540,-3558116,0,1186628,30652864,3874568,23958875
(주)오리온홀딩스,001800,2017/12,03,670000,1907981603,5004080,2228910800,36650847,13596540,1877328740,13596540,-3558116,0,1186628,30652864,3874568,23958875
(주)오리온홀딩스,001800,2017/12,04,676000,1907981603,5004080,2228910800,36650847,13596540,1877328740,13596540,-3558116,0,1186628,30652864,3874568,23958875
(주)오리온홀딩스,001800,2017/12,05,798000,1907981603,5004080,2228910800,36650847,13596540,1877328740,13596540,-3558116,0,1186628,30652864,3874568,23958875
(주)오리온홀딩스,001800,2017/12,06,798000,1907981603,5004080,2228910800,36650847,13596540,1877328740,13596540,-3558116,0,1186628,30652864,3874568,23958875
(주)오리온홀딩스,001800,2017/12,07,27600,1907981603,5004080,2228910800,36650847,13596540,1877328740,13596540,-3558116,0,1186628,30652864,3874568,23958875
(주)오리온홀딩스,001800,2017/12,08,27500,1907981603,5004080,2228910800,36650847,13596540,1877328740,13596540,-3558116,0,1186628,30652864,3874568,23958875
(주)오리온홀딩스,001800,2017/12,09,22700,1907981603,5004080,2228910800,36650847,13596540,1877328740,13596540,-3558116,0,1186628,30652864,3874568,23958875
(주)오리온홀딩스,001800,2017/12,10,25750,1907981603,5004080,2228910800,36650847,13596540,1877328740,13596540,-3558116,0,1186628,30652864,3874568,23958875
(주)오리온홀딩스,001800,2017/12,11,28850,1907981603,5004080,2228910800,36650847,13596540,1877328740,13596540,-3558116,0,1186628,30652864,3874568,23958875
(주)오리온홀딩스,001800,2017/12,12,26650,1907981603,5004080,2228910800,36650847,13596540,1877328740,13596540,-3558116,0,1186628,30652864,3874568,23958875
(주)오리온홀딩스,001800,2018/12,01,27250,1915627521,9877945,22915861,16342344,26308919,1888861272,26308919,6382011,0,619979,26766249,7891664,23139766
(주)오리온홀딩스,001800,2018/12,02,25500,1915627521,9877945,22915861,16342344,26308919,1888861272,26308919,6382011,0,619979,26766249,7891664,23139766
(주)오리온홀딩스,001800,2018/12,03,27400,1915627521,9877945,22915861,16342344,26308919,1888861272,26308919,6382011,0,619979,26766249,7891664,23139766
(주)오리온홀딩스,001800,2018/12,04,24500,1915627521,9877945,22915861,16342344,26308919,1888861272,26308919,6382011,0,619979,26766249,7891664,23139766
(주)오리온홀딩스,001800,2018/12,05,23950,1915627521,9877945,22915861,16342344,26308919,1888861272,26308919,6382011,0,619979,26766249,7891664,23139766
(주)오리온홀딩스,001800,2018/12,06,27500,1915627521,9877945,22915861,16342344,26308919,1888861272,26308919,6382011,0,619979,26766249,7891664,23139766
(주)오리온홀딩스,001800,2018/12,07,22650,1915627521,9877945,22915861,16342344,26308919,1888861272,26308919,6382011,0,619979,26766249,7891664,23139766
(주)오리온홀딩스,001800,2018/12,08,19900,1915627521,9877945,22915861,16342344,26308919,1888861272,26308919,6382011,0,619979,26766249,7891664,23139766
(주)오리온홀딩스,001800,2018/12,09,18850,1915627521,9877945,22915861,16342344,26308919,1888861272,26308919,6382011,0,619979,26766249,7891664,23139766
(주)오리온홀딩스,001800,2018/12,10,15650,1915627521,9877945,22915861,16342344,26308919,1888861272,26308919,6382011,0,619979,26766249,7891664,23139766
(주)오리온홀딩스,001800,2018/12,11,17100,1915627521,9877945,22915861,16342344,26308919,1888861272,26308919,6382011,0,619979,26766249,7891664,23139766
(주)오리온홀딩스,001800,2018/12,12,17100,1915627521,9877945,22915861,16342344,26308919,1888861272,26308919,6382011,0,619979,26766249,7891664,23139766
(주)오리온홀딩스,001800,2019/12,01,18850,1930161016,38122868,7965796,16211429,28973423,1923618952,28973423,13370748,0,520133,6542064,14736741,3072758
(주)오리온홀딩스,001800,2019/12,02,19050,1930161016,38122868,7965796,16211429,28973423,1923618952,28973423,13370748,0,520133,6542064,14736741,3072758
(주)오리온홀딩스,001800,2019/12,03,18550,1930161016,38122868,7965796,16211429,28973423,1923618952,28973423,13370748,0,520133,6542064,14736741,3072758
(주)오리온홀딩스,001800,2019/12,04,19100,1930161016,38122868,7965796,16211429,28973423,1923618952,28973423,13370748,0,520133,6542064,14736741,3072758
(주)오리온홀딩스,001800,2019/12,05,16450,1930161016,38122868,7965796,16211429,28973423,1923618952,28973423,13370748,0,520133,6542064,14736741,3072758
(주)오리온홀딩스,001800,2019/12,06,17150,1930161016,38122868,7965796,16211429,28973423,1923618952,28973423,13370748,0,520133,6542064,14736741,3072758
(주)오리온홀딩스,001800,2019/12,07,15650,1930161016,38122868,7965796,16211429,28973423,1923618952,28973423,13370748,0,520133,6542064,14736741,3072758
(주)오리온홀딩스,001800,2019/12,08,15700,1930161016,38122868,7965796,16211429,28973423,1923618952,28973423,13370748,0,520133,6542064,14736741,3072758
(주)오리온홀딩스,001800,2019/12,09,15900,1930161016,38122868,7965796,16211429,28973423,1923618952,28973423,13370748,0,520133,6542064,14736741,3072758
(주)오리온홀딩스,001800,2019/12,10,15800,1930161016,38122868,7965796,16211429,28973423,1923618952,28973423,13370748,0,520133,6542064,14736741,3072758
(주)오리온홀딩스,001800,2019/12,11,17400,1930161016,38122868,7965796,16211429,28973423,1923618952,28973423,13370748,0,520133,6542064,14736741,3072758
(주)오리온홀딩스,001800,2019/12,12,17800,1930161016,38122868,7965796,16211429,28973423,1923618952,28973423,13370748,0,520133,6542064,14736741,3072758
(주)오리온홀딩스,001800,2020/12,01,15550,1926893842,43333263,13482161,5333438,26051792,1921798993,26051792,1016553,0,981034,5094850,20816997,1730524
(주)오리온홀딩스,001800,2020/12,02,14250,1926893842,43333263,13482161,5333438,26051792,1921798993,26051792,1016553,0,981034,5094850,20816997,1730524
(주)오리온홀딩스,001800,2020/12,03,12050,1926893842,43333263,13482161,5333438,26051792,1921798993,26051792,1016553,0,981034,5094850,20816997,1730524
(주)오리온홀딩스,001800,2020/12,04,14100,1926893842,43333263,13482161,5333438,26051792,1921798993,26051792,1016553,0,981034,5094850,20816997,1730524
(주)오리온홀딩스,001800,2020/12,05,14050,1926893842,43333263,13482161,5333438,26051792,1921798993,26051792,1016553,0,981034,5094850,20816997,1730524
(주)오리온홀딩스,001800,2020/12,06,13300,1926893842,43333263,13482161,5333438,26051792,1921798993,26051792,1016553,0,981034,5094850,20816997,1730524
(주)오리온홀딩스,001800,2020/12,07,12450,1926893842,43333263,13482161,5333438,26051792,1921798993,26051792,1016553,0,981034,5094850,20816997,1730524
(주)오리온홀딩스,001800,2020/12,08,13100,1926893842,43333263,13482161,5333438,26051792,1921798993,26051792,1016553,0,981034,5094850,20816997,1730524
(주)오리온홀딩스,001800,2020/12,09,12150,1926893842,43333263,13482161,5333438,26051792,1921798993,26051792,1016553,0,981034,5094850,20816997,1730524
(주)오리온홀딩스,001800,2020/12,10,12400,1926893842,43333263,13482161,5333438,26051792,1921798993,26051792,1016553,0,981034,5094850,20816997,1730524
(주)오리온홀딩스,001800,2020/12,11,13200,1926893842,43333263,13482161,5333438,26051792,1921798993,26051792,1016553,0,981034,5094850,20816997,1730524
(주)오리온홀딩스,001800,2020/12,12,13200,1926893842,43333263,13482161,5333438,26051792,1921798993,26051792,1016553,0,981034,5094850,20816997,1730524
(주)오리온홀딩스,001800,2021/12,01,13400,1943949718,61575158,23625305,23930091,27554079,1911699640,27554079,-8191105,0,970884,32250077,39583414,1232988
(주)오리온홀딩스,001800,2021/12,02,13750,1943949718,61575158,23625305,23930091,27554079,1911699640,27554079,-8191105,0,970884,32250077,39583414,1232988
(주)오리온홀딩스,001800,2021/12,03,14250,1943949718,61575158,23625305,23930091,27554079,1911699640,27554079,-8191105,0,970884,32250077,39583414,1232988
(주)오리온홀딩스,001800,2021/12,04,17600,1943949718,61575158,23625305,23930091,27554079,1911699640,27554079,-8191105,0,970884,32250077,39583414,1232988
(주)오리온홀딩스,001800,2021/12,05,17200,1943949718,61575158,23625305,23930091,27554079,1911699640,27554079,-8191105,0,970884,32250077,39583414,1232988
(주)오리온홀딩스,001800,2021/12,06,17050,1943949718,61575158,23625305,23930091,27554079,1911699640,27554079,-8191105,0,970884,32250077,39583414,1232988
(주)오리온홀딩스,001800,2021/12,07,16800,1943949718,61575158,23625305,23930091,27554079,1911699640,27554079,-8191105,0,970884,32250077,39583414,1232988
(주)오리온홀딩스,001800,2021/12,08,15950,1943949718,61575158,23625305,23930091,27554079,1911699640,27554079,-8191105,0,970884,32250077,39583414,1232988
(주)오리온홀딩스,001800,2021/12,09,16600,1943949718,61575158,23625305,23930091,27554079,1911699640,27554079,-8191105,0,970884,32250077,39583414,1232988
(주)오리온홀딩스,001800,2021/12,10,16000,1943949718,61575158,23625305,23930091,27554079,1911699640,27554079,-8191105,0,970884,32250077,39583414,1232988
(주)오리온홀딩스,001800,2021/12,11,14700,1943949718,61575158,23625305,23930091,27554079,1911699640,27554079,-8191105,0,970884,32250077,39583414,1232988
(주)오리온홀딩스,001800,2021/12,12,15950,1943949718,61575158,23625305,23930091,27554079,1911699640,27554079,-8191105,0,970884,32250077,39583414,1232988
(주)오리온홀딩스,001800,2022/12,01,14000,1990027647,122290883,19122439,19002769,30498602,1984470916,30498602,3984105,0,931455,5556731,32206913,1037499
(주)오리온홀딩스,001800,2022/12,02,14100,1990027647,122290883,19122439,19002769,30498602,1984470916,30498602,3984105,0,931455,5556731,32206913,1037499
(주)오리온홀딩스,001800,2022/12,03,14250,1990027647,122290883,19122439,19002769,30498602,1984470916,30498602,3984105,0,931455,5556731,32206913,1037499
(주)오리온홀딩스,001800,2022/12,04,14800,1990027647,122290883,19122439,19002769,30498602,1984470916,30498602,3984105,0,931455,5556731,32206913,1037499
(주)오리온홀딩스,001800,2022/12,05,14300,1990027647,122290883,19122439,19002769,30498602,1984470916,30498602,3984105,0,931455,5556731,32206913,1037499
(주)오리온홀딩스,001800,2022/12,06,15000,1990027647,122290883,19122439,19002769,30498602,1984470916,30498602,3984105,0,931455,5556731,32206913,1037499
(주)오리온홀딩스,001800,2022/12,07,15050,1990027647,122290883,19122439,19002769,30498602,1984470916,30498602,3984105,0,931455,5556731,32206913,1037499
(주)오리온홀딩스,001800,2022/12,08,14600,1990027647,122290883,19122439,19002769,30498602,1984470916,30498602,3984105,0,931455,5556731,32206913,1037499
(주)오리온홀딩스,001800,2022/12,09,14800,1990027647,122290883,19122439,19002769,30498602,1984470916,30498602,3984105,0,931455,5556731,32206913,1037499
(주)오리온홀딩스,001800,2022/12,10,14300,1990027647,122290883,19122439,19002769,30498602,1984470916,30498602,3984105,0,931455,5556731,32206913,1037499
(주)오리온홀딩스,001800,2022/12,11,15300,1990027647,122290883,19122439,19002769,30498602,1984470916,30498602,3984105,0,931455,5556731,32206913,1037499
(주)오리온홀딩스,001800,2022/12,12,15350,1990027647,122290883,19122439,19002769,30498602,1984470916,30498602,3984105,0,931455,5556731,32206913,1037499
(주)우리금융지주,316140,2019/12,02,14800,,,,,,,,,,,,,
(주)우리금융지주,316140,2019/12,03,13750,,,,,,,,,,,,,
(주)우리금융지주,316140,2019/12,04,13850,,,,,,,,,,,,,
(주)우리금융지주,316140,2019/12,05,13900,,,,,,,,,,,,,
(주)우리금융지주,316140,2019/12,06,14050,,,,,,,,,,,,,
(주)우리금융지주,316140,2019/12,07,13100,,,,,,,,,,,,,
(주)우리금융지주,316140,2019/12,08,11900,,,,,,,,,,,,,
(주)우리금융지주,316140,2019/12,09,12450,,,,,,,,,,,,,
(주)우리금융지주,316140,2019/12,10,11750,,,,,,,,,,,,,
(주)우리금융지주,316140,2019/12,11,11700,,,,,,,,,,,,,
(주)우리금융지주,316140,2019/12,12,11600,,,,,,,,,,,,,
(주)우리금융지주,316140,2020/12,01,10150,,,,,,,,,,,,,
(주)우리금융지주,316140,2020/12,02,9610,,,,,,,,,,,,,
(주)우리금융지주,316140,2020/12,03,7650,,,,,,,,,,,,,
(주)우리금융지주,316140,2020/12,04,8440,,,,,,,,,,,,,
(주)우리금융지주,316140,2020/12,05,9130,,,,,,,,,,,,,
