회사명,거래소코드,회계년도,거래월(*),종가,발행주식의 총수 (현재 발행한 주식수 - 현재 감소한 주식수)
삼성바이오로직스(주),207940,2021/12,06,841000,66165000
삼성바이오로직스(주),207940,2021/12,06,841000,66165000
삼성바이오로직스(주),207940,2021/12,07,890000,66165000
삼성바이오로직스(주),207940,2021/12,07,890000,66165000
삼성바이오로직스(주),207940,2021/12,08,965000,66165000
삼성바이오로직스(주),207940,2021/12,08,965000,66165000
삼성바이오로직스(주),207940,2021/12,09,874000,66165000
삼성바이오로직스(주),207940,2021/12,09,874000,66165000
삼성바이오로직스(주),207940,2021/12,10,871000,66165000
삼성바이오로직스(주),207940,2021/12,10,871000,66165000
삼성바이오로직스(주),207940,2021/12,11,889000,66165000
삼성바이오로직스(주),207940,2021/12,11,889000,66165000
삼성바이오로직스(주),207940,2021/12,12,903000,66165000
삼성바이오로직스(주),207940,2021/12,12,903000,66165000
삼성바이오로직스(주),207940,2022/12,01,739000,71174000
삼성바이오로직스(주),207940,2022/12,01,739000,71174000
삼성바이오로직스(주),207940,2022/12,02,779000,71174000
삼성바이오로직스(주),207940,2022/12,02,779000,71174000
삼성바이오로직스(주),207940,2022/12,03,827000,71174000
삼성바이오로직스(주),207940,2022/12,03,827000,71174000
삼성바이오로직스(주),207940,2022/12,04,838000,71174000
삼성바이오로직스(주),207940,2022/12,04,838000,71174000
삼성바이오로직스(주),207940,2022/12,05,847000,71174000
삼성바이오로직스(주),207940,2022/12,05,847000,71174000
삼성바이오로직스(주),207940,2022/12,06,790000,71174000
삼성바이오로직스(주),207940,2022/12,06,790000,71174000
삼성바이오로직스(주),207940,2022/12,07,865000,71174000
삼성바이오로직스(주),207940,2022/12,07,865000,71174000
삼성바이오로직스(주),207940,2022/12,08,835000,71174000
삼성바이오로직스(주),207940,2022/12,08,835000,71174000
삼성바이오로직스(주),207940,2022/12,09,807000,71174000
삼성바이오로직스(주),207940,2022/12,09,807000,71174000
삼성바이오로직스(주),207940,2022/12,10,877000,71174000
삼성바이오로직스(주),207940,2022/12,10,877000,71174000
삼성바이오로직스(주),207940,2022/12,11,887000,71174000
삼성바이오로직스(주),207940,2022/12,11,887000,71174000
삼성바이오로직스(주),207940,2022/12,12,821000,71174000
삼성바이오로직스(주),207940,2022/12,12,821000,71174000
삼성생명보험(주),032830,2013/03,01,105000,200000000
삼성생명보험(주),032830,2013/03,01,105000,200000000
삼성생명보험(주),032830,2013/03,02,104000,200000000
삼성생명보험(주),032830,2013/03,02,104000,200000000
삼성생명보험(주),032830,2013/03,03,104500,200000000
삼성생명보험(주),032830,2013/03,03,104500,200000000
삼성생명보험(주),032830,2013/03,04,108500,200000000
삼성생명보험(주),032830,2013/03,04,108500,200000000
삼성생명보험(주),032830,2013/03,05,105500,200000000
삼성생명보험(주),032830,2013/03,05,105500,200000000
삼성생명보험(주),032830,2013/03,06,108000,200000000
삼성생명보험(주),032830,2013/03,06,108000,200000000
삼성생명보험(주),032830,2013/03,07,107500,200000000
삼성생명보험(주),032830,2013/03,07,107500,200000000
삼성생명보험(주),032830,2013/03,08,106000,200000000
삼성생명보험(주),032830,2013/03,08,106000,200000000
삼성생명보험(주),032830,2013/03,09,104500,200000000
삼성생명보험(주),032830,2013/03,09,104500,200000000
삼성생명보험(주),032830,2013/03,10,104500,200000000
삼성생명보험(주),032830,2013/03,10,104500,200000000
삼성생명보험(주),032830,2013/03,11,102000,200000000
삼성생명보험(주),032830,2013/03,11,102000,200000000
삼성생명보험(주),032830,2013/03,12,104000,200000000
삼성생명보험(주),032830,2013/03,12,104000,200000000
삼성생명보험(주),032830,2014/12,01,103500,200000000
삼성생명보험(주),032830,2014/12,01,103500,200000000
삼성생명보험(주),032830,2014/12,02,101000,200000000
삼성생명보험(주),032830,2014/12,02,101000,200000000
삼성생명보험(주),032830,2014/12,03,100500,200000000
삼성생명보험(주),032830,2014/12,03,100500,200000000
삼성생명보험(주),032830,2014/12,04,96100,200000000
삼성생명보험(주),032830,2014/12,04,96100,200000000
삼성생명보험(주),032830,2014/12,05,99900,200000000
삼성생명보험(주),032830,2014/12,05,99900,200000000
삼성생명보험(주),032830,2014/12,06,102000,200000000
삼성생명보험(주),032830,2014/12,06,102000,200000000
삼성생명보험(주),032830,2014/12,07,105000,200000000
삼성생명보험(주),032830,2014/12,07,105000,200000000
삼성생명보험(주),032830,2014/12,08,106500,200000000
삼성생명보험(주),032830,2014/12,08,106500,200000000
삼성생명보험(주),032830,2014/12,09,106000,200000000
삼성생명보험(주),032830,2014/12,09,106000,200000000
삼성생명보험(주),032830,2014/12,10,116500,200000000
삼성생명보험(주),032830,2014/12,10,116500,200000000
삼성생명보험(주),032830,2014/12,11,122000,200000000
삼성생명보험(주),032830,2014/12,11,122000,200000000
삼성생명보험(주),032830,2014/12,12,116500,200000000
삼성생명보험(주),032830,2014/12,12,116500,200000000
삼성생명보험(주),032830,2015/12,01,112500,200000000
삼성생명보험(주),032830,2015/12,01,112500,200000000
삼성생명보험(주),032830,2015/12,02,99600,200000000
삼성생명보험(주),032830,2015/12,02,99600,200000000
삼성생명보험(주),032830,2015/12,03,96700,200000000
삼성생명보험(주),032830,2015/12,03,96700,200000000
삼성생명보험(주),032830,2015/12,04,105000,200000000
삼성생명보험(주),032830,2015/12,04,105000,200000000
삼성생명보험(주),032830,2015/12,05,112000,200000000
삼성생명보험(주),032830,2015/12,05,112000,200000000
삼성생명보험(주),032830,2015/12,06,107500,200000000
삼성생명보험(주),032830,2015/12,06,107500,200000000
삼성생명보험(주),032830,2015/12,07,107000,200000000
삼성생명보험(주),032830,2015/12,07,107000,200000000
삼성생명보험(주),032830,2015/12,08,98300,200000000
삼성생명보험(주),032830,2015/12,08,98300,200000000
삼성생명보험(주),032830,2015/12,09,98900,200000000
삼성생명보험(주),032830,2015/12,09,98900,200000000
삼성생명보험(주),032830,2015/12,10,109000,200000000
삼성생명보험(주),032830,2015/12,10,109000,200000000
삼성생명보험(주),032830,2015/12,11,103000,200000000
삼성생명보험(주),032830,2015/12,11,103000,200000000
삼성생명보험(주),032830,2015/12,12,110000,200000000
삼성생명보험(주),032830,2015/12,12,110000,200000000
삼성생명보험(주),032830,2016/12,01,110000,200000000
삼성생명보험(주),032830,2016/12,01,110000,200000000
삼성생명보험(주),032830,2016/12,02,112000,200000000
삼성생명보험(주),032830,2016/12,02,112000,200000000
삼성생명보험(주),032830,2016/12,03,117500,200000000
삼성생명보험(주),032830,2016/12,03,117500,200000000
삼성생명보험(주),032830,2016/12,04,109500,200000000
삼성생명보험(주),032830,2016/12,04,109500,200000000
삼성생명보험(주),032830,2016/12,05,104000,200000000
삼성생명보험(주),032830,2016/12,05,104000,200000000
삼성생명보험(주),032830,2016/12,06,100500,200000000
삼성생명보험(주),032830,2016/12,06,100500,200000000
삼성생명보험(주),032830,2016/12,07,97300,200000000
삼성생명보험(주),032830,2016/12,07,97300,200000000
삼성생명보험(주),032830,2016/12,08,103000,200000000
삼성생명보험(주),032830,2016/12,08,103000,200000000
삼성생명보험(주),032830,2016/12,09,105500,200000000
삼성생명보험(주),032830,2016/12,09,105500,200000000
삼성생명보험(주),032830,2016/12,10,110500,200000000
삼성생명보험(주),032830,2016/12,10,110500,200000000
삼성생명보험(주),032830,2016/12,11,114000,200000000
삼성생명보험(주),032830,2016/12,11,114000,200000000
삼성생명보험(주),032830,2016/12,12,112500,200000000
삼성생명보험(주),032830,2016/12,12,112500,200000000
삼성생명보험(주),032830,2017/12,01,111000,200000000
삼성생명보험(주),032830,2017/12,01,111000,200000000
삼성생명보험(주),032830,2017/12,02,107000,200000000
삼성생명보험(주),032830,2017/12,02,107000,200000000
삼성생명보험(주),032830,2017/12,03,108500,200000000
삼성생명보험(주),032830,2017/12,03,108500,200000000
삼성생명보험(주),032830,2017/12,04,109500,200000000
삼성생명보험(주),032830,2017/12,04,109500,200000000
삼성생명보험(주),032830,2017/12,05,122000,200000000
삼성생명보험(주),032830,2017/12,05,122000,200000000
삼성생명보험(주),032830,2017/12,06,117000,200000000
삼성생명보험(주),032830,2017/12,06,117000,200000000
삼성생명보험(주),032830,2017/12,07,125500,200000000
삼성생명보험(주),032830,2017/12,07,125500,200000000
삼성생명보험(주),032830,2017/12,08,115500,200000000
삼성생명보험(주),032830,2017/12,08,115500,200000000
삼성생명보험(주),032830,2017/12,09,113000,200000000
삼성생명보험(주),032830,2017/12,09,113000,200000000
삼성생명보험(주),032830,2017/12,10,135000,200000000
삼성생명보험(주),032830,2017/12,10,135000,200000000
삼성생명보험(주),032830,2017/12,11,128000,200000000
삼성생명보험(주),032830,2017/12,11,128000,200000000
삼성생명보험(주),032830,2017/12,12,124500,200000000
삼성생명보험(주),032830,2017/12,12,124500,200000000
삼성생명보험(주),032830,2018/12,01,129000,200000000
삼성생명보험(주),032830,2018/12,01,129000,200000000
삼성생명보험(주),032830,2018/12,02,121500,200000000
삼성생명보험(주),032830,2018/12,02,121500,200000000
삼성생명보험(주),032830,2018/12,03,116000,200000000
삼성생명보험(주),032830,2018/12,03,116000,200000000
삼성생명보험(주),032830,2018/12,04,117000,200000000
삼성생명보험(주),032830,2018/12,04,117000,200000000
삼성생명보험(주),032830,2018/12,05,103000,200000000
삼성생명보험(주),032830,2018/12,05,103000,200000000
삼성생명보험(주),032830,2018/12,06,98400,200000000
삼성생명보험(주),032830,2018/12,06,98400,200000000
삼성생명보험(주),032830,2018/12,07,96300,200000000
삼성생명보험(주),032830,2018/12,07,96300,200000000
삼성생명보험(주),032830,2018/12,08,92500,200000000
삼성생명보험(주),032830,2018/12,08,92500,200000000
삼성생명보험(주),032830,2018/12,09,97300,200000000
삼성생명보험(주),032830,2018/12,09,97300,200000000
삼성생명보험(주),032830,2018/12,10,92000,200000000
삼성생명보험(주),032830,2018/12,10,92000,200000000
삼성생명보험(주),032830,2018/12,11,86500,200000000
삼성생명보험(주),032830,2018/12,11,86500,200000000
삼성생명보험(주),032830,2018/12,12,81600,200000000
삼성생명보험(주),032830,2018/12,12,81600,200000000
삼성생명보험(주),032830,2019/12,01,88300,200000000
삼성생명보험(주),032830,2019/12,01,88300,200000000
삼성생명보험(주),032830,2019/12,02,88700,200000000
삼성생명보험(주),032830,2019/12,02,88700,200000000
삼성생명보험(주),032830,2019/12,03,84100,200000000
삼성생명보험(주),032830,2019/12,03,84100,200000000
삼성생명보험(주),032830,2019/12,04,84900,200000000
삼성생명보험(주),032830,2019/12,04,84900,200000000
삼성생명보험(주),032830,2019/12,05,80800,200000000
삼성생명보험(주),032830,2019/12,05,80800,200000000
삼성생명보험(주),032830,2019/12,06,83600,200000000
삼성생명보험(주),032830,2019/12,06,83600,200000000
삼성생명보험(주),032830,2019/12,07,76100,200000000
삼성생명보험(주),032830,2019/12,07,76100,200000000
삼성생명보험(주),032830,2019/12,08,68200,200000000
삼성생명보험(주),032830,2019/12,08,68200,200000000
삼성생명보험(주),032830,2019/12,09,71100,200000000
삼성생명보험(주),032830,2019/12,09,71100,200000000
삼성생명보험(주),032830,2019/12,10,70600,200000000
삼성생명보험(주),032830,2019/12,10,70600,200000000
삼성생명보험(주),032830,2019/12,11,71600,200000000
삼성생명보험(주),032830,2019/12,11,71600,200000000
삼성생명보험(주),032830,2019/12,12,74500,200000000
삼성생명보험(주),032830,2019/12,12,74500,200000000
삼성생명보험(주),032830,2020/12,01,69500,200000000
삼성생명보험(주),032830,2020/12,01,69500,200000000
삼성생명보험(주),032830,2020/12,02,58500,200000000
삼성생명보험(주),032830,2020/12,02,58500,200000000
삼성생명보험(주),032830,2020/12,03,43000,200000000
삼성생명보험(주),032830,2020/12,03,43000,200000000
삼성생명보험(주),032830,2020/12,04,49100,200000000
삼성생명보험(주),032830,2020/12,04,49100,200000000
삼성생명보험(주),032830,2020/12,05,45700,200000000
삼성생명보험(주),032830,2020/12,05,45700,200000000
삼성생명보험(주),032830,2020/12,06,44700,200000000
삼성생명보험(주),032830,2020/12,06,44700,200000000
삼성생명보험(주),032830,2020/12,07,47550,200000000
삼성생명보험(주),032830,2020/12,07,47550,200000000
삼성생명보험(주),032830,2020/12,08,61200,200000000
삼성생명보험(주),032830,2020/12,08,61200,200000000
삼성생명보험(주),032830,2020/12,09,61000,200000000
삼성생명보험(주),032830,2020/12,09,61000,200000000
삼성생명보험(주),032830,2020/12,10,63200,200000000
삼성생명보험(주),032830,2020/12,10,63200,200000000
삼성생명보험(주),032830,2020/12,11,71300,200000000
삼성생명보험(주),032830,2020/12,11,71300,200000000
삼성생명보험(주),032830,2020/12,12,79100,200000000
삼성생명보험(주),032830,2020/12,12,79100,200000000
삼성생명보험(주),032830,2021/12,01,70600,200000000
삼성생명보험(주),032830,2021/12,01,70600,200000000
삼성생명보험(주),032830,2021/12,02,75000,200000000
삼성생명보험(주),032830,2021/12,02,75000,200000000
삼성생명보험(주),032830,2021/12,03,78100,200000000
삼성생명보험(주),032830,2021/12,03,78100,200000000
삼성생명보험(주),032830,2021/12,04,81700,200000000
삼성생명보험(주),032830,2021/12,04,81700,200000000
삼성생명보험(주),032830,2021/12,05,83800,200000000
삼성생명보험(주),032830,2021/12,05,83800,200000000
삼성생명보험(주),032830,2021/12,06,79800,200000000
삼성생명보험(주),032830,2021/12,06,79800,200000000
삼성생명보험(주),032830,2021/12,07,75400,200000000
삼성생명보험(주),032830,2021/12,07,75400,200000000
삼성생명보험(주),032830,2021/12,08,74500,200000000
삼성생명보험(주),032830,2021/12,08,74500,200000000
삼성생명보험(주),032830,2021/12,09,73400,200000000
삼성생명보험(주),032830,2021/12,09,73400,200000000
삼성생명보험(주),032830,2021/12,10,67300,200000000
삼성생명보험(주),032830,2021/12,10,67300,200000000
삼성생명보험(주),032830,2021/12,11,59800,200000000
삼성생명보험(주),032830,2021/12,11,59800,200000000
삼성생명보험(주),032830,2021/12,12,64100,200000000
삼성생명보험(주),032830,2021/12,12,64100,200000000
삼성생명보험(주),032830,2022/12,01,60400,200000000
삼성생명보험(주),032830,2022/12,01,60400,200000000
삼성생명보험(주),032830,2022/12,02,59800,200000000
삼성생명보험(주),032830,2022/12,02,59800,200000000
삼성생명보험(주),032830,2022/12,03,65900,200000000
삼성생명보험(주),032830,2022/12,03,65900,200000000
삼성생명보험(주),032830,2022/12,04,65100,200000000
삼성생명보험(주),032830,2022/12,04,65100,200000000
삼성생명보험(주),032830,2022/12,05,68100,200000000
삼성생명보험(주),032830,2022/12,05,68100,200000000
삼성생명보험(주),032830,2022/12,06,62600,200000000
삼성생명보험(주),032830,2022/12,06,62600,200000000
삼성생명보험(주),032830,2022/12,07,60700,200000000
삼성생명보험(주),032830,2022/12,07,60700,200000000
삼성생명보험(주),032830,2022/12,08,62000,200000000
삼성생명보험(주),032830,2022/12,08,62000,200000000
삼성생명보험(주),032830,2022/12,09,62400,200000000
삼성생명보험(주),032830,2022/12,09,62400,200000000
삼성생명보험(주),032830,2022/12,10,67400,200000000
삼성생명보험(주),032830,2022/12,10,67400,200000000
삼성생명보험(주),032830,2022/12,11,73400,200000000
삼성생명보험(주),032830,2022/12,11,73400,200000000
삼성생명보험(주),032830,2022/12,12,71000,200000000
삼성생명보험(주),032830,2022/12,12,71000,200000000
삼성에스디에스(주),018260,2013/12,,,
삼성에스디에스(주),018260,2014/12,11,347000,77377800
삼성에스디에스(주),018260,2014/12,11,347000,0
삼성에스디에스(주),018260,2014/12,11,347000,77377800
삼성에스디에스(주),018260,2014/12,12,293500,77377800
삼성에스디에스(주),018260,2014/12,12,293500,0
삼성에스디에스(주),018260,2014/12,12,293500,77377800
삼성에스디에스(주),018260,2015/12,01,264500,77377800
삼성에스디에스(주),018260,2015/12,01,264500,0
삼성에스디에스(주),018260,2015/12,01,264500,77377800
삼성에스디에스(주),018260,2015/12,02,289500,77377800
삼성에스디에스(주),018260,2015/12,02,289500,77377800
삼성에스디에스(주),018260,2015/12,02,289500,0
삼성에스디에스(주),018260,2015/12,03,267500,77377800
삼성에스디에스(주),018260,2015/12,03,267500,77377800
삼성에스디에스(주),018260,2015/12,03,267500,0
삼성에스디에스(주),018260,2015/12,04,256000,77377800
삼성에스디에스(주),018260,2015/12,04,256000,0
삼성에스디에스(주),018260,2015/12,04,256000,77377800
삼성에스디에스(주),018260,2015/12,05,335000,0
삼성에스디에스(주),018260,2015/12,05,335000,77377800
삼성에스디에스(주),018260,2015/12,05,335000,77377800
삼성에스디에스(주),018260,2015/12,06,259500,77377800
삼성에스디에스(주),018260,2015/12,06,259500,0
삼성에스디에스(주),018260,2015/12,06,259500,77377800
삼성에스디에스(주),018260,2015/12,07,293000,77377800
삼성에스디에스(주),018260,2015/12,07,293000,77377800
삼성에스디에스(주),018260,2015/12,07,293000,0
삼성에스디에스(주),018260,2015/12,08,256500,77377800
삼성에스디에스(주),018260,2015/12,08,256500,0
삼성에스디에스(주),018260,2015/12,08,256500,77377800
삼성에스디에스(주),018260,2015/12,09,288000,77377800
삼성에스디에스(주),018260,2015/12,09,288000,77377800
삼성에스디에스(주),018260,2015/12,09,288000,0
삼성에스디에스(주),018260,2015/12,10,256500,77377800
삼성에스디에스(주),018260,2015/12,10,256500,0
삼성에스디에스(주),018260,2015/12,10,256500,77377800
삼성에스디에스(주),018260,2015/12,11,261000,77377800
삼성에스디에스(주),018260,2015/12,11,261000,0
삼성에스디에스(주),018260,2015/12,11,261000,77377800
삼성에스디에스(주),018260,2015/12,12,254000,77377800
삼성에스디에스(주),018260,2015/12,12,254000,0
삼성에스디에스(주),018260,2015/12,12,254000,77377800
삼성에스디에스(주),018260,2016/12,01,221500,77377800
삼성에스디에스(주),018260,2016/12,01,221500,77377800
삼성에스디에스(주),018260,2016/12,02,185500,77377800
삼성에스디에스(주),018260,2016/12,02,185500,77377800
삼성에스디에스(주),018260,2016/12,03,175000,77377800
삼성에스디에스(주),018260,2016/12,03,175000,77377800
삼성에스디에스(주),018260,2016/12,04,170500,77377800
삼성에스디에스(주),018260,2016/12,04,170500,77377800
삼성에스디에스(주),018260,2016/12,05,183000,77377800
삼성에스디에스(주),018260,2016/12,05,183000,77377800
삼성에스디에스(주),018260,2016/12,06,143500,77377800
삼성에스디에스(주),018260,2016/12,06,143500,77377800
삼성에스디에스(주),018260,2016/12,07,157000,77377800
삼성에스디에스(주),018260,2016/12,07,157000,77377800
삼성에스디에스(주),018260,2016/12,08,160000,77377800
삼성에스디에스(주),018260,2016/12,08,160000,77377800
삼성에스디에스(주),018260,2016/12,09,154000,77377800
삼성에스디에스(주),018260,2016/12,09,154000,77377800
삼성에스디에스(주),018260,2016/12,10,154500,77377800
삼성에스디에스(주),018260,2016/12,10,154500,77377800
삼성에스디에스(주),018260,2016/12,11,135000,77377800
삼성에스디에스(주),018260,2016/12,11,135000,77377800
삼성에스디에스(주),018260,2016/12,12,139500,77377800
삼성에스디에스(주),018260,2016/12,12,139500,77377800
삼성에스디에스(주),018260,2017/12,01,126000,77377800
삼성에스디에스(주),018260,2017/12,01,126000,77377800
삼성에스디에스(주),018260,2017/12,02,130000,77377800
삼성에스디에스(주),018260,2017/12,02,130000,77377800
삼성에스디에스(주),018260,2017/12,03,133500,77377800
삼성에스디에스(주),018260,2017/12,03,133500,77377800
삼성에스디에스(주),018260,2017/12,04,137500,77377800
삼성에스디에스(주),018260,2017/12,04,137500,77377800
삼성에스디에스(주),018260,2017/12,05,163000,77377800
삼성에스디에스(주),018260,2017/12,05,163000,77377800
삼성에스디에스(주),018260,2017/12,06,184500,77377800
삼성에스디에스(주),018260,2017/12,06,184500,77377800
삼성에스디에스(주),018260,2017/12,07,179000,77377800
삼성에스디에스(주),018260,2017/12,07,179000,77377800
삼성에스디에스(주),018260,2017/12,08,167500,77377800
삼성에스디에스(주),018260,2017/12,08,167500,77377800
삼성에스디에스(주),018260,2017/12,09,168500,77377800
삼성에스디에스(주),018260,2017/12,09,168500,77377800
삼성에스디에스(주),018260,2017/12,10,207000,77377800
삼성에스디에스(주),018260,2017/12,10,207000,77377800
삼성에스디에스(주),018260,2017/12,11,188000,77377800
삼성에스디에스(주),018260,2017/12,11,188000,77377800
삼성에스디에스(주),018260,2017/12,12,200000,77377800
삼성에스디에스(주),018260,2017/12,12,200000,77377800
삼성에스디에스(주),018260,2018/12,01,256500,77377800
삼성에스디에스(주),018260,2018/12,01,256500,77377800
삼성에스디에스(주),018260,2018/12,02,238000,77377800
삼성에스디에스(주),018260,2018/12,02,238000,77377800
삼성에스디에스(주),018260,2018/12,03,255500,77377800
삼성에스디에스(주),018260,2018/12,03,255500,77377800
삼성에스디에스(주),018260,2018/12,04,245000,77377800
삼성에스디에스(주),018260,2018/12,04,245000,77377800
삼성에스디에스(주),018260,2018/12,05,211000,77377800
삼성에스디에스(주),018260,2018/12,05,211000,77377800
삼성에스디에스(주),018260,2018/12,06,200500,77377800
삼성에스디에스(주),018260,2018/12,06,200500,77377800
삼성에스디에스(주),018260,2018/12,07,209500,77377800
삼성에스디에스(주),018260,2018/12,07,209500,77377800
삼성에스디에스(주),018260,2018/12,08,242500,77377800
삼성에스디에스(주),018260,2018/12,08,242500,77377800
삼성에스디에스(주),018260,2018/12,09,231000,77377800
삼성에스디에스(주),018260,2018/12,09,231000,77377800
삼성에스디에스(주),018260,2018/12,10,192500,77377800
삼성에스디에스(주),018260,2018/12,10,192500,77377800
삼성에스디에스(주),018260,2018/12,11,196000,77377800
삼성에스디에스(주),018260,2018/12,11,196000,77377800
삼성에스디에스(주),018260,2018/12,12,204000,77377800
삼성에스디에스(주),018260,2018/12,12,204000,77377800
삼성에스디에스(주),018260,2019/12,01,223500,77377800
삼성에스디에스(주),018260,2019/12,01,223500,77377800
삼성에스디에스(주),018260,2019/12,02,230500,77377800
삼성에스디에스(주),018260,2019/12,02,230500,77377800
삼성에스디에스(주),018260,2019/12,03,235000,77377800
삼성에스디에스(주),018260,2019/12,03,235000,77377800
삼성에스디에스(주),018260,2019/12,04,217000,77377800
삼성에스디에스(주),018260,2019/12,04,217000,77377800
삼성에스디에스(주),018260,2019/12,05,207000,77377800
삼성에스디에스(주),018260,2019/12,05,207000,77377800
삼성에스디에스(주),018260,2019/12,06,215000,77377800
삼성에스디에스(주),018260,2019/12,06,215000,77377800
삼성에스디에스(주),018260,2019/12,07,208500,77377800
삼성에스디에스(주),018260,2019/12,07,208500,77377800
삼성에스디에스(주),018260,2019/12,08,196000,77377800
삼성에스디에스(주),018260,2019/12,08,196000,77377800
삼성에스디에스(주),018260,2019/12,09,190500,77377800
삼성에스디에스(주),018260,2019/12,09,190500,77377800
삼성에스디에스(주),018260,2019/12,10,201500,77377800
삼성에스디에스(주),018260,2019/12,10,201500,77377800
삼성에스디에스(주),018260,2019/12,11,195500,77377800
삼성에스디에스(주),018260,2019/12,11,195500,77377800
삼성에스디에스(주),018260,2019/12,12,194500,77377800
삼성에스디에스(주),018260,2019/12,12,194500,77377800
삼성에스디에스(주),018260,2020/12,01,194000,77377800
삼성에스디에스(주),018260,2020/12,01,194000,77377800
삼성에스디에스(주),018260,2020/12,02,166500,77377800
삼성에스디에스(주),018260,2020/12,02,166500,77377800
삼성에스디에스(주),018260,2020/12,03,149500,77377800
삼성에스디에스(주),018260,2020/12,03,149500,77377800
삼성에스디에스(주),018260,2020/12,04,162500,77377800
삼성에스디에스(주),018260,2020/12,04,162500,77377800
삼성에스디에스(주),018260,2020/12,05,190500,77377800
삼성에스디에스(주),018260,2020/12,05,190500,77377800
삼성에스디에스(주),018260,2020/12,06,168500,77377800
삼성에스디에스(주),018260,2020/12,06,168500,77377800
삼성에스디에스(주),018260,2020/12,07,166500,77377800
삼성에스디에스(주),018260,2020/12,07,166500,77377800
삼성에스디에스(주),018260,2020/12,08,157500,77377800
삼성에스디에스(주),018260,2020/12,08,157500,77377800
삼성에스디에스(주),018260,2020/12,09,169500,77377800
삼성에스디에스(주),018260,2020/12,09,169500,77377800
삼성에스디에스(주),018260,2020/12,10,168500,77377800
삼성에스디에스(주),018260,2020/12,10,168500,77377800
삼성에스디에스(주),018260,2020/12,11,173000,77377800
삼성에스디에스(주),018260,2020/12,11,173000,77377800
삼성에스디에스(주),018260,2020/12,12,178500,77377800
삼성에스디에스(주),018260,2020/12,12,178500,77377800
삼성에스디에스(주),018260,2021/12,01,195500,77377800
삼성에스디에스(주),018260,2021/12,01,195500,77377800
삼성에스디에스(주),018260,2021/12,02,194500,77377800
삼성에스디에스(주),018260,2021/12,02,194500,77377800
삼성에스디에스(주),018260,2021/12,03,193500,77377800
삼성에스디에스(주),018260,2021/12,03,193500,77377800
삼성에스디에스(주),018260,2021/12,04,183000,77377800
삼성에스디에스(주),018260,2021/12,04,183000,77377800
삼성에스디에스(주),018260,2021/12,05,181500,77377800
삼성에스디에스(주),018260,2021/12,05,181500,77377800
삼성에스디에스(주),018260,2021/12,06,185000,77377800
삼성에스디에스(주),018260,2021/12,06,185000,77377800
삼성에스디에스(주),018260,2021/12,07,182500,77377800
삼성에스디에스(주),018260,2021/12,07,182500,77377800
삼성에스디에스(주),018260,2021/12,08,172500,77377800
삼성에스디에스(주),018260,2021/12,08,172500,77377800
삼성에스디에스(주),018260,2021/12,09,160500,77377800
삼성에스디에스(주),018260,2021/12,09,160500,77377800
삼성에스디에스(주),018260,2021/12,10,153000,77377800
삼성에스디에스(주),018260,2021/12,10,153000,77377800
삼성에스디에스(주),018260,2021/12,11,143500,77377800
삼성에스디에스(주),018260,2021/12,11,143500,77377800
삼성에스디에스(주),018260,2021/12,12,156500,77377800
삼성에스디에스(주),018260,2021/12,12,156500,77377800
삼성에스디에스(주),018260,2022/12,01,140500,77377800
삼성에스디에스(주),018260,2022/12,01,140500,77377800
삼성에스디에스(주),018260,2022/12,02,140000,77377800
삼성에스디에스(주),018260,2022/12,02,140000,77377800
삼성에스디에스(주),018260,2022/12,03,138500,77377800
삼성에스디에스(주),018260,2022/12,03,138500,77377800
삼성에스디에스(주),018260,2022/12,04,148500,77377800
삼성에스디에스(주),018260,2022/12,04,148500,77377800
삼성에스디에스(주),018260,2022/12,05,148500,77377800
삼성에스디에스(주),018260,2022/12,05,148500,77377800
삼성에스디에스(주),018260,2022/12,06,130000,77377800
삼성에스디에스(주),018260,2022/12,06,130000,77377800
삼성에스디에스(주),018260,2022/12,07,136000,77377800
삼성에스디에스(주),018260,2022/12,07,136000,77377800
삼성에스디에스(주),018260,2022/12,08,128500,77377800
삼성에스디에스(주),018260,2022/12,08,128500,77377800
삼성에스디에스(주),018260,2022/12,09,115000,77377800
삼성에스디에스(주),018260,2022/12,09,115000,77377800
삼성에스디에스(주),018260,2022/12,10,125000,77377800
삼성에스디에스(주),018260,2022/12,10,125000,77377800
삼성에스디에스(주),018260,2022/12,11,127500,77377800
삼성에스디에스(주),018260,2022/12,11,127500,77377800
삼성에스디에스(주),018260,2022/12,12,123000,77377800
삼성에스디에스(주),018260,2022/12,12,123000,77377800
삼성엔지니어링(주),028050,2013/12,01,155500,40000000
삼성엔지니어링(주),028050,2013/12,01,155500,40000000
삼성엔지니어링(주),028050,2013/12,02,154000,40000000
삼성엔지니어링(주),028050,2013/12,02,154000,40000000
삼성엔지니어링(주),028050,2013/12,03,130500,40000000
삼성엔지니어링(주),028050,2013/12,03,130500,40000000
삼성엔지니어링(주),028050,2013/12,04,88500,40000000
삼성엔지니어링(주),028050,2013/12,04,88500,40000000
삼성엔지니어링(주),028050,2013/12,05,95700,40000000
삼성엔지니어링(주),028050,2013/12,05,95700,40000000
삼성엔지니어링(주),028050,2013/12,06,74100,40000000
삼성엔지니어링(주),028050,2013/12,06,74100,40000000
삼성엔지니어링(주),028050,2013/12,07,78700,40000000
삼성엔지니어링(주),028050,2013/12,07,78700,40000000
삼성엔지니어링(주),028050,2013/12,08,84200,40000000
삼성엔지니어링(주),028050,2013/12,08,84200,40000000
