회사명,거래소코드,회계년도,종가,PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),EV/EBITDA(IFRS),자기자본순이익률(IFRS),자산(*)(IFRS),당기순이익(손실)(IFRS),판매비와 관리비(물류원가 등 포함)(*)(IFRS)
롯데에너지머티리얼즈(주),020150,2021/12,135000,206.24,70.93,11.37,3.91,284.8,97.95,19.34,6.65,116.14,5.5,864404422,33089449,21379066
롯데에너지머티리얼즈(주),020150,2022/12,51900,1293.31,474.84,10.71,3.93,561.76,206.25,20.22,7.42,53.39,0.79,835420294,4884512,20061450
롯데웰푸드(주),280360,2017/12,146000,,,,,,,,,,,1851479505,2991422,149559160
롯데웰푸드(주),280360,2018/12,151000,50.31,34.79,0.72,0.5,5.28,3.65,0.53,0.37,9.17,1.41,2239784222,16815029,503535249
롯데웰푸드(주),280360,2019/12,149500,112.56,80.65,1.06,0.76,10.32,7.39,0.81,0.58,11.63,0.92,2327038487,11059278,478217465
롯데웰푸드(주),280360,2020/12,102000,27.58,15.88,0.84,0.48,6.69,3.85,0.66,0.38,7.74,3.01,2348364891,36527857,480043268
롯데웰푸드(주),280360,2021/12,120500,34.87,21.56,0.87,0.53,7.09,4.38,0.68,0.42,8.58,2.45,2330671016,30359001,488344528
롯데웰푸드(주),280360,2022/12,122500,58.92,45.99,0.56,0.44,19.17,14.96,0.45,0.35,11.9,1.14,3758489001,18708119,631251213
롯데정밀화학(주),004000,2013/12,44550,229.52,147.76,1.48,0.96,22.62,14.56,1.23,0.79,38.53,0.61,1906316257,7036855,127547590
롯데정밀화학(주),004000,2014/12,32700,30.46,17.62,1.09,0.63,32.42,18.76,1.04,0.6,22.11,3.56,1794605294,41501204,138515366
롯데정밀화학(주),004000,2015/12,35600,26.03,17.24,1.06,0.7,10.41,6.89,0.99,0.65,12.43,3.8,1637407752,44152629,125454314
롯데정밀화학(주),004000,2016/12,30650,0,0,1.04,0.66,16.09,10.14,0.98,0.62,7.82,-3.01,1492501349,-33053896,131410577
롯데정밀화학(주),004000,2017/12,64900,24.05,11.04,1.53,0.7,8.79,4.04,1.45,0.67,9.72,6.31,1582474809,69737649,97435973
롯데정밀화학(주),004000,2018/12,41050,11.69,5.63,1.67,0.8,7.41,3.57,1.47,0.71,3.89,14.33,1597498060,172842805,88156532
롯데정밀화학(주),004000,2019/12,45150,7.29,5.06,1.05,0.73,5.54,3.84,1.09,0.75,4.41,14.5,1713829989,195608215,92229622
롯데정밀화학(주),004000,2020/12,55200,10.67,3.78,1.16,0.41,6.73,2.38,1.36,0.48,5.88,10.87,1719917537,160860805,93000521
롯데정밀화학(주),004000,2021/12,75000,9.88,4.86,1.55,0.76,8.57,4.22,1.47,0.72,4.72,16.02,2091577817,265022480,99795966
롯데정밀화학(주),004000,2022/12,56700,6,3.64,1.16,0.71,3.62,2.2,0.94,0.57,1.72,19.96,2511638063,386538587,116127582
롯데지주(주),004990,2013/12,1912000,42.54,28.41,1.06,0.71,22.73,15.18,1.93,1.29,18.67,2.56,4264781415,73146973,512157989
롯데지주(주),004990,2014/12,1780000,123.25,86.97,1.27,0.9,44.67,31.52,1.99,1.41,17.23,0.98,3903504556,27540104,544878501
롯데지주(주),004990,2015/12,2279000,89.15,65.8,1.18,0.87,18.67,13.78,1.85,1.37,19.31,1.35,4228827416,36831003,574783676
롯데지주(주),004990,2016/12,178500,136.73,7.46,1.61,0.09,45.81,2.5,2.37,0.13,16.87,1.13,3848518300,30594086,583751592
롯데지주(주),004990,2017/12,65100,0,0,0.66,0.17,0,0,101.64,25.67,0,-0.55,6187084323,-20822520,35812197
롯데지주(주),004990,2018/12,52700,0,0,1.49,0.96,66.91,42.83,29.57,18.92,72.38,-12.32,9156136129,-629299356,142131453
롯데지주(주),004990,2019/12,38950,27.38,14.87,1.08,0.59,29.04,15.77,14.81,8.04,21.96,3.95,7796179618,210792688,148128974
롯데지주(주),004990,2020/12,35300,0,0,1,0.43,0,0,17.01,7.31,34.07,-5.89,7936177329,-307115848,127009465
롯데지주(주),004990,2021/12,29900,0,0,0.96,0.63,38.87,25.51,18.39,12.07,47.14,-0.73,8304048991,-36358246,139283659
롯데지주(주),004990,2022/12,30800,69.19,42.53,0.92,0.57,22.51,13.83,13.38,8.23,43.62,1.3,9274644344,63672134,202014160
롯데칠성음료(주),005300,2013/12,1525000,25.7,19.26,1.05,0.78,11.35,8.51,1.16,0.87,9.62,3.89,3838242494,91346372,678387038
롯데칠성음료(주),005300,2014/12,1485000,116.59,72.03,1.46,0.9,21.5,13.28,1.49,0.92,13.6,1.13,3945699034,26587299,770192020
롯데칠성음료(주),005300,2015/12,2219000,46.92,22.77,1.83,0.89,14.93,7.25,1.85,0.9,14.28,3.72,4243629687,86494328,791787252
롯데칠성음료(주),005300,2016/12,1460000,353.13,206.12,1.52,0.89,18.95,11.06,1.46,0.85,11.1,0.4,4468099191,9389442,838275294
롯데칠성음료(주),005300,2017/12,1329000,17.22,10.66,2.27,1.4,19.82,12.28,1.15,0.71,10.89,8.44,3431725841,151579124,863186329
롯데칠성음료(주),005300,2018/12,1400000,0,0,1.36,1.01,18.22,13.58,0.64,0.48,10.44,-4.42,3201757367,-54568101,834717239
롯데칠성음료(주),005300,2019/12,140000,0,0,1.45,0.1,11.86,0.8,0.7,0.05,9.32,-9.35,3184578603,-112293698,851922179
롯데칠성음료(주),005300,2020/12,108500,0,0,1.05,0.57,4.34,2.35,0.59,0.32,10.16,-1.3,3383324200,-16367144,782234954
롯데칠성음료(주),005300,2021/12,133500,14.17,8.4,1.31,0.77,5.73,3.39,0.74,0.44,7.42,9.01,3458542832,122606639,810312901
롯데칠성음료(주),005300,2022/12,176000,17.53,10.78,1.62,0.99,8.45,5.2,0.8,0.49,8.13,8.55,3518184462,119870141,876864072
롯데케미칼(주),011170,2013/12,232000,26.71,12.54,1.42,0.67,36.28,17.04,0.74,0.35,10.51,5.4,9835072164,338810946,310614721
롯데케미칼(주),011170,2014/12,160000,35.56,18.31,1.22,0.63,31.52,16.23,0.72,0.37,9.92,3.46,9643421504,225561335,333669034
롯데케미칼(주),011170,2015/12,243500,12.01,5.53,1.42,0.65,5.09,2.35,1.23,0.57,5.42,12.35,10525249375,870346257,339497883
롯데케미칼(주),011170,2016/12,369000,9.72,6.27,1.49,0.96,6.85,4.42,1.54,0.99,6.75,16.14,13785910589,1304125928,377991807
롯데케미칼(주),011170,2017/12,368000,8.87,6.78,1.45,1.11,6.2,4.74,1.43,1.09,5.4,17.11,15269369483,1631224830,432647012
롯데케미칼(주),011170,2018/12,277000,11.41,5.94,1.47,0.77,15.15,7.88,1.61,0.84,6.06,13.08,15201889279,1426278041,392155313
롯데케미칼(주),011170,2019/12,224000,29.2,18.03,1.03,0.63,22.08,13.64,1.25,0.77,8.27,3.45,14396226786,394375878,383863298
롯데케미칼(주),011170,2020/12,276000,87.93,33.96,0.95,0.37,12.06,4.66,1.11,0.43,15.17,1,15176140842,115572495,624776978
롯데케미칼(주),011170,2021/12,217000,13.84,8.03,1.02,0.59,14.68,8.51,0.84,0.49,6.21,6.99,17427438054,836972046,719017242
롯데케미칼(주),011170,2022/12,178500,0,0,0.73,0.44,0,0,0.49,0.3,0,-2.65,18458139122,-318348247,784996384
메리츠증권(주),008560,2013/03,1410,,,,,,,,,,,,,
메리츠증권(주),008560,2014/12,3935,,,,,,,,,,,,,
메리츠증권(주),008560,2015/12,3995,,,,,,,,,,,,,
메리츠증권(주),008560,2016/12,3460,,,,,,,,,,,,,
메리츠증권(주),008560,2017/12,4575,,,,,,,,,,,,,
메리츠증권(주),008560,2018/12,4280,,,,,,,,,,,,,
메리츠증권(주),008560,2019/12,3790,,,,,,,,,,,,,
메리츠증권(주),008560,2020/12,3665,,,,,,,,,,,,,
메리츠증권(주),008560,2021/12,5150,,,,,,,,,,,,,
메리츠증권(주),008560,2022/12,6240,,,,,,,,,,,,,
명신산업(주),009900,2013/12,,0,0,0,0,0,0,0,0,4.82,10.28,147999009,3908561,2707129
명신산업(주),009900,2014/12,,0,0,0,0,0,0,0,0,3.97,6.32,186889553,4081689,13603063
명신산업(주),009900,2015/12,,0,0,0,0,0,0,0,0,4.07,15.75,225052808,11638427,16031559
명신산업(주),009900,2016/12,,0,0,0,0,0,0,0,0,4.56,3.71,222490813,3049031,15353456
명신산업(주),009900,2017/12,,0,0,0,0,0,0,0,0,4.67,0.73,224926569,612945,11731844
명신산업(주),009900,2018/12,,0,0,0,0,0,0,0,0,4.37,1.17,186840947,747228,8763368
명신산업(주),009900,2019/12,,0,0,0,0,0,0,0,0,3.82,-4.88,204668137,-2080248,10683010
명신산업(주),009900,2020/12,45650,0,0,1.4,0.3,6.23,1.32,0.99,0.21,123.32,-181.91,223493608,-132830712,10037588
명신산업(주),009900,2021/12,30100,244.62,112.47,15.97,7.34,329.71,151.59,17.12,7.87,74.44,8.11,225143675,11196766,10725830
명신산업(주),009900,2022/12,14350,94.74,43.52,8.58,3.94,66.43,30.52,8.96,4.12,25.64,9.48,231637525,17058670,16329644
미래에셋증권(주),006800,2013/03,11550,,,,,,,,,,,,,
미래에셋증권(주),006800,2014/12,9830,,,,,,,,,,,,,
미래에셋증권(주),006800,2015/12,9470,,,,,,,,,,,,,
미래에셋증권(주),006800,2016/12,7240,,,,,,,,,,,,,
미래에셋증권(주),006800,2017/12,9190,,,,,,,,,,,,,
미래에셋증권(주),006800,2018/12,6530,,,,,,,,,,,,,
미래에셋증권(주),006800,2019/12,7550,,,,,,,,,,,,,
미래에셋증권(주),006800,2020/12,9440,,,,,,,,,,,,,
미래에셋증권(주),006800,2021/12,8650,,,,,,,,,,,,,
미래에셋증권(주),006800,2022/12,6080,,,,,,,,,,,,,
삼성SDI(주),006400,2013/12,162000,0,0,1.29,0.78,22.48,13.54,2.37,1.43,45.36,-0.82,10126727443,-63362664,664733766
삼성SDI(주),006400,2014/12,116000,0,0,0.92,0.53,182.95,105.73,2.17,1.25,33.69,-1.75,15215158250,-166999741,760565151
삼성SDI(주),006400,2015/12,114000,0,0,0.99,0.51,39.19,20.29,1.54,0.8,36.97,-1.27,14656786510,-141934841,1301287788
삼성SDI(주),006400,2016/12,109000,0,0,0.89,0.62,0,0,1.98,1.39,0,-0.42,13091334050,-44272088,1519483551
삼성SDI(주),006400,2017/12,204500,165.46,72.12,1.65,0.72,0,0,3.04,1.32,51.33,0.97,13134937701,99537445,866469866
삼성SDI(주),006400,2018/12,219000,35.27,22.49,1.77,1.13,0,0,2.27,1.44,19.13,5,15306118083,525836917,1107391314
삼성SDI(주),006400,2019/12,236000,90.24,68.38,1.68,1.28,21.46,16.26,2.18,1.65,26.96,1.84,14986191800,199668522,1471004961
삼성SDI(주),006400,2020/12,628000,204.04,58.3,4.03,1.15,60.93,17.41,4.87,1.39,62.24,1.96,15284961778,217316043,1410962641
삼성SDI(주),006400,2021/12,655000,97.69,70.79,4.96,3.59,61.6,44.64,5.03,3.65,42.19,5.14,16844996872,596549843,1677424539
삼성SDI(주),006400,2022/12,591000,63.65,37.6,4.44,2.62,44.52,26.3,3.16,1.86,27.54,7.03,18848886743,865838207,2042511097
삼성물산(주),028260,2013/12,,0,0,0,0,0,0,0,0,10.8,2.46,8395640418,96301645,446973609
삼성물산(주),028260,2014/12,158000,1.08,0.68,0.09,0.06,10.62,6.67,0.14,0.09,111.7,9.09,9245982497,424286941,1195295806
삼성물산(주),028260,2015/12,140000,14.01,7.93,2.12,1.2,0,0,3.72,2.11,0,21.85,34157943261,2361440637,1633153336
삼성물산(주),028260,2016/12,125500,79.18,52.32,1.87,1.24,25.16,16.63,1.62,1.07,87.37,2.39,35244765977,409564914,2367796780
삼성물산(주),028260,2017/12,126000,62.14,48.72,1.35,1.06,35.6,27.91,1.41,1.1,32.8,2.32,39678100464,463362238,1967946346
삼성물산(주),028260,2018/12,105500,23.7,15.5,1.54,1.01,17.4,11.38,1.35,0.88,23.24,5.78,33881783529,1182376633,2034182452
삼성물산(주),028260,2019/12,108500,42.43,29.74,1.05,0.73,0,0,1.15,0.81,26.44,2.61,36561826429,541070882,2052941228
삼성물산(주),028260,2020/12,138000,83.39,43.47,0.98,0.51,27.79,14.49,1.4,0.73,51.35,1.27,44441591861,320230085,1758505309
삼성물산(주),028260,2021/12,119000,15.74,10.23,1.1,0.72,30.91,20.09,1.43,0.93,49.13,6.8,44180917710,1916891323,1982546083
삼성물산(주),028260,2022/12,113500,16.38,13.09,1.03,0.82,70.05,55.99,0.91,0.72,20.9,5.59,39636329822,1461807709,2253745312
삼성바이오로직스(주),207940,2013/12,,0,0,0,0,0,0,0,0,0,-13.3,677663285,-62418552,64884259
삼성바이오로직스(주),207940,2014/12,,0,0,0,0,0,0,0,0,0,-4.5,1359452121,-27967621,26566428
삼성바이오로직스(주),207940,2015/12,,0,0,0,0,0,0,0,0,0,107.38,5960493716,1904945917,180135856
삼성바이오로직스(주),207940,2016/12,151000,0,0,1.26,0.85,0,0,17.45,11.74,356.7,-5.16,7533016106,-176823410,56956302
삼성바이오로직스(주),207940,2017/12,371000,0,0,6.92,2.51,182.84,66.25,58.96,21.36,182,-2.41,7183091163,-96972116,65820659
삼성바이오로직스(주),207940,2018/12,386500,177.14,82.96,9.6,4.5,0,0,74.09,34.7,179.62,5.51,5980408648,224109195,89481197
삼성바이오로직스(주),207940,2019/12,433000,144.13,78.75,6.75,3.69,2880.25,1573.71,41.68,22.78,129.9,4.77,5911626512,202904099,100265047
삼성바이오로직스(주),207940,2020/12,826000,232,92.8,19.59,7.84,287.39,114.96,49.99,20,127.05,6.83,4367217699,250968822,123206526
삼성바이오로직스(주),207940,2021/12,903000,163.7,106.16,20.48,13.28,153.33,99.44,44.18,28.65,87.55,13.2,5903411709,423177019,189396770
삼성바이오로직스(주),207940,2022/12,821000,93.6,70.35,8.86,6.66,77.34,58.13,26.37,19.82,51.66,12.82,12165838880,686792937,232181486
삼성생명보험(주),032830,2013/03,104500,,,,,,,,,,,,,
삼성생명보험(주),032830,2014/12,116500,,,,,,,,,,,,,
삼성생명보험(주),032830,2015/12,110000,,,,,,,,,,,,,
삼성생명보험(주),032830,2016/12,112500,,,,,,,,,,,,,
삼성생명보험(주),032830,2017/12,124500,,,,,,,,,,,,,
삼성생명보험(주),032830,2018/12,81600,,,,,,,,,,,,,
삼성생명보험(주),032830,2019/12,74500,,,,,,,,,,,,,
삼성생명보험(주),032830,2020/12,79100,,,,,,,,,,,,,
삼성생명보험(주),032830,2021/12,64100,,,,,,,,,,,,,
삼성생명보험(주),032830,2022/12,71000,,,,,,,,,,,,,
삼성에스디에스(주),018260,2013/12,,0,0,0,0,0,0,0,0,-0.66,7.15,4603903489,242860596,491927924
삼성에스디에스(주),018260,2014/12,293500,106.97,67.62,9.71,6.14,39.54,24.99,7.26,4.59,32,8.22,4717009358,310680357,565302549
삼성에스디에스(주),018260,2015/12,254000,75.33,50.04,7,4.65,40.13,26.66,6.06,4.03,29.14,8.59,5285074638,350251401,537123813
삼성에스디에스(주),018260,2016/12,139500,83.63,39.42,5.01,2.36,74.53,35.13,5.06,2.38,17.57,5.52,5320753605,242425015,599861516
삼성에스디에스(주),018260,2017/12,200000,44.48,26.27,3.75,2.21,26.4,15.59,3.62,2.14,20.46,7.9,5678285309,369685979,554270127
삼성에스디에스(주),018260,2018/12,204000,39.09,25.77,4.35,2.87,21.48,14.16,4.11,2.71,16.45,10.67,6178103175,534496839,552082688
삼성에스디에스(주),018260,2019/12,194500,35.51,28.01,3.59,2.83,32.64,25.74,3.63,2.86,15.11,9.78,6576533956,520824842,576582195
삼성에스디에스(주),018260,2020/12,178500,60.08,38.46,3.08,1.97,23.78,15.22,3.52,2.25,15.67,4.85,6510160919,266592371,568800474
삼성에스디에스(주),018260,2021/12,156500,54.21,33.66,3.34,2.07,32.71,20.31,3.56,2.21,17.3,5.89,6850930056,327598641,609440101
삼성에스디에스(주),018260,2022/12,123000,23.06,16.49,2.16,1.55,22.8,16.31,2.36,1.69,15.53,9.12,7628899434,530145587,645828437
삼성엔지니어링(주),028050,2013/12,66000,0,0,8.49,2.65,0,0,0.84,0.26,0,-53.21,4974245212,-688437529,439574642
삼성엔지니어링(주),028050,2014/12,37900,0,0,4.48,1.91,11.85,5.05,0.47,0.2,4.03,-6.1,5044789503,-52136877,361524923
삼성엔지니어링(주),028050,2015/12,14550,0,0,0,0,0,0,0.39,0.09,0,0,4616490225,-1349230948,324210726
삼성엔지니어링(주),028050,2016/12,10300,0,0,3.23,1.93,14.83,8.86,0.47,0.28,10.43,0,4626997958,-2147873,385253642
삼성엔지니어링(주),028050,2017/12,12400,0,0,3.98,2.62,0,0,0.64,0.42,0,-11.36,4195720724,-96603892,296654380
삼성엔지니어링(주),028050,2018/12,17600,144.36,88.76,5.39,3.31,5.77,3.55,0.93,0.57,72.01,3.47,3994758422,27493459,319723065
삼성엔지니어링(주),028050,2019/12,19200,25.64,18.63,4.38,3.18,6.41,4.66,0.82,0.59,12.71,17.76,3686124041,152524779,341066209
삼성엔지니어링(주),028050,2020/12,13250,16.51,5.84,3.26,1.15,0,0,0.76,0.27,8.45,21.73,3827134159,232094661,277937945
삼성엔지니어링(주),028050,2021/12,22900,31.59,13.17,4.21,1.75,29.14,12.14,1.1,0.46,13.19,13.66,4231577720,177152142,335458159
삼성엔지니어링(주),028050,2022/12,22250,18.02,11.75,3.4,2.22,3654.21,2382.34,0.83,0.54,7.81,19.92,5165940385,307787439,355096737
삼성전기(주),009150,2013/12,73000,32.41,22.72,2.05,1.43,14.12,9.9,1.29,0.91,8.89,6.31,5628443819,244228739,810264567
삼성전기(주),009150,2014/12,54700,12.84,6.84,1.37,0.73,0,0,1.12,0.6,27.68,10.82,5921198649,451590149,815286118
삼성전기(주),009150,2015/12,62900,53.73,31.98,1.61,0.96,87.83,52.27,1.2,0.71,15.43,2.81,5322845314,118432191,742103331
삼성전기(주),009150,2016/12,50800,0,0,1.26,0.89,43.46,30.76,1.05,0.74,294.42,-1.58,5072566444,-63793095,798442084
삼성전기(주),009150,2017/12,100000,0,0,2.5,1.09,36.15,15.74,1.78,0.77,41.95,-4.35,4943603525,-168729690,886088802
삼성전기(주),009150,2018/12,103500,40.55,21.72,3.44,1.84,16.81,9,2.27,1.21,11.14,8.23,5448882581,317643317,1125324092
삼성전기(주),009150,2019/12,125000,22.14,14.78,2.38,1.59,183.66,122.59,1.82,1.22,11.86,10.64,5450577874,441672630,1102398011
삼성전기(주),009150,2020/12,178000,38.87,17.74,3.18,1.45,18.7,8.54,2.48,1.13,17.3,8,5823920675,357385758,918132333
삼성전기(주),009150,2021/12,197500,21.37,14.66,3.47,2.38,20.26,13.9,2.4,1.65,9.77,16.4,6690063877,809917863,813840786
삼성전기(주),009150,2022/12,130500,22.02,12,2.82,1.54,34.94,19.05,2.13,1.16,7.97,12.68,7910256817,701357778,809977664
삼성전자(주),005930,2013/12,1372000,15.03,11.47,2.29,1.75,9.47,7.23,1.7,1.3,7.23,15.71,154825957000,17929520000,25833556000
삼성전자(주),005930,2014/12,1327000,17.43,12.57,2.01,1.45,13.64,9.83,1.85,1.33,9.18,11.44,164060583000,14591781000,24711840000
삼성전자(주),005930,2015/12,1260000,20.99,14.36,1.97,1.35,13.32,9.11,1.9,1.3,8.76,9.1,168969630000,12238469000,22147494000
삼성전자(주),005930,2016/12,1802000,26.89,15.99,2.38,1.42,12.98,7.72,2.32,1.38,11.65,8.45,174802959000,11579749000,23009124000
삼성전자(주),005930,2017/12,2548000,15.3,9.45,3.02,1.87,11.33,7,2.72,1.68,8.11,19.92,198241360000,28800837000,25658259000
삼성전자(주),005930,2018/12,38700,12.04,0.17,2.36,0.03,8.91,0.13,2.32,0.03,4.54,20.22,219021357000,32815127000,25015913000
삼성전자(주),005930,2019/12,55800,25.35,16.3,2.32,1.49,17.07,10.98,2.51,1.62,11.95,8.75,216180920000,15353323000,27039348000
삼성전자(주),005930,2020/12,81000,35.37,18.4,3.38,1.76,14.72,7.66,3.32,1.73,14.16,8.65,229664427000,15615018000,29038798000
삼성전자(주),005930,2021/12,78300,21.23,14.98,3.61,2.55,12.83,9.05,3.29,2.32,9.75,16.45,251112184000,30970954000,31928110000
삼성전자(주),005930,2022/12,55300,21.32,13.84,2.73,1.77,12.1,7.86,2.56,1.66,7.1,12.63,260083750000,25418778000,33958761000
삼성중공업(주),010140,2013/12,38050,16.21,10.55,1.91,1.24,20.58,13.39,0.72,0.47,9.37,11.84,17057710641,652446323,833265731
삼성중공업(주),010140,2014/12,19950,79.45,40.8,1.69,0.87,0,0,0.71,0.36,20.57,2,16685970543,112370593,503379077
삼성중공업(주),010140,2015/12,10850,0,0,1.22,0.58,11.42,5.39,0.52,0.25,0,-26.24,16292309953,-1252039841,463111698
삼성중공업(주),010140,2016/12,9250,0,0,0.56,0.35,0,0,0.33,0.21,77.83,-2.67,16462531766,-134734539,553536185
삼성중공업(주),010140,2017/12,7330,0,0,0.97,0.49,13.01,6.55,0.73,0.37,0,-5.79,13249440815,-337606491,304743909
삼성중공업(주),010140,2018/12,7410,0,0,0.85,0.51,33.92,20.2,1.15,0.68,0,-7.13,13669099020,-436189287,346580773
삼성중공업(주),010140,2019/12,7270,0,0,1.17,0.79,0,0,0.84,0.57,0,-23.08,13259469294,-1351396856,599450834
삼성중공업(주),010140,2020/12,7040,0,0,1.36,0.53,0,0,0.73,0.28,0,-32.34,12680358683,-1428045415,522182862
삼성중공업(주),010140,2021/12,5670,0,0,-0.8,-0.5,-4.1,-2.6,-0.51,-0.32,0,-32.13,11892137566,-1270864409,425968260
삼성중공업(주),010140,2022/12,5110,0,0,1.61,1.25,0,0,0.97,0.75,0,-20.06,14739373718,-779885380,414104196
삼성증권(주),016360,2013/03,54200,,,,,,,,,,,,,
삼성증권(주),016360,2014/12,44550,,,,,,,,,,,,,
삼성증권(주),016360,2015/12,41750,,,,,,,,,,,,,
삼성증권(주),016360,2016/12,31700,,,,,,,,,,,,,
삼성증권(주),016360,2017/12,36600,,,,,,,,,,,,,
삼성증권(주),016360,2018/12,31500,,,,,,,,,,,,,
삼성증권(주),016360,2019/12,38600,,,,,,,,,,,,,
삼성증권(주),016360,2020/12,40450,,,,,,,,,,,,,
삼성증권(주),016360,2021/12,44900,,,,,,,,,,,,,
삼성증권(주),016360,2022/12,31450,,,,,,,,,,,,,
삼성카드(주),029780,2013/12,37400,,,,,,,,,,,,,
삼성카드(주),029780,2014/12,44200,,,,,,,,,,,,,
삼성카드(주),029780,2015/12,30850,,,,,,,,,,,,,
삼성카드(주),029780,2016/12,39700,,,,,,,,,,,,,
삼성카드(주),029780,2017/12,39600,,,,,,,,,,,,,
삼성카드(주),029780,2018/12,34550,,,,,,,,,,,,,
삼성카드(주),029780,2019/12,38600,,,,,,,,,,,,,
삼성카드(주),029780,2020/12,32500,,,,,,,,,,,,,
삼성카드(주),029780,2021/12,31500,,,,,,,,,,,,,
삼성카드(주),029780,2022/12,29550,,,,,,,,,,,,,
삼성화재해상보험(주),000810,2013/03,218000,,,,,,,,,,,,,
삼성화재해상보험(주),000810,2014/12,282500,,,,,,,,,,,,,
삼성화재해상보험(주),000810,2015/12,307500,,,,,,,,,,,,,
삼성화재해상보험(주),000810,2016/12,268500,,,,,,,,,,,,,
삼성화재해상보험(주),000810,2017/12,267000,,,,,,,,,,,,,
삼성화재해상보험(주),000810,2018/12,269000,,,,,,,,,,,,,
삼성화재해상보험(주),000810,2019/12,243500,,,,,,,,,,,,,
삼성화재해상보험(주),000810,2020/12,187500,,,,,,,,,,,,,
삼성화재해상보험(주),000810,2021/12,202000,,,,,,,,,,,,,
삼성화재해상보험(주),000810,2022/12,200000,,,,,,,,,,,,,
세방전지(주),004490,2013/12,54800,11.99,8.59,1.31,0.94,14.83,10.63,0.91,0.66,7.23,11.36,870157611,70046616,73975562
세방전지(주),004490,2014/12,39500,12.54,8.23,1.11,0.73,10.13,6.65,0.81,0.53,5.31,9.12,927725912,61409744,86057047
세방전지(주),004490,2015/12,40850,10.18,6.48,1.06,0.68,11.22,7.14,0.84,0.54,4.28,10.81,993659178,79241405,85052661
세방전지(주),004490,2016/12,37400,9.79,7.79,0.76,0.61,6.76,5.38,0.65,0.52,5.17,7.99,1073297242,63787093,88617263
세방전지(주),004490,2017/12,35750,8.53,6.98,0.64,0.53,7.04,5.76,0.51,0.42,4.7,7.72,1133087030,66425641,99073142
세방전지(주),004490,2018/12,35950,5.88,4.54,0.58,0.45,3.7,2.85,0.48,0.37,3.22,10.14,1252080071,95066300,86606047
세방전지(주),004490,2019/12,37300,9.31,6.45,0.68,0.47,10.7,7.41,0.63,0.43,3.82,7.46,1302078781,75929035,86752856
세방전지(주),004490,2020/12,68900,17.59,5.14,0.98,0.29,7.38,2.15,0.99,0.29,7.92,5.65,1336484562,60797698,85075394
세방전지(주),004490,2021/12,75900,23.99,11.07,1.76,0.81,0,0,1.65,0.76,8.65,7.49,1477894480,85495354,86770886
세방전지(주),004490,2022/12,42350,24.33,9.98,0.98,0.4,18.48,7.58,0.92,0.38,5.55,4.04,1482320425,48458346,94278972
신풍제약(주),019170,2013/12,4540,125.77,75.36,1.82,1.09,62.61,37.51,1.51,0.91,10.31,1.34,392438758,2482949,64947723
신풍제약(주),019170,2014/12,4290,81.91,62.25,1.34,1.02,1113.59,846.33,1.09,0.83,11.56,1.51,401872765,2795503,73256942
신풍제약(주),019170,2015/12,4360,369.3,208.25,1.75,0.99,31.62,17.83,1.7,0.96,26.34,0.45,406107914,853861,76641037
신풍제약(주),019170,2016/12,5950,0,0,3.21,1.09,36.51,12.36,3.56,1.2,26.1,-9.64,410977236,-19499915,74035571
신풍제약(주),019170,2017/12,7690,0,0,2.24,1.41,45.61,28.63,2.58,1.62,30.08,-0.77,384825588,-1621353,66763271
신풍제약(주),019170,2018/12,6410,557.92,258.61,3.44,1.59,22.16,10.27,3.98,1.84,25.16,0.6,384223619,1261135,63324259
신풍제약(주),019170,2019/12,7240,109.02,61.62,2.35,1.33,27.71,15.66,2.68,1.51,29.65,2.08,384245650,4424260,65364425
신풍제약(주),019170,2020/12,124000,7745.99,227.67,32.41,0.95,636.18,18.7,63.04,1.85,376.47,0.52,489598012,1524606,63626231
신풍제약(주),019170,2021/12,31950,0,0,22.28,4.85,0,0,42.67,9.29,0,-5.07,391380053,-18521779,87865990
신풍제약(주),019170,2022/12,21150,0,0,9.51,3.24,0,0,15.19,5.18,0,-11.81,350327849,-39385692,106649583
쌍용씨앤이(주),003410,2013/12,6850,44.76,26.26,0.69,0.4,4.79,2.81,0.5,0.29,11.49,1.52,2470173567,15627893,99549679
쌍용씨앤이(주),003410,2014/12,12100,13.11,6.85,0.96,0.5,5.4,2.82,0.76,0.39,10.3,7.42,2414750023,79941486,100776340
쌍용씨앤이(주),003410,2015/12,16400,42.93,19.33,1.88,0.85,9.41,4.24,1.51,0.68,8.83,4.4,2351253926,49852080,103172352
쌍용씨앤이(주),003410,2016/12,14800,15.02,8.43,1.43,0.8,15.64,8.78,1.44,0.81,7.51,10.1,2532835823,134926372,93309350
쌍용씨앤이(주),003410,2017/12,18650,4.86,2.7,1.12,0.62,5.03,2.8,1.99,1.11,8.87,24.64,2999672693,422649749,86807191
쌍용씨앤이(주),003410,2018/12,6290,27.85,3.02,2.32,0.25,15.28,1.66,4.21,0.46,13.29,7.89,2967127978,150467970,82741323
쌍용씨앤이(주),003410,2019/12,5670,26.24,19.58,2.13,1.59,10.71,7.99,3.45,2.57,11.04,7.46,2923004937,137323607,88690514
쌍용씨앤이(주),003410,2020/12,6680,27.95,14.5,2.38,1.23,10.8,5.6,3.78,1.96,11.75,7.76,2923926636,134193211,95271339
