회사명,거래소코드,회계년도,종가,PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),EV/EBITDA(IFRS),자기자본순이익률(IFRS연결),자산(*)(IFRS연결),당기순이익(손실)(IFRS연결),판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),연구개발비(IFRS연결),매출액(수익)(*)(IFRS연결),* (정상)영업손익(보고서기재)(IFRS연결)
남양유업(주),003920,2020/12,285000,0,0,0.48,0.27,0,0,0.42,0.24,0,-6.04,998290784,-53500395,247576447,0,948926411,-77144711
남해화학(주),025860,2015/12,10150,33.03,20.4,1.77,1.09,7.7,4.76,0.57,0.35,12.31,,,,,,,
남해화학(주),025860,2016/12,8400,37.17,26.79,1.37,0.99,9.47,6.82,0.49,0.35,13.06,3.65,530446811,14402619,80846670,0,1096493484,12736957
남해화학(주),025860,2017/12,10700,20.81,15.21,1.34,0.98,17.88,13.07,0.5,0.36,10.36,6.56,557166535,26703742,78805079,0,1122369006,28122938
남해화학(주),025860,2018/12,11500,134.75,54.79,2.67,1.09,140.84,57.27,0.91,0.37,19.08,,,,,,,
남해화학(주),025860,2019/12,8160,47.69,24.34,1.78,0.91,16.89,8.62,0.64,0.33,13.68,,,,,,,
남해화학(주),025860,2020/12,8210,19.74,8.93,1.1,0.5,9.42,4.26,0.49,0.22,9.53,,,,,,,
네이버(주),035420,2015/12,658000,40.88,23.49,11.39,6.54,33.19,19.07,12.27,7.05,25.12,26.46,4385913018,516986279,2488953251,0,3251157100,762203849
네이버(주),035420,2016/12,775000,45.67,27.51,11.28,6.8,35.31,21.27,11.92,7.18,25.48,26.2,6370635181,759072951,2920589144,0,4022629620,1102040476
네이버(주),035420,2017/12,870000,37.84,27.82,8.35,6.14,35.26,25.93,10.97,8.06,23.41,18.5,8019251560,770101670,3499281122,0,4678468928,1179187806
네이버(주),035420,2018/12,122000,35.69,3.81,7.19,0.77,32.78,3.5,9.29,0.99,15.36,12.97,9881190909,627901873,4644371972,0,5586904533,942532562
네이버(주),035420,2019/12,186500,28.66,16.07,5.76,3.23,22.39,12.55,8.03,4.5,21.12,10.56,12299527121,396821062,5883329892,0,6593400065,710070174
네이버(주),035420,2020/12,292500,47.78,18.59,7.98,3.11,44.43,17.29,13.86,5.39,32.07,15.21,17014238664,844996977,4088803443,0,5304145900,1215342457
넥센타이어(주),002350,2015/12,12350,13.03,9.69,1.67,1.24,6.42,4.77,1.11,0.82,7.01,12.81,2580874677,127120026,394132101,65069218,1837466551,224876329
넥센타이어(주),002350,2016/12,13000,10.9,7.57,1.42,0.99,4.76,3.31,1.06,0.74,6.08,15.66,2617913245,175961705,438753679,59907085,1894702700,248020325
넥센타이어(주),002350,2017/12,11800,13.16,10.22,1.23,0.95,7.15,5.55,1,0.78,6.21,9.88,2794010132,125401984,451802015,62628101,1964792711,185421459
넥센타이어(주),002350,2018/12,9170,9.6,5.6,0.98,0.57,6.11,3.56,0.85,0.5,4.9,7.5,3242285269,103543311,379332457,70133513,1983976385,182440508
넥센타이어(주),002350,2019/12,9130,8.38,5.81,0.77,0.53,4.44,3.08,0.72,0.5,4.55,7.94,3436052113,118452091,409280903,92607203,2022338189,207367360
넥센타이어(주),002350,2020/12,6190,33.02,13.88,0.61,0.26,5.29,2.22,0.78,0.33,6.94,-1.09,3541080327,-16596314,398899222,91495435,1698127805,39424864
넷마블(주),251270,2015/12,,0,0,0,0,0,0,0,0,-0.24,14.83,1458374903,168637599,259122267,8939003,1072920876,225349704
넷마블(주),251270,2016/12,,0,0,0,0,0,0,0,0,0.62,15.29,1957423028,209247420,453866701,6663132,1500015761,294668353
넷마블(주),251270,2017/12,188500,185.93,114.81,3.71,2.29,81.78,50.5,9.51,5.87,77.13,11.17,5347705410,360883596,1914998813,62854,2424755041,509756228
넷마블(주),251270,2018/12,111500,378.78,179.08,3.89,1.84,236.37,111.75,14.02,6.63,98,4.36,5433046593,214932108,1779621319,157799,2021272799,241651480
넷마블(주),251270,2019/12,92400,420.66,254.53,2.88,1.74,83.61,50.59,9.43,5.71,60.86,3.53,5806087951,169769227,1976025140,156620,2178677560,202652420
넷마블(주),251270,2020/12,131500,169.64,66.36,3.51,1.37,121.58,47.56,12.73,4.98,95.13,6.35,8223428816,338047022,2212718499,163359,2484764986,272046487
다스코(주),058730,2015/12,5230,8.84,5.93,0.95,0.64,4.27,2.87,0.55,0.37,4.9,9.99,128773589,8435624,14665844,844423,135394762,10376844
다스코(주),058730,2016/12,6180,7.56,4.78,0.95,0.6,7.15,4.52,0.59,0.37,5.33,13.08,157087156,12311539,16878516,1006305,157137164,15833487
다스코(주),058730,2017/12,6570,7.01,4.69,1.14,0.77,0,0,0.58,0.39,5.38,16.59,225894571,18648663,29155211,706697,223185014,21053050
다스코(주),058730,2018/12,8190,11.9,4.52,1.82,0.69,8.51,3.23,0.89,0.34,6.28,14.67,212416938,18160285,21452965,901430,240804571,19431919
다스코(주),058730,2019/12,6960,63.59,30.52,1.34,0.64,14.61,7.01,0.73,0.35,16.43,1.51,214713942,1888514,27291670,1009277,216209628,3062711
다스코(주),058730,2020/12,5020,0,0,0.98,0.51,10.51,5.45,0.56,0.29,0,-6.54,249543946,-7887779,21858062,1014093,224478509,-7198732
대덕전자(주),353200,2020/12,12600,,,,,,,,,,,809177121,-8739613,30583391,470708,620598046,2681156
대림비앤코(주),005750,2015/12,12350,57.25,6.56,3.31,0.38,60.46,6.93,2.74,0.31,12.09,5.73,281739517,7896701,30478662,352856,180938863,12127539
대림비앤코(주),005750,2016/12,8330,34.98,13.8,2.03,0.8,24.52,9.67,1.57,0.62,8.64,5.16,300494198,7358482,34446269,395715,209090130,14349729
대림비앤코(주),005750,2017/12,6380,24.4,14.33,1.09,0.64,18.85,11.07,0.78,0.46,7.95,4.48,304673007,6735859,37315904,461278,232886930,12117331
대림비앤코(주),005750,2018/12,4565,25.34,12.28,0.77,0.37,6.95,3.37,0.5,0.24,8.46,2.62,301673358,3922309,42472514,482897,247179477,7366682
대림비앤코(주),005750,2019/12,4175,29.94,18.43,0.62,0.38,34.78,21.41,0.41,0.25,9.8,1.37,309166166,2026520,44501424,777217,236449075,4133197
대림비앤코(주),005750,2020/12,6370,0,0,0.73,0.22,4.19,1.25,0.48,0.14,16.34,-1.05,326324588,-1769021,44281616,954994,232365627,1726069
대림통상(주),006570,2015/12,5080,0,0,1.15,0.49,73.74,31.69,0.96,0.41,101.55,-3.04,233526337,-3720601,25348256,297515,167699118,-2294119
대림통상(주),006570,2016/12,6100,86.63,44.07,1.11,0.57,11.73,5.97,0.89,0.45,16.78,0.28,230655433,339196,22576643,242727,174368925,4321021
대림통상(주),006570,2017/12,5500,0,0,0.85,0.63,44.06,32.75,0.56,0.41,24.86,-3.82,229258429,-4306828,27356768,247513,197246677,1990118
대림통상(주),006570,2018/12,4180,0,0,0.74,0.46,0,0,0.46,0.29,33.77,-1.04,199273221,-1219551,24183452,205744,201252856,-1050297
대림통상(주),006570,2019/12,4120,0,0,0.71,0.57,0,0,0.44,0.35,0,-11.77,179479977,-11708649,25977311,251780,183586182,-2472636
대림통상(주),006570,2020/12,3975,0,0,0.89,0.44,12.3,6.04,0.56,0.28,0,-15.15,159653334,-12804156,26778635,312496,156571762,-6851226
대상(주),001680,2015/12,32600,24.48,13.83,2.4,1.35,20.4,11.53,1.08,0.61,9.62,7.51,2104598662,47195418,629860699,23183000,2635005301,109865738
대상(주),001680,2016/12,26400,19.07,13.04,1.69,1.16,23.82,16.28,0.74,0.51,9.91,7.87,2308460528,60063308,664634808,24070000,2855008996,111069964
대상(주),001680,2017/12,27550,19.17,14.07,1.26,0.93,8.36,6.14,0.48,0.35,9.35,6.13,2252431436,51771864,697585269,23559000,2968804984,96720755
대상(주),001680,2018/12,25050,13.8,10.01,1.21,0.87,10.51,7.62,0.48,0.35,7.75,7.27,2198994807,65398472,644793601,25577000,2956761916,120161764
대상(주),001680,2019/12,23200,9.54,6.43,1.13,0.76,8.35,5.63,0.45,0.3,8.09,11.17,2397069212,108874639,624608651,26569000,2963985753,129813205
대상(주),001680,2020/12,26050,9.48,4.11,1.06,0.46,9.82,4.26,0.42,0.18,6.02,11.98,2528335047,127010739,672697804,26453000,3113203668,174391508
대상홀딩스(주),084690,2015/12,19150,110.89,62.07,2.93,1.64,119.05,66.63,73.55,41.17,75.69,5.25,2480427275,52988790,719155265,23771000,3051680257,133036632
대상홀딩스(주),084690,2016/12,10300,95.53,47.52,1.91,0.95,66.16,32.91,42.51,21.14,35.32,5.93,2689293818,67217401,763740477,24917000,3318085289,136065552
대상홀딩스(주),084690,2017/12,9950,41.56,29.01,1.24,0.87,42.39,29.59,26.01,18.16,31.82,5.16,2651135199,59380602,798222325,24318000,3383674056,114467722
대상홀딩스(주),084690,2018/12,7860,31.81,21.08,1.01,0.67,26.9,17.82,18.86,12.5,23.2,4.55,2629588765,45638481,758351546,26919000,3398030852,132872633
대상홀딩스(주),084690,2019/12,6740,247.77,166.01,0.89,0.59,16.47,11.04,11.13,7.45,13.39,13.07,2896302562,138230329,748501440,28431000,3552513453,155474041
대상홀딩스(주),084690,2020/12,10200,200.46,50,1.3,0.32,32.52,8.11,18.5,4.61,28.42,14.18,3060158355,164808903,845228393,27273000,3754298961,207014490
대성산업(주),128820,2015/12,3485,0,0,6.24,1.34,0,0,0.5,0.11,0,-201.65,1076329030,-126000606,167378206,746696,947122909,-34906300
대성산업(주),128820,2016/12,4340,0,0,9.33,3.83,25.34,10.42,0.32,0.13,230.55,-148.34,949116900,-134051518,124512679,251643,782990235,-20076857
대성산업(주),128820,2017/12,3835,1.33,0.51,0.74,0.28,40.85,15.57,0.72,0.28,0,92.72,1114074439,223143992,124285617,1237306,900318240,-12023169
대성산업(주),128820,2018/12,4150,57.21,26.3,0.78,0.36,0,0,0.38,0.18,50.38,-1.98,1092773443,-6828313,109301496,2395997,945461187,6104206
대성산업(주),128820,2019/12,3505,0,0,0.83,0.39,0,0,0.39,0.18,56.21,-14.15,1032388423,-63092818,107051689,2351899,869910394,-9673570
대성산업(주),128820,2020/12,3120,7.57,3.21,0.55,0.23,12.57,5.33,0.34,0.14,25.47,10.57,1101676164,48170763,103667269,2881647,845036865,3933136
대성에너지(주),117580,2015/12,5980,19.49,10.98,0.97,0.55,7.6,4.28,0.31,0.17,5.27,,,,,,,
대성에너지(주),117580,2016/12,6400,13.57,11.11,0.67,0.55,3.69,3.02,0.26,0.21,5.29,,,,,,,
대성에너지(주),117580,2017/12,6030,12.41,11.13,0.63,0.57,3.84,3.45,0.24,0.22,4.76,,,,,,,
대성에너지(주),117580,2018/12,5400,12.91,10.94,0.58,0.49,3.33,2.82,0.22,0.19,4.59,4.27,653850642,12895039,109213716,0,770982770,15968768
대성에너지(주),117580,2019/12,5240,12.12,10.42,0.55,0.47,3.43,2.95,0.21,0.18,5.33,4.28,697193346,13033218,90145078,0,774850381,24284418
대성에너지(주),117580,2020/12,5330,13.11,7.01,0.62,0.33,5.31,2.84,0.26,0.14,5.24,4.55,702116962,14131081,103214541,0,743190573,26277004
대성홀딩스(주),016710,2015/12,10650,97.29,56.91,1.14,0.67,48.6,28.43,9,5.27,45.22,5.15,1139355864,27663013,100684924,0,1055983949,24047008
대성홀딩스(주),016710,2016/12,10000,25.05,19.1,0.8,0.61,25.73,19.62,6.36,4.85,28.54,3.7,1128442415,23359911,106632691,0,890214428,29428104
대성홀딩스(주),016710,2017/12,7940,31.39,20.47,0.85,0.56,25.57,16.68,7.67,5.01,27.05,5.34,1106188485,32183555,112059232,0,903125372,24525074
대성홀딩스(주),016710,2018/12,6360,21.69,15.33,0.6,0.43,24.1,17.04,5.95,4.21,20.58,4.79,1117337450,23779129,114317057,0,909829098,18440131
대성홀딩스(주),016710,2019/12,8330,36.53,25.99,0.61,0.43,75.99,54.07,8.36,5.95,36.43,3.24,1135842550,17926751,102059172,0,918567910,23867646
대성홀딩스(주),016710,2020/12,24750,23.85,6.9,1.73,0.5,18.11,5.24,11.62,3.36,17.9,9.73,1181125455,47690200,121201641,0,889509100,27386246
대영포장(주),014160,2015/12,1215,0,0,1.2,0.74,11.38,7.03,0.61,0.38,9.74,,,,,,,
대영포장(주),014160,2016/12,940,12.43,8.75,0.97,0.68,18.6,13.09,0.5,0.35,8.3,,,,,,,
대영포장(주),014160,2017/12,845,0,0,0.91,0.68,67.63,50.06,0.38,0.28,20.27,,,,,,,
대영포장(주),014160,2018/12,1110,13.72,7.16,1.04,0.55,8.95,4.67,0.49,0.25,8.9,,,,,,,
대영포장(주),014160,2019/12,1110,17.03,9.93,1.23,0.72,6.35,3.71,0.68,0.4,6.03,,,,,,,
대영포장(주),014160,2020/12,1655,73.27,21.26,1.59,0.46,14.27,4.14,0.93,0.27,12.41,,,,,,,
대우전자부품(주),009320,2015/12,1315,48.62,23.55,2.79,1.35,16.32,7.91,1.64,0.79,14.94,4.23,63868170,1127999,6769308,889456,48539620,2432524
대우전자부품(주),009320,2016/12,1565,41.05,24.44,2.7,1.61,18.48,11,1.82,1.09,17.61,7.64,66674665,2462001,7399225,1728602,53567978,2704694
대우전자부품(주),009320,2017/12,2655,59.17,22.72,4.89,1.88,35.18,13.51,3.18,1.22,22.83,7.91,67657879,2908884,8805214,2236344,58020484,2980711
대우전자부품(주),009320,2018/12,2095,166.28,48.48,5.11,1.49,348.64,101.65,3.07,0.89,21.07,,,,,,,
대우전자부품(주),009320,2019/12,2100,0,0,4.7,2.28,66.79,32.44,2.96,1.44,47.64,,,,,,,
대우전자부품(주),009320,2020/12,2775,0,0,5.25,1.96,0,0,2.16,0.81,49.58,,,,,,,
대우조선해양(주),042660,2015/12,5070,0,0,11.19,2.56,0,0,0.3,0.07,0,-132.52,18880345263,-2209243775,548927227,69459624,15443611051,-2124493672
대우조선해양(주),042660,2016/12,4480,0,0,1.91,1.15,0,0,0.03,0.02,0,-279.57,15064829699,-2789487511,900505577,52401289,12819220834,-1530841427
대우조선해양(주),042660,2017/12,13900,5.04,0.5,1.37,0.14,0,0,0.35,0.04,5.87,28.12,11446752723,645758363,811083136,40953549,11101818030,733003720
대우조선해양(주),042660,2018/12,34150,4.36,1.58,1.11,0.4,5.81,2.1,0.43,0.16,5.63,9.53,11918521521,320051707,-273166248,61565728,9644383547,1024831704
대우조선해양(주),042660,2019/12,27850,0,0,1.3,0.69,1.86,0.98,0.57,0.3,9.46,-1.22,11276078800,-46485191,176193738,68662170,8358744819,292760934
대우조선해양(주),042660,2020/12,27400,28.74,10.16,0.87,0.31,0,0,0.47,0.17,16.13,2.27,10320774854,86572614,242488980,70926000,7030175197,153437091
대원강업(주),000430,2015/12,4840,16.09,10.8,1.18,0.79,8.83,5.93,0.54,0.36,10.52,4.52,1157468859,26264887,74730877,0,1013035744,52798318
대원강업(주),000430,2016/12,4480,14.62,9.41,1.03,0.66,22.54,14.52,0.46,0.3,10.06,8.84,1288363972,46141124,76004257,0,1076116262,59687893
대원강업(주),000430,2017/12,3740,18.64,13.33,0.8,0.57,4.35,3.11,0.39,0.28,8.42,4.8,1166363520,26231366,75588680,16849,1028166498,38152597
대원강업(주),000430,2018/12,3875,22.44,11.89,0.9,0.48,3.62,1.92,0.49,0.26,8.18,3.77,1085767330,23857286,71929977,20186,995413421,42231280
대원강업(주),000430,2019/12,3395,37.38,19.47,0.98,0.51,56.57,29.47,0.56,0.29,9.11,3.39,1047989108,21198893,69016910,42868,960215102,26938916
대원강업(주),000430,2020/12,3825,36.86,17.63,0.75,0.36,15.04,7.19,0.49,0.24,11.72,-1.36,1017866947,-2670014,67315127,25898,861230960,5212549
대원전선(주),006340,2015/12,2460,140.69,31.27,3.21,0.71,18.16,4.04,0.54,0.12,30.77,4.61,214471796,3511451,10438719,0,443672416,9830542
대원전선(주),006340,2016/12,1270,70.18,31.38,2.24,1,36.95,16.52,0.43,0.19,22.56,2.53,223175696,2122648,10388912,0,422371146,7222482
대원전선(주),006340,2017/12,1075,180.37,111.58,1.48,0.92,0,0,0.24,0.15,0,0.85,221940568,1560817,12661655,0,505050946,976224
대원전선(주),006340,2018/12,1575,192.72,61.67,2.96,0.95,0,0,0.56,0.18,37.43,1.53,191535435,1238629,10019909,0,429504479,4336641
대원전선(주),006340,2019/12,1165,0,0,1.92,0.8,73.83,30.61,0.39,0.16,115.59,-1.01,189591442,-817858,12882380,0,401312381,1003800
대원전선(주),006340,2020/12,1080,39.58,16.63,1.07,0.45,17.5,7.35,0.26,0.11,22.2,2.79,192012755,2314050,10397151,0,367313110,4270863
대원제약(주),003220,2015/12,17650,29.92,13.07,3.95,1.73,20.54,8.97,2.58,1.13,9.47,12.55,194749289,17333481,94065570,6436143,216187083,23085030
대원제약(주),003220,2016/12,19600,21.25,14.29,2.8,1.89,18.8,12.64,1.74,1.17,8.82,13.08,214681777,19723252,108366543,6634021,240722374,29147609
대원제약(주),003220,2017/12,21300,53.07,39.3,2.92,2.16,84.23,62.37,1.64,1.21,11.28,6.52,227202070,10274805,126749664,6762205,265462478,25294455
대원제약(주),003220,2018/12,16150,20.26,11.49,3,1.7,11.63,6.59,1.66,0.94,7.68,13.51,275438692,23286287,134742479,9275450,286652511,30745583
대원제약(주),003220,2019/12,17300,13.65,9.39,2.09,1.44,11.54,7.94,1.17,0.8,7.95,14.05,327532233,26879413,145048284,10243523,317827567,35107130
대원제약(주),003220,2020/12,19400,37.5,10.9,3.56,1.03,25.09,7.29,2.14,0.62,10.65,8.42,335214010,17198486,141838395,13477506,308501016,24098893
대원화성(주),024890,2015/12,3000,17.99,8.45,2.85,1.34,20.4,9.58,1.23,0.58,9.51,20.99,126841403,11480286,14977288,2148857,144638525,18430448
대원화성(주),024890,2016/12,2600,23.69,15.79,2.08,1.39,22.55,15.03,1.15,0.77,11.16,10.68,134921898,7227117,16357265,2583506,124361109,12437540
대원화성(주),024890,2017/12,2575,0,0,1.98,1.38,31.62,22.02,1.16,0.81,18.09,2.21,123462620,1585812,16934667,1938964,118378910,10020855
대원화성(주),024890,2018/12,1815,166.62,69.47,1.7,0.71,39.84,16.61,1.1,0.46,163.42,1.49,124822514,1082609,16549201,1766649,114627062,3612484
대원화성(주),024890,2019/12,1420,14.23,8.13,1.07,0.61,19.16,10.94,0.66,0.38,82.9,7.69,130497955,5860058,18189621,1524417,133052794,8267609
대원화성(주),024890,2020/12,1790,0,0,1.22,0.38,0,0,0.9,0.28,0,-2.8,129796349,-2183150,17038405,1707587,108787317,348221
대창단조(주),015230,2015/12,42800,8.49,5.83,0.96,0.66,7.43,5.11,0.64,0.44,4.22,11.42,195292739,15753505,14865283,209103,231334846,18934948
대창단조(주),015230,2016/12,48500,6.72,5.1,0.74,0.56,0,0,0.59,0.45,4.63,9.33,202433476,13970140,15471913,221357,213390559,16466773
대창단조(주),015230,2017/12,58800,13.61,8.79,0.95,0.61,0,0,0.63,0.41,6.12,7.69,216950066,12710147,17792082,252128,257646211,18866029
대창단조(주),015230,2018/12,42700,14.97,8.08,0.86,0.46,0,0,0.48,0.26,6.62,7.11,229017785,12494892,20151350,285310,320500099,13922738
대창단조(주),015230,2019/12,28850,8.28,4.63,0.6,0.33,2.34,1.3,0.42,0.24,4.7,8.12,238563737,15614482,20467768,381158,277253876,18692623
대창단조(주),015230,2020/12,6940,12.86,2.25,0.67,0.12,282.17,49.42,0.54,0.09,5.96,7.2,247240846,14829533,20053641,347753,264472232,19155925
대한방직(주),001070,2015/12,64100,0,0,1.03,0.18,0,0,0.77,0.14,23.56,-4.19,370516547,-7072189,14374621,131258,244388849,4293590
대한방직(주),001070,2016/12,89800,422.82,204.31,0.54,0.26,0,0,0.44,0.21,47.38,-2.38,371647517,-4138013,16605825,102632,245581675,1207868
대한방직(주),001070,2017/12,74400,0,0,0.72,0.43,27.98,16.53,0.62,0.37,0,-5.51,355954577,-9603954,16391763,138159,208620668,-9933503
대한방직(주),001070,2018/12,14600,117.84,15.47,2.38,0.31,0,0,2.01,0.26,0,7.25,267468485,12434234,15313119,187262,209061757,-13422913
대한방직(주),001070,2019/12,20150,0,0,0.98,0.55,0,0,0.81,0.46,0,-10.27,197730297,-15955034,15923162,258304,156304223,-12979458
대한방직(주),001070,2020/12,39950,94.33,31.37,1.68,0.56,40.33,13.41,1.34,0.45,37.05,2.04,213793933,2643028,11794385,130185,175246728,3550300
대한유화(주),006650,2015/12,172000,7.61,2.19,1.53,0.44,4.62,1.33,0.87,0.25,3.73,21.5,1529064058,200789062,55101146,0,1726962269,271184230
대한유화(주),006650,2016/12,275500,6.75,3.66,1.48,0.8,5.65,3.07,1.14,0.62,4.69,23.51,1763643254,272895473,52759720,0,1596377042,343018079
대한유화(주),006650,2017/12,263500,9.47,7.29,1.4,1.08,8.59,6.61,1.1,0.85,5.11,15.53,1970580429,214456397,51188809,0,1779426202,284222355
대한유화(주),006650,2018/12,153500,9.04,3.76,1.4,0.58,6.58,2.74,0.89,0.37,2.23,16.22,1983913415,257413487,56796541,0,2553976806,318813179
대한유화(주),006650,2019/12,117500,12.05,6.83,0.72,0.41,5.36,3.04,0.59,0.33,2.7,6.11,2026475126,106342325,46494933,0,2074296475,113849236
대한유화(주),006650,2020/12,230000,14.32,3.32,0.95,0.22,5.67,1.32,0.91,0.21,3.94,6.93,2127550340,127243164,45282207,0,1882733376,170161246
대한전선(주),001440,2015/12,2290,0,0,11.27,2.25,0,0,2.69,0.54,40.59,-27.86,1552803066,-68345948,135694182,0,1688712586,28070670
대한전선(주),001440,2016/12,1855,502.85,152.55,13.93,4.23,0,0,4.21,1.28,30.61,-5.76,1315810316,-15882820,104258770,0,1374010600,48678987
대한전선(주),001440,2017/12,1125,0,0,5.23,2.55,59.03,28.77,1.28,0.62,20.77,-13.57,1335623183,-48769981,79309700,0,1587602185,54707110
대한전선(주),001440,2018/12,1015,348.21,144.58,5.68,2.36,129.64,53.83,1.29,0.53,19.33,-0.94,1172944859,-5873191,74908330,0,1648815011,49460575
대한전선(주),001440,2019/12,616,0,0,3.39,1.41,13.13,5.48,0.77,0.32,18.94,-3.99,1235075989,-12627729,65865028,0,1554739981,33222451
대한전선(주),001440,2020/12,1370,60.06,13.87,4.03,0.93,200.37,46.28,1.01,0.23,20.9,0.92,1199462928,2683898,72761775,0,1596841749,56644901
대한제강(주),084010,2015/12,8340,9.57,3.87,0.83,0.33,2.88,1.17,0.38,0.15,2.2,9.25,635458249,35923674,60163571,1103,889656320,55712856
대한제강(주),084010,2016/12,9510,8.19,4.77,0.71,0.41,8.15,4.75,0.35,0.21,2.48,9.48,669562190,39837947,53111006,0,897912293,56280872
대한제강(주),084010,2017/12,9470,13.39,8.32,0.82,0.51,3.71,2.3,0.32,0.2,2.01,6.86,753638612,29626726,59087448,423837,1228533936,47115921
대한제강(주),084010,2018/12,5590,0,0,0.78,0.28,0,0,0.31,0.11,4.2,-3.83,657105860,-17788072,58529189,789180,1135523822,2477630
대한제강(주),084010,2019/12,6030,8.92,5.47,0.49,0.3,14.62,8.97,0.24,0.15,2.28,6.73,635231706,29622526,42500323,5000,1021712426,42026286
대한제강(주),084010,2020/12,10400,26.58,7.94,0.64,0.19,1.87,0.56,0.36,0.11,3.11,10.21,944860968,53080079,53755573,407047,1096134815,81806922
대한제당(주),001790,2015/12,20150,0,0,0.72,0.47,10.18,6.61,0.26,0.17,25.72,-4.05,1541681141,-17563816,132069023,3290736,1330415946,30280860
대한제당(주),001790,2016/12,24000,7.32,5.58,0.56,0.43,8.22,6.27,0.22,0.17,12.51,5.16,1210586736,22601383,113895394,1577951,1264247251,44793879
대한제당(주),001790,2017/12,24500,41.3,29.04,0.69,0.49,127.75,89.83,0.27,0.19,33.72,2.35,1152870713,10809977,112248048,1807263,1274536938,16450261
대한제당(주),001790,2018/12,19000,38.95,26.74,0.58,0.4,21.12,14.5,0.23,0.16,13.1,2.16,1135447475,9753277,107342419,0,1210088269,30691865
대한제당(주),001790,2019/12,19950,16.73,11.19,0.56,0.37,0,0,0.23,0.15,13.22,3.22,1143146276,14430621,101298660,0,1204394671,29481279
대한제당(주),001790,2020/12,22950,13.64,7.33,0.51,0.27,4.09,2.2,0.21,0.11,11.66,4.8,1146241857,22674699,102590832,0,1214452231,46300876
대한제분(주),001130,2015/12,184000,21.55,11.62,0.77,0.41,13.57,7.31,1.36,0.73,7.53,5.35,895425738,34250578,123631735,32750,825841281,47285331
대한제분(주),001130,2016/12,180000,16.68,13.42,0.56,0.45,7.92,6.37,1.13,0.91,8.01,4.14,867495382,27428455,131099980,33272,807518333,44162235
대한제분(주),001130,2017/12,166500,23.86,19.88,0.53,0.44,19.66,16.38,1.15,0.96,9.91,7.44,873461795,51048348,131158493,26717,810844359,36178257
대한제분(주),001130,2018/12,176000,9.84,7.9,0.54,0.43,11.34,9.1,1.12,0.9,9.27,7.05,919690199,51472656,141662313,33501,864585836,32798360
대한제분(주),001130,2019/12,147500,151.25,86.21,0.66,0.37,0,0,1.31,0.74,12.51,2.25,1005108274,16993289,156235142,273357,933866093,23483614
대한제분(주),001130,2020/12,166000,56.25,26.23,0.48,0.23,16.34,7.62,0.99,0.46,9.87,2.7,1084880808,20812924,163930234,0,970248268,22966626
대한해운(주),005880,2015/12,19000,16.93,10.9,1.14,0.74,4.58,2.95,1.28,0.83,7.76,6.91,1517923154,39529064,17143038,0,531692718,86010598
대한해운(주),005880,2016/12,17200,21.68,13.38,0.98,0.61,4.7,2.9,1.16,0.71,12.82,5.1,2204457785,30790170,18787489,0,540314590,44065761
대한해운(주),005880,2017/12,22850,21.86,9.18,1.65,0.69,6.38,2.68,1.32,0.55,10.85,19.97,2586814392,109172099,90008953,0,1560743884,100868235
대한해운(주),005880,2018/12,21750,26.25,14.93,1.39,0.79,4.27,2.43,1.08,0.62,15.75,10.83,2932927976,78279906,53547618,0,1284595553,135027508
대한해운(주),005880,2019/12,23000,15,10.85,1.03,0.75,2.82,2.04,1.15,0.83,12.49,11.47,3340874142,101020482,50932231,0,1005657249,128783606
대한해운(주),005880,2020/12,3040,0,0,9.77,0.67,31.2,2.13,11.31,0.77,9.73,1.1,3345588771,27527431,57726706,0,884078269,145937799
대한화섬(주),003830,2015/12,100000,0,0,0.46,0.23,0,0,1.36,0.68,119.04,,,,,,,
대한화섬(주),003830,2016/12,104500,10.39,8.07,0.41,0.32,10.13,7.87,1.52,1.18,38.06,,,,,,,
대한화섬(주),003830,2017/12,114500,8.39,6.3,0.38,0.28,31.03,23.31,1.55,1.16,15.46,,,,,,,
대한화섬(주),003830,2018/12,105500,4.62,3.03,0.42,0.28,55.45,36.36,1.9,1.25,25.37,,,,,,,
대한화섬(주),003830,2019/12,89500,6.6,5.16,0.29,0.22,16.2,12.66,1.3,1.02,12.67,,,,,,,
대한화섬(주),003830,2020/12,102000,9.47,3.58,0.26,0.1,11.59,4.38,1.77,0.67,28.02,,,,,,,
덕양산업(주),024900,2015/12,1810,175.17,64.25,2.55,0.94,4.17,1.53,0.16,0.06,19.87,1.24,419423211,2692081,15043376,451000,956709477,4309337
덕양산업(주),024900,2016/12,1765,0,0,1.79,1.08,0,0,0.1,0.06,53.34,-5.39,410285389,-930466,19076961,666000,1050169762,2297805
덕양산업(주),024900,2017/12,1410,67.47,37.85,1.58,0.89,2.48,1.39,0.08,0.05,6.69,1.31,429003472,1333154,16380916,568000,1046535624,4355365
덕양산업(주),024900,2018/12,1250,248.5,110.44,1.38,0.61,1.51,0.67,0.06,0.03,2.14,-0.35,526312201,-2234401,18712848,1366000,1292215903,3607761
덕양산업(주),024900,2019/12,1245,0,0,1.65,0.81,0,0,0.05,0.03,4.24,-26.33,506308534,-19681359,22606928,1316000,1359423501,-8567696
