회사명,거래소코드,회계년도,매출액증가율(IFRS),총자본증가율(IFRS),자기자본증가율(IFRS),순이익증가율(IFRS),유형자산증가율(IFRS),비유동자산증가율(IFRS),유동자산증가율(IFRS),재고자산증가율(IFRS),유동비율(IFRS),당좌비율(IFRS),현금비율(IFRS),순운전자본비율(IFRS),부채비율(IFRS),자기자본배율(IFRS),비유동비율(IFRS),유동자산구성비율(IFRS),자기자본구성비율(IFRS),매출액총이익률(IFRS),매출액순이익률(IFRS),총자본사업이익률(IFRS),총자본순이익률(IFRS),자기자본순이익률(IFRS),1주당순이익(IFRS)(원),1주당매출액(IFRS)(원),총자본회전률(IFRS),자기자본회전률(IFRS),비유동자산회전률(IFRS),재고자산회전률(IFRS),매출채권회전률(IFRS),매입채무회전률(IFRS),매입채무회전기간(IFRS),재고자산회전기간(IFRS),매출채권회전기간(IFRS),1회전기간(IFRS),운전자본회전률(IFRS),순운전자본회전률(IFRS),유형자산회전율(IFRS),유동자산회전률(IFRS),당좌자산회전률(IFRS),부가가치(IFRS)(백만원),총자본투자효율(IFRS),설비투자효율(IFRS),기계투자효율(IFRS),부가가치율(IFRS),노동소득분배율(IFRS),자본분배율(IFRS),이윤분배율(IFRS),상장폐지일,소속코드,상장일
대한제강(주),084010,2020/12,-12.75,10.61,-0.54,-56.93,2.74,6.46,15.13,-48.99,178.33,148.1,15.85,21.91,41.92,1782.22,71.14,49.87,70.46,13.02,1.34,10.94,1.74,2.35,474,31268.98,1.3,1.75,2.54,9.88,0,11.57,31.56,36.94,0,0.19,0,1.78,4.22,2.65,3.63,77392.8,12.41,46.72,218.85,10.04,52.53,47.47,13.36,,1,2005/10/31
대한제강(주),084010,2021/12,48.79,32.27,21.16,827.97,-5.22,24.02,40.57,90.4,158.55,122.14,22.32,19.57,54.93,2159.39,72.82,53,64.54,13.8,8.37,17.13,13.25,19.75,4447,46524.49,1.58,2.36,3.28,14.98,0,9.34,39.08,24.36,0,0,0.18,1.91,6.36,3.07,3.86,179101.7,21.72,105.04,439.22,15.62,25.9,74.1,53.57,,1,2005/10/31
대한제강(주),084010,2022/12,11.93,17.68,33.07,34.21,3.29,45.92,-7.36,-0.09,164.42,123.71,34.88,16.35,37.02,2873.54,79.85,41.72,72.98,13.91,10.03,15.94,14.35,20.76,6773,52076.99,1.43,2.07,2.69,12.8,0,14.57,25.04,28.52,0,0.29,0,1.88,7.19,3.05,4,223720.22,23.05,134.69,597.13,17.43,22.19,77.81,57.56,,1,2005/10/31
대한제당(주),001790,2018/12,-4.17,-1.16,-0.63,-11.2,-1.37,-0.9,-1.45,-0.56,171.14,99.21,22.71,19.26,116.22,1891.31,116.02,46.34,46.25,10.34,0.6,3.39,0.67,1.45,747,114934.08,1.12,2.42,2.09,5.76,10.05,25.09,14.55,63.42,36.31,0.01,0,1.5,5.77,2.41,4.14,69492.18,7.07,36.71,332.87,6.29,60.22,39.78,9.52,,1,1968/12/17
대한제당(주),001790,2019/12,0.56,1.13,2.51,128.54,-7.63,-0.74,3.3,8.08,159.34,89.27,24.63,17.63,113.31,1938.85,112.34,47.34,46.88,9.9,1.36,3.23,1.53,3.28,1764,115576.45,1.12,2.41,2.11,5.58,9.59,24.33,15,65.43,38.04,0.01,0,1.49,6.07,2.4,4.21,75814.83,7.62,43.15,442.24,6.82,54.06,45.94,19.95,,1,1968/12/17
대한제당(주),001790,2020/12,0.29,0.4,1.89,12.82,-0.06,-0.8,1.74,-11.08,164.67,101.38,24.3,18.84,110.2,1975.44,109.37,47.97,47.57,10.72,1.53,4.1,1.71,3.63,1967,115909.41,1.12,2.37,2.14,5.7,9.84,24.18,15.09,64.02,37.11,0.01,0,1.45,6.34,2.35,3.99,85533.11,8.57,48.77,584.98,7.67,49.73,50.27,19.95,,1,1968/12/17
대한제당(주),001790,2021/12,4.05,3.37,4.92,-20.2,-6.86,-0.21,7.24,16.24,161.25,94.07,25.47,18.9,107.08,1036.35,104.02,49.77,48.29,9.35,1.17,3.55,1.34,2.8,146,12060.26,1.14,2.38,2.24,5.83,10.87,24.6,14.84,62.62,33.57,0.01,0,1.45,6.84,2.34,3.9,68950.82,6.68,42.27,497.23,5.94,54.84,45.16,19.75,,1,1968/12/17
대한제당(주),001790,2022/12,-10.44,-4.14,3.67,48.94,-38.01,9.55,-17.95,-15.16,198.11,112.77,72.29,21.09,91.49,1074.36,109.92,42.6,52.22,7.11,1.95,2.85,2.01,4,217,10801.97,1.03,2.05,1.91,5.25,14.15,29.04,12.57,69.48,25.8,0.01,0,1.42,7.84,2.22,3.85,66781.71,6.75,65.93,807.64,6.43,40.3,59.7,30.36,,1,1968/12/17
대한제분(주),001130,2018/12,6.55,2.58,3.56,151.02,-3.82,0.51,7.45,-16.16,417.87,335.4,109.93,23.8,9.57,7640.53,75.29,31.28,91.27,18.58,11.36,3.29,4.96,5.46,20805,180552.04,0.44,0.48,0.63,6.37,11.99,95.48,3.82,57.27,30.44,0.01,0,1.14,3.28,1.43,1.84,92946.07,13.14,105.15,509.36,30.46,35.37,64.63,37.31,,1,1970/11/25
대한제분(주),001130,2019/12,4.54,-3.14,-0.23,-92.06,-2.51,2.13,-14.72,18.16,590.49,429.02,181.01,22.88,6.37,7623.1,77.07,27.54,94.01,13.72,0.86,1.47,0.4,0.43,1653,188754.14,0.46,0.49,0.65,6.7,11.6,51.52,7.09,54.51,31.46,0.01,0,1.29,3.54,1.56,2.03,43580.66,6.36,52.18,306.08,13.66,75.71,24.29,6.32,,1,1970/11/25
대한제분(주),001130,2020/12,-2.02,5.32,0.97,100.7,-5.57,-1.18,22.4,-4.8,382.14,300.86,125.49,23.63,10.95,7697.13,75.43,32.01,90.13,16.55,1.77,2.58,0.79,0.85,3317,184943.85,0.44,0.48,0.63,6.21,10.8,50.98,7.16,58.82,33.79,0.01,0,1.22,3.61,1.49,1.96,50681.51,7.02,64.31,461.57,16.22,68.15,31.85,10.91,,1,1970/11/25
대한제분(주),001130,2021/12,11.55,23.7,13.73,1352.77,-4.13,6.62,59.97,24.78,254.75,212.48,37.31,25.15,20.67,8753.93,70.71,41.4,82.87,16.84,23.03,2.39,9.95,11.55,48182,206302.47,0.43,0.5,0.69,6.31,11.01,73.92,4.94,57.81,33.16,0.01,0,0.87,4.23,1.16,1.42,156144.01,17.49,194.11,1957.58,44.79,23.15,76.85,51.43,,1,1970/11/25
대한제분(주),001130,2022/12,32.74,-0.16,2.7,-70.77,-5.7,17.81,-25.61,61.79,219.16,140.08,37.26,16.77,17.31,8990.04,81.12,30.85,85.25,14.57,5.07,2.97,2.63,3.13,14083,273838.25,0.52,0.62,0.81,5.77,11.02,40.93,8.92,63.29,33.11,0.01,0,1.01,5.91,1.44,1.91,73413.54,8.24,97.03,1303.74,15.86,51.52,48.48,31.97,,1,1970/11/25
대한해운(주),005880,2018/12,8.35,10.13,6.07,-25.78,-31.25,5.83,41.43,42.21,60.72,53.57,11.34,-10.04,257.93,502.74,302.36,15.52,27.94,10.82,4.12,3.32,1.55,5.44,1331,32236.11,0.38,1.32,0.44,23.03,8.74,12.25,29.79,15.85,41.78,0.04,0.05,1.02,0.56,2.7,3.06,132431.29,6.03,13.22,0,16.82,0,0,24.52,,1,1992/04/23
대한해운(주),005880,2019/12,-23.05,17.44,9.97,43.16,26.05,25.12,-24.33,-6.04,48.25,41.2,12.14,-10.73,282.25,552.84,344.02,10,26.16,16.39,7.67,3.55,1.95,7.21,1922,24806.51,0.25,0.94,0.29,15.56,8.61,11.38,32.08,23.46,42.38,0.03,0.08,0.71,0.47,2.02,2.32,192179.85,7.45,14.95,0,31.72,0,0,24.19,,1,1992/04/23
대한해운(주),005880,2020/12,-17.48,-19.89,-14.24,0,2.42,-16.62,-49.33,-21.98,32.96,25.55,13.3,-12.87,257.06,474.1,334.47,6.33,28.01,22.81,-8.37,4.15,-1.8,-6.68,-177,2047.1,0.22,0.8,0.23,14.89,12.42,15.79,23.12,24.51,29.38,0.03,0.09,0.76,0.34,2.57,3.11,125765.11,6.08,8.54,0,25.15,5.71,94.29,-33.29,,1,1992/04/23
대한해운(주),005880,2021/12,-4.75,7.44,61.69,0,4.76,3.72,62.46,46.64,103.39,82.39,17.67,0.31,137.25,586.67,214.55,9.57,42.15,26.46,22.66,4.98,5.03,14.25,391,1674.23,0.22,0.63,0.24,13.12,13.99,19.22,18.99,27.82,26.1,0.03,0.13,1.01,0.32,2.77,3.52,250493.06,11.28,16.23,0,52.59,0,0,43.09,,1,1992/04/23
대한해운(주),005880,2022/12,30.47,5.87,18.81,1.01,1.86,2.35,39.14,12.86,125.03,104.43,7.53,2.52,111.4,697.02,184.82,12.57,47.3,26.63,17.55,6.51,4.77,10.64,351,1946.96,0.27,0.61,0.31,13.53,11.97,21.31,17.13,26.98,30.5,0.02,0.24,1.31,0.4,2.45,2.99,250664.25,10.66,15.95,0,40.34,0,0,43.5,,1,1992/04/23
대한화섬(주),003830,2018/12,-2.87,4.39,6.32,116.78,-6.5,4.28,6.1,30.74,100.33,48.03,5.36,0.02,17.05,7507.02,110.25,5.81,85.43,7.41,41.1,1.27,7.75,9.15,39390,81069.66,0.19,0.22,0.2,6.91,8.34,12.94,28.22,52.85,43.77,0.01,0.43,1.54,2.45,3.27,6.21,60773.35,10.42,144.01,984.98,56.45,15.16,84.84,72.81,,1,1985/12/23
대한화섬(주),003830,2019/12,6.11,4.44,7.01,-49.1,-55.77,4.55,2.6,-6.29,139.63,73.15,6.02,1.62,14.24,8033.22,107.72,5.71,87.54,9.89,19.71,1.58,3.78,4.36,20048,86021.11,0.19,0.22,0.2,6.68,8.5,15.11,24.15,54.67,42.93,0.01,15.13,1.79,3.73,3.33,6.64,31213.07,5.12,169.22,40181.6,27.32,29.85,70.15,72.15,,1,1985/12/23
대한화섬(주),003830,2020/12,-23.94,18.53,13.84,-28.05,-0.6,15.18,73.94,-47.58,408.95,350.28,270.66,6.33,18.96,9144.68,109,8.37,84.07,10.79,18.65,1.14,2.43,2.84,14424,65431.67,0.13,0.15,0.14,6.89,6.85,15.18,24.04,52.99,53.29,0.01,0,1.29,4.64,1.82,2.48,29280.93,4.05,162.12,49108.48,33.7,32.18,67.82,55.34,,1,1985/12/23
대한화섬(주),003830,2021/12,35.05,25.68,22.21,50.44,7.95,25.03,32.87,80.63,294.72,237.23,162.62,5.85,22.34,11175.43,111.51,8.85,81.74,9.43,20.77,0.91,2.99,3.61,21701,88363.61,0.14,0.17,0.16,9.64,8.3,15.58,23.42,37.87,43.96,0.02,0.42,1.28,6.05,1.67,2.01,36947.3,4.07,191.31,88896.82,31.49,28.95,71.05,65.98,,1,1985/12/23
대한화섬(주),003830,2022/12,28.56,-7.83,-3.78,37.18,-12.75,-9.8,12.53,21.22,193.51,152.85,112.56,5.22,17.2,10752.78,104.53,10.81,85.33,9.66,22.17,1.35,3.83,4.59,29768,113602.57,0.17,0.21,0.19,8.7,8.75,15.79,23.12,41.94,41.71,0.02,0.6,1.23,8,1.77,2.22,30640.77,3.66,176.38,130120.46,20.31,34.78,65.22,109.13,,1,1985/12/23
덕양산업(주),024900,2018/12,28.17,35.25,-2.46,-76.46,-1.85,-2.92,73.55,21.71,89.77,88.64,18.84,-7.3,665.95,359.86,275.34,64.05,13.06,1.6,0.02,2.14,0.07,0.45,8,35974.94,3,19.74,7.15,355.97,7.67,5.26,69.4,1.03,47.58,0,0,2.31,13.33,5.17,5.25,76095.27,16.96,87.46,438.69,6.5,82.22,17.78,0.35,,1,1997/06/23
덕양산업(주),024900,2019/12,7.27,-8.2,-16.96,0,9.49,-3.74,-10.71,1.55,76.92,75.82,6.97,-18.69,746.7,298.84,319.17,62.3,11.81,1.58,-1.04,1.47,-3.04,-24.36,-404,38589.49,2.92,23.43,7.94,345.12,6.88,4.98,73.32,1.06,53.03,0,0,2.1,13.78,4.62,4.68,60251.93,14.62,66.06,315.1,4.79,105,-5,-21.68,,1,1997/06/23
덕양산업(주),024900,2020/12,-3.23,1.37,-11.65,0,9.27,-2.79,3.89,49.61,79.59,77.95,12.32,-16.38,871.5,264.02,351.17,63.85,10.29,1.37,-0.47,1.5,-1.39,-12.59,-178,37343.86,2.93,26.54,7.94,265.57,6.44,5.12,71.25,1.37,56.7,0,0,2.04,12.2,4.65,4.73,67552.9,16.17,66.47,256.74,5.55,91.06,8.94,-8.54,,1,1997/06/23
덕양산업(주),024900,2021/12,6.5,4.6,14.72,0,-5.71,-7.94,11.7,75.08,88,85.16,13.69,-9.3,785.86,302.88,281.82,68.19,11.29,2.33,0.11,3.08,0.32,2.99,43,39771.12,3.03,28.06,8.93,171.54,6.65,5.45,66.98,2.13,54.86,0,0.01,2.09,12.8,4.59,4.71,85966.74,19.68,89.94,353.96,6.64,79.4,20.6,1.61,,1,1997/06/23
덕양산업(주),024900,2022/12,17.66,5.07,53.09,833.75,10.41,2.67,6.18,-26.2,87.14,85.18,7.3,-10.17,507.97,463.67,189,68.91,16.45,3.12,0.85,6.82,2.88,20.66,398,46795.85,3.4,24.42,10.82,182.46,7.06,6,60.81,2,51.69,0,0.01,2.32,14.75,4.96,5.1,104861.49,22.85,98.23,455.07,6.88,70.04,29.96,12.3,,1,1997/06/23
동국제강(주),001230,2018/12,-1.08,-7.25,-16.32,0,-8.22,-13.25,8.91,15.58,62.66,37.41,9.76,-18.94,139.47,407.06,163.35,31.79,41.76,7.4,-8.29,2.02,-7.45,-16.9,-4716,56215.99,0.9,2.04,1.27,7.82,7.44,6.82,53.54,46.68,49.07,0.02,0.12,1.18,1.66,3.06,5.04,56290.12,0.98,1.83,4.47,1.05,402.93,-302.93,-790.41,,1,1988/05/09
동국제강(주),001230,2019/12,-5.77,-7.13,-6.07,0,-5.82,-2.79,-16.43,-13.03,60.11,34.9,11.92,-18.98,136.76,382.37,169.04,28.6,42.24,8.21,-2.57,2.54,-2.35,-5.59,-1375,52973.53,0.91,2.17,1.31,7.35,8,6.17,59.13,49.66,45.63,0.03,0.11,1.15,1.69,3.02,5.12,399059.26,7.48,13.82,34.72,7.89,58.41,41.59,-32.58,,1,1988/05/09
동국제강(주),001230,2020/12,-8.74,-1.59,4.88,0,0.48,0.94,-7.91,-13.44,55.75,33.77,6.02,-21.24,122.16,401.03,162.7,26.76,45.01,10.7,0.41,4.76,0.36,0.83,206,48344.58,0.87,2,1.21,7.73,8.84,6.63,55.06,47.22,41.27,0.03,0.1,1.16,1.58,3.15,5.31,607752.28,11.58,21.12,59.33,13.17,45.03,54.97,3.14,,1,1988/05/09
동국제강(주),001230,2021/12,48.73,13.4,15.35,1476.69,1.65,-5.34,64.66,97.77,81.89,43.12,11.7,-8.59,118.39,462.59,133.52,38.86,45.79,15.69,4.39,14.08,5.38,11.84,3222,71900.97,1.23,2.7,1.83,8.32,10.14,9.48,38.5,43.87,35.99,0.02,0.11,1.51,2.33,3.69,6.63,974060.53,16.36,33.31,98.59,14.2,31.83,68.17,30.93,,1,1988/05/09
동국제강(주),001230,2022/12,13.14,-3.96,6.4,-48.96,1.35,-5.98,-0.78,-20.73,90.93,56.53,22.47,-4.01,97.14,492.19,117.99,40.15,50.73,12.67,1.98,11.04,2.64,5.47,1666,81348.3,1.33,2.76,2.2,7.91,9.62,12.78,28.56,46.17,37.95,0.02,0.21,1.56,2.6,3.37,5.87,811225.58,14.19,27.71,90.46,10.45,40.13,59.87,18.96,,1,1988/05/09
동부건설(주),005960,2018/12,31.59,13.61,18.76,-23.85,-2.54,11.39,15.22,-42.49,170.77,170.55,32.53,24.39,91.43,344.29,78.77,58.85,52.24,7.75,8.77,5.44,11.3,22.08,3502,39937.89,1.29,2.52,3.1,1201.17,18.56,7.67,47.61,0.3,19.67,0,0,1.41,37.07,2.2,2.21,155615.22,22.39,693.99,555768.64,18.48,55.15,44.85,47.45,,1,1978/10/30
동부건설(주),005960,2019/12,30.37,14.55,17.56,-14.83,36.6,14.05,14.91,195.65,163.85,163.32,60.66,23,86.54,387.17,76.42,59.03,53.61,8.98,5.73,8.49,8.43,15.92,2959,52033.77,1.47,2.78,3.59,1084.06,31.6,9.9,36.87,0.34,11.55,0,0,1.56,41.39,2.5,2.5,176065.65,22.11,574.82,25044.9,16.04,53.45,46.55,35.72,,1,1978/10/30
동부건설(주),005960,2020/12,-0.7,-2.36,10.38,-19.88,103.07,37.5,-30.02,-99.97,152.67,152.67,21.64,14.6,65.01,411,95.19,42.31,60.6,10.12,4.62,8.82,6.4,11.22,2239,49348.93,1.39,2.43,2.81,1440.13,44.09,11.14,32.77,0.25,8.28,0,0,1.68,23.49,2.73,2.73,152816.16,19.66,245.68,25770.01,14.02,60.89,39.11,32.97,,1,1978/10/30
동부건설(주),005960,2021/12,-6.83,29.93,15.25,76.32,-6.52,10.19,56.84,0,166.14,166.14,34.19,20.33,86.03,472.91,91.01,51.07,53.76,12.05,8.74,8.25,9.94,17.52,3871,44262.17,1.14,2,2.15,4770321.5,34.23,9.48,38.51,0,10.66,0,0,1.48,16.88,2.4,2.4,204795.01,20.27,352.2,7778.01,20.16,46.7,53.3,43.38,,1,1978/10/30
동부건설(주),005960,2022/12,27.99,24.36,4.66,-48.1,-29.92,-1.36,48.99,0,149.58,131.93,11.27,20.28,121.04,491.35,85.78,61.19,45.24,7.76,3.55,3.59,4.07,8.3,1996,56234.97,1.15,2.34,2.65,28.66,22.58,8.77,41.63,12.74,16.16,0,0.02,1.23,26.29,2.02,2.18,180390.64,14.36,442.71,9819.85,13.87,64.13,35.87,25.56,,1,1978/10/30
동성제약(주),002210,2018/12,11.56,12.89,-10.56,0,0.31,5.52,17.81,6.29,186.23,149.41,4.69,29,143.89,232.2,91.17,62.62,41,38.29,-6.25,-1.35,-4.35,-9.44,-258,3712.66,0.7,1.51,1.8,5.46,2.5,8.49,42.97,66.9,146.27,0.01,0,0.75,2.67,1.13,1.43,13437.89,9.59,38.94,732.42,14.62,122.63,-22.63,-42.75,,1,1990/01/19
동성제약(주),002210,2019/12,-5.85,-6.04,21.94,0,-1.19,-0.14,-9.56,34.12,195.8,138.38,10.55,29.49,87.92,268.88,74.66,60.27,53.21,38.22,-9.69,-5.5,-6.17,-13.14,-364,3319.3,0.64,1.36,1.65,4.26,2.6,8.58,42.53,85.71,140.52,0.01,0,0.68,2.52,1.04,1.37,11066.8,8.4,32.53,893.02,12.79,148.03,-48.03,-75.77,,1,1990/01/19
동성제약(주),002210,2020/12,1.46,-4.56,-21.61,0,9.22,3.59,-9.94,-12.89,149.49,107.09,30,18.83,128.79,210.52,98.66,56.88,43.71,38.89,-16.04,-2.83,-10.94,-22.52,-600,3367.76,0.68,1.4,1.65,4.03,3.06,8.91,40.96,90.55,119.2,0.01,0,0.73,2.46,1.16,1.64,8390.93,6.67,22.63,747.2,9.56,193.95,-93.95,-167.79,,1,1990/01/19
동성제약(주),002210,2021/12,-3.86,-16.81,-15.48,0,0.22,0.71,-30.1,-23.48,132.98,91.69,8.35,11.85,125.2,177.93,117.56,47.8,44.41,39.74,-5.11,-4.54,-3.75,-8.51,-185,3233.89,0.73,1.67,1.55,4.72,3.12,10.18,35.86,77.41,117.08,0.01,0,0.82,2.26,1.39,1.97,14943.81,14.29,40.18,1311.62,17.7,110.18,-10.18,-28.86,,1,1990/01/19
동성제약(주),002210,2022/12,10.57,2.98,-7.82,0,17.51,-2.35,8.81,-3.77,114.33,82.94,8.61,6.33,151.59,164.01,124.54,50.5,39.75,45.06,-2.27,-2.87,-2,-4.75,-92,3575.66,0.88,2.09,1.73,6.13,3.12,11.88,30.72,59.55,117.14,0.01,0,0.98,2.3,1.79,2.53,19470.4,18.08,44.41,1743.58,20.86,92.14,7.86,-10.9,,1,1990/01/19
동아쏘시오홀딩스(주),000640,2018/12,-14.03,-11.47,-13.55,0,-4.42,-4.03,-58.42,0,41.39,41.39,36.93,-9.1,44.69,1792.66,135.39,6.43,69.11,0,-110.99,2.96,-9.31,-13.3,-12851,11578.33,0.08,0.12,0.09,0,10.8,0,0,0,33.79,0.03,0.09,0.31,1.69,0.82,0.82,-46295.77,-5.82,-116.14,-3262.41,-65.14,0,0,0,,1,1970/02/10
동아쏘시오홀딩스(주),000640,2019/12,-4.78,5.06,1.54,0,0.91,3.41,29.05,0,35.81,35.81,12.94,-14.15,49.7,1820.34,137.89,7.89,66.8,0,20.65,3.06,1.71,2.52,2277,11024.9,0.08,0.12,0.09,0,21.02,0,0,0,17.36,0.06,0.05,0.32,1.64,1.16,1.16,52035.66,6.22,131.44,2133.19,76.89,40.8,59.2,26.86,,1,1970/02/10
동아쏘시오홀딩스(주),000640,2020/12,-19.47,9.25,10.66,421.46,-9.68,7.48,29.87,0,65.58,65.58,23.01,-4.92,47.79,2008.82,133.92,9.38,67.66,0,133.74,2.13,8.33,12.38,11997,8877.88,0.06,0.09,0.07,0,40.59,0,0,0,8.99,0.11,0.02,0.23,1.38,0.72,0.72,102354.44,11.2,281.65,0,187.82,17.1,82.9,71.2,,1,1970/02/10
동아쏘시오홀딩스(주),000640,2021/12,6.14,7.88,5.22,-71.34,-2.37,10,-12.6,0,38.76,38.76,13.5,-12.01,51.53,2049.28,140.01,7.6,66,0,36.12,3.37,2.2,3.29,3386,9112.36,0.06,0.09,0.07,0,23.57,0,0,0,15.49,0.06,0.04,0.24,1.56,0.72,0.72,42565.6,4.32,119.85,0,73.59,26.18,73.82,49.08,,1,1970/02/10
동아쏘시오홀딩스(주),000640,2022/12,4.17,-1.93,0.18,-57.45,-3.23,1.22,-40.27,0,19.97,19.97,10.95,-18.56,48.34,2052.86,141.47,4.63,67.41,0,14.75,3.73,0.91,1.37,1422,9490.02,0.06,0.09,0.07,0,22.81,0,0,0,16,0.06,0.04,0.22,1.67,1.01,1.01,32624.9,3.38,92.02,0,54.15,40.66,59.34,27.24,,1,1970/02/10
동아에스티(주),170900,2018/12,2.25,6.51,1.33,0,-2.88,9.19,3.35,4.61,158.44,120.12,80.97,16.4,62.7,1395.31,90.34,44.47,61.46,51.68,3.1,4.74,1.89,3,2081,67178.52,0.61,0.97,1.11,5.63,6.25,19.07,19.14,64.88,58.42,0.01,0,0.85,1.71,1.35,1.78,163812.25,17.09,51.13,651.52,28.88,70.77,29.23,10.72,,1,2013/04/08
동아에스티(주),170900,2019/12,7.93,5.62,10.27,269.98,-2.06,5.11,6.26,11.14,209.71,156.66,103.87,23.41,55.84,1538.6,86.12,44.74,64.17,50.95,10.61,6.39,6.59,10.49,7699,72508.16,0.62,0.99,1.12,5.63,6.93,18.31,19.94,64.88,52.7,0.01,0,0.9,1.9,1.39,1.85,231323.2,22.85,74.18,1132.45,37.78,54.56,45.44,28.09,,1,2013/04/08
동아에스티(주),170900,2020/12,-4.19,-2.71,-0.49,-57.44,9.69,-6.52,2,-8.74,312.92,242.1,100.3,31.92,52.36,1531.11,80.9,46.91,65.63,48.45,4.71,3.82,2.77,4.27,3277,69467.77,0.59,0.91,1.08,5.35,6.89,16.88,21.63,68.18,52.98,0.01,0,0.92,1.75,1.28,1.69,181130.45,18.39,57.78,1046.54,30.88,69.72,30.28,15.27,,1,2013/04/08
동아에스티(주),170900,2021/12,0.6,13.24,2.07,-56.72,17.05,13.23,13.24,-2.57,191.27,154.03,69.47,22.38,69.03,1562.33,89.75,46.91,59.16,49.59,2.03,1.59,1.14,1.83,1418,69887.84,0.56,0.9,1.06,5.72,7.02,17.71,20.62,63.84,51.97,0.01,0,0.84,1.55,1.2,1.52,186276.4,16.7,54.04,732,31.57,80.9,19.1,6.43,,1,2013/04/08
동아에스티(주),170900,2022/12,7.75,1.78,1.84,-24.64,5.6,15.32,-13.54,-4.64,253.49,199.05,122.54,24.13,68.93,1591.09,101.62,39.85,59.2,50.86,1.42,2.98,0.8,1.35,1069,75278.14,0.57,0.95,1,6.39,7.35,18.36,19.88,57.12,49.69,0.01,0,0.89,1.51,1.3,1.64,200581.16,17.67,58.99,796.06,31.55,80.52,19.48,4.5,,1,2013/04/08
동아타이어공업(주),282690,2018/12,0,0,0,0,0,0,0,0,298.1,192.15,57.94,13.55,8.5,4953.71,86.37,20.4,92.17,12.72,10.03,5.24,4.38,4.76,1178,11746.42,0.44,0.47,0.55,6.03,5.23,14.53,25.11,60.53,69.74,0.01,0,1.6,3.29,2.14,3.32,50836.69,13.78,104.07,430.15,31.51,60.26,39.74,31.83,,1,2017/11/29
동아타이어공업(주),282690,2019/12,-3.3,4.62,4.93,52.71,-19.38,1.61,16.39,-29.08,305.71,239.5,85.22,15.27,8.18,5197.95,83.63,22.69,92.44,16.1,15.84,7.09,6.54,7.09,1799,11359.08,0.41,0.45,0.53,6.82,5.63,16.32,22.36,53.49,64.85,0.01,0,1.44,3.52,1.92,2.66,59104.9,15.31,152.63,1550.01,37.89,51.13,48.87,41.81,,1,2017/11/29
동아타이어공업(주),282690,2020/12,-8.05,2.96,3.26,-45.35,-4.32,4.86,-3.53,13.21,307.41,229.27,81.67,14.34,7.86,5367.62,84.93,21.26,92.72,16.57,9.41,5.34,3.45,3.72,983,10444.73,0.37,0.4,0.47,7.09,5.38,15.85,23.03,51.47,67.84,0.01,0,1.26,3.71,1.67,2.18,45052.49,11.33,120.21,1435.91,31.41,61.23,38.77,29.97,,1,2017/11/29
동아타이어공업(주),282690,2021/12,24.49,2.88,0.48,23.61,-11.96,-0.44,15.18,36.72,258.17,180.28,82.24,14.58,10.43,5393.35,84.15,23.8,90.56,12.23,9.35,4.76,4.14,4.52,1216,13003.13,0.44,0.48,0.57,7.02,5.63,16.44,22.2,51.96,64.77,0.01,0,1.45,5.02,1.96,2.73,49669.23,12.15,150.35,1888.21,27.81,59.47,40.53,33.61,,1,2017/11/29
동아타이어공업(주),282690,2022/12,12.84,11.28,1.91,38.17,-19.42,9.54,16.85,-17.73,171.97,135.44,52.02,10.46,20.59,5496.15,90.45,24.99,82.93,14.03,11.45,6.08,5.34,6.17,1680,14673.03,0.47,0.54,0.62,7.53,5.55,18.61,19.62,48.48,65.8,0.01,0,1.28,6.7,1.91,2.56,57181.8,12.57,215.54,2311.63,28.38,51.34,48.66,40.34,,1,2017/11/29
동양철관(주),008970,2018/12,11.61,8.53,44.7,0,-7.62,-4.89,31.02,-5.27,99.28,82.16,25.28,-0.33,89.1,138.3,103.8,45.11,52.88,3.7,-5.72,-3.29,-4.99,-10.73,-83,1467.81,0.87,1.88,1.49,10.5,4.41,7.87,46.4,34.77,82.78,0.01,0.14,0.94,1.84,2.11,2.64,9727.77,6.26,14.4,32.41,7.45,95.63,4.37,-76.68,,1,1977/03/05
동양철관(주),008970,2019/12,-1.06,-1.63,0.41,0,-1.59,-1.8,-1.42,105.27,106.46,68.23,1,2.74,85.25,138.86,101.51,45.2,53.98,10.36,0.78,1.6,0.65,1.22,8,1085.81,0.84,1.57,1.53,6.99,4.21,8.33,43.79,52.19,86.62,0.01,0.35,0.94,1.91,1.85,2.52,12439.54,8.13,19.31,45.33,9.63,82.55,17.45,8.06,,1,1977/03/05
동양철관(주),008970,2020/12,14.44,-7.15,7.84,495.04,-2.64,-1.67,-13.79,31.69,120.2,54.27,10.85,7.05,59.51,149.75,92.57,41.97,62.69,16.29,4.04,4.78,4.05,6.96,50,1242.62,1,1.72,1.78,5.14,5.89,12.17,29.98,71.04,61.93,0.01,0,1.21,2.24,2.3,4.15,24098.11,16.97,41.08,107.02,16.31,45.1,54.9,24.76,,1,1977/03/05
동양철관(주),008970,2021/12,-2.38,19.31,-5.51,0,-3.21,-2.47,49.42,35.93,111.26,55.74,0.57,5.32,101.39,141.5,95.54,52.56,49.65,5.41,-3.44,-2.57,-3.19,-5.74,-42,1213.09,0.93,1.67,1.77,3.74,5.37,9.91,36.82,97.58,67.94,0.01,0,1.04,2.25,1.94,4.03,12544.71,7.4,20.06,46.65,8.7,82.42,17.58,-39.6,,1,1977/03/05
