회사명,거래소코드,회계년도,매출액증가율(IFRS),총자본증가율(IFRS),자기자본증가율(IFRS),순이익증가율(IFRS),유형자산증가율(IFRS),비유동자산증가율(IFRS),유동자산증가율(IFRS),재고자산증가율(IFRS),유동비율(IFRS),당좌비율(IFRS),현금비율(IFRS),순운전자본비율(IFRS),부채비율(IFRS),자기자본배율(IFRS),비유동비율(IFRS),유동자산구성비율(IFRS),자기자본구성비율(IFRS),매출액총이익률(IFRS),매출액순이익률(IFRS),총자본사업이익률(IFRS),총자본순이익률(IFRS),자기자본순이익률(IFRS),1주당순이익(IFRS)(원),1주당매출액(IFRS)(원),총자본회전률(IFRS),자기자본회전률(IFRS),비유동자산회전률(IFRS),재고자산회전률(IFRS),매출채권회전률(IFRS),매입채무회전률(IFRS),매입채무회전기간(IFRS),재고자산회전기간(IFRS),매출채권회전기간(IFRS),1회전기간(IFRS),운전자본회전률(IFRS),순운전자본회전률(IFRS),유형자산회전율(IFRS),유동자산회전률(IFRS),당좌자산회전률(IFRS),부가가치(IFRS)(백만원),총자본투자효율(IFRS),설비투자효율(IFRS),기계투자효율(IFRS),부가가치율(IFRS),노동소득분배율(IFRS),자본분배율(IFRS),이윤분배율(IFRS),상장폐지일,소속코드,상장일
(주)엑셈,205100,2019/12,9.6,10,10.56,-29.19,43.43,10.54,9.76,0,753.29,752.91,453.65,59.97,11.18,1894.12,34.3,69.15,89.94,57.88,16.62,9.97,6.05,6.74,125,731.54,0.36,0.41,1.18,1992.97,5.63,114.53,3.19,0.18,64.84,0.02,0,0.46,2.68,0.53,0.53,17480.39,24.5,225.76,3785.15,70.52,70.6,29.4,23.57,,5,2014/11/07
(주)엑셈,205100,2020/12,16.97,10.45,11.92,85.49,108.41,59.43,-11.41,0,661.53,661.53,467.23,47.08,9.72,2119.84,48.86,55.47,91.14,60.08,26.36,12.19,10.18,11.24,231,855.7,0.39,0.43,1.02,2331.23,7.09,108.17,3.37,0.16,51.46,0.02,0,0.55,1.73,0.62,0.62,22450.03,28.49,101.85,5706.7,77.43,59.1,40.9,34.05,,5,2014/11/07
(주)엑셈,205100,2021/12,26.33,20.57,14.14,32.42,37.62,21.24,20.02,0,415.63,415.63,251.87,41.93,15.9,2333.41,51.91,55.22,86.28,56.41,27.63,13.37,11.65,13.16,303,1081.04,0.42,0.48,0.94,0,9.04,27.08,13.48,0,40.37,0.04,0,0.63,1.36,0.76,0.76,28110.25,29.58,127.29,8649.79,76.75,56.08,43.92,36,,5,2014/11/07
(주)엑셈,205100,2022/12,15.83,5.77,9.07,-26.92,86.8,61.46,-39.4,0,303.17,303.17,157.67,21.2,12.41,2457.5,76.84,31.64,88.96,50.79,17.43,10.94,7.57,8.63,211,1166.14,0.43,0.5,0.76,0,8.36,31.59,11.55,0,43.68,0.03,0,0.79,0.95,1.01,1.01,25041.39,24.92,43.2,2663.03,59.02,69.29,30.71,29.54,,5,2014/11/07
(주)엑스게이트,356680,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2023/03/16
(주)엑스게이트,356680,2020/12,0,0,0,0,0,0,0,0,288.76,235.86,87.26,49.73,59.8,637.95,38.24,76.07,62.58,58.39,11.12,13.02,12.35,19.73,629,5660.19,1.11,1.77,4.64,7.97,2.92,32.83,11.12,45.81,124.99,0.01,0,1.08,8.5,1.46,1.79,10624.77,49.89,384.13,0,44.93,70.32,29.68,24.75,,5,2023/03/16
(주)엑스게이트,356680,2021/12,30.68,48.7,28.9,24.86,4.47,-1.66,64.54,194.94,218.43,146.69,63.5,45.64,84.35,822.32,29.18,84.17,54.25,60.26,10.62,14.31,12.4,21.53,0,7396.83,1.17,2.03,6.11,5.27,3.72,13.15,27.75,69.22,98.11,0.01,0,1.02,10.86,1.44,1.99,13601.64,42.95,482.75,0,44.01,67.33,32.67,24.14,,5,2023/03/16
(주)엑스게이트,356680,2022/12,23.93,9.6,31.41,39.47,41.34,10.39,9.45,-1.49,278.49,196.17,79.16,53.88,53.76,1080.59,24.51,84.06,65.04,62.94,11.96,16.91,13.8,23.04,219,9167.13,1.15,1.93,7.26,4.41,3.8,11.07,32.96,82.81,96.01,0.01,0,0.98,10.92,1.37,1.99,15216.55,43.84,474.24,0,39.73,58.47,41.53,30.09,,5,2023/03/16
(주)엑시콘,092870,2018/12,-14.99,18.12,7.41,-46.45,-7.17,1.32,41.46,8.51,461.96,339.47,94.35,39.27,33.61,1818.69,66.65,50.11,74.85,31.19,7.23,3.78,4.1,5.24,469,6358.29,0.57,0.72,1.06,4.1,16.05,21.55,16.94,89.04,22.74,0.01,0,0.98,2.29,1.22,1.74,14682.1,13.6,67.32,1331.61,25.99,54.42,45.58,27.82,,5,2015/10/22
(주)엑시콘,092870,2019/12,-32.32,-3.73,-7.26,0,5.79,2.87,-10.29,-26.31,180.97,141.55,21.87,20.89,38.7,1686.63,73.93,46.7,72.1,31.43,-14.21,-4.15,-5.13,-6.98,-622,4303.11,0.36,0.49,0.7,3.07,8.04,18.06,20.21,118.92,45.37,0.01,0,0.54,1.56,0.75,0.98,3548.29,3.41,16.54,688.56,9.28,255.98,-155.98,-153.07,,5,2015/10/22
(주)엑시콘,092870,2020/12,76.37,11.7,29.05,0,4.63,18.58,3.85,-27.99,267.3,226.94,93.48,27.17,20.05,1863.91,67.93,43.42,83.3,32.68,15.59,8.11,9.56,12.25,1094,6617.54,0.61,0.79,1.11,7.42,10.66,18.12,20.14,49.21,34.24,0.02,0,0.93,2.62,1.36,1.67,20038.66,17.26,95.67,8350.97,29.72,44.2,55.8,52.45,,5,2015/10/22
(주)엑시콘,092870,2021/12,-1.83,17.42,19.3,88.8,90.57,34.68,-5.08,70.37,290.29,211.6,63.12,23.01,18.16,2202.04,76.69,35.1,84.63,35.22,29.98,5.31,15.73,18.72,1929,6164.3,0.52,0.62,0.86,6.43,6.75,12.58,29.01,56.73,54.04,0.01,1.65,0.99,1.73,1.35,1.7,34597.09,25.39,69.9,66370.77,52.27,30.01,69.99,57.35,,5,2015/10/22
(주)엑시콘,092870,2022/12,37.73,9.52,7.88,-48.45,-6.5,-10.1,45.82,166.43,350.19,176.76,24.21,33.38,19.96,2293.99,63.91,46.73,83.36,32.75,11.22,7.46,7.16,8.53,1009,8490.03,0.64,0.76,1.09,3.84,6.64,11.08,32.93,95.11,54.93,0.01,0,1.18,1.88,1.55,2.6,24482.35,16.4,54.24,412508.02,26.86,53.1,46.9,41.78,,5,2015/10/22
(주)엔바이오니아,317870,2018/12,7.65,1.49,-4.28,-61.49,-0.77,-15.08,40.28,2.14,140.46,105.81,79.89,11.92,217.7,209.19,186.23,41.38,31.48,47.11,7.58,11.89,3.62,11.16,125,16607.32,0.48,1.47,0.74,4.69,8.81,54.33,6.72,77.8,41.42,0.01,0,0.8,0.9,1.34,1.87,4002.69,22.2,42.46,119.01,46.84,50.32,49.68,16.18,,5,2019/10/24
(주)엔바이오니아,317870,2019/12,13.76,67.2,279.84,52.53,11.16,15.99,139.74,24.52,380.25,331.53,176.51,43.73,39.85,579.34,56.87,59.34,71.51,43.35,10.16,5.7,4.1,7.25,159,1791.74,0.4,0.71,0.85,4.7,12.57,48.42,7.54,77.58,29.03,0.01,0,0.55,0.98,0.77,0.92,4882.92,16.2,53.06,157.54,50.23,56.69,43.31,20.23,,5,2019/10/24
(주)엔바이오니아,317870,2020/12,-15.74,-3.02,-6.98,0,14.11,5.53,-8.88,-14.53,364.5,320.7,191.89,40.46,45.81,528.73,64.52,55.75,68.58,28.02,-23.79,-2.99,-6.56,-9.37,-260,1095.64,0.28,0.39,0.65,3.85,10.85,47.24,7.73,94.71,33.63,0.01,0,0.38,0.73,0.48,0.55,3196.64,10.94,28.01,80.43,39.03,92.82,7.18,-60.97,,5,2019/10/24
(주)엔바이오니아,317870,2021/12,-6.65,24.14,-10.14,0,13.36,58.42,-3.07,-13.16,185.35,165.39,72.85,20.05,101.43,468.98,113.74,43.53,49.65,24.82,-31.67,-2.45,-7.39,-12.72,-316,998.44,0.23,0.4,0.46,4.18,9.56,60.78,6.01,87.36,38.17,0.01,0,0.34,0.6,0.48,0.54,2516.09,6.93,22.48,62.34,32.91,124.64,-24.64,-96.22,,5,2019/10/24
(주)엔바이오니아,317870,2022/12,14.96,0.05,11.03,0,-2.63,-2.96,3.96,22.96,140.15,122.3,72.77,12.96,81.52,507.99,99.41,45.23,55.09,27.96,-5.06,-2.81,-1.23,-2.34,-57,1116.67,0.24,0.46,0.44,4.64,9.95,56.87,6.42,78.75,36.7,0.01,0,0.34,0.66,0.55,0.62,5311.22,14.63,49.84,146.71,60.43,74.28,25.72,-8.38,,5,2019/10/24
(주)엔비티,236810,2018/12,0,0,0,0,0,0,0,0,28.58,28.49,9.75,-101.41,0,0,0,40.59,0,0,-3.02,8.99,-4.09,0,-4008,83631.62,1.36,0,2.28,1057.59,8.85,0,0,0.35,41.24,0.02,0,0.74,72.77,3.34,3.35,7338.27,32.1,1722.35,4102.62,23.67,75.86,24.14,-12.75,,5,2021/01/21
(주)엔비티,236810,2019/12,45.32,19.17,0,0,302.24,-2.44,50.8,-52.95,39.89,39.85,21.05,-77.4,0,0,0,51.36,0,0,1.65,10.26,2.97,0,3187,121534.94,1.8,0,3.36,2090.36,11.57,0,0,0.17,31.55,0.03,0,0.99,42.11,3.87,3.88,10212.74,37.49,595.91,15035.32,22.67,57.83,42.17,7.28,,5,2021/01/21
(주)엔비티,236810,2020/12,-1.97,10.57,0,183.7,-38.45,5.16,15.69,431.35,153.43,152.73,70.61,18.71,57.07,2571.16,72.66,53.74,63.67,0,4.78,-3.69,7.36,0,345,119138.03,1.54,0,3.25,1014.43,9.89,0,0,0.36,36.92,0.03,0,1.17,31.91,2.93,2.94,9505.6,31.56,901.08,1118305.79,21.52,54.23,45.77,22.2,,5,2021/01/21
(주)엔비티,236810,2021/12,80.24,153.32,115.17,-14.29,2861.42,214.92,100.28,-38,252.55,252.2,117.09,25.66,84.91,4861.28,106.35,42.49,54.08,0,2.27,5.79,3.4,5.98,215,9434.23,1.5,2.63,2.75,1341.06,13.88,0,0,0.27,26.3,0.04,0,2.21,4.93,3.28,3.28,8822.75,11.56,30.39,3529101.62,11.08,62.66,37.34,20.5,,5,2021/01/21
(주)엔비티,236810,2022/12,28.78,7.13,-9.27,0,-80.93,20.06,-10.37,-74.1,167.72,167.65,84.41,14.35,118.34,2205.26,140.73,35.55,45.8,0,-0.33,3.93,-0.43,-0.86,-20,6039.3,1.3,2.61,2.12,3584.12,13.35,0,0,0.1,27.34,0.04,0,2.24,5.51,3.34,3.34,6853.9,8.39,115.03,1435.64,6.69,85.48,14.52,-4.93,,5,2021/01/21
(주)엔시스,333620,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2021/04/01
(주)엔시스,333620,2019/12,0,0,0,0,0,0,0,0,99.78,83.03,0.76,-0.17,356.53,9326.51,109.65,75.98,21.9,20.3,6,17.58,8.98,41,3824,3188367.34,1.5,6.84,6.24,11.74,5.31,13.18,27.69,31.08,68.74,0.01,0.26,0.98,8.21,1.97,2.37,7793.56,36.61,200.71,2273.11,24.44,60.89,39.11,24.53,,5,2021/04/01
(주)엔시스,333620,2020/12,14.13,30.73,219.06,86.86,-4.89,19.65,34.24,-34.99,172.5,158.48,10.38,32.79,87.06,1706.27,41.12,78.02,53.46,32.67,9.82,30.2,14.55,36.56,446,3638731.87,1.48,3.72,6.48,16.25,4.87,16.05,22.74,22.47,74.91,0.01,0.2,1.09,9.61,1.92,2.18,12134.31,43.6,328.56,5792.59,33.35,55.5,44.5,29.44,,5,2021/04/01
(주)엔시스,333620,2021/12,17.32,150.79,267.83,35.15,230.5,155.21,149.55,312.79,398.39,344.83,74.37,58.14,27.54,5184.46,28.53,77.63,78.41,29.84,11.31,16.35,9.89,13.87,477,4895.5,0.87,1.23,3.93,9.43,4.18,14.08,25.92,38.69,87.24,0.01,0,0.84,5.37,1.12,1.28,13521.93,19.37,381.73,15024.2,31.68,54.4,45.6,35.71,,5,2021/04/01
(주)엔시스,333620,2022/12,-1.71,19.91,1.97,-26.77,41.19,155.31,-19.11,41.98,268.37,205.04,40.05,32.86,49.98,5286.53,71.43,52.37,66.68,23.94,8.43,6,4.61,6.4,337,3974.89,0.55,0.76,1.51,4.76,4.5,10.33,35.34,76.67,81.19,0.01,0,0.66,2.85,0.86,1.04,12212.81,14.59,70.87,15679.16,29.11,68.86,31.14,28.95,,5,2021/04/01
(주)엔에스엔,031860,2018/12,96.42,0.17,-4.83,0,-4.47,6.23,-22.28,-24.24,48.84,36.03,7.78,-17.27,60.63,213.18,134.15,16.49,62.25,16.99,-17.84,1.28,-5.09,-7.96,-89,495.94,0.29,0.45,0.35,5.68,6.05,84.25,4.33,64.28,60.37,0.01,0,0.56,1.24,1.51,2.06,5.5,0.02,0.07,74.99,0.05,11263.34,-11163.34,-33374.09,,5,1997/01/07
(주)엔에스엔,031860,2019/12,-11.64,99.53,29.46,0,-2.48,-16.16,685.55,-13.5,109.51,106.35,16.44,5.64,147.58,244.01,86.87,64.91,40.39,6.96,-57.97,-2.23,-9.74,-20.43,-221,381.1,0.17,0.35,0.33,6.24,4.14,72.12,5.06,58.48,88.24,0.01,0,0.17,1.14,0.34,0.37,-2376.61,-3.3,-30.15,-43873.12,-26.17,0,0,0,,5,1997/01/07
(주)엔에스엔,031860,2020/12,22.57,-3.2,106.27,0,-2.17,72.08,-43.9,-34.19,278.14,268.72,169.35,24.1,16.18,229.92,72.47,37.62,86.07,7.24,-101.11,-2.97,-15.89,-25.28,-224,271.22,0.16,0.25,0.32,9.95,7.41,101.51,3.6,36.69,49.26,0.01,0,0.18,1.43,0.31,0.31,-5790.67,-8.31,-75.09,-165211.68,-52.01,0,0,0,,5,1997/01/07
(주)엔에스엔,031860,2021/12,86.41,7.51,-17.38,0,-2.7,16.21,-6.92,219.36,98,86.61,8.98,-0.66,51.18,171.78,101.94,32.57,66.15,4.25,-89.5,-6.72,-25.69,-33.92,-331,361.49,0.29,0.38,0.44,11.14,14.06,188.21,1.94,32.76,25.97,0.02,0,0.49,2.73,0.82,0.89,-13078.56,-17.46,-174.28,-821001.97,-63.02,0,0,0,,5,1997/01/07
(주)엔에스엔,031860,2022/12,-60.23,19.76,35.64,0,-99.95,29.9,-1.24,-44.02,109.39,102.18,4.65,2.31,33.48,155.28,97.62,26.86,74.92,25.72,-197.91,-3.78,-19.84,-27.98,-211,99.21,0.1,0.14,0.14,3.73,1.54,24.21,15.08,97.86,236.98,0,0,0.17,2.2,0.34,0.37,-11282.85,-12.58,-325182.41,0,-136.7,0,0,0,,5,1997/01/07
(주)엔에이치엔벅스,104200,2018/12,-4.67,-0.42,1.05,0,-34.79,-4.89,2.18,82.79,257.95,257.28,24.51,39.73,36.65,855.45,47.99,64.88,73.18,0,6.25,7.71,6.08,8.38,398,5699.68,0.97,1.34,2.71,741.75,6.89,5.75,63.52,0.49,53,0,0,1.09,1028.84,1.52,1.52,16352.99,18.87,25219.3,2571225.37,19.35,57.44,42.56,32.31,,5,2009/10/06
(주)엔에이치엔벅스,104200,2019/12,-3.55,7.89,7.44,-11.36,32.18,0.49,11.9,144.84,285.77,284.13,43.25,43.75,37.22,919.11,44.88,67.29,72.88,0,5.75,9.98,5.2,7.12,354,5497.54,0.9,1.24,2.67,320.97,7.18,5.76,63.36,1.14,50.82,0,0,1,1082.88,1.37,1.37,15800.53,16.9,18435.08,2484359.35,19.38,58.26,41.74,29.65,,5,2009/10/06
(주)엔에이치엔벅스,104200,2020/12,-16.89,-12.62,-11.58,0,-2.82,31.6,-34.11,-10.81,232.76,230.96,104.96,28.94,35.6,812.69,66.79,50.74,73.75,0,-7.08,5.06,-5.48,-7.47,-377,4568.97,0.77,1.06,1.91,198.59,7.07,5.58,65.46,1.84,51.63,0,0,0.94,801.72,1.3,1.31,4597.54,5.63,5519.57,722883.17,6.79,179.59,-79.59,-104.35,,5,2009/10/06
(주)엔에이치엔벅스,104200,2021/12,-3.97,12.33,18.66,0,159.03,53.58,-27.71,28.52,161.75,159.52,74.65,12.47,28.37,964.31,86.45,32.65,77.9,0,-1.79,6.81,-1.34,-1.76,-92,4387.77,0.75,0.99,1.28,177.03,7.51,5.82,62.68,2.06,48.59,0,0.01,1.21,435.11,1.82,1.84,15280.95,16.65,7082.43,2402664.52,23.49,48.44,51.56,-7.6,,5,2009/10/06
(주)엔에이치엔벅스,104200,2022/12,1.21,2.09,3.28,0,337.65,10.11,-14.45,-45.18,149.05,147.74,56.86,9.01,26.9,995.93,92.17,27.37,78.8,0,3.84,2.65,2.73,3.48,187,4440.76,0.71,0.91,1.01,205.77,7.65,6.31,57.82,1.77,47.72,0,0,1.44,113.53,2.37,2.4,11912.2,12.71,3831.67,1872987.56,18.09,67.27,32.73,21.21,,5,2009/10/06
(주)엔에프씨,265740,2018/12,0,0,0,0,0,0,0,0,69.69,46,20.1,-9.85,212.04,26278.48,241.39,22.64,32.05,32.99,11.59,9.66,6.67,20.83,5473,47226.82,0.58,1.8,0.74,7.48,9.95,21,17.38,48.78,36.7,0.01,0,1.04,0.82,2.54,3.85,8099.63,19.76,28.89,552.82,34.3,45.86,54.14,33.78,,5,2020/12/02
(주)엔에프씨,265740,2019/12,37.35,30.83,55.82,138.72,18.99,16.96,78.25,98.64,102.18,63.47,25.2,0.66,162.01,3088.02,181.18,30.85,38.17,34.5,20.14,14.42,13.8,38.87,985,64864.37,0.69,1.93,0.94,6.88,9.18,16.51,22.11,53.03,39.75,0.01,0,1.17,1.03,2.51,3.95,12633.2,23.55,44.92,831.91,38.95,31.65,68.35,51.71,,5,2020/12/02
(주)엔에프씨,265740,2020/12,2.6,44.65,148.67,-86.18,21.56,19.73,100.53,-9.22,204.31,169.27,140.32,21.83,52.41,5700,87.23,42.77,65.61,31.18,2.71,7.19,1.38,2.53,132,4877.82,0.51,0.93,0.82,5.56,7.57,14.18,25.75,65.59,48.24,0.01,0,0.81,0.88,1.34,1.76,7734.61,9.97,18.65,369.72,23.24,66,34,11.67,,5,2020/12/02
(주)엔에프씨,265740,2021/12,18.61,-11.79,10.56,545.16,3,3.54,-32.31,8.29,199.84,145.01,103.87,16.4,21.6,6301.92,81.69,32.82,82.24,30.32,14.76,7.5,7.98,10.87,652,4301.63,0.54,0.74,0.87,6.66,9.44,24.38,14.97,54.81,38.67,0.01,0,0.95,0.93,1.42,1.8,13879.45,20.28,32.42,521.88,35.16,41.07,58.93,41.96,,5,2020/12/02
(주)엔에프씨,265740,2022/12,-21.8,7.26,1.76,-71.44,-0.86,-0.59,23.34,10.77,174.77,131.7,105.36,16.14,28.18,6412.61,79.8,37.74,78.02,22.83,5.39,3.04,2.34,2.93,186,3455.83,0.44,0.54,0.67,4.75,7.81,14.81,24.64,76.8,46.74,0.01,0,0.8,0.72,1.23,1.66,8656.82,11.79,20.64,351.07,28.05,62.31,37.69,19.21,,5,2020/12/02
(주)엔이능률,053290,2018/12,49.6,5.57,2.87,0,-25.34,-10.99,14.3,9.02,224.07,158.42,15.03,39.25,66.63,782.94,48.5,70.89,60.01,67.85,-5.08,-2.25,-4.72,-7.77,-361,5953.02,0.93,1.53,2.93,4.55,2.67,12.5,29.21,80.25,136.72,0.01,0,0.92,30.33,1.36,1.95,27493.31,28.95,1134.19,0,31.97,88.2,11.8,-15.88,,5,2002/12/10
(주)엔이능률,053290,2019/12,-1.58,-2.83,0.82,0,-42.54,-5.02,-1.93,-10.01,218.86,160.02,11.72,38.86,60.59,777.24,45.7,71.55,62.27,68.64,0.85,3.3,0.77,1.26,59,5813.47,0.9,1.48,3.14,4.52,2.41,13.66,26.72,80.81,151.63,0,0,0.87,44.35,1.27,1.77,31601.05,34.25,2268.78,0,37.34,67.51,32.49,2.28,,5,2002/12/10
(주)엔이능률,053290,2020/12,-10.95,-3.45,10.04,34.93,-47.08,-20.91,3.49,-12.86,304.3,235.41,28.22,51.49,40.9,765.12,32.85,76.69,70.97,65.43,1.29,2.84,1.07,1.61,68,4756.31,0.83,1.25,3.21,4.54,1.99,14.77,24.71,80.44,183.41,0,0,0.81,70.77,1.12,1.49,28171.46,31.62,3822.09,0,37.38,64.82,35.18,3.45,,5,2002/12/10
(주)엔이능률,053290,2021/12,3.26,27.81,28.73,334.33,-33.53,74.72,13.55,7.29,294.18,231.25,29.69,44.97,39.9,984.94,44.58,68.13,71.48,62.65,5.42,5.2,4.16,5.84,262,4709.11,0.77,1.08,2.73,4.85,2.09,14.11,25.88,75.18,174.81,0,0,0.8,126.85,1.07,1.37,28312.01,24.87,5778.35,0,36.38,60.79,39.21,14.91,,5,2002/12/10
(주)엔이능률,053290,2022/12,3.09,-1.26,4.98,7.6,165.77,-8.77,2.26,-5,340.63,272.94,35.58,49.84,31.58,1034.01,38.74,70.56,76,60.25,5.66,6.39,4.01,5.45,275,4854.68,0.71,0.96,2.31,4.96,2.29,13.57,26.9,73.61,159.47,0,0,0.78,89.53,1.02,1.29,29060.61,25.85,2231.65,0,36.22,59.45,40.55,15.63,,5,2002/12/10
(주)엔젠바이오,354200,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2020/12/10
(주)엔젠바이오,354200,2020/12,0,0,0,0,0,0,0,0,628.16,609.27,582.93,72.09,19.17,339.31,16.99,85.74,83.92,37.41,-331.86,-12.29,-16.66,-19.85,-915,1377.83,0.05,0.06,0.35,1.95,5.97,6.37,57.3,187.48,61.16,0.01,0.65,0.05,0.44,0.06,0.06,-2932.15,-5.94,-51.52,-167.94,-118.27,0,0,0,,5,2020/12/10
(주)엔젠바이오,354200,2021/12,188.92,-11.19,-17.98,0,38.17,134.22,-35.36,-4.29,339.85,324.71,202.31,44.04,29.03,273.49,48.51,62.4,77.5,33.55,-117.7,-18.16,-18.08,-22.35,-682,580.24,0.15,0.19,0.61,5.75,7.2,25.49,14.32,63.5,50.68,0.01,0,0.17,1.06,0.21,0.21,242.9,0.55,3.09,10.81,3.39,3094.45,-2994.45,-3471.01,,5,2020/12/10
(주)엔젠바이오,354200,2022/12,53.81,28.1,-24.92,0,2.1,-20.34,57.29,143.5,148.97,138.7,86.1,25.19,120.14,203.8,51.47,76.62,45.43,37.59,-86.31,-14.83,-19.01,-31.95,-762,883.01,0.22,0.37,0.74,5.26,8.16,91.04,4.01,69.35,44.71,0.01,0,0.21,1.39,0.31,0.33,1041.67,1.85,12.99,42.06,9.45,905.98,-805.98,-912.91,,5,2020/12/10
(주)엔지스테크널러지,208860,2018/12,24.3,180.41,13.12,0,-1.19,81.34,355.62,0,90.84,90.84,35.4,-5.92,192.43,225.94,120.81,58.69,34.2,0,-22.98,-3.63,-4.58,-9.64,-103,1339.52,0.2,0.42,0.42,0,2.5,0,0,0,145.77,0.01,0.4,0.19,1.51,0.38,0.38,2049.53,6.61,74.17,3422.78,48.93,90.07,9.93,-46.96,,5,2016/07/28
(주)엔지스테크널러지,208860,2019/12,1.82,75.76,-14.07,0,2.74,249.37,-46.44,0,26.31,26.31,3.78,-50.09,498.14,181.3,491.18,17.88,16.72,0,-203.48,-8.61,-20.31,-88.09,-900,424.54,0.1,0.43,0.15,0,4.01,0,0,0,90.95,0.01,0.25,0.1,1.52,0.31,0.31,-2200.63,-4.04,-77.51,-1276.27,-51.59,0,0,0,,5,2016/07/28
(주)엔지스테크널러지,208860,2020/12,-29.41,-23.28,-45.77,0,-0.4,-28.22,-0.63,0,36.85,36.85,5.52,-39.7,746.12,91.47,650.12,23.16,11.82,0,-145.44,-5.56,-9.1,-62.35,-861,278.78,0.06,0.43,0.08,0,4.62,0,0,0,78.95,0.01,0.22,0.07,1.06,0.31,0.31,-9427.78,-22.56,-333.39,-6382.67,-313.14,0,0,0,,5,2016/07/28
(주)엔지스테크널러지,208860,2021/12,58.91,-4.85,21.29,0,2.55,-16.46,33.68,0,46.5,46.5,32.09,-37.45,563.77,104.7,447.76,32.54,15.07,0,-46.92,-6.1,-5.5,-41.08,-197,418.07,0.12,0.88,0.16,0,4.98,0,0,0,73.31,0.01,0.2,0.12,1.67,0.42,0.42,3430.65,8.63,118.29,3561.83,71.71,57.64,42.36,-65.43,,5,2016/07/28
(주)엔지스테크널러지,208860,2022/12,-26.97,-14.86,11.58,0,-4.87,9.77,-65.93,0,16.28,16.28,4.78,-66.99,406.47,116.82,440.51,13.02,19.74,0,-27.09,-13.89,-2.57,-14.93,-83,305.31,0.09,0.55,0.12,0,3.33,0,0,0,109.46,0.01,0.3,0.1,1.23,0.4,0.4,4917.49,14.53,178.25,10448.07,140.74,70.41,29.59,-19.25,,5,2016/07/28
(주)엔지켐생명과학,183490,2018/12,18.75,81.36,138.43,0,26.11,37.46,103.33,2.42,779.74,668.3,50.84,65.14,13.97,1515.51,28.82,74.72,87.74,13.74,-47.26,-27.46,-28.33,-35.29,-1938,4103.55,0.6,0.75,2.13,4.41,3.4,10.95,33.32,82.84,107.26,0.01,0,0.68,2.47,0.83,1.03,-6239.4,-9.35,-62.46,-157.27,-20.11,0,0,0,,5,2018/02/21
(주)엔지켐생명과학,183490,2019/12,1.4,25.67,24.96,0,3.85,24,26.24,10.09,849.53,743.66,28.99,66.22,14.62,1786.3,28.59,75.05,87.24,8.47,-55.51,-20.73,-23.19,-26.52,-2175,3907.07,0.42,0.48,1.66,4.2,3.88,16.9,21.6,86.84,94.17,0.01,0,0.5,2.2,0.56,0.64,-7538.47,-8.99,-74.21,-241.43,-23.96,0,0,0,,5,2018/02/21
(주)엔지켐생명과학,183490,2020/12,-17.96,47.2,-0.98,0,6.32,-10.18,66.28,16.97,1092.67,996.87,18.04,77.02,70.4,1747.12,25.94,84.78,58.68,7.05,-64.6,-17.79,-16.09,-22.9,-2053,3149.36,0.25,0.35,1.3,3.03,4.02,14.32,25.48,120.34,90.86,0.01,0,0.28,1.72,0.31,0.34,-7817.51,-6.33,-52.31,-336.62,-30.28,0,0,0,,5,2018/02/21
(주)엔지켐생명과학,183490,2021/12,-11.01,7.41,2.45,0,-0.63,30.43,3.28,-8.96,201.76,186.16,3.11,41.11,78.65,1704.67,33.02,81.52,55.98,1.25,-122.87,-15.53,-22.04,-38.48,-3281,2663.39,0.18,0.31,1.06,2.62,4.89,14.74,24.77,139.27,74.6,0.01,0,0.17,1.49,0.22,0.24,-9967.01,-7.51,-65.52,-390.54,-43.38,0,0,0,,5,2018/02/21
(주)엔지켐생명과학,183490,2022/12,15.94,86.1,171.32,0,47.32,12.59,102.77,17.22,519.66,496.45,17.57,71.73,22.54,474.93,13.7,88.82,81.61,9.07,-93.55,-5.55,-13.13,-18.08,-314,317.87,0.14,0.19,1.02,2.94,4.61,14.22,25.67,124.34,79.23,0.01,0,0.13,1.4,0.16,0.17,-7221.23,-2.93,-31.91,-100.42,-27.11,0,0,0,,5,2018/02/21
(주)엔케이맥스,262760,2018/12,0,0,0,0,0,0,0,0,4332.97,4332.97,1420.12,55.67,18.7,517.08,51.05,56.99,84.25,-141.53,-2270.38,-12.29,-9.32,-11.06,-300,13.85,0,0,0.01,0,2.11,0,0,0,172.65,0.01,0.47,0.01,0.03,0.01,0.01,-1568.77,-3.04,-107.53,-6577.08,-740.57,0,0,0,2019/07/04,4,2018/08/09
(주)엔케이맥스,182400,2018/12,22.86,36.66,-5.39,0,-9.23,135.8,-31.77,-18.63,274.79,234.32,4.53,18.79,94.48,303.28,137.03,29.54,51.42,75.22,-296.07,-17.45,-27.67,-45.3,-712,240.53,0.09,0.15,0.16,1.67,3.79,94.61,3.86,218.67,96.4,0,0,0.16,2.08,0.22,0.26,-13118.84,-17.93,-484.32,-1078.96,-221.52,0,0,0,,5,2015/10/23
