회사명,거래소코드,회계년도,상장폐지일,소속코드,상장일,매출액증가율(IFRS),자기자본증가율(IFRS),순이익증가율(IFRS),총자본증가율(IFRS),매출액순이익률(IFRS),부채비율(IFRS),총자본순이익률(IFRS)
(주)엠앤씨생명과학,225860,2021/12,2022/04/27,4,2017/04/25,,,,,,,
(주)엠에스씨,009780,2018/12,,5,1993/10/12,1.87,11.31,-10.34,2.34,6,88.9,6.15
(주)엠에스씨,009780,2019/12,,5,1993/10/12,3.2,12.27,30.85,7,7.61,80.02,7.68
(주)엠에스씨,009780,2020/12,,5,1993/10/12,-2.67,11.53,-15.39,5,6.61,69.48,6.14
(주)엠에스씨,009780,2021/12,,5,1993/10/12,9.94,16.92,74.36,11.78,10.49,62.04,9.86
(주)엠에스씨,009780,2022/12,,5,1993/10/12,26.66,16.13,8.99,15.58,9.03,61.28,9.45
(주)엠에스오토텍,123040,2018/12,,5,2010/08/06,20.84,0.6,0,2.42,1.39,133.05,0.84
(주)엠에스오토텍,123040,2019/12,,5,2010/08/06,11.58,14.56,92.76,17.63,2.4,139.28,1.47
(주)엠에스오토텍,123040,2020/12,,5,2010/08/06,-16.18,-32.28,0,-19.06,-28.24,185.99,-14.81
(주)엠에스오토텍,123040,2021/12,,5,2010/08/06,-21.26,-9.48,0,17.01,-28.05,269.67,-11.94
(주)엠에스오토텍,123040,2022/12,,5,2010/08/06,19,8.76,0,4.36,5.29,254.72,2.43
(주)엠투아이코퍼레이션,347890,2018/12,,5,2020/07/29,,,,,,,
(주)엠투아이코퍼레이션,347890,2019/12,,5,2020/07/29,0,0,0,0,24.29,15.7,13.95
(주)엠투아이코퍼레이션,347890,2020/12,,5,2020/07/29,34.42,60.12,65.86,54.17,29.97,11.4,18.21
(주)엠투아이코퍼레이션,347890,2021/12,,5,2020/07/29,18.25,10.46,0.73,11.37,25.53,12.32,14.3
(주)엠투아이코퍼레이션,347890,2022/12,,5,2020/07/29,6.1,11,4.56,7.29,25.16,8.57,13.69
(주)엠투엔,033310,2018/12,,5,1997/11/10,2.08,6.33,4.94,10.38,13.9,68.62,4.9
(주)엠투엔,033310,2019/12,,5,1997/11/10,-6.67,8.43,2.55,4.1,15.27,61.88,4.69
(주)엠투엔,033310,2020/12,,5,1997/11/10,-21.49,10.52,0,24.01,-28.36,81.65,-5.98
(주)엠투엔,033310,2021/12,,5,1997/11/10,29.14,122.15,0,69.24,-211.83,38.38,-38.72
(주)엠투엔,033310,2022/12,,5,1997/11/10,3,0.09,0,-7.36,18.87,28.09,2.93
(주)엠플러스,259630,2018/12,,5,2017/09/20,8.33,16.94,-67.86,70,2.02,162.55,1.94
(주)엠플러스,259630,2019/12,,5,2017/09/20,33.58,6.46,26.35,38.41,1.91,241.36,1.63
(주)엠플러스,259630,2020/12,,5,2017/09/20,51.94,41.08,191.16,-0.83,3.67,139.97,4.11
(주)엠플러스,259630,2021/12,,5,2017/09/20,-51.76,-11.73,0,26.51,-10.56,243.93,-5.06
(주)엠플러스,259630,2022/12,,5,2017/09/20,52.47,8.56,0,80.28,-13.18,471.16,-6.16
(주)엠피대산,065150,2018/12,,5,2007/07/18,-19.47,41.92,0,-28.03,13.42,124.92,15.98
(주)엠피대산,065150,2019/12,,5,2007/07/18,-5.81,-10.39,0,17.06,-3.44,193.83,-4.24
(주)엠피대산,065150,2020/12,,5,2007/07/18,-24.41,87.88,0,8.24,-23.9,69.29,-19.86
(주)엠피대산,065150,2021/12,,5,2007/07/18,79.78,21.84,0,16.33,11.88,61.63,15.78
(주)엠피대산,065150,2022/12,,5,2007/07/18,63.48,-23.13,0,-5.07,-5.3,99.6,-10.97
(주)엠피씨플러스,050540,2018/12,,6,2005/12/12,-0.91,7.27,0,2.37,-15.26,90.23,-24.21
(주)엠피씨플러스,050540,2019/12,,6,2005/12/12,-8.94,-13.4,0,29.11,-7.83,183.61,-9.76
(주)엠피씨플러스,050540,2020/12,,6,2005/12/12,-4.56,-83.48,0,-53.23,-6.02,702.81,-8.66
(주)엠피씨플러스,050540,2021/12,,6,2005/12/12,-31.38,88.55,0,-27.52,0.18,208.6,0.32
(주)엠피씨플러스,050540,2022/12,,6,2005/12/12,-26.26,-7.88,0,-18.05,-1.72,174.54,-2.98
(주)연우,115960,2018/12,,5,2015/11/02,18.89,3.01,-6.08,9.76,2.76,46.72,2.78
(주)연우,115960,2019/12,,5,2015/11/02,7.53,10.51,156.84,2.43,6.6,35.99,6.75
(주)연우,115960,2020/12,,5,2015/11/02,-15.99,3.97,-41.85,-2.76,4.57,27.18,3.93
(주)연우,115960,2021/12,,5,2015/11/02,13.85,11.7,149.66,3.43,10.02,17.77,9.79
(주)연우,115960,2022/12,,5,2015/11/02,-20.31,0.5,0,-3.14,-0.74,13.5,-0.58
(주)연이비앤티,090740,2018/12,2022/10/17,4,2007/09/19,-72.19,4.2,0,17.39,21.15,54.23,2.69
(주)연이비앤티,090740,2019/12,2022/10/17,4,2007/09/19,-21.95,26.84,0,37.32,-3.37,66.98,-0.26
(주)연이비앤티,090740,2020/12,2022/10/17,4,2007/09/19,-39.98,-75.04,0,-49.75,-1148.18,236.16,-61.51
(주)연이비앤티,090740,2021/12,2022/10/17,4,2007/09/19,38,50.99,0,-8.85,22.5,102.95,2.6
(주)영림원소프트랩,060850,2018/12,,5,2020/08/12,,,,,,,
(주)영림원소프트랩,060850,2019/12,,5,2020/08/12,0,0,0,0,10.89,218.77,13.99
(주)영림원소프트랩,060850,2020/12,,5,2020/08/12,15.6,252.2,9.85,73.88,10.35,57.38,11.22
(주)영림원소프트랩,060850,2021/12,,5,2020/08/12,8.5,9.71,-1.5,5.91,9.39,51.93,8.45
(주)영림원소프트랩,060850,2022/12,,5,2020/08/12,20.51,17.63,57.94,9.64,12.31,41.61,12.38
(주)영우디에스피,143540,2018/12,,5,2014/10/29,-43.44,-75.09,0,-32.16,-12.16,1156.91,-13.04
(주)영우디에스피,143540,2019/12,,5,2014/10/29,-31.19,111.38,0,2.19,-1.8,507.64,-1.62
(주)영우디에스피,143540,2020/12,,5,2014/10/29,1.17,164.15,0,-7.98,6.53,111.68,6.15
(주)영우디에스피,143540,2021/12,,5,2014/10/29,-21.65,28.61,32.97,-14.33,11.08,41,9.19
(주)영우디에스피,143540,2022/12,,5,2014/10/29,-37.81,-36.03,0,-8.07,-52.18,102.62,-30.38
(주)영현무역,242850,2018/12,2019/05/22,4,2016/05/20,,,,,,,
(주)예림당,036000,2018/12,,5,1999/11/30,-12.98,41.48,3037.65,41.29,153.43,10.03,33.53
(주)예림당,036000,2019/12,,5,1999/11/30,-19.84,-1.52,0,-6.22,-7.06,4.78,-1.09
(주)예림당,036000,2020/12,,5,1999/11/30,-9.22,2.46,0,1.39,16.38,3.68,2.36
(주)예림당,036000,2021/12,,5,1999/11/30,-4.99,2.46,-2.33,1.74,16.84,2.96,2.26
(주)예림당,036000,2022/12,,5,1999/11/30,-5.86,2.17,-9.07,2.17,16.26,2.97,2.02
(주)예선테크,250930,2018/12,,5,2016/09/29,,,,,,,
(주)예선테크,250930,2019/12,,5,2016/09/29,0,0,0,0,-26.25,34.69,-17.35
(주)예선테크,250930,2020/12,,5,2016/09/29,-24.96,-1.31,0,47.43,-0.56,101.22,-0.22
(주)예선테크,250930,2021/12,,5,2016/09/29,21.09,10.02,0,2.14,13.29,86.82,5.36
(주)예선테크,250930,2022/12,,5,2016/09/29,3.85,-3.34,0,-3.96,-6.44,85.63,-2.72
(주)예스티,122640,2018/12,,5,2015/12/16,-38.78,-12.71,0,8.51,-5.07,164.13,-3.83
(주)예스티,122640,2019/12,,5,2015/12/16,-42.05,14.51,0,28.24,-60.4,195.8,-22.27
(주)예스티,122640,2020/12,,5,2015/12/16,18.94,15.05,0,-5.24,2.54,143.63,1.02
(주)예스티,122640,2021/12,,5,2015/12/16,9.24,27.99,0,19.81,-34.05,128.06,-13.94
(주)예스티,122640,2022/12,,5,2015/12/16,-4.36,2.15,0,-11.08,-1.28,98.52,-0.49
(주)오공,045060,2018/12,,5,2000/08/10,-4.24,28.5,-11.96,13.5,5.5,42.24,3.33
(주)오공,045060,2019/12,,5,2000/08/10,5.43,3.39,13.03,-2.3,5.89,34.41,3.58
(주)오공,045060,2020/12,,5,2000/08/10,0.42,4.46,17.09,3.73,6.87,33.46,4.16
(주)오공,045060,2021/12,,5,2000/08/10,14.31,3.47,-23.36,-2.15,4.61,26.21,3.17
(주)오공,045060,2022/12,,5,2000/08/10,0.03,2.69,-20.06,-0.57,3.68,22.21,2.57
(주)오디텍,080520,2018/12,,5,2007/10/08,-7.8,2.45,-53.45,3.26,5.1,5.38,1.79
(주)오디텍,080520,2019/12,,5,2007/10/08,-9.01,-1.31,-58.04,-1.48,2.35,5.2,0.75
(주)오디텍,080520,2020/12,,5,2007/10/08,-1.71,4.01,640.69,5.1,17.73,6.31,5.42
(주)오디텍,080520,2021/12,,5,2007/10/08,26.46,3.29,-51.27,9.97,6.83,13.18,2.46
(주)오디텍,080520,2022/12,,5,2007/10/08,-13.88,3.12,28.3,-0.03,10.18,9.71,3.01
(주)오로스테크놀로지,322310,2018/12,,5,2021/02/24,0,0,0,0,15.72,67.59,22.17
(주)오로스테크놀로지,322310,2019/12,,5,2021/02/24,0.99,67.48,80.76,42.11,28.14,42.21,33.11
(주)오로스테크놀로지,322310,2020/12,,5,2021/02/24,-34.81,6.89,-85.02,7.12,6.46,42.51,4.08
(주)오로스테크놀로지,322310,2021/12,,5,2021/02/24,125.6,219.56,62.1,160.45,4.64,16.15,3.55
(주)오로스테크놀로지,322310,2022/12,,5,2021/02/24,-11.49,-6.49,0,-7.96,-10.85,14.33,-5.28
(주)오르비텍,046120,2018/12,,5,2010/06/15,43.5,13.49,32.41,10.22,5.05,85.95,2.85
(주)오르비텍,046120,2019/12,,5,2010/06/15,9.77,0.92,-70.89,0.1,1.34,84.43,0.79
(주)오르비텍,046120,2020/12,,5,2010/06/15,-36.26,-31.21,0,-20.94,-44.4,111.95,-18.67
(주)오르비텍,046120,2021/12,,5,2010/06/15,21.05,25.1,0,22.92,9.52,108.26,4.92
(주)오르비텍,046120,2022/12,,5,2010/06/15,-8.87,-4.4,0,-6.18,-26.6,104.39,-11.73
(주)오리엔탈정공,014940,2018/12,,5,2001/12/26,-13.48,8.13,0,7.07,-4.69,122.03,-3.28
(주)오리엔탈정공,014940,2019/12,,5,2001/12/26,44.47,24.23,0,6.79,4.21,90.85,3.97
(주)오리엔탈정공,014940,2020/12,,5,2001/12/26,16.01,93.32,1186.66,41.48,46.66,39.67,40.99
(주)오리엔탈정공,014940,2021/12,,5,2001/12/26,-12.54,10.91,-76.76,5.25,12.4,32.55,7.92
(주)오리엔탈정공,014940,2022/12,,5,2001/12/26,15.65,11.61,7.69,4.39,11.54,23.98,8.14
(주)오리엔트정공,065500,2018/12,,5,2002/09/19,1.96,48.82,0,26.64,-17.07,42.67,-13.71
(주)오리엔트정공,065500,2019/12,,5,2002/09/19,4.15,-8.81,0,-2.72,-8.28,52.18,-6.28
(주)오리엔트정공,065500,2020/12,,5,2002/09/19,-22.9,-34.13,0,-15.05,-49.24,96.27,-31.58
(주)오리엔트정공,065500,2021/12,,5,2002/09/19,57.49,3.27,0,4.09,2.05,97.82,2.21
(주)오리엔트정공,065500,2022/12,,5,2002/09/19,12.39,1.79,0,3.93,-9.64,101.98,-11.22
(주)오리콤,010470,2018/12,,5,2000/10/24,6.68,4.66,122.48,4.24,5.63,121.89,3.97
(주)오리콤,010470,2019/12,,5,2000/10/24,5.65,2.02,-45.52,-9.09,2.91,97.72,2.22
(주)오리콤,010470,2020/12,,5,2000/10/24,-26.58,-3.3,0,-13.39,-1.02,77.09,-0.64
(주)오리콤,010470,2021/12,,5,2000/10/24,23.06,12.27,0,18.48,2.42,86.88,1.85
(주)오리콤,010470,2022/12,,5,2000/10/24,20.06,8.21,282.83,2.86,7.72,77.65,6.45
(주)오비고,352910,2018/12,,5,2021/07/13,,,,,,,
(주)오비고,352910,2019/12,,5,2021/07/13,0,0,0,0,-50.09,0,-65.73
(주)오비고,352910,2020/12,,5,2021/07/13,14.01,0,0,26.8,-33.5,3183.68,-44.2
(주)오비고,352910,2021/12,,5,2021/07/13,-44.11,9099.28,0,247.73,-93.75,24.12,-27.61
(주)오비고,352910,2022/12,,5,2021/07/13,69.48,26.88,0,13.87,-22.31,11.4,-6.7
(주)오션스톤,329020,2018/12,2022/12/27,4,2020/05/07,,,,,,,
(주)오션스톤,329020,2019/12,2022/12/27,4,2020/05/07,,,,,,,
(주)오션스톤,329020,2020/12,2022/12/27,4,2020/05/07,,,,,,,
(주)오션스톤,329020,2021/12,2022/12/27,4,2020/05/07,,,,,,,
(주)오스코텍,039200,2018/12,,5,2007/01/17,215.87,108.17,0,76.09,9.44,41.01,2.33
(주)오스코텍,039200,2019/12,,5,2007/01/17,-62.58,27.83,0,11.65,-343.46,23.17,-23.56
(주)오스코텍,039200,2020/12,,5,2007/01/17,435.17,-9.45,0,-9.09,-44.95,23.65,-16.38
(주)오스코텍,039200,2021/12,,5,2007/01/17,-83.36,-38.79,0,-30.81,-516.94,39.78,-38.9
(주)오스코텍,039200,2022/12,,5,2007/01/17,16.09,335.52,0,239.5,-348.62,8.96,-16.94
(주)오스테오닉,226400,2018/12,,5,2018/02/22,6.37,283.72,0,48.36,-73.05,54.4,-18.02
(주)오스테오닉,226400,2019/12,,5,2018/02/22,22.86,1.61,0,18.91,4.47,80.67,1.04
(주)오스테오닉,226400,2020/12,,5,2018/02/22,13.02,-16.15,0,21.05,-42.65,160.82,-9.31
(주)오스테오닉,226400,2021/12,,5,2018/02/22,23.65,46.33,0,1.33,-18.28,80.6,-4.47
(주)오스테오닉,226400,2022/12,,5,2018/02/22,25.64,2.99,0,-4.28,4.73,67.84,1.48
(주)오스템,031510,2018/12,,5,1997/02/12,-15.76,-7.3,0,-8.88,-5.03,93.39,-3.15
(주)오스템,031510,2019/12,,5,1997/02/12,-13.07,-2.38,0,-1.48,-11.3,95.19,-6.5
(주)오스템,031510,2020/12,,5,1997/02/12,-13.74,6.1,0,-3.11,2.41,78.24,1.22
(주)오스템,031510,2021/12,,5,1997/02/12,-21.85,-5.31,0,-4.93,-13.41,78.95,-5.54
(주)오스템,031510,2022/12,,5,1997/02/12,12.71,-13.68,0,-11.15,-14.52,84.2,-7.35
(주)오에스피,368970,2020/12,,5,2022/10/14,,,,,,,
(주)오에스피,368970,2021/12,,5,2022/10/14,0,0,0,0,18.33,24.17,15.55
(주)오에스피,368970,2022/12,,5,2022/10/14,7.05,132.63,-61.71,102.32,6.55,8,3.94
(주)오이솔루션,138080,2018/12,,5,2014/02/27,6.36,1.52,0,3.4,3.24,48.11,2.75
(주)오이솔루션,138080,2019/12,,5,2014/02/27,158.26,108.98,1680.82,86.86,22.37,32.43,33.53
(주)오이솔루션,138080,2020/12,,5,2014/02/27,-50.93,5.53,-74,5.39,11.85,32.25,6.52
(주)오이솔루션,138080,2021/12,,5,2014/02/27,-4.35,8.04,13.85,3.43,14.11,26.61,7.11
(주)오이솔루션,138080,2022/12,,5,2014/02/27,-22.02,-6.97,0,-6.79,-6.7,26.86,-2.68
(주)오킨스전자,080580,2018/12,,5,2014/12/24,-14.16,-1.05,0,-13.8,0.67,104.41,0.4
(주)오킨스전자,080580,2019/12,,5,2014/12/24,14.95,10.81,218.19,12.39,1.85,107.32,1.29
(주)오킨스전자,080580,2020/12,,5,2014/12/24,17.81,20.13,40.71,7.18,2.21,84.97,1.66
(주)오킨스전자,080580,2021/12,,5,2014/12/24,33.69,15.94,124.29,32.35,3.71,111.15,3.09
(주)오킨스전자,080580,2022/12,,5,2014/12/24,9.54,-7.2,39.99,6.56,4.74,142.47,3.68
(주)오텍,067170,2018/12,,5,2003/11/14,-10.23,12.29,-23.03,11.58,14.3,50.42,7.6
(주)오텍,067170,2019/12,,5,2003/11/14,-6.67,3.06,-28.37,-1.33,10.98,44.01,5.19
(주)오텍,067170,2020/12,,5,2003/11/14,34.21,2.6,-54.73,7.6,3.7,51.02,2.28
(주)오텍,067170,2021/12,,5,2003/11/14,-25.31,-1.97,0,5.4,-0.43,62.37,-0.19
(주)오텍,067170,2022/12,,5,2003/11/14,14.55,-21.18,0,-17.05,-25.98,70.88,-13.7
(주)오파스넷,173130,2018/12,,5,2018/08/24,10.74,81.68,-25.68,51.61,2.89,70.54,5.35
(주)오파스넷,173130,2019/12,,5,2018/08/24,31.7,-41.52,0,27.53,-11.4,271.89,-20.25
(주)오파스넷,173130,2020/12,,5,2018/08/24,7.51,27.8,0,-22.55,5.37,125.38,10.31
(주)오파스넷,173130,2021/12,,5,2018/08/24,8.68,28.57,4.24,51.04,5.15,164.77,9.81
(주)오파스넷,173130,2022/12,,5,2018/08/24,39.83,21.74,-3.25,55.13,3.57,237.38,6.19
(주)오픈베이스,049480,2018/12,,5,2001/01/09,4.24,3.89,-61.87,-0.24,3.31,39.42,1.92
(주)오픈베이스,049480,2019/12,,5,2001/01/09,19.43,1.43,8.07,4.95,3,44.26,2.02
(주)오픈베이스,049480,2020/12,,5,2001/01/09,12.38,3.45,40.47,4.32,3.74,45.48,2.72
(주)오픈베이스,049480,2021/12,,5,2001/01/09,23.63,6.13,49.75,14.69,4.54,57.22,3.71
(주)오픈베이스,049480,2022/12,,5,2001/01/09,25.32,5.91,9.9,-7,3.98,38.06,3.96
(주)오하임아이엔티,309930,2018/12,,5,2018/12/20,,,,,,,
(주)오하임아이엔티,309930,2019/12,,5,2018/12/20,,,,,,,
(주)오하임아이엔티,309930,2020/12,,5,2018/12/20,0,0,0,0,0.63,43.22,0.59
(주)오하임아이엔티,309930,2021/12,,5,2018/12/20,16.27,25.52,1990.74,34.73,11.39,53.73,10.53
(주)오하임아이엔티,309930,2022/12,,5,2018/12/20,0.25,7.55,-59.19,4.64,4.64,49.58,3.66
(주)옵투스제약,131030,2018/12,,5,2010/12/03,-0.37,9.64,-22.33,9.87,20.16,9.49,10.08
(주)옵투스제약,131030,2019/12,,5,2010/12/03,21.8,13.54,45.92,14.5,24.15,10.42,13.1
(주)옵투스제약,131030,2020/12,,5,2010/12/03,0.64,10.34,-1.31,9.19,23.68,9.26,11.58
(주)옵투스제약,131030,2021/12,,5,2010/12/03,-5.77,6.85,-31.33,7.81,17.26,10.25,7.33
(주)옵투스제약,131030,2022/12,,5,2010/12/03,2.34,-2.01,-49.33,-2.71,8.54,9.46,3.63
(주)옵트론텍,082210,2018/12,,5,2005/06/24,-14.12,5.66,59.64,7.57,7.54,101.24,4.13
(주)옵트론텍,082210,2019/12,,5,2005/06/24,27.25,5.66,-29.08,4.15,4.2,98.36,2.77
(주)옵트론텍,082210,2020/12,,5,2005/06/24,-14.43,-8.5,0,1.18,-12.86,119.34,-7.06
(주)옵트론텍,082210,2021/12,,5,2005/06/24,-21.02,-15.39,0,6.31,-25.85,175.58,-10.8
(주)옵트론텍,082210,2022/12,,5,2005/06/24,-28.6,-72.76,0,-30.16,-90.44,606.55,-30.82
(주)옵티코어,380540,2018/12,,5,2022/12/29,,,,,,,
(주)옵티코어,380540,2019/12,,5,2022/12/29,,,,,,,
(주)옵티코어,380540,2020/12,,5,2022/12/29,0,0,0,0,-15.16,634.52,-16.55
(주)옵티코어,380540,2021/12,,5,2022/12/29,106.67,146.41,0,83.74,7.69,447.72,12.22
(주)옵티코어,380540,2022/12,,5,2022/12/29,-27.45,332.32,0,33.5,-43.75,69.14,-33.38
(주)옵티팜,153710,2018/12,,5,2018/10/26,0.73,177.16,0,114.87,-4.33,20.3,-1.93
(주)옵티팜,153710,2019/12,,5,2018/10/26,-2.19,0.46,0,-2.16,-4.8,17.16,-1.55
(주)옵티팜,153710,2020/12,,5,2018/10/26,-4.45,-5.14,0,-0.96,-18.03,22.33,-5.67
(주)옵티팜,153710,2021/12,,5,2018/10/26,9.29,-8.36,0,-0.37,-21.6,32.99,-7.47
(주)옵티팜,153710,2022/12,,5,2018/10/26,12.27,-6.28,0,0.03,-12.77,41.95,-4.97
(주)와이더플래닛,321820,2018/12,,5,2021/02/03,,,,,,,
(주)와이더플래닛,321820,2019/12,,5,2021/02/03,0,0,0,0,-5.89,398.84,-19.69
(주)와이더플래닛,321820,2020/12,,5,2021/02/03,-18.61,0,0,-43.05,-11.26,0,-39.04
(주)와이더플래닛,321820,2021/12,,5,2021/02/03,4.15,0,0,761.79,-26.84,137.84,-27.78
(주)와이더플래닛,321820,2022/12,,5,2021/02/03,-14.54,-80,0,-19.77,-70.9,853.93,-38.83
(주)와이비엠넷,057030,2018/12,,5,2004/06/08,2.66,-2.36,0,-2.34,0.64,83.8,0.51
(주)와이비엠넷,057030,2019/12,,5,2004/06/08,-4.04,0.17,342.84,-2.04,2.97,79.75,2.33
(주)와이비엠넷,057030,2020/12,,5,2004/06/08,-12.44,-4.04,0,0.91,-3.07,89.01,-2.12
(주)와이비엠넷,057030,2021/12,,5,2004/06/08,10.89,6.25,0,8.89,4.47,93.69,3.27
(주)와이비엠넷,057030,2022/12,,5,2004/06/08,7.25,14.97,198.05,6.08,12.43,78.71,9.07
(주)와이솔,122990,2018/12,,5,2010/09/10,-14.3,13.17,-5.25,1.49,12.38,26.6,11.05
(주)와이솔,122990,2019/12,,5,2010/09/10,-28.83,24.57,-77.37,11.32,3.94,13.13,2.35
(주)와이솔,122990,2020/12,,5,2010/09/10,0.24,-0.6,-38.07,-4.65,2.43,8.52,1.41
(주)와이솔,122990,2021/12,,5,2010/09/10,1.94,7.66,524.78,7.92,14.91,8.78,8.7
(주)와이솔,122990,2022/12,,5,2010/09/10,-19.26,-3.8,0,-3.95,-3.05,8.61,-1.41
(주)와이어블,065530,2018/12,,5,2002/06/04,-20.66,-8.4,-75.62,-3.53,1.52,87.29,0.75
(주)와이어블,065530,2019/12,,5,2002/06/04,30.84,0.08,106.14,14.42,2.4,114.11,1.48
(주)와이어블,065530,2020/12,,5,2002/06/04,3.11,1.49,45.42,-2.92,3.39,104.81,2.04
(주)와이어블,065530,2021/12,,5,2002/06/04,-11.76,6.45,-16.53,-3.36,3.2,85.94,1.76
(주)와이어블,065530,2022/12,,5,2002/06/04,-18.11,0.12,-3.12,-10.63,3.79,65.97,1.83
(주)와이엔텍,067900,2018/12,,5,2005/12/23,2.06,8.98,6.7,14.45,15.21,64.29,5.36
(주)와이엔텍,067900,2019/12,,5,2005/12/23,39.61,14.51,78.56,18.33,19.45,69.76,8.21
(주)와이엔텍,067900,2020/12,,5,2005/12/23,15.93,16.03,21.44,8.61,20.38,58.91,8.82
(주)와이엔텍,067900,2021/12,,5,2005/12/23,6.35,23.55,19.82,15.02,22.96,47.94,9.44
(주)와이엔텍,067900,2022/12,,5,2005/12/23,-27.86,1.96,-17.26,-7.45,26.33,34.29,7.58
(주)와이엠텍,273640,2018/12,,5,2021/09/10,0,0,0,0,24.91,11.56,20.29
(주)와이엠텍,273640,2019/12,,5,2021/09/10,-30.59,9.99,-69.15,8.21,11.07,9.75,6.01
(주)와이엠텍,273640,2020/12,,5,2021/09/10,38.41,19.29,183.78,20.19,22.69,10.58,14.91
(주)와이엠텍,273640,2021/12,,5,2021/09/10,76.27,91.12,66.76,84.14,21.47,6.54,16.03
(주)와이엠텍,273640,2022/12,,5,2021/09/10,64.15,21.48,97.43,22.23,25.82,7.2,21.98
(주)와이오엠,066430,2018/12,,5,2002/12/24,1.72,-33.05,0,173.73,-9.96,519.17,-11.54
(주)와이오엠,066430,2019/12,,5,2002/12/24,89.08,122.48,0,-2.09,-43.63,172.48,-65.97
(주)와이오엠,066430,2020/12,,5,2002/12/24,-45.22,27.29,0,-25.53,7.49,59.4,7.19
(주)와이오엠,066430,2021/12,,5,2002/12/24,17.29,8.01,-83.42,38.18,1.06,103.93,1.17
(주)와이오엠,066430,2022/12,,5,2002/12/24,0.29,96.41,45.79,44.15,1.54,49.67,1.21
(주)와이제이엠게임즈,193250,2018/12,,5,2014/12/29,127.46,-23.94,0,-17.57,-96.76,53.99,-18.99
(주)와이제이엠게임즈,193250,2019/12,,5,2014/12/29,-38.14,7.29,0,-14.98,-74.97,22.02,-10.89
(주)와이제이엠게임즈,193250,2020/12,,5,2014/12/29,-55.23,-10.92,0,-10.09,-119.69,23.15,-8.92
(주)와이제이엠게임즈,193250,2021/12,,5,2014/12/29,35.75,2.09,0,19.42,-97.45,44.05,-9.49
(주)와이제이엠게임즈,193250,2022/12,,5,2014/12/29,-7.88,32.67,0,4.26,235.87,13.21,19.03
(주)와이즈버즈,273060,2018/12,,5,2017/08/07,,,,,,,
(주)와이즈버즈,273060,2019/12,,5,2017/08/07,,,,,,,
(주)와이즈버즈,273060,2020/12,,5,2017/08/07,0,0,0,0,-17.47,82.81,-3.22
(주)와이즈버즈,273060,2021/12,,5,2017/08/07,-0.07,11.19,0,-11.8,22.14,45,4.33
(주)와이즈버즈,273060,2022/12,,5,2017/08/07,28.64,12.9,-17.53,28.18,14.19,64.64,3.34
(주)와이지-원,019210,2018/12,,5,1997/08/06,5.75,5.54,-1.45,13.32,6.96,126.72,3.62
(주)와이지-원,019210,2019/12,,5,1997/08/06,-2.76,-1.35,-86.98,-1.37,0.93,126.66,0.45
(주)와이지-원,019210,2020/12,,5,1997/08/06,-17.41,-11.75,0,1.93,-14.15,161.8,-5.58
(주)와이지-원,019210,2021/12,,5,1997/08/06,15.4,4.99,0,-4.12,5.76,139.08,2.65
(주)와이지-원,019210,2022/12,,5,1997/08/06,28.26,9.66,104.46,12.99,9.19,146.33,5.2
(주)와이지엔터테인먼트,122870,2018/12,,5,2011/11/23,-35.2,3.85,-20.78,0.18,8.9,31.13,3.36
(주)와이지엔터테인먼트,122870,2019/12,,5,2011/11/23,-13.7,-4.59,0,-18.54,-9.06,11.95,-3.25
(주)와이지엔터테인먼트,122870,2020/12,,5,2011/11/23,4.03,6.92,0,8.14,10.18,13.23,4.07
(주)와이지엔터테인먼트,122870,2021/12,,5,2011/11/23,37.05,7.33,53.35,8.08,11.4,14.03,5.77
(주)와이지엔터테인먼트,122870,2022/12,,5,2011/11/23,33.9,7.96,21.09,16.08,10.31,22.6,6.23
(주)와이티엔,040300,2018/12,,5,2001/09/04,1,-1.19,-81.68,-4.32,0.63,51.56,0.28
(주)와이티엔,040300,2019/12,,5,2001/09/04,-3.46,-2.35,0,-1.85,-2.37,52.34,-1.07
(주)와이티엔,040300,2020/12,,5,2001/09/04,-0.82,3.5,0,5.73,6.16,55.61,2.71
(주)와이티엔,040300,2021/12,,5,2001/09/04,8.45,27.14,553.83,24.28,37.14,52.12,15.37
(주)와이티엔,040300,2022/12,,5,2001/09/04,10.73,5.54,-89.2,-2.12,3.62,41.06,1.51
(주)와이팜,332570,2018/12,,5,2020/07/31,0,0,0,0,5.02,19.76,8.07
(주)와이팜,332570,2019/12,,5,2020/07/31,94.08,38.31,249.34,35.72,9.04,17.52,23.91
(주)와이팜,332570,2020/12,,5,2020/07/31,-70.22,108.66,-17.98,91.23,24.89,7.7,11.7
(주)와이팜,332570,2021/12,,5,2020/07/31,54.68,-11.32,0,3,-12.78,25.08,-6.97
(주)와이팜,332570,2022/12,,5,2020/07/31,-17.2,-27.9,0,9.46,-21.13,89.89,-8.98
(주)우리기술,032820,2018/12,,5,2000/06/22,-18.46,-11.46,0,6.23,-33.25,173.49,-9.34
(주)우리기술,032820,2019/12,,5,2000/06/22,-32,-0.53,0,1.62,-69.97,179.4,-12.87
(주)우리기술,032820,2020/12,,5,2000/06/22,97.97,52.67,0,16.29,-4.97,112.83,-1.66
(주)우리기술,032820,2021/12,,5,2000/06/22,-11.73,53.12,0,27.07,17.45,76.62,4.21
(주)우리기술,032820,2022/12,,5,2000/06/22,0.47,21.75,-40.02,9.2,10.42,58.4,2.16
