회사명,거래소코드,회계년도,상장폐지일,소속코드,상장일,매출액증가율(IFRS),자기자본증가율(IFRS),순이익증가율(IFRS),총자본증가율(IFRS),매출액순이익률(IFRS),부채비율(IFRS),총자본순이익률(IFRS)
(주)휴니드테크놀러지스,005870,2022/12,,1,1991/09/03,-2.3,8.38,-28.87,13.76,4.16,110.71,3.24
(주)휴비스,079980,2018/12,,1,2012/02/23,4.82,-2.92,-72.99,5.59,0.36,132.7,0.46
(주)휴비스,079980,2019/12,,1,2012/02/23,-18.83,-0.59,123.95,-5.01,1,122.33,1.04
(주)휴비스,079980,2020/12,,1,2012/02/23,-13.24,20.31,821.79,0.39,10.6,85.53,9.82
(주)휴비스,079980,2021/12,,1,2012/02/23,20.65,-2.56,-95.84,-6.51,0.37,78,0.42
(주)휴비스,079980,2022/12,,1,2012/02/23,-6.28,-15.09,0,-4.6,-6.99,100,-8
(주)휴스틸,005010,2018/12,,1,1973/06/29,-17.97,5.24,31.11,-10.82,1.63,45.02,1.39
(주)휴스틸,005010,2019/12,,1,1973/06/29,-15.36,-0.51,0,-5.62,-1.05,37.57,-0.83
(주)휴스틸,005010,2020/12,,1,1973/06/29,-24.48,1.22,0,1.71,-1.64,38.23,-1
(주)휴스틸,005010,2021/12,,1,1973/06/29,63.96,47.56,0,52.19,4.34,42.58,3.41
(주)휴스틸,005010,2022/12,,1,1973/06/29,35.92,19.91,166.9,13.9,8.52,35.42,7.05
AJ네트웍스(주),095570,2018/12,,1,2015/08/21,21.24,-9.09,0,10.37,-6.57,304.05,-2.18
AJ네트웍스(주),095570,2019/12,,1,2015/08/21,15.3,16.62,0,14.5,12.95,296.71,4.4
AJ네트웍스(주),095570,2020/12,,1,2015/08/21,15.77,-3.87,-66.26,-2.23,3.77,303.47,1.41
AJ네트웍스(주),095570,2021/12,,1,2015/08/21,7.05,24.91,332.6,-0.49,15.25,221.42,6.17
AJ네트웍스(주),095570,2022/12,,1,2015/08/21,21.92,-2.45,0,14.51,-0.24,277.29,-0.11
CS홀딩스(주),000590,2018/12,,1,1975/12/22,16.71,0.59,35.03,0.44,55.83,4.62,0.98
CS홀딩스(주),000590,2019/12,,1,1975/12/22,9.4,0.7,6.33,0.73,54.27,4.65,1.04
CS홀딩스(주),000590,2020/12,,1,1975/12/22,0.83,0.29,-48.03,0.22,27.97,4.58,0.54
CS홀딩스(주),000590,2021/12,,1,1975/12/22,9.73,0.7,148.17,0.99,63.27,4.88,1.33
CS홀딩스(주),000590,2022/12,,1,1975/12/22,3.01,0.67,22.48,0.31,75.22,4.51,1.61
HD현대(주),267250,2018/12,,1,2017/05/10,0,0,0,0,22.54,47.52,1.6
HD현대(주),267250,2019/12,,1,2017/05/10,-14.96,5.74,352.43,5.31,119.93,46.93,7.06
HD현대(주),267250,2020/12,,1,2017/05/10,-23.69,-5.3,-85.37,-9.97,22.99,39.67,1.06
HD현대(주),267250,2021/12,,1,2017/05/10,-32.5,1.99,480.9,4.99,197.87,43.78,6.34
HD현대(주),267250,2022/12,,1,2017/05/10,36.84,-1.69,-56.32,6.93,63.16,56.38,2.61
KG스틸(주),016380,2018/12,,1,1986/02/03,1.01,-90.35,0,-9.26,-3.66,13769.96,-2.89
KG스틸(주),016380,2019/12,,1,1986/02/03,-3.57,5833.43,0,-2.97,-1.83,126.81,-1.49
KG스틸(주),016380,2020/12,,1,1986/02/03,24.3,6.03,0,8.84,2.02,132.81,1.99
KG스틸(주),016380,2021/12,,1,1986/02/03,52.87,17.36,324.77,20.97,5.62,139.96,7.33
KG스틸(주),016380,2022/12,,1,1986/02/03,14.59,47.21,192.26,8.97,14.33,77.63,18.72
KISCO홀딩스(주),001940,2018/12,,1,1989/11/13,-1.87,1.4,-0.87,1.39,89.43,0.06,2.15
KISCO홀딩스(주),001940,2019/12,,1,1989/11/13,6.73,1.5,8.78,1.56,91.15,0.12,2.31
KISCO홀딩스(주),001940,2020/12,,1,1989/11/13,0.58,0.61,-2.56,0.59,88.31,0.1,2.22
KISCO홀딩스(주),001940,2021/12,,1,1989/11/13,2.78,-1.94,-7.62,-1.81,79.37,0.23,2.07
KISCO홀딩스(주),001940,2022/12,,1,1989/11/13,14.21,0.36,0.18,0.38,69.62,0.25,2.09
LG이노텍(주),011070,2018/12,,1,2008/07/24,6.4,7.23,-28.99,-6.09,1.68,163.33,2.45
LG이노텍(주),011070,2019/12,,1,2008/07/24,5.72,2.82,-37.04,0.14,1,156.47,1.59
LG이노텍(주),011070,2020/12,,1,2008/07/24,15.51,9.66,131.2,8.33,2.01,153.34,3.53
LG이노텍(주),011070,2021/12,,1,2008/07/24,57.1,33.64,323.48,27.26,5.41,141.24,12.65
LG이노텍(주),011070,2022/12,,1,2008/07/24,30.82,23.01,-8.78,24.02,3.77,143.21,9.2
LS일렉트릭(주),010120,2018/12,,1,1994/07/11,5.4,12.76,25.93,5.98,6.27,81.47,5.55
LS일렉트릭(주),010120,2019/12,,1,1994/07/11,-4.99,5.63,-8.4,5.28,6.04,80.87,4.82
LS일렉트릭(주),010120,2020/12,,1,1994/07/11,2.46,5.65,-2.89,0.98,5.73,72.88,4.54
LS일렉트릭(주),010120,2021/12,,1,1994/07/11,1.23,3.37,-33.14,5.45,3.78,76.35,2.94
LS일렉트릭(주),010120,2022/12,,1,1994/07/11,21.63,4.03,-5.06,11.31,2.95,88.68,2.57
OCI(주),010060,2018/12,,1,1985/07/09,-8.74,0.56,-58.13,-9.69,3.11,42.22,1.41
OCI(주),010060,2019/12,,1,1985/07/09,-22.39,-22.35,0,-20.2,-40.62,46.15,-16.78
OCI(주),010060,2020/12,,1,1985/07/09,-30.83,-10.14,0,-11.27,-20.75,44.32,-7.08
OCI(주),010060,2021/12,,1,1985/07/09,27.86,7.62,0,4.59,11.09,40.26,5.03
OCI(주),010060,2022/12,,1,1985/07/09,37.42,2.35,-24.31,7.19,6.11,46.89,3.59
SK이노베이션(주),096770,2018/12,,1,2007/07/25,18.57,-0.66,4.69,7.11,45.52,21.9,10.93
SK이노베이션(주),096770,2019/12,,1,2007/07/25,-18.31,0.59,-52.71,3.21,26.35,25.08,4.92
SK이노베이션(주),096770,2020/12,,1,2007/07/25,26.68,7.31,100.98,8.39,41.8,26.33,9.34
SK이노베이션(주),096770,2021/12,,1,2007/07/25,4.67,10.23,-17.27,4.17,33.04,19.39,7.28
SK이노베이션(주),096770,2022/12,,1,2007/07/25,-50.24,3.24,-65.59,5.87,22.85,22.43,2.38
SNT모티브(주),064960,2018/12,,1,2002/03/11,-3.53,-0.29,11.42,-0.39,6.46,43.09,5.58
SNT모티브(주),064960,2019/12,,1,2002/03/11,8.27,10.31,16.18,7.43,6.93,39.35,6.26
SNT모티브(주),064960,2020/12,,1,2002/03/11,-1.42,3.21,-13.25,5.4,6.1,42.31,5.11
SNT모티브(주),064960,2021/12,,1,2002/03/11,2.53,12.42,52.72,5.65,9.09,33.73,7.39
SNT모티브(주),064960,2022/12,,1,2002/03/11,11.7,3.05,11.38,7.29,9.06,39.23,7.73
SNT중공업(주),003570,2018/12,,1,1976/07/08,-10.47,-0.09,0,0.76,4.92,36.29,2
SNT중공업(주),003570,2019/12,,1,1976/07/08,-10.8,2.06,18.65,0.19,6.55,33.8,2.36
SNT중공업(주),003570,2020/12,,1,1976/07/08,-22.99,-3.13,-53.86,-0.7,3.92,37.16,1.09
SNT중공업(주),003570,2021/12,,1,1976/07/08,13.68,9.44,590.85,5.82,23.85,32.62,7.36
SNT중공업(주),003570,2022/12,,1,1976/07/08,23.7,0.98,-63.04,5.91,7.12,39.1,2.57
STX엔진(주),077970,2018/12,,1,2004/05/10,24.03,110.99,0,5.73,4.39,285.87,2.95
STX엔진(주),077970,2019/12,,1,2004/05/10,1.94,5.2,-35.84,-5.76,2.76,245.66,1.89
STX엔진(주),077970,2020/12,,1,2004/05/10,-3.41,10.32,63.42,-2.17,4.67,206.52,3.22
STX엔진(주),077970,2021/12,,1,2004/05/10,-17.84,5.48,0,2.97,-0.44,199.21,-0.25
STX엔진(주),077970,2022/12,,1,2004/05/10,12.32,-9.05,0,1.76,-5.46,234.77,-3.38
STX중공업(주),071970,2018/12,,1,2009/05/15,-12.94,5.02,0,-23.82,-49.2,268.96,-16.12
STX중공업(주),071970,2019/12,,1,2009/05/15,18.24,-15.5,0,-21.1,-14.12,244.53,-7.07
STX중공업(주),071970,2020/12,,1,2009/05/15,-10.83,31.45,0,-3.22,1.24,153.67,0.64
STX중공업(주),071970,2021/12,,1,2009/05/15,-41.06,-12.04,0,-8.65,-6.33,163.44,-2.04
STX중공업(주),071970,2022/12,,1,2009/05/15,31.03,26.49,0,-0.89,9.07,106.4,4.03
가온전선(주),000500,2018/12,,1,1987/06/08,-0.16,0.06,-56.86,-2.28,0.05,91.72,0.07
가온전선(주),000500,2019/12,,1,1987/06/08,0.61,-0.92,1513.6,-1.81,0.77,89.99,1.2
가온전선(주),000500,2020/12,,1,1987/06/08,1.88,2.19,32.73,2.75,1.01,91.04,1.58
가온전선(주),000500,2021/12,,1,1987/06/08,17.45,2.35,12.83,21.1,0.97,126.04,1.59
가온전선(주),000500,2022/12,,1,1987/06/08,30.98,11.36,-19.92,14.69,0.59,132.79,1.08
강남제비스코(주),000860,2018/12,,1,1975/11/16,-4.86,0.25,-80.14,-1.27,1.28,16.94,0.82
강남제비스코(주),000860,2019/12,,1,1975/11/16,-1.61,-1.27,-83.02,-1.21,0.22,17.01,0.14
강남제비스코(주),000860,2020/12,,1,1975/11/16,1.94,0.92,1209.28,5.79,2.83,22.66,1.8
강남제비스코(주),000860,2021/12,,1,1975/11/16,14.21,-10.3,0,1.47,-12.15,38.76,-8.53
강남제비스코(주),000860,2022/12,,1,1975/11/16,12.03,-10.79,0,4.33,-10.17,62.27,-7.77
경인전자(주),009140,2018/12,,1,1989/06/20,-10.38,-1.7,0,-2.41,2.23,2.9,0.32
경인전자(주),009140,2019/12,,1,1989/06/20,-33.42,-0.83,178.9,-0.36,9.35,3.39,0.9
경인전자(주),009140,2020/12,,1,1989/06/20,101.58,-3.57,0,-1.58,-4.93,5.53,-0.96
경인전자(주),009140,2021/12,,1,1989/06/20,46.29,3.53,0,7.18,13.45,9.24,3.74
경인전자(주),009140,2022/12,,1,1989/06/20,-35.58,10.65,100.83,7.74,41.93,6.36,6.99
계룡건설산업(주),013580,2018/12,,1,1996/01/30,3.51,10.05,43.64,8.58,4.16,290.72,5.03
계룡건설산업(주),013580,2019/12,,1,1996/01/30,7.56,21.99,30.23,16.25,5.04,272.34,5.82
계룡건설산업(주),013580,2020/12,,1,1996/01/30,-4.73,25.14,22.55,0.33,6.48,198.54,6.62
계룡건설산업(주),013580,2021/12,,1,1996/01/30,19.06,27.13,47.03,11.88,8,162.72,9.18
계룡건설산업(주),013580,2022/12,,1,1996/01/30,9.71,7.06,-61.11,4.5,2.84,156.44,3.31
계양전기(주),012200,2018/12,,1,1988/07/06,9.25,1.59,0.84,4.9,2.08,42.82,2.9
계양전기(주),012200,2019/12,,1,1988/07/06,3.41,-2.59,0,2.01,-0.69,49.56,-0.96
계양전기(주),012200,2020/12,,1,1988/07/06,-0.65,4.4,0,5.06,2.59,50.5,3.45
계양전기(주),012200,2021/12,,1,1988/07/06,3.59,-5.49,0,-3.52,-1.97,47.12,-2.72
계양전기(주),012200,2022/12,,1,1988/07/06,-3.53,-31.16,0,2.63,-7.6,119.32,-10.18
고려개발(주),004200,2018/12,2020/07/21,4,1978/10/30,-16.44,74.05,-89.14,-10.52,0.11,335.54,0.1
고려개발(주),004200,2019/12,2020/07/21,4,1978/10/30,23.62,24.17,5423.77,3.45,5.01,262.88,5.69
고려산업(주),002140,2018/12,,1,1991/01/14,-10.04,3.06,-40.63,17.21,2.01,133.08,1.65
고려산업(주),002140,2019/12,,1,1991/01/14,23.28,3.88,34.74,-3.26,2.2,117.05,2.1
고려산업(주),002140,2020/12,,1,1991/01/14,-1.21,6.14,43.21,4.34,3.19,113.37,2.99
고려산업(주),002140,2021/12,,1,1991/01/14,10.64,2.17,-52.17,10.53,1.38,130.84,1.33
고려산업(주),002140,2022/12,,1,1991/01/14,33.81,0.22,-33.98,14.29,0.68,163.24,0.78
고려아연(주),010130,2018/12,,1,1990/07/28,1.38,3.87,-13.21,2.38,8.33,7.98,7.22
고려아연(주),010130,2019/12,,1,1990/07/28,-5.59,6.15,23.12,7.56,10.87,9.42,8.47
고려아연(주),010130,2020/12,,1,1990/07/28,8.3,5,-1.02,8.26,9.93,12.81,7.76
고려아연(주),010130,2021/12,,1,1990/07/28,26.72,7.48,34.33,10.72,10.53,16.21,9.52
고려아연(주),010130,2022/12,,1,1990/07/28,12.83,17.32,-12.97,21.27,8.12,20.13,7.13
고려제강(주),002240,2018/12,,1,1976/05/25,1.74,1.16,1.99,-0.52,4.12,27.89,1.4
고려제강(주),002240,2019/12,,1,1976/05/25,6.1,0.73,5,2.12,4.08,29.66,1.45
고려제강(주),002240,2020/12,,1,1976/05/25,-11.82,1.08,-41.97,-3.33,2.68,24,0.85
고려제강(주),002240,2021/12,,1,1976/05/25,13.67,4.4,274.82,3.04,8.85,22.39,3.19
고려제강(주),002240,2022/12,,1,1976/05/25,12.55,3.56,2.67,2.04,8.07,20.58,3.19
광동제약(주),009290,2018/12,,1,1989/11/17,1.24,3.64,-3.6,0.87,3.3,47.75,3.92
광동제약(주),009290,2019/12,,1,1989/11/17,7.43,5.57,-0.29,11.35,3.06,55.84,3.68
광동제약(주),009290,2020/12,,1,1989/11/17,2.06,9.53,32.17,4.08,3.96,48.09,4.53
광동제약(주),009290,2021/12,,1,1989/11/17,7.97,5.35,0.39,4.99,3.69,47.59,4.35
광동제약(주),009290,2022/12,,1,1989/11/17,3.07,4.16,-21.95,7.07,2.79,51.71,3.2
광전자(주),017900,2018/12,,1,1996/10/16,-1.95,9.18,413.07,10.25,5.99,15.76,4.16
광전자(주),017900,2019/12,,1,1996/10/16,-7.55,-1.59,-82.23,-2.08,1.15,15.18,0.71
광전자(주),017900,2020/12,,1,1996/10/16,-9.1,-9.01,0,-6.88,-10.33,17.88,-6.09
광전자(주),017900,2021/12,,1,1996/10/16,11.15,4.41,0,0.1,5.51,13.01,3.74
광전자(주),017900,2022/12,,1,1996/10/16,-6.71,8.03,52.3,4.21,9,9.02,5.58
교촌에프앤비(주),339770,2018/12,,1,2020/11/12,0,0,0,0,3.47,69.84,12.06
교촌에프앤비(주),339770,2019/12,,1,2020/11/12,11.73,30.62,83.4,37.18,5.7,78.38,18.66
교촌에프앤비(주),339770,2020/12,,1,2020/11/12,18.03,90.77,-19.54,51.9,3.89,42.04,10.3
교촌에프앤비(주),339770,2021/12,,1,2020/11/12,13.22,13.26,31.16,9.63,4.5,37.49,10.69
교촌에프앤비(주),339770,2022/12,,1,2020/11/12,1.1,-2.52,-88.1,20.96,0.53,70.6,1.1
국도화학(주),007690,2018/12,,1,1989/08/05,19.01,4.75,-4.25,8.82,3.88,59.41,4.76
국도화학(주),007690,2019/12,,1,1989/08/05,2.35,5.31,-4.06,5.38,3.64,59.52,4.27
국도화학(주),007690,2020/12,,1,1989/08/05,-1.92,1.6,-34.27,2.67,2.44,61.21,2.7
국도화학(주),007690,2021/12,,1,1989/08/05,77.58,53.08,714.38,57.72,11.19,66.09,16.83
국도화학(주),007690,2022/12,,1,1989/08/05,-7.41,10.78,-40.44,7.58,7.2,61.3,7.89
국제약품(주),002720,2018/12,,1,1975/12/23,-13.07,0.65,138.9,-4.51,1.6,84.77,1.33
국제약품(주),002720,2019/12,,1,1975/12/23,2.26,-11.77,0,6.39,-4.59,122.79,-3.86
국제약품(주),002720,2020/12,,1,1975/12/23,16.38,16.21,0,8.2,1.92,107.43,1.76
국제약품(주),002720,2021/12,,1,1975/12/23,-8.51,-2.78,0,-4.08,-1.34,104.65,-1.1
국제약품(주),002720,2022/12,,1,1975/12/23,6.79,7.87,0,-2.28,2.7,85.39,2.45
그랜드코리아레저(주),114090,2018/12,,1,2009/11/19,-4.18,5.63,-3.63,4.64,16.16,36.27,10.36
그랜드코리아레저(주),114090,2019/12,,1,2009/11/19,2.17,4.08,-7.19,18.31,14.68,54.9,8.62
그랜드코리아레저(주),114090,2020/12,,1,2009/11/19,-62.41,-17.06,0,-22.05,-35.27,45.58,-8.07
그랜드코리아레저(주),114090,2021/12,,1,2009/11/19,-53.87,-21.37,0,-25.5,-134.22,37.92,-18.53
그랜드코리아레저(주),114090,2022/12,,1,2009/11/19,208.05,-0.41,0,14.7,-8.98,58.85,-4.17
그린케미칼(주),083420,2018/12,,1,2005/10/20,0.18,-2.28,-0.38,-3.17,0.99,76.31,1.31
그린케미칼(주),083420,2019/12,,1,2005/10/20,-8.75,1.17,122.06,-1.19,2.41,72.19,2.97
그린케미칼(주),083420,2020/12,,1,2005/10/20,4.54,4.37,85.29,-5.34,4.27,56.17,5.69
그린케미칼(주),083420,2021/12,,1,2005/10/20,18.08,8.97,54.05,19.71,5.57,71.56,8.2
그린케미칼(주),083420,2022/12,,1,2005/10/20,13.52,-0.74,-81.98,-7.11,0.88,60.56,1.41
극동유화(주),014530,2018/12,,1,1991/01/31,129.38,6.14,1.11,3.88,1.77,73.11,5.51
극동유화(주),014530,2019/12,,1,1991/01/31,-4.46,4.91,-9.88,3.37,1.67,70.57,4.79
극동유화(주),014530,2020/12,,1,1991/01/31,-22.09,0.91,-46.82,-6.08,1.14,58.75,2.58
극동유화(주),014530,2021/12,,1,1991/01/31,54.88,5.15,70.05,12.29,1.25,69.53,4.27
극동유화(주),014530,2022/12,,1,1991/01/31,27.65,7.04,47.12,6.61,1.44,68.85,5.75
금강공업(주),014280,2018/12,,1,1988/09/10,-10.07,3.33,-49.77,6.73,2.76,133.22,1.81
금강공업(주),014280,2019/12,,1,1988/09/10,-18.08,-3.06,0,-4.23,-2.11,130.41,-1.12
금강공업(주),014280,2020/12,,1,1988/09/10,-21.79,-3.28,0,-13.05,-7.19,107.12,-3.26
금강공업(주),014280,2021/12,,1,1988/09/10,18.89,13.37,0,13.71,6.26,107.74,3.4
금강공업(주),014280,2022/12,,1,1988/09/10,19.35,8.76,41.86,11.11,7.44,112.23,4.29
금호건설(주),002990,2018/12,,1,1976/06/26,6.08,11.52,720.13,-2.46,4.87,234.88,5.68
금호건설(주),002990,2019/12,,1,1976/06/26,16.06,7.99,-31.6,14.05,2.87,253.64,3.68
금호건설(주),002990,2020/12,,1,1976/06/26,14.52,6.47,-3.76,3.86,2.41,244.96,3.26
금호건설(주),002990,2021/12,,1,1976/06/26,12.87,65.98,238.56,26.12,7.24,162.11,9.58
금호건설(주),002990,2022/12,,1,1976/06/26,-1.1,-16.02,-84,-2.87,1.17,203.12,1.39
금호석유화학(주),011780,2018/12,,1,1988/01/22,-0.67,9.87,34.86,-7.02,4.68,106.96,5.6
금호석유화학(주),011780,2019/12,,1,1988/01/22,-5.14,16.27,43.73,-0.12,7.1,77.79,8.36
금호석유화학(주),011780,2020/12,,1,1988/01/22,-5.66,21.02,65.46,10,12.45,61.6,13.18
금호석유화학(주),011780,2021/12,,1,1988/01/22,57.64,44.13,127.25,34.69,17.94,51.01,24.37
금호석유화학(주),011780,2022/12,,1,1988/01/22,-7.53,3.74,-41.73,-7.96,11.31,33.99,12.88
금호전기(주),001210,2018/12,,1,1973/11/05,-11.65,-70.92,0,-44.99,-154.87,278.28,-47.77
금호전기(주),001210,2019/12,,1,1973/11/05,-16.94,-76.16,0,-61.56,-81.99,509.93,-42.76
금호전기(주),001210,2020/12,,1,1973/11/05,-20.08,-78.12,0,-18.12,-37.14,2182.18,-30.64
금호전기(주),001210,2021/12,,1,1973/11/05,-6.82,627.6,0,65.26,-27.44,418.34,-17.66
금호전기(주),001210,2022/12,,1,1973/11/05,0.25,-36.21,0,-29.43,-39.69,473.44,-24.11
금호타이어(주),073240,2018/12,,1,2005/02/17,-13.62,4.92,0,-7.43,-32.23,148.52,-19.58
금호타이어(주),073240,2019/12,,1,2005/02/17,-3.21,-2.51,0,-3.45,-0.74,146.13,-0.46
금호타이어(주),073240,2020/12,,1,2005/02/17,-6.18,-36.21,0,-10.69,-23.64,244.59,-14.84
금호타이어(주),073240,2021/12,,1,2005/02/17,20.53,-10.74,0,-0.54,-3.4,283.95,-2.74
금호타이어(주),073240,2022/12,,1,2005/02/17,37.66,-18.28,0,5.79,-5.27,397.06,-5.69
기아(주),000270,2018/12,,1,1973/07/21,-0.62,-0.63,-56.77,-3.77,1.26,68.88,1.06
기아(주),000270,2019/12,,1,1973/07/21,6.1,5.24,278.15,3.25,4.48,65.68,4.01
기아(주),000270,2020/12,,1,1973/07/21,1.49,1.87,-49.51,8.43,2.23,76.35,1.91
기아(주),000270,2021/12,,1,1973/07/21,19.26,8.45,191.55,8.65,5.44,76.68,5.14
기아(주),000270,2022/12,,1,1973/07/21,13.25,3.5,-12.44,3.38,4.21,76.48,4.25
깨끗한나라(주),004540,2018/12,,1,1974/06/19,-5.63,-10.72,0,3.54,-6.42,255.83,-6.94
깨끗한나라(주),004540,2019/12,,1,1974/06/19,-4.76,-6.41,0,-10.06,-1.74,241.95,-1.86
깨끗한나라(주),004540,2020/12,,1,1974/06/19,-0.6,35.45,0,4.5,6.1,163.82,6.68
깨끗한나라(주),004540,2021/12,,1,1974/06/19,-2.29,5,-83,5.91,1.06,166.13,1.08
깨끗한나라(주),004540,2022/12,,1,1974/06/19,5.07,4.06,0,10.38,-0.94,182.3,-0.93
남광토건(주),001260,2018/12,,1,1976/12/28,35.95,13.4,236.17,-10.53,3.64,202.92,3.63
남광토건(주),001260,2019/12,,1,1976/12/28,50.27,7.66,-32.4,36.07,1.64,282.86,2.2
남광토건(주),001260,2020/12,,1,1976/12/28,0.75,25.4,256.16,0.72,5.78,207.51,6.77
남광토건(주),001260,2021/12,,1,1976/12/28,49.92,32.34,57.54,34.31,6.08,212.09,9.08
남광토건(주),001260,2022/12,,1,1976/12/28,26.25,21.95,-10.83,26.27,4.29,223.16,6.24
남양유업(주),003920,2018/12,,1,1978/06/24,-7.49,0.11,98.6,2.08,0.85,17.81,0.88
남양유업(주),003920,2019/12,,1,1978/06/24,-4.9,1.41,98.48,7,1.78,24.3,1.67
남양유업(주),003920,2020/12,,1,1978/06/24,-8.08,-5.34,0,-5.12,-5.34,24.59,-4.59
남양유업(주),003920,2021/12,,1,1978/06/24,0.39,-5.61,0,-5.87,-6.29,24.26,-5.74
남양유업(주),003920,2022/12,,1,1978/06/24,0.71,-8.74,0,-3.38,-7.78,31.56,-7.5
남해화학(주),025860,2018/12,,1,1995/11/10,10.72,0.83,-68.9,-1.62,0.67,29.01,1.51
남해화학(주),025860,2019/12,,1,1995/11/10,-4.47,2.18,92.1,6.06,1.35,33.92,2.84
남해화학(주),025860,2020/12,,1,1995/11/10,-14.94,4.37,56.13,1.43,2.48,30.14,4.28
남해화학(주),025860,2021/12,,1,1995/11/10,43.77,3.2,-13.5,21.28,1.49,52.95,3.32
남해화학(주),025860,2022/12,,1,1995/11/10,49.43,9.46,118.37,23.58,2.18,72.68,5.92
네이버(주),035420,2018/12,,1,2008/11/28,18.03,15.84,6.01,10.97,26.03,30.1,15.98
네이버(주),035420,2019/12,,1,2008/11/28,12.75,21.34,21.33,12.53,28.01,20.65,17.34
네이버(주),035420,2020/12,,1,2008/11/28,5.81,31.33,9.56,32.26,29,21.5,15.45
네이버(주),035420,2021/12,,1,2008/11/28,21.62,28.51,27.39,46.91,30.38,38.9,14
네이버(주),035420,2022/12,,1,2008/11/28,9.84,5.54,-28.37,7.26,19.81,41.16,8.13
넥센타이어(주),002350,2018/12,,1,1976/05/19,2.93,9.68,19.75,9.88,8.87,79.58,5.84
넥센타이어(주),002350,2019/12,,1,1976/05/19,2.4,9.99,-0.92,4.97,8.59,71.38,5.39
넥센타이어(주),002350,2020/12,,1,1976/05/19,-25.44,2.25,-79.42,1.41,2.37,69.97,1.08
넥센타이어(주),002350,2021/12,,1,1976/05/19,17.08,-0.53,0,5.38,-1.45,80.07,-0.74
넥센타이어(주),002350,2022/12,,1,1976/05/19,46.76,-1.12,0,10.69,-1.89,101.57,-1.32
넷마블(주),251270,2018/12,,1,2017/05/12,-30.5,-2.64,-49.71,-4.88,3.7,7.2,0.91
넷마블(주),251270,2019/12,,1,2017/05/12,7.93,-1.91,-34.64,-1.42,2.24,7.74,0.62
넷마블(주),251270,2020/12,,1,2017/05/12,10.11,22.94,268.48,44.39,7.5,26.53,1.88
넷마블(주),251270,2021/12,,1,2017/05/12,-4.27,10.2,323.99,39.93,33.23,60.67,5.61
넷마블(주),251270,2022/12,,1,2017/05/12,-27.05,-14.41,0,-18.86,-55.45,52.32,-6.47
다스코(주),058730,2018/12,,1,2004/08/02,7.59,4.78,-3.12,-5.99,7.51,67.72,8.24
다스코(주),058730,2019/12,,1,2004/08/02,-10.61,-2.21,-86.25,1.18,1.16,73.52,1.16
다스코(주),058730,2020/12,,1,2004/08/02,-8.8,-4.82,0,11.8,-4.11,103.83,-3.54
다스코(주),058730,2021/12,,1,2004/08/02,30.3,1.47,0,13.07,-2.03,127.12,-2.03
다스코(주),058730,2022/12,,1,2004/08/02,2.51,16.28,0,15.84,1.13,126.26,1.01
대덕전자(주),353200,2020/12,,1,2020/05/21,,,,,,,
대덕전자(주),353200,2021/12,,1,2020/05/21,0,0,0,0,6.96,37.27,7.3
대덕전자(주),353200,2022/12,,1,2020/05/21,31.73,24.15,157.71,25.98,13.61,39.28,16.66
대림비앤코(주),005750,2018/12,,1,1992/12/23,8.85,-0.47,-33.16,4.91,1.97,87.94,1.6
대림비앤코(주),005750,2019/12,,1,1992/12/23,-1.47,-0.16,-32.42,2.61,1.35,93.16,1.04
대림비앤코(주),005750,2020/12,,1,1992/12/23,-1.88,-1.19,0,5.25,-0.87,105.75,-0.63
대림비앤코(주),005750,2021/12,,1,1992/12/23,12.69,-0.56,0,0.18,0.49,107.28,0.39
대림비앤코(주),005750,2022/12,,1,1992/12/23,-2.79,0.46,0,3.37,-0.28,113.28,-0.22
대림통상(주),006570,2018/12,,1,1975/11/08,0.47,-3.16,0,-13.6,-0.83,63.22,-0.72
대림통상(주),006570,2019/12,,1,1975/11/08,-12.08,-12.8,0,-9.66,-7.71,69.09,-6.72
대림통상(주),006570,2020/12,,1,1975/11/08,-18.2,-19.12,0,-12.56,-12.53,82.82,-10.04
대림통상(주),006570,2021/12,,1,1975/11/08,-7.61,0.25,0,0.85,-0.69,83.93,-0.55
대림통상(주),006570,2022/12,,1,1975/11/08,5.43,2.68,0,4.47,1.35,87.13,1.09
대상(주),001680,2018/12,,1,1970/04/01,2.09,6.6,41.22,-3.38,3.46,98.99,4.15
대상(주),001680,2019/12,,1,1970/04/01,9.89,9.28,48.33,20.63,4.67,119.65,5.68
대상(주),001680,2020/12,,1,1970/04/01,6.02,6.98,0.35,5.49,4.42,116.58,5.08
대상(주),001680,2021/12,,1,1970/04/01,10.38,12.45,21.59,12.8,4.87,117.27,5.65
대상(주),001680,2022/12,,1,1970/04/01,14.41,6.57,-39.48,8.81,2.58,121.84,3.09
대상홀딩스(주),084690,2018/12,,1,2005/08/17,13.38,0.96,7.41,1.22,59.29,5.08,2.97
대상홀딩스(주),084690,2019/12,,1,2005/08/17,45.74,-1.51,-88.96,-1.16,4.49,5.46,0.33
대상홀딩스(주),084690,2020/12,,1,2005/08/17,-12.87,-1.1,79.04,-1.98,9.23,4.53,0.6
대상홀딩스(주),084690,2021/12,,1,2005/08/17,7.16,-2.17,51.72,22.89,13.07,31.3,0.82
대상홀딩스(주),084690,2022/12,,1,2005/08/17,10.62,4.28,560,3.08,77.95,29.79,4.84
대성산업(주),128820,2018/12,,1,2010/07/30,131.27,14.3,-97.18,-2.22,0.67,117.16,0.6
