회사명,거래소코드,회계년도,매출액증가율(IFRS연결),총자본증가율(IFRS연결),자기자본증가율(IFRS연결),순이익증가율(IFRS연결),유형자산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),순운전자본비율(IFRS연결),부채비율(IFRS연결),자기자본배율(IFRS연결),비유동비율(IFRS연결),유동자산구성비율(IFRS연결),자기자본구성비율(IFRS연결),매출액총이익률(IFRS연결),매출액순이익률(IFRS연결),총자본사업이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),1주당순이익(IFRS연결)(원),1주당매출액(IFRS연결)(원),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),비유동자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),재고자산회전기간(IFRS연결),매출채권회전기간(IFRS연결),1회전기간(IFRS연결),운전자본회전률(IFRS연결),순운전자본회전률(IFRS연결),유형자산회전율(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),부가가치(IFRS연결)(백만원),총자본투자효율(IFRS연결),설비투자효율(IFRS연결),기계투자효율(IFRS연결),부가가치율(IFRS연결),노동소득분배율(IFRS연결),자본분배율(IFRS연결),이윤분배율(IFRS연결),상장폐지일,소속코드,상장일
에스케이텔레콤(주),017670,2018/12,-3.69,26.74,25.94,20.31,5.65,26.38,28.33,5.75,116.23,112.02,22,2.62,89.58,50338.99,153.97,18.78,52.75,0,18.56,3.45,8.26,15.52,44066,208976.55,0.45,0.84,0.55,60.22,8.16,46.04,7.93,6.06,44.72,0.02,0.04,1.2,1.62,2.38,2.48,10159722,23.98,100.07,142.16,60.21,22.53,77.47,30.83,,1,1989/11/07
에스케이텔레콤(주),017670,2019/12,5.15,5.29,2.16,-71.55,15.08,6.1,1.8,-43.45,104.04,101.95,16.32,0.71,95.46,51427.74,159.96,18.16,51.16,0,4.86,2.72,1.98,3.92,12144,219747.92,0.41,0.79,0.5,78.7,8.37,43.3,8.43,4.64,43.61,0.03,0.02,1.16,1.54,2.21,2.27,8357987,18.73,72.18,105.25,47.1,33.77,66.23,10.31,,1,1989/11/07
에스케이텔레콤(주),017670,2020/12,4.96,7.39,3.43,69.05,8.45,7.18,8.3,5.26,107.3,105.21,16.75,1.25,96.37,53190.92,160.4,18.32,50.92,0,8.06,3.03,3.24,6.44,20463,230658.08,0.4,0.79,0.49,111.42,8.43,45.92,7.95,3.28,43.31,0.03,0.01,1.13,1.45,2.21,2.25,9436069,19.7,74.2,112.65,50.66,31.86,68.14,15.9,,1,1989/11/07
에스케이텔레콤(주),017670,2021/12,0,0,0,0,0,0,0,0,91.27,88.33,12.54,-1.97,150.6,37973.78,199.09,20.55,39.9,0,14.44,4.65,7.83,20.79,7191,320871.07,0.54,1.36,0.68,81.85,8.75,87.89,4.15,4.46,41.7,0.02,0.37,1.26,1.3,2.64,2.72,8062908,26.08,66.62,100.81,48.14,28.54,71.46,30,,1,1989/11/07
에스케이텔레콤(주),017670,2022/12,3.32,1.28,-2.25,-62.1,3.51,-1.91,13.64,-18.71,89.72,87.65,23.39,-2.64,157.57,37117.76,198.18,23.06,38.82,0,5.48,5.38,3.05,7.97,4118,79078.39,0.56,1.41,0.71,93.29,8.91,123.69,2.95,3.91,40.96,0.02,0,1.21,1.32,2.55,2.62,7718320,24.65,62.99,97.54,44.6,31.74,68.26,12.28,,1,1989/11/07
에스케이하이닉스(주),000660,2018/12,34.33,40.16,38.53,46.03,45.26,55.7,14.93,67.5,152.66,118.72,18.03,10.78,35.87,1280.76,93.41,31.25,73.6,62.47,38.42,38.34,28.49,38.53,22255,55556.23,0.74,1,1.13,11.45,6.81,43.61,8.37,31.87,53.57,0.01,0,1.39,1.37,2.17,2.68,31349930,49.25,104.12,138.46,77.51,11.71,88.29,49.57,,1,1996/12/26
에스케이하이닉스(주),000660,2019/12,-33.27,1.78,2.31,-87.04,14.3,15.01,-27.33,19.74,183.61,116.35,29.29,10.16,35.14,1310.36,104.98,22.31,74,30.25,7.47,4.27,3.14,4.25,2943,37075.06,0.42,0.57,0.57,5.55,5.1,25.24,14.46,65.71,71.55,0.01,0,0.98,0.72,1.57,2.19,14555272,22.47,40.44,53.96,53.93,23.44,76.56,13.85,,1,1996/12/26
에스케이하이닉스(주),000660,2020/12,18.19,9.85,8.26,136.19,3.21,8.49,14.62,15.87,182.65,115.02,32.8,10.54,37.11,1418.63,105.19,23.28,72.93,33.89,14.92,7.42,7,9.53,6952,43819.11,0.47,0.64,0.61,5.58,6.94,30.55,11.95,65.4,52.59,0.01,0,1.33,0.79,2.06,3.26,20059523,28.18,54.13,75.72,62.88,19.11,80.89,23.72,,1,1996/12/26
에스케이하이닉스(주),000660,2021/12,34.79,35.42,19.79,101.94,28.63,27.31,62.15,45.31,181.93,121.56,34.25,12.55,54.98,1699.37,111.78,27.88,64.52,44.08,22.36,14.85,11.48,16.84,13989,59062.71,0.51,0.75,0.69,5.71,6.52,35.75,10.21,63.89,56.02,0.01,0,1.28,0.91,1.98,3.03,29602094,30.71,63.62,87.21,68.85,17.94,82.06,32.48,,1,1996/12/26
에스케이하이닉스(주),000660,2022/12,3.78,7.77,1.78,-76.78,13.57,8.09,6.93,75.68,144.8,65.86,25.08,8.56,64.12,1729.7,118.72,27.66,60.93,35.02,5.02,6.89,2.24,3.56,3242,61293.16,0.45,0.71,0.62,3.63,6.63,25.17,14.5,100.54,55.02,0.01,0,0.99,0.79,1.6,2.88,26433678,25.45,49.26,67.88,59.24,29.71,70.29,8.48,,1,1996/12/26
에쓰-오일(주),010950,2018/12,21.88,5.75,-5.46,-79.3,22.24,21.51,-13.58,12.48,101.13,46.91,11.48,0.41,146.63,2219.2,156.13,36.69,40.55,4.96,1.01,4.28,1.66,3.88,2216,218372.77,1.64,3.83,2.77,8.59,16.01,16.06,22.72,42.5,22.79,0.02,0.12,2.22,2.88,4.03,7.6,1086712,6.81,12.13,21.11,4.27,32.56,67.44,23.74,,1,1987/05/27
에쓰-오일(주),010950,2019/12,-4.2,2.37,0.42,-74.64,4.09,5.98,-3.85,1.81,97.92,42.32,5.06,-0.73,151.41,2228.6,164.77,34.46,39.78,4.29,0.27,2.69,0.41,1.01,561,209203.99,1.51,3.76,2.35,7.7,16.52,15.78,23.14,47.39,22.1,0.02,0.12,2.12,2.45,4.25,9.48,1256316,7.69,13.65,24.55,5.15,29.1,70.9,5.21,,1,1987/05/27
에쓰-오일(주),010950,2020/12,-31.01,-3.94,-12.53,-1316.75,-0.6,-0.1,-11.23,-31.41,76.11,42.71,11.23,-10,176.12,1949.31,188.19,31.84,36.22,-3.19,-4.73,-6.78,-4.97,-13.07,-6839,144331.05,1.05,2.76,1.57,6.25,13.42,9.2,39.68,58.43,27.2,0.02,0.1,1.47,1.66,3.17,6.43,-22945,-0.15,-0.25,-0.47,-0.14,0,0,0,,1,1987/05/27
에쓰-오일(주),010950,2021/12,0,0,0,0,0,0,0,0,98.5,56.81,22.88,-0.68,167.5,2397.17,147.62,44.82,37.38,10.08,5.02,11.51,7.37,19.73,11840,235530.07,1.47,3.93,2.66,7.75,13.93,8.93,40.88,47.12,26.19,0.03,0.08,1.63,2.87,3.28,5.68,3018361,16.15,34.42,62.68,10.99,12.88,87.12,45.67,,1,1987/05/27
에쓰-오일(주),010950,2022/12,54.55,4.92,21.4,52.65,0.24,0.89,9.89,33.5,112.09,54.46,15.95,5.06,131.19,2910.16,122.68,46.94,43.25,9.79,4.96,17.95,10.99,27.2,18075,364016.38,2.22,5.49,4.1,10.25,19.86,13.59,26.86,35.59,18.38,0.04,0.06,2.47,4.43,4.83,9.12,4118180,21,48.17,89.65,9.7,10.97,89.03,51.1,,1,1987/05/27
에쓰씨엔지니어링(주),023960,2018/12,-0.34,-1.9,8.24,0,-15.13,-14.01,24.95,137.33,81.91,67.86,13.43,-8.74,152.68,196.89,152.66,39.58,39.58,11.69,-4.67,-0.8,-3.16,-1.07,-11,10026.3,0.68,1.65,1.05,14.16,6.6,6.43,56.74,25.78,55.33,0.04,0.07,0.82,1.16,1.92,2.22,25352.11,6.91,12.84,714.96,10.11,110.81,-10.81,-46.23,,1,1997/06/23
에쓰씨엔지니어링(주),023960,2019/12,-4.26,1.86,0.99,0,-1.64,-1.93,7.65,-58.65,107.02,99.97,13.09,2.74,140.73,198.84,140.03,41.83,41.54,14.77,-1.82,0.86,-1.18,-1.45,-14,9598.97,0.65,1.6,1.09,13.63,6.4,6.3,57.93,26.78,57.01,0.04,0.07,0.77,1.22,1.59,1.8,36687.93,9.81,18.9,1787.92,15.28,78.49,21.51,-11.93,,1,1997/06/23
에쓰씨엔지니어링(주),023960,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1997/06/23
에쓰씨엔지니어링(주),023960,2021/12,0,0,0,0,0,0,0,0,116.56,112.9,13.93,9.38,161.39,200.15,88.83,66.02,38.26,9.79,-10.46,-5.6,-6.8,-24.55,-266,2433.23,0.65,1.7,1.91,31.38,3.63,2.45,148.99,11.63,100.54,0,0.03,0.53,3.86,0.99,1.02,7038.62,6.05,152.05,1491,9.3,174.13,-74.13,-112.55,,1,1997/06/23
에쓰씨엔지니어링(주),023960,2022/12,81.22,-8.52,32.46,0,36.68,35.43,-31.14,4.04,98.09,93.43,22.4,-0.97,158.16,264.04,129.88,49.69,38.74,16.28,5.2,7.39,6.4,15.08,175,4391.28,1.23,3.2,2.95,55.73,6.2,4.41,82.82,6.55,58.88,0,0.02,1.1,5.91,2.11,2.2,27300.67,25.63,546.75,5265.4,19.89,60.51,39.49,26.14,,1,1997/06/23
에어부산(주),298690,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2018/12/27
에어부산(주),298690,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2018/12/27
에어부산(주),298690,2020/12,0,0,0,0,0,0,0,0,29.08,25.4,15.73,-19.78,838.17,134.36,862.1,8.11,10.66,-83.75,-67.65,-17.89,-12.42,-116.51,-2408,2314.1,0.18,1.72,0.2,17.9,34.03,1.22,298.06,20.4,10.73,0,0.02,0.51,0.92,2.26,2.59,56843.01,5.49,28.19,0,29.93,106.28,-6.28,-226.01,,1,2018/12/27
에어부산(주),298690,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2018/12/27
에어부산(주),298690,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2018/12/27
에이치디씨(주),012630,2018/12,-71.12,-47.86,-31.71,135.37,-33.48,3.79,-76.9,-53.31,140.54,101.58,40.11,8.18,61.9,640.88,115.98,28.36,61.77,17.3,60.17,2.17,18.72,38.88,15943,28685.21,0.31,0.61,0.65,3.67,1.93,5.96,61.22,99.32,189.51,0,0,0.37,1.8,0.6,0.72,393954.9,11.55,59.81,778.69,25.45,58.31,41.69,236.4,,1,1996/10/16
에이치디씨(주),012630,2019/12,4.45,23.44,12.37,-72.02,13.47,28.41,10.88,-11.2,114.77,89.29,14.93,3.28,79.01,720.17,133.4,25.48,55.86,18.59,17.02,3.65,7.22,12.62,4460,27061.36,0.42,0.73,0.58,6.39,5.52,10.64,34.3,57.14,66.11,0.01,0.79,0.88,2.2,1.59,2.11,627088.51,14.9,82.26,1423.49,38.79,38.36,61.64,43.87,,1,1996/10/16
에이치디씨(주),012630,2020/12,144.44,128.49,4.08,-59.62,81.69,20.74,443.66,292.32,175.17,147.1,24.42,26.01,121.33,749.58,87.15,60.62,45.18,21.99,4.84,8.66,2.77,4.72,1869,66149.13,0.57,1.18,1.14,6.74,5.58,20.17,18.09,54.13,65.38,0.01,0,0.71,3.59,1.15,1.38,773834.65,8.05,55.63,1848.14,19.58,49.05,50.95,24.73,,1,1996/10/16
에이치디씨(주),012630,2021/12,20.95,10.76,6.64,9.46,8.61,10.9,10.66,57.5,164.57,127.04,17.06,23.76,121.68,799.32,87.41,60.57,45.11,17.13,4.82,4.47,2.27,4.9,2069,80004.16,0.47,1.04,1.2,3.97,5.33,16.57,22.03,91.84,68.48,0.01,0,0.49,3.23,0.78,0.97,929832.58,8.73,72.48,1995.01,19.45,45.42,54.58,24.76,,1,1996/10/16
에이치디씨(주),012630,2022/12,5.55,8.83,1.24,-104.51,24.32,15.01,4.81,47.07,155.22,105.56,18.2,20.75,139.87,809.26,99.94,58.33,41.69,10.79,0.73,2.63,0.33,-0.21,-93,84445.92,0.45,1.05,1.12,2.78,7.7,14.83,24.6,131.48,47.38,0.01,0,0.47,2.92,0.76,1.05,695818.46,6,53.89,1537.62,13.79,70.88,29.12,5.31,,1,1996/10/16
에이치디씨랩스(주),039570,2018/12,3.02,5.12,5.53,2.02,11.45,21.21,-6.23,0,211.14,211.14,27.12,27.53,39.69,2522.79,66.65,52.29,71.59,10.38,8.91,5.94,8.57,11.99,1473,16523.6,0.96,1.35,2.15,0,5.82,5.5,66.36,0,62.69,0,3.11,1.19,56.22,1.74,1.74,93977.81,32.4,1842.84,0,34.55,67.36,32.64,25.79,,1,2015/09/24
에이치디씨랩스(주),039570,2019/12,-7.19,-18.21,-18.78,-124.33,-0.29,-31.29,-6.28,0,210.2,195.57,12.36,31.41,40.68,2048.93,56.38,59.92,71.08,10.16,-2.34,5.81,-2.24,-3.13,-358,15334.8,0.96,1.34,2.16,51.03,6.42,5.37,68.02,7.15,56.84,0,0.02,1.17,49.57,1.72,1.78,40871.3,17.23,803.82,0,16.19,120.59,-20.59,-14.43,,1,2015/09/24
에이치디씨랩스(주),039570,2020/12,3.17,-8.1,-2.8,0,-4.72,-73.64,35.73,-30.68,359.71,346.92,19.84,63.9,33,1991.62,15.29,88.5,75.19,11.32,6.02,8.07,6.88,9.42,1012,15821.23,1.14,1.57,4.34,31.1,6.5,7.86,46.45,11.74,56.15,0.05,0.03,1.14,52.46,1.55,1.64,66070.02,30.31,1363.82,0,25.37,71.31,28.69,23.72,,1,2015/09/24
에이치디씨랩스(주),039570,2021/12,5.44,88.71,62.17,-41.98,140.45,266.55,65.61,22.33,242.6,236.23,77.72,45.65,54.77,2048.01,34.56,77.67,64.61,9.67,3.31,4.18,2.89,4.23,593,16681.62,0.87,1.28,4.7,36.02,4.22,6.21,58.82,10.13,86.51,0.03,0.03,0.79,33.3,1.07,1.1,70721.25,17.19,607.11,0,25.76,86.46,13.54,12.85,,1,2015/09/24
에이치디씨랩스(주),039570,2022/12,122.42,-7,-1.99,36.74,-10.93,7.43,-11.15,11.58,266.56,257.77,39.64,46.37,46.85,2007.25,37.89,74.2,68.09,8.82,2.04,4.79,3.13,4.72,538,23528.02,1.54,2.32,6.41,68.82,6.28,10.46,34.9,5.3,58.08,0.04,0.02,1.45,55.46,2.02,2.09,245081.96,64.06,2382.15,0,40.13,92.89,7.11,5.07,,1,2015/09/24
에이치디씨현대산업개발(주),294870,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2018/06/12
에이치디씨현대산업개발(주),294870,2019/12,0,0,0,0,0,0,0,0,187.39,158.31,20.91,34.22,97.58,1015.85,52.61,73.37,50.61,17.87,9.81,13.72,9.38,18.54,9417,95964.05,0.96,1.89,3.59,8.4,11.4,23.62,15.45,43.47,32.01,0.02,0,0.85,10.86,1.3,1.54,791138.12,17.94,203.71,51674.6,18.76,23.91,76.09,52.29,,1,2018/06/12
에이치디씨현대산업개발(주),294870,2020/12,-12.96,38.7,22.91,-46.77,-6.7,15.44,47.14,-10.19,192.42,174.19,21.29,37.39,122.97,832.39,49.42,77.84,44.85,21.39,6,12.22,4.18,8.85,3622,59782.78,0.7,1.48,2.9,7.7,10.13,24.41,14.95,47.4,36.02,0.01,0,0.6,9.78,0.92,1.04,603224.07,9.86,166.47,30636.06,16.44,31.44,68.56,36.5,,1,2018/06/12
에이치디씨현대산업개발(주),294870,2021/12,-8.35,7.36,4.9,-19.83,-2.57,18.81,4.1,88.08,174.07,144.28,12.32,32.12,127.58,873.18,55.82,75.47,43.94,14.75,5.24,5.33,2.78,6.28,2679,51039.93,0.53,1.2,2.27,5.18,9.28,26.7,13.67,70.49,39.35,0.01,0,0.45,9.4,0.69,0.8,565758.05,8.62,166.25,15794.47,16.82,33.3,66.7,31.16,,1,2018/06/12
에이치디씨현대산업개발(주),294870,2022/12,-1.95,11.73,0.58,-71.47,24.93,17.59,9.82,85.65,157.34,111.81,16.31,27.04,152.81,878.26,65.26,74.19,39.55,9.59,1.52,3.16,0.72,1.75,764,50044.5,0.47,1.14,1.88,2.72,8.77,20.54,17.77,134.07,41.62,0.01,0,0.39,8.31,0.63,0.83,412145.76,5.62,110.47,8068.63,12.5,38.69,61.31,12.18,,1,2018/06/12
에이치디씨현대이피(주),089470,2018/12,-0.39,-2.02,0.87,-72.63,-2.3,-1.58,-2.27,13.49,145.92,92.35,6.62,19.98,112.69,1641.09,77.67,63.48,47.02,7.14,0.93,2.47,1.4,3.02,275,28552.03,1.5,3.24,4.12,6.92,4.01,8.54,42.73,52.73,90.91,0.01,0.42,1.37,6.25,2.36,3.59,67140.07,11.18,46.69,138.17,7.37,47.24,52.76,12.65,,1,2006/09/25
에이치디씨현대이피(주),089470,2019/12,-8.31,-8.84,0.42,55.02,-3.78,-13.93,-5.92,-36.54,165.14,124.26,14.12,25.85,93.07,1647.99,66.57,65.52,51.79,10.3,1.58,6.15,2.3,4.66,445,26178.95,1.46,2.95,4.09,7.3,4.16,9.26,39.41,49.97,87.74,0.01,0.45,1.37,5.91,2.26,3.27,62016.26,11.33,46.12,149.02,7.43,50.81,49.19,21.24,,1,2006/09/25
에이치디씨현대이피(주),089470,2020/12,-17.45,-4.09,3.27,4.73,-8.77,-2.48,-4.93,-16.79,218.83,171.41,49.02,35.27,79.31,1701.96,62.86,64.94,55.77,12.24,2,6.76,2.57,4.79,477,21611.96,1.29,2.39,3.7,8.48,3.89,8.6,42.43,43.06,93.86,0.01,0.27,1.29,5.2,1.97,2.57,69695.49,13.28,55.11,184.84,10.11,44.8,55.2,19.79,,1,2006/09/25
에이치디씨현대이피(주),089470,2021/12,24.71,11.04,2.47,-25.44,14.25,6.14,13.69,76.23,205.53,136.49,26.89,34.14,89.46,1743.92,63.49,66.49,52.78,9.82,1.2,5.34,1.86,3.47,356,26951.63,1.55,2.86,4.53,8.43,4.84,9.88,36.92,43.32,75.44,0.01,0.3,1.6,6.34,2.36,3.28,65758.61,11.28,46.05,160.8,7.65,49.99,50.01,15.64,,1,2006/09/25
에이치디씨현대이피(주),089470,2022/12,21.65,3.51,2.3,11.91,0.96,7.17,1.66,11.7,191.74,120.97,23.03,31.25,92.47,1784.06,66.78,65.3,51.96,8.01,1,3.68,1.76,3.79,398,32786.21,1.76,3.37,5.17,7.59,5.52,10.81,33.78,48.09,66.15,0.01,0.43,1.78,7.2,2.68,4.13,72746.32,12.06,50.29,176.49,6.96,52.19,47.81,14.32,,1,2006/09/25
에이치에스디엔진(주),082740,2018/12,-33.5,-39.63,-57.47,0,-10.83,-49.45,-11.44,-10.79,57.49,26.45,12.2,-28.04,221.78,701.21,199.79,37.91,31.08,0.36,-3.65,-2.63,-1.89,-4.83,-385,10483.76,0.52,1.32,0.74,3.17,20.5,0,0,115.19,17.81,0.01,0.04,0.63,1.1,1.7,3.69,69992.4,9.42,16.08,146.79,13.69,108.07,-8.07,-26.69,,1,2011/01/04
에이치에스디엔진(주),082740,2019/12,31.87,11.67,-18.4,0,-3.24,-2.52,34.89,51.64,61.25,24.08,3.4,-28.98,340.34,572.19,238.68,45.8,22.71,1.59,-6.15,-2.67,-5.27,-19.76,-1258,20465.45,0.86,3.21,1.48,3.52,14.01,0,0,103.63,26.06,0.01,0.06,0.76,1.57,2.04,4.83,58372.53,7.03,13.93,155.05,8.66,117.71,-17.71,-71,,1,2011/01/04
에이치에스디엔진(주),082740,2020/12,23.09,-12.87,2.97,0,-13.64,-0.73,-27.24,-32.61,55.59,24.34,9.1,-30.55,272.59,589.21,230.1,38.24,26.84,6.42,0.73,2.63,0.78,3.16,184,25191.71,1.07,4.34,1.85,4.3,15.64,0,0,84.92,23.34,0.01,0.05,0.94,2.11,2.53,6.14,117622.39,16.26,32.26,351.39,14.17,65.39,34.61,5.14,,1,2011/01/04
에이치에스디엔진(주),082740,2021/12,-27.83,10,7.71,0,-0.96,0.91,24.67,15.39,80,38.38,12.54,-10.84,280.5,447.55,215.57,43.35,26.28,-1.69,-6.63,-5.2,-5.23,-19.71,-934,12820.7,0.79,2.97,1.33,3.58,13.48,0,0,102.04,27.07,0.01,0.06,0.77,1.65,1.93,4.18,41600.37,5.23,11.72,167.31,6.94,159.45,-59.45,-95.52,,1,2011/01/04
에이치에스디엔진(주),082740,2022/12,27.59,20.19,5.99,0,-1.94,7.63,36.59,40.61,94.45,43.87,10.94,-2.89,331.46,309.78,218.91,49.26,23.18,0.3,-5.27,-3.25,-4.6,-18.7,-647,11991.54,0.87,3.55,1.63,3.54,11.74,12.95,28.18,103.09,31.08,0.01,0.43,0.88,2.14,1.87,3.98,57593.29,6.02,16.4,209.05,7.54,124.56,-24.56,-69.93,,1,2011/01/04
에이치엘디앤아이한라(주),014790,2018/12,-31.22,-18.99,-33.27,-126.72,-65.76,-41.54,13.53,-38.77,80.96,70.14,7.5,-13.5,575.21,104.12,287.7,57.39,14.81,12.65,-0.91,3.57,-0.6,-3.89,-142,27378.54,0.66,4.01,1.28,7.3,10.22,4.27,85.5,50.02,35.71,4.27,0.08,0.6,2.41,1.36,1.68,242851.73,13.54,98.5,10562.93,18.38,62.52,37.48,-4.97,,1,1994/08/12
에이치엘디앤아이한라(주),014790,2019/12,-1.22,-11.46,2.23,0,-18.73,17.89,-33.25,-45.04,69.68,62.02,8.02,-18.83,508.34,106.44,345.13,43.27,16.44,13.21,0.21,4.59,0.16,0.97,28,26603.61,0.77,4.95,1.57,12.25,9.14,5.09,71.65,29.8,39.95,0,0.06,0.66,5.14,1.52,1.74,233001.76,14.67,103.49,13116.82,17.86,67.33,32.67,1.17,,1,1994/08/12
에이치엘디앤아이한라(주),014790,2020/12,19.96,4.12,40.72,4295.73,6.92,-3.8,14.49,50.04,89.88,76.92,10.49,-5.36,341.91,149.78,231.66,47.58,22.63,12.14,7.02,6.54,6.78,34.98,1239,31913.11,0.97,4.93,1.77,16.57,9.2,6.36,57.37,22.03,39.67,0.23,0.05,0.94,6.65,2.12,2.44,348442.82,21.07,143.18,28693.58,22.26,42.4,57.6,31.54,,1,1994/08/12
에이치엘디앤아이한라(주),014790,2021/12,0,0,0,0,0,0,0,0,121.43,93.2,12.11,9.21,265.25,169.83,174.56,52.21,27.38,12.51,6.77,5.81,6.57,23.62,1122,30077.84,0.97,3.54,2.03,7.99,7.03,5.6,65.19,45.68,51.93,0.03,0.11,1.02,12.56,1.86,2.42,313702.26,20.62,267.13,41797.49,21.26,52.72,47.28,31.85,,1,1994/08/12
에이치엘디앤아이한라(주),014790,2022/12,-0.22,9.6,2.57,-74.48,227.38,23.9,-3.49,13.68,112.81,81.92,9.22,5.22,290.32,174.19,210.88,45.97,25.62,9.88,1.71,3.98,1.57,5.95,300,31179.4,0.92,3.49,1.81,7.46,7.56,6.12,59.63,48.91,48.3,0.03,0.11,1.02,5.87,1.89,2.52,262370.66,15.74,68.25,62258.27,17.82,57.64,42.36,9.57,,1,1994/08/12
에이치엘만도(주),204320,2018/12,-0.35,-0.31,4.74,2109.2,1.98,1.42,-2.39,1.66,107.46,90.1,6.41,3.09,199.46,3015.06,166.32,44.46,33.39,12.79,1.99,4.61,2.54,7.64,2257,603192.1,1.27,3.91,2.31,17.92,4.09,5.67,64.32,20.36,89.14,0.02,0.06,1.46,2.94,2.84,3.37,1183473.39,26.67,65.11,146.23,20.89,62.23,37.77,9.54,,1,2014/10/06
에이치엘만도(주),204320,2019/12,5.6,3.57,6.77,4.6,0.18,0.86,6.95,5.7,120.09,100.92,11.69,7.68,189.83,3219.28,156.77,45.91,34.5,13.94,1.98,5,2.62,7.55,2360,127390.21,1.32,3.9,2.42,18.25,4.44,6.12,59.65,20,82.2,0.02,0.06,1.56,3.08,2.93,3.49,1276642.14,27.78,68.37,148.91,21.34,60.37,39.63,9.26,,1,2014/10/06
에이치엘만도(주),204320,2020/12,-6.99,7.46,8.32,-94.76,4.77,1.83,14.09,-4.22,118.48,102.6,27.63,7.6,188.86,3487.16,148.07,48.74,34.62,12.04,0.25,2.01,0.29,0.37,124,118480.53,1.17,3.38,2.22,16.88,4.15,5.31,68.69,21.63,87.89,0.02,0.06,1.34,2.79,2.46,2.88,1065073.8,21.57,54.91,143.65,19.14,68.54,31.46,1.3,,1,2014/10/06
에이치엘만도(주),204320,2021/12,0,0,0,0,0,0,0,0,138.26,112.71,40.02,14.28,179.04,4162.39,135.02,51.61,35.84,14.66,2.91,4.22,3.13,8.55,3567,130915.89,1.08,3.01,2.23,11.3,4.52,6.34,57.53,32.31,80.73,0.02,0.11,1.21,2.8,2.09,2.56,1445574.04,25.34,70.06,171.75,23.52,59.88,40.12,12.36,,1,2014/10/06
에이치엘만도(주),204320,2022/12,22.27,2.48,10.38,-41.19,-3.48,3.82,1.22,22.26,138.57,107.64,22.88,14.19,157.1,4594.47,126.03,50.98,38.9,13.38,1.57,4.63,2.05,4.78,2096,160064.41,1.3,3.48,2.67,12.43,5.27,7.68,47.54,29.36,69.31,0.02,0.1,1.47,3.49,2.54,3.19,1478567.12,25.29,74.62,187.47,19.67,59.82,40.18,8,,1,2014/10/06
에이치엘비글로벌(주),003580,2018/12,0,0,0,0,0,0,0,0,140.97,135.88,35.11,15.97,121.12,611.1,99.59,54.96,45.22,17.95,-90.01,-1.95,-7.45,-16.42,-546,588.08,0.08,0.18,0.18,4.16,4.91,139.18,2.62,87.64,74.26,0.01,0,0.09,1.96,0.15,0.16,-5795.11,-3.62,-85.72,-30500594.74,-43.78,0,0,0,,1,1990/03/23
에이치엘비글로벌(주),003580,2019/12,164.59,-19.12,10.02,0,-6.66,-0.98,-33.99,42.11,184.87,170.48,59.29,20.59,59.62,532.24,88.02,44.86,62.65,43.18,-65.29,-2.03,-15.8,-31.73,0,1290.56,0.24,0.46,0.49,9.1,10.47,119.53,3.05,40.1,34.87,0.01,0,0.29,5.36,0.48,0.51,-9111.37,-7.04,-144.39,-47954571.05,-26.01,0,0,0,,1,1990/03/23
에이치엘비글로벌(주),003580,2020/12,1,1.06,-13.01,0,224.88,25.24,-28.67,60.14,130.54,107.73,46.17,7.41,77.63,402.59,121.39,31.66,56.3,13.21,-85.01,-10.36,-23.12,-41.41,0,1105.58,0.27,0.46,0.44,6.02,6.48,34.91,10.45,60.62,56.33,0.01,0,0.44,2.64,0.71,0.81,-11450.37,-8.76,-59.27,-366.38,-32.37,0,0,0,,1,1990/03/23
에이치엘비글로벌(주),003580,2021/12,27.33,25.31,63.49,0,-9.1,15.91,45.6,11.15,131.71,114.14,18.98,8.86,44.55,511.65,91.37,36.79,69.18,19.69,-29.04,-8.66,-8.88,-12.23,-340,1085.57,0.31,0.48,0.47,5.9,6.51,29.88,12.21,61.88,56.07,0.01,0,0.5,2.3,0.89,1.04,8381.97,5.12,45.06,272.11,18.61,142.7,-42.7,-156.08,,1,1990/03/23
