,종목코드,종목명,회계년도,종가
148,71840,롯데하이마트,2019/06,43700
149,185750,종근당,2019/06,92200
150,8060,대덕전자,2019/06,11800
151,1680,대상,2019/06,24250
152,5610,SPC삼립,2019/06,98100
153,6650,대한유화,2019/06,130000
154,12630,HDC,2019/06,15150
155,14680,한솔케미칼,2019/06,79500
156,170900,동아에스티,2019/06,101500
157,69260,휴켐스,2019/06,22000
158,79160,CJ CGV,2019/06,37600
159,105630,한세실업,2019/06,20950
160,115390,락앤락,2019/06,15600
161,20000,한섬,2019/06,37000
162,1120,LG상사,2019/06,17800
163,5180,빙그레,2019/06,68300
164,25540,한국단자,2019/06,67300
165,27410,BGF,2019/06,7400
166,285130,SK케미칼,2019/06,57500
167,79550,LIG넥스원,2019/06,31100
168,93050,LF,2019/06,23000
169,103140,풍산,2019/06,25900
170,52690,한전기술,2019/06,20250
171,70,삼양홀딩스,2019/06,73700
172,145990,삼양사,2019/06,54600
173,990,DB하이텍,2019/06,14750
174,1060,JW중외제약,2019/06,31400
175,1230,동국제강,2019/06,6710
176,1430,세아베스틸,2019/06,18400
177,2270,롯데푸드,2019/06,588000
178,3620,쌍용차,2019/06,4045
179,4490,세방전지,2019/06,42750
180,6390,한일현대시멘트,2019/06,37250
181,6840,AK홀딩스,2019/06,44450
182,64960,S&T모티브,2019/06,44600
183,93370,후성,2019/06,6790
184,108670,LG하우시스,2019/06,61500
185,640,동아쏘시오홀딩스,2019/06,97300
186,1520,동양,2019/06,1800
187,2240,고려제강,2019/06,26250
188,2960,한국쉘석유,2019/06,333500
189,3850,보령제약,2019/06,11600
190,60980,한라홀딩스,2019/06,44150
191,7570,일양약품,2019/06,25650
192,14830,유니드,2019/06,50300
193,19680,대교,2019/06,6270
194,25860,남해화학,2019/06,10800
195,6120,SK디스커버리,2019/06,27350
196,3920,남양유업,2019/06,563000
197,298040,효성중공업,2019/06,33600
198,96760,JW홀딩스,2019/06,6100
199,79430,현대리바트,2019/06,17350
0,5930,삼성전자,2020/06,52800
1,660,SK하이닉스,2020/06,85100
2,207940,삼성바이오로직스,2020/06,775000
3,35420,NAVER,2020/06,267000
4,68270,셀트리온,2020/06,306000
5,51910,LG화학,2020/06,490500
6,6400,삼성SDI,2020/06,363500
7,35720,카카오,2020/06,267500
8,28260,삼성물산,2020/06,116000
9,51900,LG생활건강,2020/06,1346000
10,5380,현대차,2020/06,97700
11,34730,SK,2020/06,291000
12,36570,엔씨소프트,2020/06,891000
13,12330,현대모비스,2020/06,192000
14,17670,SK텔레콤,2020/06,211000
15,5490,POSCO,2020/06,174000
16,105560,KB금융,2020/06,33950
17,55550,신한지주,2020/06,28750
18,18260,삼성에스디에스,2020/06,168500
19,270,기아차,2020/06,32050
20,15760,한국전력,2020/06,19500
21,3550,LG,2020/06,71200
22,96770,SK이노베이션,2020/06,131000
23,33780,KT&G,2020/06,78200
24,66570,LG전자,2020/06,63200
25,90430,아모레퍼시픽,2020/06,167500
26,9150,삼성전기,2020/06,129000
27,32830,삼성생명,2020/06,44700
28,251270,넷마블,2020/06,100500
29,810,삼성화재,2020/06,176000
30,86790,하나금융지주,2020/06,27000
31,10950,S-Oil,2020/06,63500
32,10130,고려아연,2020/06,335000
33,316140,우리금융지주,2020/06,8810
34,9540,한국조선해양,2020/06,87400
35,30200,KT,2020/06,23550
36,11170,롯데케미칼,2020/06,167000
37,271560,오리온,2020/06,134000
38,32640,LG유플러스,2020/06,12200
39,24110,기업은행,2020/06,8080
40,21240,코웨이,2020/06,72200
41,97950,CJ제일제당,2020/06,326000
42,18880,한온시스템,2020/06,9060
43,180640,한진칼,2020/06,80200
44,3670,포스코케미칼,2020/06,75100
45,35250,강원랜드,2020/06,21500
46,6800,미래에셋대우,2020/06,6670
47,2790,아모레G,2020/06,51600
48,11070,LG이노텍,2020/06,174500
49,34220,LG디스플레이,2020/06,11350
50,86280,현대글로비스,2020/06,101500
51,267250,현대중공업지주,2020/06,246000
52,10140,삼성중공업,2020/06,5950
53,720,현대건설,2020/06,33050
54,120,CJ대한통운,2020/06,157500
55,78930,GS,2020/06,36250
56,4990,롯데지주,2020/06,31600
57,100,유한양행,2020/06,50600
58,29780,삼성카드,2020/06,27350
59,12750,에스원,2020/06,85800
60,161390,한국타이어앤테크놀로지,2020/06,24650
61,9830,한화솔루션,2020/06,19250
62,5830,DB손해보험,2020/06,42850
63,80,하이트진로,2020/06,43800
64,139480,이마트,2020/06,105500
65,42660,대우조선해양,2020/06,27050
66,128940,한미약품,2020/06,243500
67,8770,호텔신라,2020/06,71000
68,7070,GS리테일,2020/06,36450
69,210,대림산업,2020/06,82300
70,4020,현대제철,2020/06,20500
71,3410,쌍용양회,2020/06,5100
72,241560,두산밥캣,2020/06,26300
73,36460,한국가스공사,2020/06,26200
74,1040,CJ,2020/06,86300
75,71050,한국금융지주,2020/06,44500
76,282330,BGF리테일,2020/06,139000
77,11790,SKC,2020/06,61000
78,5940,NH투자증권,2020/06,8270
79,28050,삼성엔지니어링,2020/06,12250
80,47810,한국항공우주,2020/06,23750
81,16360,삼성증권,2020/06,26350
82,11780,금호석유,2020/06,74500
83,20150,일진머티리얼즈,2020/06,49600
84,23530,롯데쇼핑,2020/06,79500
85,8930,한미사이언스,2020/06,33300
86,4170,신세계,2020/06,220500
87,4370,농심,2020/06,365500
88,3000,부광약품,2020/06,33900
89,28670,팬오션,2020/06,3820
90,8560,메리츠증권,2020/06,3030
91,1450,현대해상,2020/06,22900
92,81660,휠라홀딩스,2020/06,35100
93,6360,GS건설,2020/06,24550
94,9240,한샘,2020/06,86200
95,7310,오뚜기,2020/06,557000
96,30000,제일기획,2020/06,16400
97,17800,현대엘리베이,2020/06,69200
98,6280,녹십자,2020/06,148000
99,47050,포스코인터내셔널,2020/06,13950
100,26960,동서,2020/06,15850
101,3490,대한항공,2020/06,17350
102,880,한화,2020/06,22150
103,138930,BNK금융지주,2020/06,5000
104,192080,더블유게임즈,2020/06,79800
105,285130,SK케미칼,2020/06,128500
106,11200,HMM,2020/06,4685
107,14680,한솔케미칼,2020/06,127000
108,10120,LS ELECTRIC,2020/06,47900
109,47040,대우건설,2020/06,3430
110,69620,대웅제약,2020/06,132500
111,9420,한올바이오파마,2020/06,28100
112,42670,두산인프라코어,2020/06,7250
113,294870,HDC현대산업개발,2020/06,21100
114,51600,한전KPS,2020/06,29050
115,7700,F&F,2020/06,92100
116,69960,현대백화점,2020/06,56300
117,4800,효성,2020/06,62800
118,64350,현대로템,2020/06,15350
119,185750,종근당,2020/06,108500
120,12450,한화에어로스페이스,2020/06,24600
121,16380,KG동부제철,2020/06,11750
122,34020,두산중공업,2020/06,4835
123,88350,한화생명,2020/06,1360
124,10620,현대미포조선,2020/06,31300
125,990,DB하이텍,2020/06,28850
126,1740,SK네트웍스,2020/06,4745
127,2380,KCC,2020/06,133000
128,7570,일양약품,2020/06,64000
129,9410,태영건설,2020/06,15600
130,240,한국테크놀로지그룹,2020/06,12950
131,31430,신세계인터내셔날,2020/06,157000
132,6260,LS,2020/06,34800
133,5250,녹십자홀딩스,2020/06,24000
134,111770,영원무역,2020/06,25400
135,161890,한국콜마,2020/06,42600
136,192820,코스맥스,2020/06,97800
137,204320,만도,2020/06,22350
138,11210,현대위아,2020/06,34550
139,3520,영진약품,2020/06,5520
140,214320,이노션,2020/06,44700
141,10060,OCI,2020/06,37000
142,5300,롯데칠성,2020/06,102000
143,4000,롯데정밀화학,2020/06,34450
144,1800,오리온홀딩스,2020/06,13300
145,1680,대상,2020/06,25850
146,670,영풍,2020/06,462500
147,120110,코오롱인더,2020/06,32100
148,73240,금호타이어,2020/06,3015
149,71840,롯데하이마트,2020/06,38500
150,32350,롯데관광개발,2020/06,13350
151,20560,아시아나항공,2020/06,3840
152,20000,한섬,2020/06,35000
153,10780,아이에스동서,2020/06,28150
154,114090,GKL,2020/06,12850
155,93370,후성,2020/06,8060
156,3240,태광산업,2020/06,696000
157,5440,현대그린푸드,2020/06,7730
158,57050,현대홈쇼핑,2020/06,64000
159,49770,동원F&B,2020/06,179000
160,170900,동아에스티,2020/06,86800
161,1060,JW중외제약,2020/06,36250
162,6120,SK디스커버리,2020/06,39050
163,284740,쿠쿠홈시스,2020/06,33600
164,241590,화승엔터프라이즈,2020/06,11400
165,3850,보령제약,2020/06,16850
166,6650,대한유화,2020/06,113000
167,150,두산,2020/06,38000
168,640,동아쏘시오홀딩스,2020/06,95200
169,1120,LG상사,2020/06,15550
170,5180,빙그레,2020/06,60100
171,18250,애경산업,2020/06,23500
172,52690,한전기술,2020/06,15000
173,69260,휴켐스,2020/06,15900
174,79550,LIG넥스원,2020/06,30000
175,103140,풍산,2020/06,21850
176,108670,LG하우시스,2020/06,64300
177,115390,락앤락,2020/06,11200
178,192400,쿠쿠홀딩스,2020/06,78800
179,70,삼양홀딩스,2020/06,57000
180,1230,동국제강,2020/06,5300
181,64960,S&T모티브,2020/06,37900
182,14820,동원시스템즈,2020/06,21050
183,12630,HDC,2020/06,8470
184,6390,한일현대시멘트,2020/06,27900
185,5610,SPC삼립,2020/06,62500
186,2350,넥센타이어,2020/06,5330
187,1430,세아베스틸,2020/06,10150
188,79160,CJ CGV,2020/06,20450
189,93050,LF,2020/06,12350
190,14830,유니드,2020/06,41950
191,19680,대교,2020/06,4280
192,105630,한세실업,2020/06,10550
193,145990,삼양사,2020/06,39850
194,4490,세방전지,2020/06,30450
195,27410,BGF,2020/06,4240
196,2270,롯데푸드,2020/06,350000
197,25860,남해화학,2020/06,7320
198,2240,고려제강,2020/06,15250
199,60980,한라홀딩스,2020/06,26700
0,5930,삼성전자,2021/06,80700
1,660,SK하이닉스,2021/06,127500
2,35720,카카오,2021/06,163000
3,35420,NAVER,2021/06,417500
4,51910,LG화학,2021/06,850000
5,207940,삼성바이오로직스,2021/06,841000
6,5380,현대차,2021/06,239500
7,6400,삼성SDI,2021/06,698000
8,68270,셀트리온,2021/06,268500
9,270,기아,2021/06,89600
10,5490,POSCO,2021/06,348000
11,12330,현대모비스,2021/06,292000
12,51900,LG생활건강,2021/06,1762000
13,96770,SK이노베이션,2021/06,295500
14,66570,LG전자,2021/06,163500
15,28260,삼성물산,2021/06,136500
16,105560,KB금융,2021/06,55800
17,17670,SK텔레콤,2021/06,320000
18,55550,신한지주,2021/06,40600
19,34730,SK,2021/06,282500
20,36570,엔씨소프트,2021/06,820000
21,3550,LG,2021/06,102500
22,32830,삼성생명,2021/06,79800
23,15760,한국전력,2021/06,24850
24,11200,HMM,2021/06,43900
25,90430,아모레퍼시픽,2021/06,252000
26,18260,삼성에스디에스,2021/06,185000
27,86790,하나금융지주,2021/06,46050
28,9150,삼성전기,2021/06,177000
29,361610,SK아이이테크놀로지,2021/06,183000
30,302440,SK바이오사이언스,2021/06,158500
31,10950,S-Oil,2021/06,102500
32,33780,KT&G,2021/06,84400
33,251270,넷마블,2021/06,134000
34,352820,하이브,2021/06,292500
35,3670,포스코케미칼,2021/06,144000
36,3490,대한항공,2021/06,31500
37,810,삼성화재,2021/06,220500
38,34020,두산중공업,2021/06,23850
39,326030,SK바이오팜,2021/06,123000
40,9540,한국조선해양,2021/06,134000
41,11170,롯데케미칼,2021/06,262500
42,18880,한온시스템,2021/06,16550
43,34220,LG디스플레이,2021/06,24500
44,9830,한화솔루션,2021/06,44550
45,10130,고려아연,2021/06,431500
46,30200,KT,2021/06,31800
47,316140,우리금융지주,2021/06,11450
48,86280,현대글로비스,2021/06,209000
49,24110,기업은행,2021/06,10500
50,4020,현대제철,2021/06,53700
51,97950,CJ제일제당,2021/06,461000
52,32640,LG유플러스,2021/06,15350
53,11780,금호석유,2021/06,219000
54,720,현대건설,2021/06,58300
55,161390,한국타이어앤테크놀로지,2021/06,51700
56,11790,SKC,2021/06,158500
57,6800,미래에셋증권,2021/06,9430
58,35250,강원랜드,2021/06,26900
59,71050,한국금융지주,2021/06,103000
60,21240,코웨이,2021/06,78700
61,267250,현대중공업지주,2021/06,70800
62,2790,아모레G,2021/06,64000
63,11070,LG이노텍,2021/06,223000
64,8930,한미사이언스,2021/06,76500
65,241560,두산밥캣,2021/06,48000
66,19170,신풍제약,2021/06,86000
67,28670,팬오션,2021/06,8540
68,271560,오리온,2021/06,118500
69,28050,삼성엔지니어링,2021/06,23900
70,139480,이마트,2021/06,160000
71,180640,한진칼,2021/06,66000
72,100,유한양행,2021/06,63100
73,78930,GS,2021/06,46250
74,10140,삼성중공업,2021/06,6710
75,4990,롯데지주,2021/06,40200
76,3410,쌍용C&E,2021/06,8350
77,16360,삼성증권,2021/06,44950
78,120,CJ대한통운,2021/06,177000
79,128940,한미약품,2021/06,334500
80,29780,삼성카드,2021/06,34300
81,298020,효성티앤씨,2021/06,900000
82,42660,대우조선해양,2021/06,35800
83,8770,호텔신라,2021/06,97000
84,6280,녹십자,2021/06,328500
85,5830,DB손해보험,2021/06,54800
86,81660,휠라홀딩스,2021/06,58200
87,6360,GS건설,2021/06,42900
88,5940,NH투자증권,2021/06,12900
89,20150,일진머티리얼즈,2021/06,73000
90,36460,한국가스공사,2021/06,36900
91,10620,현대미포조선,2021/06,87400
92,42670,두산인프라코어,2021/06,14450
93,39490,키움증권,2021/06,131000
94,272210,한화시스템,2021/06,17050
95,336260,두산퓨얼셀,2021/06,50000
96,23530,롯데쇼핑,2021/06,115500
97,47040,대우건설,2021/06,7950
98,47810,한국항공우주,2021/06,32900
99,12750,에스원,2021/06,81900
100,112610,씨에스윈드,2021/06,77500
101,204320,만도,2021/06,66500
102,1040,CJ,2021/06,107000
103,8560,메리츠증권,2021/06,4735
104,88350,한화생명,2021/06,3755
105,282330,BGF리테일,2021/06,179500
106,285130,SK케미칼,2021/06,260000
107,7070,GS리테일,2021/06,38650
108,2380,KCC,2021/06,343500
109,26960,동서,2021/06,30500
110,375500,DL이앤씨,2021/06,142000
111,30000,제일기획,2021/06,25150
112,47050,포스코인터내셔널,2021/06,23300
113,990,DB하이텍,2021/06,62400
114,14680,한솔케미칼,2021/06,245500
115,4170,신세계,2021/06,285500
116,10060,OCI,2021/06,117500
117,11210,현대위아,2021/06,101500
118,3090,대웅,2021/06,46750
119,64350,현대로템,2021/06,24250
120,1440,대한전선,2021/06,3070
121,80,하이트진로,2021/06,37700
122,138930,BNK금융지주,2021/06,7730
123,880,한화,2021/06,31750
124,12450,한화에어로스페이스,2021/06,47000
125,9240,한샘,2021/06,102500
126,17800,현대엘리베이,2021/06,53100
127,73240,금호타이어,2021/06,8020
128,120110,코오롱인더,2021/06,80800
129,6260,LS,2021/06,70800
130,1450,현대해상,2021/06,25500
131,4800,효성,2021/06,103000
132,1230,동국제강,2021/06,22200
133,294870,HDC현대산업개발,2021/06,31500
134,298050,효성첨단소재,2021/06,440500
135,51600,한전KPS,2021/06,42850
136,52690,한전기술,2021/06,50500
137,7310,오뚜기,2021/06,544000
138,69960,현대백화점,2021/06,87400
139,111770,영원무역,2021/06,44400
140,240,한국앤컴퍼니,2021/06,20350
141,4370,농심,2021/06,313500
142,69620,대웅제약,2021/06,172000
143,10780,아이에스동서,2021/06,60800
144,16380,KG동부제철,2021/06,17850
145,185750,종근당,2021/06,137000
146,150,두산,2021/06,95700
147,210,DL,2021/06,80000
148,13890,지누스,2021/06,103000
149,5250,녹십자홀딩스,2021/06,34100
150,6650,대한유화,2021/06,238000
151,10120,LS ELECTRIC,2021/06,55900
152,4000,롯데정밀화학,2021/06,66000
153,31430,신세계인터내셔날,2021/06,204000
154,32350,롯데관광개발,2021/06,20150
155,161890,한국콜마,2021/06,58000
156,4490,세방전지,2021/06,97000
157,214320,이노션,2021/06,66000
158,1740,SK네트웍스,2021/06,6020
159,3000,부광약품,2021/06,20250
160,192820,코스맥스,2021/06,131000
161,670,영풍,2021/06,647000
162,1120,LG상사,2021/06,31200
163,3240,태광산업,2021/06,1166000
164,3850,보령제약,2021/06,23600
165,5300,롯데칠성,2021/06,145000
166,9420,한올바이오파마,2021/06,21700
167,14820,동원시스템즈,2021/06,44800
168,20560,아시아나항공,2021/06,17200
169,70,삼양홀딩스,2021/06,110500
170,64960,SNT모티브,2021/06,71000
171,284740,쿠쿠홈시스,2021/06,45250
172,241590,화승엔터프라이즈,2021/06,17650
173,192080,더블유게임즈,2021/06,59600
174,114090,GKL,2021/06,16650
175,105630,한세실업,2021/06,24450
176,103140,풍산,2021/06,38150
177,93370,후성,2021/06,10850
178,79550,LIG넥스원,2021/06,42450
179,79160,CJ CGV,2021/06,30500
180,1680,대상,2021/06,27750
181,1800,오리온홀딩스,2021/06,17050
182,2350,넥센타이어,2021/06,10600
183,3520,영진약품,2021/06,5860
184,5440,현대그린푸드,2021/06,10750
185,6040,동원산업,2021/06,263000
186,6120,SK디스커버리,2021/06,52900
187,20000,한섬,2021/06,42950
188,57050,현대홈쇼핑,2021/06,90400
189,69260,휴켐스,2021/06,23300
190,7570,일양약품,2021/06,37900
191,71840,롯데하이마트,2021/06,35800
192,108670,LG하우시스,2021/06,98300
193,383800,LX홀딩스,2021/06,11250
194,115390,락앤락,2021/06,13700
195,192400,쿠쿠홀딩스,2021/06,123000
196,49770,동원F&B,2021/06,228000
197,3230,삼양식품,2021/06,90800
198,1060,JW중외제약,2021/06,29950
199,7700,F&F홀딩스,2021/06,37650
0,5930,삼성전자,2022/06,57000
1,373220,LG에너지솔루션,2022/06,371000
2,660,SK하이닉스,2022/06,91000
3,207940,삼성바이오로직스,2022/06,790000
4,35420,NAVER,2022/06,240000
5,5380,현대차,2022/06,180500
6,6400,삼성SDI,2022/06,532000
7,51910,LG화학,2022/06,516000
8,270,기아,2022/06,77300
9,35720,카카오,2022/06,69900
10,68270,셀트리온,2022/06,178500
11,28260,삼성물산,2022/06,123000
12,5490,POSCO홀딩스,2022/06,230500
13,105560,KB금융,2022/06,48150
14,55550,신한지주,2022/06,37050
15,12330,현대모비스,2022/06,199000
16,96770,SK이노베이션,2022/06,192000
17,34730,SK,2022/06,215000
18,15760,한국전력,2022/06,22550
19,323410,카카오뱅크,2022/06,30250
20,66570,LG전자,2022/06,88300
21,329180,현대중공업,2022/06,143000
22,32830,삼성생명,2022/06,62600
23,34020,두산에너빌리티,2022/06,19400
24,3550,LG,2022/06,77900
25,11200,HMM,2022/06,24600
26,86790,하나금융지주,2022/06,39350
27,10950,S-Oil,2022/06,104000
28,17670,SK텔레콤,2022/06,52000
29,33780,KT&G,2022/06,82200
30,259960,크래프톤,2022/06,219000
31,51900,LG생활건강,2022/06,680000
32,18260,삼성에스디에스,2022/06,130000
33,9150,삼성전기,2022/06,130500
34,30200,KT,2022/06,36450
35,810,삼성화재,2022/06,201000
36,10130,고려아연,2022/06,487500
37,3490,대한항공,2022/06,25200
38,316140,우리금융지주,2022/06,12100
39,3670,포스코케미칼,2022/06,107000
40,11070,LG이노텍,2022/06,342500
41,377300,카카오페이,2022/06,60200
42,36570,엔씨소프트,2022/06,349500
43,302440,SK바이오사이언스,2022/06,100500
44,90430,아모레퍼시픽,2022/06,130000
45,9830,한화솔루션,2022/06,37900
46,24110,기업은행,2022/06,9620
47,361610,SK아이이테크놀로지,2022/06,98100
48,86280,현대글로비스,2022/06,179500
49,9540,한국조선해양,2022/06,93900
50,11170,롯데케미칼,2022/06,180000
51,352820,하이브,2022/06,145500
52,326030,SK바이오팜,2022/06,74900
53,251270,넷마블,2022/06,68900
54,97950,CJ제일제당,2022/06,379000
55,32640,LG유플러스,2022/06,12750
56,402340,SK스퀘어,2022/06,39050
57,35250,강원랜드,2022/06,25400
58,10140,삼성중공업,2022/06,6070
59,18880,한온시스템,2022/06,10050
60,47810,한국항공우주,2022/06,53800
61,34220,LG디스플레이,2022/06,14550
62,383220,F&F,2022/06,134500
63,11790,SKC,2022/06,133000
64,21240,코웨이,2022/06,63900
65,720,현대건설,2022/06,41350
66,267250,HD현대,2022/06,59400
67,4020,현대제철,2022/06,32100
68,5830,DB손해보험,2022/06,61300
69,100,유한양행,2022/06,56000
70,28050,삼성엔지니어링,2022/06,21550
71,180640,한진칼,2022/06,61800
72,271560,오리온,2022/06,104000
73,11780,금호석유,2022/06,139000
74,60,메리츠화재,2022/06,33150
75,6800,미래에셋증권,2022/06,6620
76,137310,에스디바이오센서,2022/06,38850
77,161390,한국타이어앤테크놀로지,2022/06,32950
78,4990,롯데지주,2022/06,37300
79,128940,한미약품,2022/06,308000
80,78930,GS,2022/06,41850
81,36460,한국가스공사,2022/06,39550
82,10620,현대미포조선,2022/06,91100
83,29780,삼성카드,2022/06,30500
84,3410,쌍용C&E,2022/06,6900
85,10060,OCI,2022/06,143500
86,138040,메리츠금융지주,2022/06,25850
87,71050,한국금융지주,2022/06,61700
88,20150,일진머티리얼즈,2022/06,69800
89,282330,BGF리테일,2022/06,189000
90,28670,팬오션,2022/06,5940
91,2790,아모레G,2022/06,37300
92,16360,삼성증권,2022/06,33450
93,8560,메리츠증권,2022/06,4540
94,5940,NH투자증권,2022/06,9050
95,23530,롯데쇼핑,2022/06,104000
96,241560,두산밥캣,2022/06,28900
97,139480,이마트,2022/06,105500
98,1450,현대해상,2022/06,30950
99,6360,GS건설,2022/06,31550
100,7070,GS리테일,2022/06,25650
101,52690,한전기술,2022/06,71000
102,8930,한미사이언스,2022/06,40050
103,30000,제일기획,2022/06,23750
104,8770,호텔신라,2022/06,71200
105,120,CJ대한통운,2022/06,114000
106,2380,KCC,2022/06,287500
107,272210,한화시스템,2022/06,13950
108,42660,대우조선해양,2022/06,24000
109,26960,동서,2022/06,26200
110,12450,한화에어로스페이스,2022/06,48700
111,12750,에스원,2022/06,64200
112,112610,씨에스윈드,2022/06,57800
113,47050,포스코인터내셔널,2022/06,19250
114,47040,대우건설,2022/06,5840
115,990,DB하이텍,2022/06,49950
116,1040,CJ,2022/06,77700
117,1440,대한전선,2022/06,1845
118,204320,만도,2022/06,47550
119,39490,키움증권,2022/06,82700
120,64350,현대로템,2022/06,20800
121,138930,BNK금융지주,2022/06,6710
122,14680,한솔케미칼,2022/06,204000
123,80,하이트진로,2022/06,30800
124,69620,대웅제약,2022/06,176500
125,6260,LS,2022/06,63600
126,4170,신세계,2022/06,218000
127,880,한화,2022/06,25850
128,336260,두산퓨얼셀,2022/06,30050
129,88350,한화생명,2022/06,2225
130,6280,녹십자,2022/06,168500
131,4000,롯데정밀화학,2022/06,65500
132,4800,효성,2022/06,80400
133,10120,LS ELECTRIC,2022/06,57600
134,298050,효성첨단소재,2022/06,380500
135,81660,휠라홀딩스,2022/06,28100
136,111770,영원무역,2022/06,38400
137,51600,한전KPS,2022/06,38400
138,3090,대웅,2022/06,27250
139,4370,농심,2022/06,267500
140,5300,롯데칠성,2022/06,175000
141,7310,오뚜기,2022/06,424000
142,375500,DL이앤씨,2022/06,41450
143,69960,현대백화점,2022/06,70100
144,79550,LIG넥스원,2022/06,71800
145,93370,후성,2022/06,17750
146,285130,SK케미칼,2022/06,92100
147,14820,동원시스템즈,2022/06,54000
148,210,DL,2022/06,70900
149,5850,에스엘,2022/06,31400
150,298020,효성티앤씨,2022/06,343000
151,11210,현대위아,2022/06,55800
152,120110,코오롱인더,2022/06,52200
153,9240,한샘,2022/06,64500
154,240,한국앤컴퍼니,2022/06,12850
155,1120,LX인터내셔널,2022/06,32550
156,16380,KG스틸,2022/06,13300
157,10780,아이에스동서,2022/06,39000
158,1230,동국제강,2022/06,12850
159,150,두산,2022/06,70000
160,17800,현대엘리베이,2022/06,26900
161,19170,신풍제약,2022/06,21850
162,271940,일진하이솔루스,2022/06,32050
163,31430,신세계인터내셔날,2022/06,30150
164,42670,현대두산인프라코어,2022/06,5440
165,185750,종근당,2022/06,87500
166,20560,아시아나항공,2022/06,15600
167,670,영풍,2022/06,524000
168,1740,SK네트웍스,2022/06,4200
169,1800,오리온홀딩스,2022/06,15000
170,3240,태광산업,2022/06,906000
171,381970,케이카,2022/06,20450
172,32350,롯데관광개발,2022/06,12200
173,73240,금호타이어,2022/06,3480
174,178920,PI첨단소재,2022/06,31900
175,300720,한일시멘트,2022/06,13350
176,5250,녹십자홀딩스,2022/06,19600
177,4490,세방전지,2022/06,52700
178,5440,현대그린푸드,2022/06,7790
179,6040,동원산업,2022/06,224000
180,6650,대한유화,2022/06,122500
181,9420,한올바이오파마,2022/06,16500
182,9900,명신산업,2022/06,16750
183,294870,HDC현대산업개발,2022/06,11150
184,20000,한섬,2022/06,30700
185,39130,하나투어,2022/06,54000
186,69260,TKG휴켐스,2022/06,19750
187,114090,GKL,2022/06,12950
188,161890,한국콜마,2022/06,38150
189,241590,화승엔터프라이즈,2022/06,11950
190,13890,지누스,2022/06,48800
191,70,삼양홀딩스,2022/06,71300
192,1680,대상,2022/06,20500
193,3850,보령,2022/06,10150
194,57050,현대홈쇼핑,2022/06,50600
195,284740,쿠쿠홈시스,2022/06,28300
196,105630,한세실업,2022/06,16950
197,192080,더블유게임즈,2022/06,38400
198,192820,코스맥스,2022/06,56500
199,103140,풍산,2022/06,24800
