,PER,PBR,PCR,PSR,배당수익률(%),정상영업이익증가율,순이익증가율,매출액증가율,1주당순이익,부채비율,매출액정상영업이익률,종목코드
2020-12-01,,0.5286885245901639,1.661311475409836,0.08999999999999997,2.541147540983607,-0.1395965529,0.9198693131,-0.03686512378,153.0,-0.35917975920000006,-0.0029505967500000002,001740
2021-03-01,40.48307692307693,0.6019999999999999,1.8161666666666667,0.10733333333333332,2.235833333333333,2.0500981179999997,-1.948495245,-0.00110995239,,2.9517786059999995,0.00959505268,001740
2021-06-01,41.24904761904763,0.6385714285714286,1.6623809523809525,0.13380952380952382,2.098888888888889,-2.298098118,1.968095245,-0.00129004761,462.0,0.0725213939,0.00050494732,001740
2021-09-01,41.3408064516129,0.6411290322580646,1.6662903225806451,0.13419354838709674,2.096290322580645,0.7386334304000001,-0.532617232,0.10783719729999999,-462.0,0.02570976836,0.00231354059,001740
2021-12-01,36.60317460317461,0.5669841269841271,1.4746031746031742,0.11920634920634922,2.3615873015873006,-0.4906334304,0.5130172319999999,-0.1054371973,451.0,-0.1107097684,-0.00131354059,001740
2022-03-01,28.48847457627119,0.5071186440677966,1.3108474576271187,0.10661016949152544,2.601525423728813,1.034670676,-2.4806330070000002,-0.1396637051,,2.898392093,0.01731902598,001740
2022-06-01,11.669516129032258,0.48596774193548387,1.212096774193548,0.10532258064516127,2.593064516129033,-0.5224706755999999,1.9856330070000001,0.01666370509,233.0,-0.1637920931,8.097402e-05,001740
2022-09-01,10.779047619047619,0.4498412698412699,1.1195238095238096,0.09714285714285711,2.8053968253968264,0.06944260030999999,-0.6980035187,0.15521408320000002,-233.0,0.1207101464,-0.0003742027,001740
2022-12-01,10.168225806451614,0.4240322580645163,1.0561290322580645,0.09016129032258062,2.9719354838709675,-0.3173426003,1.069003519,-0.1549140832,395.0,0.02078985365,-0.0010257972999999998,001740
2007-03-01,6.6456451612903225,1.6704838709677423,2.5383870967741937,0.5190322580645161,1.8609677419354838,-0.919975134,-0.8839627516999999,-0.8375140845,,0.9897265057,0.08482840996,001800
2007-06-01,7.189838709677419,1.8075806451612906,2.745967741935484,0.5614516129032259,1.7288709677419354,0.919975134,0.8839627516999999,0.8375140845,6139.0,-0.01392650569,-0.005728409960000001,001800
2007-09-01,7.6345,1.9185,2.9166666666666665,0.5964999999999999,1.6223333333333336,-0.5466607527,2.4467688140000003,0.050829146090000006,-6139.0,0.08966577997,-0.01585093997,001800
2007-12-01,7.682741935483872,1.9320967741935484,2.9343548387096776,0.6001612903225808,1.615806451612903,0.5466607527,-2.4467688140000003,-0.050829146090000006,12659.0,0.19683422,0.04375093996999999,001800
2008-03-01,9.084098360655739,1.2549180327868852,2.186557377049181,0.4236065573770492,2.281147540983606,-0.9128403071,-0.6823240800000001,-0.8601903271000001,4549.0,1.1312489270000001,0.07722958056000001,001800
2008-06-01,8.894333333333332,1.2286666666666666,2.1406666666666667,0.414,2.286166666666667,1.068140307,0.73882408,0.9328903271,1920.0,-0.03954892701,0.00797041944,001800
2008-09-01,9.14015625,1.263125,2.20078125,0.42515625,2.21328125,-0.40979801879999994,-2.570945964,-0.0027417067299999997,-3025.0,0.1354221741,-0.00981599384,001800
2008-12-01,7.146825396825397,0.9879365079365079,1.7211111111111113,0.33285714285714285,2.866507936507936,-0.1115019812,2.514445964,-0.1130582933,-8986.0,0.2205778259,-0.00448400616,001800
2009-03-01,,0.9313114754098359,2.39983606557377,0.32016393442622954,2.3929508196721305,-0.7733611263,-1.7651068269999999,-0.8378193263,3637.0,1.4467471090000001,0.09626242863,001800
2009-06-01,,1.2438095238095237,3.2065079365079368,0.4279365079365079,1.815714285714286,0.9877611263,1.955706827,0.9078193263,4051.0,-0.09584710869,0.0005375713700000001,001800
2009-09-01,,1.2924242424242427,3.331818181818182,0.44439393939393934,1.7233333333333332,-0.2494174972,0.3224368641,-0.02289429946,5359.0,0.01030956515,-0.00725832239,001800
2009-12-01,,1.5842857142857143,4.083968253968253,0.5446031746031745,1.4152380952380952,0.5141174972,-0.5130368640999999,0.08559429946,-9409.0,1.051790435,0.00305832239,001800
2010-03-01,40.986885245901654,1.631639344262295,2.8247540983606556,0.5075409836065574,1.525409836065574,-0.7819804733,-3.382634737,-0.8483981927,9060.0,1.428721712,0.1349502849,001800
2010-06-01,48.82241935483871,1.944193548387097,3.364032258064517,0.6046774193548388,1.2908064516129032,0.7819804733,3.382634737,0.8483981927,-9060.0,-1.428721712,-0.1349502849,001800
2010-09-01,56.72222222222221,2.2582539682539684,3.9090476190476187,0.7015873015873015,1.105079365079365,-0.2878999643,-0.9283371927,-0.00697391608,34218.0,0.9001322442,0.09515055110000001,001800
2010-12-01,59.71846153846153,2.3776923076923078,4.115692307692307,0.7395384615384615,1.0456923076923077,1.652699964,10.18393719,0.04167391608,3052.0,0.5154677558,0.1164494489,001800
2011-03-01,5.915500000000001,1.4548333333333332,4.123166666666667,0.7259999999999999,1.162,-0.7342335738,0.5580755957,-0.5533821741,,1.303024704,0.1575680468,001800
2011-06-01,6.502903225806451,1.5988709677419357,4.532903225806452,0.7969354838709679,1.0569354838709677,0.7342335738,-0.5580755957,0.5533821741,11220.0,-0.0666247042,-0.03946804684,001800
2011-09-01,7.7680952380952375,1.910793650793651,5.416031746031747,0.9531746031746032,0.8842857142857142,1.364828989,1.7986833899999999,0.217458539,-11220.0,-0.03441925868,0.00660876405,001800
2011-12-01,9.038571428571428,2.2231746031746034,6.3014285714285725,1.1088888888888888,0.7622222222222221,-1.742828989,-2.29098339,-0.01765853898,18908.0,0.09581925868,-0.015008764050000001,001800
2012-03-01,20.422419354838706,2.2712903225806453,9.689516129032256,1.060483870967742,0.8891935483870971,2.035445379,9.23463316,0.18527830779999999,,1.302904844,0.18006241320000002,001800
2012-06-01,26.133442622950817,2.9067213114754096,12.400327868852461,1.3572131147540984,0.691967213114754,-1.312245379,-8.58753316,0.1209216922,18476.0,-0.00070484418,-0.02426241324,001800
2012-09-01,26.459374999999998,2.9428124999999996,12.555156250000001,1.37421875,0.68140625,-0.09781291633,0.022729150589999997,0.11271123749999999,-18476.0,0.09313393783,-0.01776084848,001800
2012-12-01,30.78672131147541,3.424590163934426,14.608524590163935,1.5990163934426231,0.5862295081967214,-0.3693870837,-0.1440291506,-0.1819112375,28841.0,-0.04813393783,-0.02663915152,001800
2013-03-01,20.27327868852459,3.0703278688524587,11.113934426229507,1.2978688524590167,0.5839344262295083,3.7553800610000003,4.188506651,0.07606953947,,1.321693761,0.14428362050000001,001800
2013-06-01,21.314193548387102,3.2270967741935475,11.685806451612903,1.3643548387096773,0.5548387096774194,-3.9790800610000003,-4.367006651,-0.02756953947,15186.0,-0.04149376147,-0.028883620489999998,001800
2013-09-01,18.46435483870968,2.7961290322580643,10.123870967741937,1.182741935483871,0.6393548387096777,0.47561611480000004,0.7820735687,0.08741560471,-15186.0,0.05307589453,-0.00090518719,001800
2013-12-01,18.24838709677419,2.7640322580645167,10.004354838709677,1.168709677419355,0.6477419354838708,-0.2707161148,-0.6425735686999999,-0.08641560471,27698.0,0.00952410547,-0.010394812810000001,001800
2014-03-01,17.480655737704918,2.2363934426229517,8.952622950819672,1.0242622950819673,0.7037704918032788,1.029040481,1.2320582450000002,0.03625405802,,1.250971986,0.1443572106,001800
2014-06-01,16.862,2.1563333333333334,8.635833333333332,0.9886666666666666,0.7308333333333332,-1.035740481,-1.264158245,-0.04035405802,14667.0,-0.1042719863,-0.0292572106,001800
2014-09-01,18.20887096774193,2.329677419354839,9.32516129032258,1.0669354838709677,0.6764516129032258,0.8305852965,1.1394079480000001,0.09048955988,-14667.0,-0.00947395209,0.0069978913499999995,001800
2014-12-01,18.06419354838709,2.310483870967742,9.252096774193548,1.0590322580645162,0.6841935483870968,-0.7455852964999999,-0.9853079482,-0.09528955988,31050.0,-0.04632604791,-0.00879789135,001800
2015-03-01,18.331999999999997,2.3425000000000002,9.669000000000002,1.3621666666666667,1.1996666666666664,1.177614817,1.463644232,0.10910314530000001,,1.06203613,0.17209846110000002,001800
2015-06-01,22.249838709677416,2.8430645161290324,11.735483870967741,1.653225806451613,0.9891935483870968,-1.076914817,-1.220344232,-0.1745031453,18285.0,-0.11723613009999999,-0.03659846106,001800
2015-09-01,18.133174603174606,2.3176190476190475,9.564603174603175,1.3474603174603177,1.221111111111111,1.2995835930000001,0.9470874843,0.4505373899,-18285.0,0.04386456304,-0.0045073219,001800
2015-12-01,19.188888888888886,2.4520634920634916,10.12142857142857,1.4257142857142857,1.149047619047619,-1.327683593,-1.197387484,-0.4178373899,30914.0,-0.02376456304,-0.0053926781,001800
2016-03-01,17.829166666666662,2.051666666666667,8.398000000000001,1.2153333333333332,1.2468333333333332,0.7919686328000001,1.4418499349999998,0.09362595169,,0.8989374319,0.18004115299999998,001800
2016-06-01,17.212459016393442,1.9808196721311477,8.107049180327868,1.172622950819672,1.2845901639344262,-0.8407686328,-1.652149935,-0.07802595169,14445.0,-0.040037431899999996,-0.05314115298,001800
2016-09-01,15.235806451612905,1.752258064516129,7.176129032258064,1.0383870967741937,1.4640322580645162,2.3864780949999997,10.81940511,0.2035620471,-14445.0,-0.09909202363,0.0106235987,001800
2016-12-01,12.941587301587303,1.4888888888888887,6.095873015873014,0.8815873015873016,1.7161904761904763,-2.247678095,-10.15110511,-0.2175620471,44964.0,-0.053607976370000004,-0.0008235987000000001,001800
2017-03-01,8.14290322580645,1.184354838709677,4.843387096774193,0.8074193548387095,1.8669354838709675,-1.051263706,-0.6862411013999999,-0.9863303656,,-3.131836194,-0.504342414,001800
2017-06-01,9.176666666666666,1.3338333333333332,5.4576666666666656,0.9084999999999999,1.6651666666666667,-0.00273629421,19.7539411,0.00773036557,32320.0,3.325636194,0.184242414,001800
2017-09-01,6.952031249999999,1.0106249999999999,4.1351562500000005,0.6896875,2.22046875,-4.128865238,-0.9878424685,2.5794649759999997,-32320.0,0.01808217669,0.3594258471,001800
2017-12-01,6.809298245614035,0.9903508771929824,4.0496491228070175,0.6750877192982455,2.25,4.197865238,-12.825057529999999,-2.553664976,39092.0,0.1681178233,0.00417415295,001800
2018-03-01,6.53918032786885,0.990327868852459,3.9032786885245905,1.1409836065573773,2.2231147540983605,49.52072371,-2.167039942,16.65512975,,0.37427464909999997,0.15679059909999998,001800
2018-06-01,0.7185000000000001,0.8496666666666665,0.6785,9.435333333333334,2.385666666666667,-49.52072371,1.191939942,21.44807025,629.0,-0.02477464913,-0.03749059907,001800
2018-09-01,0.6208196721311475,0.7342622950819673,0.5863934426229508,8.157049180327869,2.7891803278688525,0.6375043871,-0.5607264691,0.1346822241,-629.0,0.01826442106,-0.0044345404700000006,001800
2018-12-01,0.4780645161290323,0.5646774193548388,0.4514516129032258,6.281290322580644,3.586129032258065,45.397095609999994,0.5739264691,-21.519782220000003,936.0,-0.0008644210600000001,0.00053454047,001800
2019-03-01,2.220508474576271,0.6327118644067796,0.8201694915254237,6.509322033898305,3.21728813559322,0.021823112729999997,1.399136713,-0.01184410384,,0.3576705598,0.120808993,001800
2019-06-01,20.178709677419356,0.6020967741935483,4.14758064516129,0.5688709677419355,3.6022580645161293,-0.1757231127,-1.865836713,0.020044103839999997,335.0,-0.05667055983,-0.02070899296,001800
2019-09-01,18.133015873015868,0.5411111111111113,3.726666666666666,0.5112698412698414,3.994444444444445,1.573328358,1.6852737400000002,0.2360729697,-335.0,0.00733562657,0.021008112790000002,001800
2019-12-01,18.842419354838707,0.5625806451612904,3.8732258064516127,0.532258064516129,3.8427419354838714,-1.262628358,-1.35977374,-0.1912729697,804.0,-0.00013562657000000002,0.00569188721,001800
2020-03-01,17.208225806451612,0.49903225806451607,3.398548387096775,0.4696774193548387,4.382419354838709,0.03163020167,0.8788056019,0.00265032901,,0.3015051111,0.1460600082,001800
2020-06-01,17.91918032786885,0.44688524590163936,2.854098360655738,0.4127868852459015,4.707704918032787,0.5235697983,0.1311943981,0.114949671,674.0,-0.02300511109,-0.00676000816,001800
2020-09-01,16.8925,0.42109375,2.690625,0.3890625,4.988906249999999,0.2930065649,0.2272392811,0.15678366970000002,-674.0,0.01613694467,0.0029282264400000003,001800
2020-12-01,16.92196721311475,0.4226229508196721,2.694590163934426,0.389344262295082,4.9791803278688525,-0.6908065648999999,-0.6350392811,-0.1902836697,1289.0,-0.00763694467,-0.006928226440000001,001800
2021-03-01,16.167333333333335,0.44449999999999995,2.8223333333333334,0.40299999999999997,4.710666666666667,0.2688700919,0.4490578586,0.03443694947,,0.2745970221,0.14161292660000002,001800
2021-06-01,13.793968253968254,0.5404761904761904,3.386190476190476,0.4687301587301586,3.818095238095238,-0.4476700919,-0.7183578586,-0.01593694947,492.0,-0.00639702213,-0.029312926620000002,001800
2021-09-01,13.282096774193546,0.5212903225806451,3.2632258064516138,0.45177419354838716,3.9585483870967737,1.6708006610000001,1.918180289,0.2920650492,-492.0,0.00905378497,0.01746509482,001800
2021-12-01,12.980158730158728,0.5092063492063493,3.191904761904761,0.4419047619047619,4.0495238095238095,-1.4920006609999998,-1.648880289,-0.3105650492,1429.0,0.00454621503,0.0009349051799999999,001800
2022-03-01,11.4628813559322,0.45203389830508484,2.85271186440678,0.3920338983050848,4.515593220338983,0.06043952476,0.06405313639,0.0164399558,,0.2707989346,0.13908280339999998,001800
2022-06-01,10.490806451612903,0.42741935483870963,2.7922580645161292,0.3733870967741935,4.518225806451612,0.2489604752,0.4188468636,0.1477600442,730.0,-0.03489893456,-0.01268280345,001800
2022-09-01,10.802380952380954,0.4406349206349207,2.8758730158730157,0.3852380952380953,4.386666666666666,0.45543672690000003,0.2935025596,0.21709381749999998,-730.0,0.013309936179999999,0.00326800193,001800
2022-12-01,10.903870967741936,0.4441935483870968,2.902258064516129,0.3883870967741936,4.350161290322581,-0.4983367269,-0.5789025595999999,-0.16619381749999998,1712.0,-0.012309936180000002,0.00653199807,001800
2007-03-01,12.604032258064516,0.9511290322580643,6.510483870967743,0.8624193548387097,2.60241935483871,-3.3518283889999996,1.014322807,2.537813845,,0.4607379842,0.12039351379999999,002380
2007-06-01,18.065967741935488,1.3640322580645161,9.332258064516127,1.2361290322580645,1.8385483870967738,3.3518283889999996,-1.014322807,-2.537813845,14124.0,-0.029037984250000003,0.014306486220000001,002380
2007-09-01,22.137,1.6713333333333333,11.435333333333334,1.5143333333333333,1.4989999999999999,-0.6290919688000001,-0.5982160484,-0.02842642921,-14124.0,-0.00399116166,-0.02753421461,002380
2007-12-01,27.841451612903228,2.10258064516129,14.382741935483871,1.9054838709677417,1.187741935483871,0.6290919688000001,0.5982160484,0.02842642921,19520.0,0.17089116170000002,-0.01836578539,002380
2008-03-01,22.69672131147541,0.9945901639344261,11.007377049180327,1.4901639344262294,2.3803278688524587,-0.568766525,-0.08502350145,-0.6455481186,6686.0,0.6018528959,0.08608487675,002380
2008-06-01,21.451,0.9393333333333335,10.4025,1.4081666666666663,2.4931666666666668,0.334966525,0.08562350145,0.8653481186,7387.0,-0.04975289589,-0.00148487675,002380
2008-09-01,17.98421875,0.7876562500000001,8.721250000000001,1.17921875,2.9845312500000003,-0.5700286921,-0.7982650678000001,-0.00435159122,1490.0,0.03211442246,-0.01710508789,002380
2008-12-01,11.900634920634921,0.5211111111111112,5.77095238095238,0.7815873015873015,4.587460317460318,0.7544286921,0.7406650678,-0.02444840878,2805.0,0.05738557754,0.0034050878899999997,002380
2009-03-01,14.118524590163933,0.7600000000000001,6.194754098360655,0.7339344262295083,2.811967213114754,-0.5056355665000001,-0.2248946559,-0.6888285268,5007.0,0.5921510942,0.118090009,002380
2009-06-01,18.17603174603175,0.9784126984126984,7.974603174603174,0.9447619047619048,2.1946031746031744,0.8829355665,0.21839465589999998,0.7387285267999999,8974.0,0.024648905769999997,-0.00709000898,002380
2009-09-01,16.864545454545453,0.907878787878788,7.398939393939393,0.8765151515151515,2.354393939393939,0.2743150417,0.6067595597,0.04148378941,14421.0,-0.03012682588,0.00654313143,002380
2009-12-01,17.76571428571429,0.9563492063492065,7.794285714285713,0.9226984126984127,2.23015873015873,-0.1380150417,0.3599404403,-0.00288378941,7602.0,0.059326825879999996,-0.01904313143,002380
2010-03-01,9.182295081967212,0.7460655737704917,6.005901639344263,0.859672131147541,2.521639344262295,-0.6280969906,-0.1792029447,-0.6894760252000001,9564.0,0.5002707955000001,0.09487421773999999,002380
2010-06-01,7.732741935483871,0.6283870967741935,5.057258064516129,0.723225806451613,3.0087096774193545,0.6280969906,0.1792029447,0.6894760252000001,-9564.0,-0.5002707955000001,-0.09487421773999999,002380
2010-09-01,7.95920634920635,0.6468253968253967,5.204761904761903,0.7436507936507935,2.917142857142857,-0.3521370703,-214.66732380000002,-0.025472432070000002,1998.0,0.6514383088,0.09439450066999999,002380
2010-12-01,9.297230769230769,0.7553846153846153,6.080000000000001,0.8695384615384616,2.4887692307692304,0.00843707027,214.7686238,-0.1748275679,38279.0,-0.2027383088,-0.01359450067,002380
2011-03-01,7.9305,0.5449999999999999,5.208166666666667,1.0216666666666667,2.6568333333333327,-0.5531999802,-0.7766424234999999,-0.2987433166,,0.4299238503,0.03547661012,002380
2011-06-01,7.719838709677419,0.530483870967742,5.068387096774193,0.994193548387097,2.721774193548387,0.5531999802,0.7766424234999999,0.2987433166,,-0.0223238503,0.01852338988,002380
2011-09-01,6.8407936507936515,0.4695238095238096,4.491428571428571,0.8817460317460318,3.1360317460317457,-0.35235930930000003,0.4535217823,-0.04693562522,,0.03054427209,-0.00220754275,002380
2011-12-01,5.89079365079365,0.4049206349206349,3.868095238095238,0.7592063492063494,3.5871428571428563,-0.07944069067,-0.6421217823,0.1288356252,33252.0,0.022855727909999998,-0.00929245725,002380
2012-03-01,9.211612903225806,0.5862903225806452,5.356935483870967,0.8900000000000001,2.8191935483870965,3.105747427,-6.320145098,-0.1296421478,,0.47099427499999996,0.07632952124,002380
2012-06-01,8.368524590163936,0.5322950819672131,4.866065573770491,0.8093442622950818,3.0981967213114756,-2.7461474270000004,7.879445098,0.1212421478,59398.0,-0.01839427497,-0.00232952124,002380
2012-09-01,8.10765625,0.5165625,4.714375,0.78328125,3.1898437499999996,-0.06377091222,3.963175256,-0.07846394612,-59398.0,-0.019428310719999998,-0.00032134619,002380
2012-12-01,8.471147540983607,0.539672131147541,4.925901639344262,0.8185245901639344,3.0544262295081963,0.09417091222,-5.157675256,0.049863946119999995,45384.0,-0.05787168928,-0.01237865381,002380
2013-03-01,6.083770491803281,0.5354098360655738,4.445737704918033,0.8334426229508197,3.1152459016393443,1.2685629330000001,-1.886712157,-0.1246367872,,0.39535054719999996,0.06332262585,002380
2013-06-01,6.631612903225807,0.5840322580645163,4.845645161290323,0.9080645161290322,2.8629032258064515,-1.191062933,1.226412157,0.09283678717,20180.0,0.01094945282,0.01897737415,002380
2013-09-01,7.9722580645161285,0.7017741935483871,5.825806451612904,1.0920967741935486,2.4041935483870973,-0.3261333401,0.00608394643,-0.0795429844,-20180.0,-0.00191252262,-0.0035099493199999996,002380
2013-12-01,9.379193548387097,0.8258064516129032,6.854354838709677,1.2845161290322582,2.020483870967742,0.4134333401,0.2116160536,0.1072429844,25297.0,-0.01988747738,-0.0070900506799999995,002380
2014-03-01,18.737704918032787,0.8959016393442621,11.459999999999999,1.4355737704918035,1.8168852459016394,0.5101417684,-6.246165469,-0.09185557722,,0.3974893412,0.08630217958,002380
2014-06-01,21.33283333333333,1.0206666666666668,13.047499999999998,1.6358333333333333,1.603333333333333,-0.25114176839999997,5.8622654690000005,0.1468555772,12432.0,-0.00228934118,0.011997820420000001,002380
2014-09-01,24.271612903225805,1.16,14.844516129032256,1.8609677419354835,1.4029032258064518,-0.3309112334,-0.1722523519,-0.04092768669,-12432.0,-0.00194961648,-0.00765779832,002380
2014-12-01,21.837903225806457,1.0440322580645163,13.356290322580646,1.6738709677419354,1.5720967741935483,0.2516112334,0.8705523519,0.03752768669,33250.0,-0.00395038352,-0.01024220168,002380
2015-03-01,15.4215,0.7948333333333334,10.457333333333334,1.4783333333333333,1.8873333333333333,0.5146804187,-0.5622240627,-0.1215221038,,0.4011411004,0.08789039249,002380
2015-06-01,14.776935483870965,0.761774193548387,10.020645161290323,1.4154838709677418,1.971774193548387,-0.5978804187,0.5491240627,0.09762210380000001,12270.0,0.06475889956,0.00440960751,002380
2015-09-01,12.507301587301589,0.6439682539682541,8.481428571428571,1.1987301587301589,2.362698412698412,0.2074837248,-1.335034235,0.00976781512,-12270.0,0.013642702849999999,0.00789559251,002380
2015-12-01,12.49968253968254,0.6441269841269839,8.475079365079367,1.1984126984126982,2.328730158730159,0.00671627521,0.9116342346,0.01843218488,18730.0,-0.0024427028500000002,-0.009595592509999999,002380
2016-03-01,20.993333333333332,0.6463333333333334,11.099499999999999,1.1286666666666667,2.459,0.4449471757,-0.3001056127,-0.1450217456,,0.4935411456,0.10890745689999999,002380
2016-06-01,20.163114754098363,0.6211475409836067,10.661475409836061,1.0844262295081968,2.562950819672131,-0.1743471757,0.2895056127,0.1863217456,12094.0,0.015458854360000001,0.0036925430999999996,002380
2016-09-01,20.042903225806448,0.6170967741935484,10.598225806451612,1.0777419354838709,2.579516129032258,-0.05952565589,0.044770090820000004,-0.05644183991,-12094.0,-0.01487022366,0.0009559087400000001,002380
2016-12-01,19.52222222222222,0.6007936507936507,10.322857142857146,1.0496825396825396,2.6473015873015875,-0.1548743441,-0.20427009080000003,0.03744183991,15491.0,0.041370223660000004,-0.01995590874,002380
2017-03-01,21.12548387096774,0.5298387096774194,9.049193548387098,0.9212903225806449,2.9559677419354835,0.9393800144,-2.164658053,-0.10116370270000001,,0.5282993681,0.08446719773,002380
2017-06-01,22.8025,0.5718333333333333,9.767500000000002,0.9951666666666665,2.7565,-1.084280014,2.038758053,0.17076370270000002,10572.0,0.00760063186,0.0055328022700000005,002380
2017-09-01,24.477343750000003,0.61390625,10.4846875,1.06796875,2.55546875,0.2183003752,0.02416966134,0.056432529239999994,-10572.0,0.02599285702,0.00701528221,002380
2017-12-01,23.551929824561405,0.5903508771929824,10.088947368421051,1.0282456140350875,2.651578947368421,-0.06340037515,-0.6239696613,-0.01903252924,4249.0,0.06500714298,-0.01161528221,002380
2018-03-01,83.24081967213115,0.5818032786885247,13.19032786885246,0.8999999999999999,2.745409836065574,0.01873722695,-3.817140938,-0.1063952787,,0.654347311,0.06054864878,002380
2018-06-01,79.27016666666667,0.554,12.56033333333333,0.8571666666666665,2.8761666666666668,-0.1513372269,3.209440938,0.1658952787,4147.0,-0.09494731104,0.013151351220000001,002380
2018-09-01,73.42180327868853,0.5134426229508198,11.633934426229507,0.7940983606557379,3.099016393442623,-0.1069871922,-1.950790926,-0.07297562905,-4147.0,-0.03068442157,0.00289316577,002380
2018-12-01,62.96983870967741,0.4398387096774193,9.977580645161293,0.6806451612903225,3.6270967741935483,-0.02211280778,0.9942909259,-0.00772437095,-2397.0,0.03288442157,-0.01219316577,002380
2019-03-01,,0.4996610169491525,12.950677966101695,0.7725423728813559,3.2513559322033903,-0.08845097276000001,-1.086781374,-0.1592545188,,0.5760795848,0.02921146924,002380
2019-06-01,,0.47403225806451627,12.280967741935479,0.7333870967741936,3.476451612903225,-0.3755490272,-2.205318626,0.01795451882,-9506.0,0.05172041524,0.01678853076,002380
2019-09-01,,0.3757142857142858,9.72984126984127,0.5807936507936509,4.350952380952381,-0.059800636149999996,-0.2521506523,-0.055008119679999995,9506.0,0.0311725981,0.00492630641,002380
2019-12-01,,0.3550000000000001,9.195322580645161,0.5488709677419356,4.5841935483870975,0.07080063615,3.544250652,-0.08469188032,-22629.0,0.4478274019,-0.00192630641,002380
2020-03-01,,0.34387096774193554,21.798870967741934,0.5374193548387097,4.574677419354838,1.770516943,6.946307518,4.030453163000001,,1.568486593,0.01638779344,002380
2020-06-01,,0.33803278688524574,86.34983606557377,0.5700000000000001,3.76327868852459,-1.933716943,-6.946307518,-3.514953163,15323.0,-0.07828659271,0.00901220656,002380
2020-09-01,,0.32796875000000003,83.8425,0.5526562500000001,3.86953125,-0.6158148827000001,-1.361247119,-0.0004203555,-15323.0,-0.03937089907,-0.00402807992,002380
2020-12-01,,0.39000000000000007,99.46770491803278,0.6562295081967213,3.271147540983606,0.7838148827000001,1.361247119,0.3542203555,72945.0,-0.09712910092999999,0.00492807992,002380
2021-03-01,3.2544444444444443,0.4601666666666666,102.99199999999999,0.7344999999999999,2.6726666666666663,0.4364031914,-0.9499974068,0.01624588036,,1.46098616,0.05677333047,002380
2021-06-01,4.592857142857142,0.5400000000000001,2.694761904761905,0.5395238095238096,1.8676190476190475,1.6237968090000001,2.979497407,0.13385411960000002,50139.0,-0.06698615981,0.01082666953,002380
2021-09-01,5.395483870967742,0.633548387096774,3.1651612903225805,0.6325806451612902,1.6090322580645162,0.02608572681,-1.610051565,-0.01499703912,-50139.0,0.0436978234,0.00442019988,002380
2021-12-01,4.90111111111111,0.5749206349206348,2.875396825396825,0.5749206349206348,1.746984126984127,-0.1816857268,-0.4194484353,0.020597039119999997,-5978.0,-0.042097823400000005,-0.00582019988,002380
2022-03-01,5.236326530612245,0.6074576271186439,3.9381355932203395,0.5959322033898306,1.7137288135593223,1.008435582,-1.1386732259999999,0.0846758146,,1.50470784,0.09123701468,002380
2022-06-01,,0.5596774193548387,8.081935483870968,0.49903225806451623,2.132903225806452,-0.39453558219999996,0.5968732259,0.09562418539999999,23503.0,-0.0017078403,0.0011629853199999999,002380
2022-09-01,,0.483015873015873,6.97952380952381,0.43111111111111117,2.47,-0.41315584520000004,-2.456324494,-0.00897396359,-23503.0,0.0024424369,-0.01252971821,002380
2022-12-01,,0.40516129032258064,5.856612903225806,0.3616129032258063,2.93516129032258,0.00215584522,2.998124494,-0.01812603641,4564.0,-0.1422424369,-0.01087028179,002380
2007-03-01,19.81080645161291,1.8764516129032258,15.417903225806452,3.1269354838709678,0.8425806451612902,-0.6357142339,-0.23836793839999998,-0.9699879724999999,,0.13464790470000002,0.6355640877,002790
2007-06-01,22.38645161290323,2.121290322580645,17.422419354838713,3.5337096774193544,0.7487096774193549,0.6357142339,0.23836793839999998,0.9699879724999999,5188.0,-0.02934790473,0.06273591228,002790
2007-09-01,23.68766666666666,2.2445000000000004,18.434833333333334,3.738833333333334,0.7043333333333333,-0.11800657129999999,-0.4339042742,-0.1174364785,-5188.0,-0.0024568051299999998,0.0325642539,002790
2007-12-01,23.43016129032258,2.220806451612903,18.23467741935484,3.699193548387096,0.7162903225806452,0.11800657129999999,0.4339042742,0.1174364785,7234.0,0.1835568051,-0.5963642539,002790
2008-03-01,41.3327868852459,1.6308196721311479,13.885245901639342,1.3881967213114752,1.0952459016393443,-0.8763134918,-0.8005560796000001,-0.9849679655,3313.0,0.1081331307,0.9358006957,002790
2008-06-01,38.970333333333336,1.5376666666666665,13.091666666666667,1.3090000000000002,1.1566666666666663,0.9496134918,0.7433560796,0.8389679655000001,1558.0,-0.00923313071,-0.05810069572,002790
2008-09-01,38.77828124999999,1.5304687499999998,13.02734375,1.3028125,1.1632812499999998,-0.2682757509,-0.05167586441,-0.2943763229,1476.0,-0.00020566528,-0.01424229194,002790
2008-12-01,28.68285714285714,1.1307936507936507,9.635396825396823,0.9636507936507936,1.5974603174603172,0.2488757509,0.39547586440000004,0.6000763229,3007.0,0.1596056653,-0.7412577081,002790
2009-03-01,20.67885245901639,1.0034426229508198,7.80688524590164,0.7686885245901638,1.7036065573770494,-0.8439285853,-0.7676333459999999,-0.98298615,4279.0,0.08834228915,0.9447060543000001,002790
2009-06-01,26.99603174603175,1.3092063492063493,10.193333333333333,1.002857142857143,1.3104761904761901,1.282728585,1.272133346,1.33378615,3095.0,-0.011842289150000001,-0.00980605429,002790
