회사명,거래소코드,회계년도,당기순이익(손실)(IFRS)(천원),*주당순손익(IFRS)(원),부채(*)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),자본(*)(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원)
(주)유한양행,000100,2013/09,48959476,4651,199107087,673402994,1168636628,36038210
(주)유한양행,000100,2014/09,55532339,5349,204613881,739448959,1203087915,43556895
(주)유한양행,000100,2015/09,78976998,7684,254335114,820411287,1267520235,60057287
(주)유한양행,000100,2016/09,69752113,6793,310757556,964388745,1348950501,51969726
(주)유한양행,000100,2017/09,78238282,7264,320005228,1078596049,1438660139,66470455
(주)유한양행,000100,2018/09,67053934,5897,360754272,1095124464,1527529622,53966111
(주)유한양행,000100,2019/09,49226376,4132,360454842,1077602031,1564808329,23413470
(주)유한양행,000100,2020/09,168728262,2708,394361099,1128464695,1761330676,73128855
(주)유한양행,000100,2021/09,77603019,1187,376500023,1214506020,1796410334,48772820
(주)유한양행,000100,2022/09,113528156,1663,331581521,1289879718,1893914832,20306571
(주)이마트,139480,2011/09,226391927,8125,4872661363,4600987846,5606660035,400327275
(주)이마트,139480,2012/09,445802701,15999,5563090866,8314728612,6108616423,627547141
(주)이마트,139480,2013/09,424203368,15224,5400750360,8183361547,6436420930,597191123
(주)이마트,139480,2014/09,350606562,12583,5679633798,8188871781,6836091319,507913023
(주)이마트,139480,2015/09,605282237,21723,6442059348,8486623578,7046370422,504100683
(주)이마트,139480,2016/09,344968519,12380,6107174198,8761816984,7666240378,482736344
(주)이마트,139480,2017/09,584954336,20628,6134394654,9292177422,8219309948,473943744
(주)이마트,139480,2018/09,379979013,13271,6199320126,10012569212,8442807374,414538443
(주)이마트,139480,2019/09,202773105,6702,6846813934,9926902209,8560000028,225807463
(주)이마트,139480,2020/09,554907786,19801,6763275612,10563045310,8958468743,210574825
(주)이마트,139480,2021/09,807848916,28721,7925868072,11376853684,9571012287,223743160
(주)이마트,139480,2022/09,967133763,35592,9394446960,11655243246,10136489204,177526530
(주)제일기획,030000,2007/09,32792097,0,387551633,336879436,419802165,18960280
(주)제일기획,030000,2008/09,52826117,12168,396022902,387886012,477283198,22784613
(주)제일기획,030000,2009/09,52604432,12103,358062692,359550259,529636764,29522419
(주)제일기획,030000,2010/09,59587439,546,372026700,434033551,603615171,36547431
(주)제일기획,030000,2011/09,53263134,0,430125784,476270861,649170145,39350593
(주)제일기획,030000,2012/09,31924776,294,508427847,619798870,668258427,21694821
(주)제일기획,030000,2013/09,29662528,293,472990001,635032705,542410810,31311103
(주)제일기획,030000,2014/09,37679868,387,429865073,635204360,493625316,16542107
(주)제일기획,030000,2015/09,28667234,276,428364121,575689807,591630514,18669483
(주)제일기획,030000,2016/09,42109167,416,429599906,721904346,598950320,33886904
(주)제일기획,030000,2017/09,66911065,661,476285884,756502209,645465332,42301193
(주)제일기획,030000,2018/09,63251830,625,485005301,889380732,654206761,42605863
(주)제일기획,030000,2019/09,72926974,720,505408084,831250397,663845052,41665056
(주)제일기획,030000,2020/09,61561649,608,492295891,646026220,671490628,51689951
(주)제일기획,030000,2021/09,90973669,898,444145648,712516197,736174125,62429867
(주)제일기획,030000,2022/09,78352927,774,533913766,956085218,717340064,79205976
(주)종근당,185750,2014/09,31509788,3351,239902503,402917364,323777973,45660082
(주)종근당,185750,2015/09,-11924105,-1268,275035546,437001273,313303917,32153095
(주)종근당,185750,2016/09,27773983,2954,291720242,612310225,335241350,41073648
(주)종근당,185750,2017/09,39229483,4172,279020309,640365226,386840182,56820816
(주)종근당,185750,2018/09,29299645,2980,254250350,690568590,417123645,58849395
(주)종근당,185750,2019/09,38031818,3690,293801327,780769725,457049356,55972301
(주)종근당,185750,2020/09,77549194,7168,398694666,963468255,541134505,110905433
(주)종근당,185750,2021/09,40328189,3570,490738865,978801751,564594275,93097396
(주)종근당,185750,2022/09,70872930,6066,470362357,1083482365,608251665,92090710
(주)지누스,013890,2014/09,,,,,,
(주)지누스,013890,2015/09,,,,,,
(주)지누스,013890,2016/09,,,,,,
(주)지누스,013890,2017/09,,,,,,
(주)지누스,013890,2018/09,12217956,1038,166959610,245618304,116278799,17185538
(주)지누스,013890,2019/09,36530679,3104,219121442,178537344,153126359,47842020
(주)지누스,013890,2020/09,116561082,8563,214258453,213384879,396229006,102833639
(주)지누스,013890,2021/09,35161408,2345,189616621,224511001,374748135,35389969
(주)지누스,013890,2022/09,-8247584,-518,331816363,171090865,466929846,-6374094
(주)지에스,078930,2007/09,282044174,0,731796869,320215672,2732148575,279792522
(주)지에스,078930,2008/09,102720116,1091,809302635,264093908,2811471839,94043591
(주)지에스,078930,2009/09,418846067,4501,1060889769,421440380,3871897718,397677697
(주)지에스,078930,2010/09,616231073,6619,988563308,709142591,4670586635,679972015
(주)지에스,078930,2011/09,242138000,2557,697065000,314699000,4648276000,285867000
(주)지에스,078930,2012/09,81960000,865,752267000,134162000,4604959000,106753000
(주)지에스,078930,2013/09,242794000,2564,635089000,297883000,4734265000,274382000
(주)지에스,078930,2014/09,159701000,1686,1114434000,223624000,4779025000,196887000
(주)지에스,078930,2015/09,85338000,901,1108327000,148227000,4754941000,123385000
(주)지에스,078930,2016/09,279115000,2947,1038073000,337790000,4901978000,308942000
(주)지에스,078930,2017/09,367605000,3882,1150434000,460675000,5059662000,430597000
(주)지에스,078930,2018/09,407200000,4300,913832000,470261000,5305331000,441813000
(주)지에스,078930,2019/09,260236000,2748,800104000,315810000,5397829000,284770000
(주)지에스,078930,2020/09,198573000,2097,849165000,272670000,5432746000,222826000
(주)지에스,078930,2021/09,288311000,3045,919849000,189670000,5289193000,140168000
(주)지에스,078930,2022/09,431242000,4554,1094122000,517442000,5542322000,457201000
(주)지에스리테일,007070,2007/09,28415071,0,1011452205,2064711773,569500284,51535079
(주)지에스리테일,007070,2008/09,45729547,2969,1099656257,2402000340,616572611,78971949
(주)지에스리테일,007070,2009/09,101211342,6572,1414355771,2747595383,963870998,112989056
(주)지에스리테일,007070,2010/09,514059214,33380,1310372472,2594518427,1384652666,76325363
(주)지에스리테일,007070,2011/09,73407048,953,1062268229,2949253079,1415276804,81131188
(주)지에스리테일,007070,2012/09,98639173,1281,1444511677,3403746681,1500957299,127743601
(주)지에스리테일,007070,2013/09,94205373,1223,1224718276,3531520506,1583276930,121373992
(주)지에스리테일,007070,2014/09,91058809,1183,1228869269,3709177293,1669909879,110018655
(주)지에스리테일,007070,2015/09,142750754,1854,1896950937,4595040011,1780463545,184917804
(주)지에스리테일,007070,2016/09,135880307,1765,1924523815,5329846974,1864219622,176797183
(주)지에스리테일,007070,2017/09,120542082,1565,2038148172,5957650746,2014371562,141571409
(주)지에스리테일,007070,2018/09,109611536,1424,2005797985,6274548661,2109794399,116578678
(주)지에스리테일,007070,2019/09,125854992,1634,3244870956,6496448421,2193961334,145580619
(주)지에스리테일,007070,2020/09,191301412,2484,3817181643,6488675177,2297266073,231670250
(주)지에스리테일,007070,2021/09,822011976,9626,3596749160,6823694753,4029916124,194115301
(주)지에스리테일,007070,2022/09,180000369,1761,3768676176,7878101717,4158419107,183155279
(주)카카오,035720,2007/09,26862349,0,109290325,154859571,121492632,35957674
(주)카카오,035720,2008/09,47805623,3697,99865060,174551807,175254639,35617888
(주)카카오,035720,2009/09,21719422,1674,80532277,170441637,197728313,28540924
(주)카카오,035720,2010/09,91880480,6956,74725909,244516801,326723936,70217989
(주)카카오,035720,2011/09,94691762,7061,85338371,302809950,409932257,89057914
(주)카카오,035720,2012/09,66865382,4987,84402035,317293938,471621047,83722172
(주)카카오,035720,2013/09,54544270,4042,93079730,367468448,498684130,68634509
(주)카카오,035720,2014/09,14230807,1075,110540706,374720376,508682283,37276761
(주)카카오,035720,2015/09,51743720,870,329732212,642466193,2538718501,86387997
(주)카카오,035720,2016/09,28190593,430,1373926511,619966773,3359722481,55522887
(주)카카오,035720,2017/09,288875237,4265,1612935899,728427679,3662396620,73639643
(주)카카오,035720,2018/09,91145683,1198,1685747433,788878878,4743146753,81894062
(주)카카오,035720,2019/09,113491741,1432,1724520157,1081965075,4914382287,129525983
(주)카카오,035720,2020/09,166905869,1981,1469776658,1271172417,5527931541,193551323
(주)카카오,035720,2021/09,397228694,920,2419663761,1480596967,6281258620,270510486
(주)카카오,035720,2022/09,1327559685,3050,4202923386,1806051094,7818781532,380889464
(주)카카오뱅크,323410,2021/09,,,,,,
(주)카카오뱅크,323410,2022/09,,,,,,
(주)카카오페이,377300,2022/09,53793854,406,899979663,361721789,1799664543,33184502
(주)케이씨씨,002380,2007/09,172605177,0,1888865713,1486949108,4416241947,159350069
(주)케이씨씨,002380,2008/09,157569207,15563,2242187715,1821444612,3837953376,122938244
(주)케이씨씨,002380,2009/09,287558545,28402,2234486809,1961987946,3808742086,230618207
(주)케이씨씨,002380,2010/09,20027021,1998,3603397883,2025480697,5531449155,191194239
(주)케이씨씨,002380,2011/09,396599920,40482,2220147782,2219148852,5350248767,80345941
(주)케이씨씨,002380,2012/09,599711832,61214,2056077801,2142592999,5055165712,136526143
(주)케이씨씨,002380,2013/09,218147859,22267,1931496399,2096079255,5009566553,143411829
(주)케이씨씨,002380,2014/09,141541981,14448,1830310365,2236801066,4907172476,182230623
(주)케이씨씨,002380,2015/09,79818957,8147,2729582340,2234891056,5839802530,208786148
(주)케이씨씨,002380,2016/09,150795817,15335,2964999548,2301125930,6097941128,242800731
(주)케이씨씨,002380,2017/09,169001089,17186,3371101506,2545282538,6232079570,236721857
(주)케이씨씨,002380,2018/09,353248011,35923,3060084159,2502166125,5973955774,194862725
(주)케이씨씨,002380,2019/09,-127390986,-12955,3474723669,2231120356,5378659130,128164604
(주)케이씨씨,002380,2020/09,19316453,2336,3442922753,1672326835,4428974244,85279232
(주)케이씨씨,002380,2021/09,73981001,9660,4225386463,1656012474,5068111678,59872922
(주)케이씨씨,002380,2022/09,-188514843,-25333,3867262755,1968696854,4703357720,138003871
(주)케이티,030200,2007/09,852769000,0,9045334000,8923094000,8897570000,1233023000
(주)케이티,030200,2008/09,476002000,2343,9583741000,8909529000,8894352000,1030091000
(주)케이티,030200,2009/09,947036000,4429,13483445000,11158530000,10546174000,1161050000
(주)케이티,030200,2010/09,1066777000,4386,13436366000,15042078000,10958042000,1748555000
(주)케이티,030200,2011/09,1035193000,4256,14242278000,14901158000,11548762000,1692695000
(주)케이티,030200,2012/09,818559000,3361,13883876000,14440541000,12093904000,1238094000
(주)케이티,030200,2013/09,214808000,881,13715696000,13300961000,11602593000,576268000
(주)케이티,030200,2014/09,-877603000,-3588,14970207000,13275689000,10068699000,-736039000
(주)케이티,030200,2015/09,881758000,3601,13674311000,12493753000,10520394000,776451000
(주)케이티,030200,2016/09,646437000,2640,13376563000,12505952000,10910851000,912387000
(주)케이티,030200,2017/09,593321000,2422,11878698000,12766022000,11503234000,891793000
(주)케이티,030200,2018/09,729297000,2977,12075230000,12938359000,12733365000,893218000
(주)케이티,030200,2019/09,504736000,2059,14122041000,13598535000,12954347000,685311000
(주)케이티,030200,2020/09,649031000,2646,14877753000,13289208000,13307715000,759110000
(주)케이티,030200,2021/09,859901000,3653,15016216000,13717959000,13591270000,976292000
(주)케이티,030200,2022/09,655656000,2760,16401522000,13716425000,14653703000,1056976000
(주)케이티앤지,033780,2007/09,526181353,0,1324467390,1795439863,3164710748,628640300
(주)케이티앤지,033780,2008/09,648940843,4970,844924983,1919780372,3404151830,700760633
(주)케이티앤지,033780,2009/09,607088982,4718,1105795426,2066741662,3787827702,755428450
(주)케이티앤지,033780,2010/09,783849029,6162,896530531,1835302973,4146833925,732552689
(주)케이티앤지,033780,2011/09,618705287,4880,903097994,1832232094,4408439994,719813654
(주)케이티앤지,033780,2012/09,631156557,5019,1351415754,1981389640,4774532774,802708975
(주)케이티앤지,033780,2013/09,463067641,3678,1053249719,1828920829,4974482009,698041182
(주)케이티앤지,033780,2014/09,637395200,5063,1128659309,2024861247,5261193157,784087097
(주)케이티앤지,033780,2015/09,813265224,6457,1419432497,2148863537,5723919735,967024824
(주)케이티앤지,033780,2016/09,738004113,5851,1340875899,2200560466,6224317948,999380647
(주)케이티앤지,033780,2017/09,786071660,6226,1834139537,2316742226,6939676029,1001457381
(주)케이티앤지,033780,2018/09,720689594,5708,1747833288,1941697173,7281846795,764344452
(주)케이티앤지,033780,2019/09,750775810,5946,1424564494,2194728432,7600936943,877467542
(주)케이티앤지,033780,2020/09,776951772,6153,2087276105,2478158614,7745782656,973363186
(주)케이티앤지,033780,2021/09,777862397,6269,1804439455,2639113503,8257608780,898624802
(주)케이티앤지,033780,2022/09,1014483247,8455,1881463290,2781644467,8422827996,892992880
(주)크래프톤,259960,2017/09,,,,,,
(주)크래프톤,259960,2018/09,,,,,,
(주)크래프톤,259960,2019/09,162504210,0,157919101,7810219,117071303,-68636969
(주)크래프톤,259960,2020/09,50489997,0,155603930,17061180,205368167,-68822748
(주)크래프톤,259960,2021/09,519867093,12363,694016406,1406549995,4513169946,628884199
(주)크래프톤,259960,2022/09,656882915,14009,752562991,1314347678,5205192176,589767588
(주)포스코인터내셔널,047050,2007/09,83295455,0,1349303294,5914300935,955952317,89816839
(주)포스코인터내셔널,047050,2008/09,82208655,865,1833004217,8443770863,1034155273,134216110
(주)포스코인터내셔널,047050,2009/09,100855316,1031,2285007803,7598102816,1389746382,146544991
(주)포스코인터내셔널,047050,2010/09,23318751,231,3152728344,11577047218,1468224630,141040940
(주)포스코인터내셔널,047050,2011/09,72270230,704,7305009017,13651362047,1437456174,161031598
(주)포스코인터내셔널,047050,2012/09,353191187,3296,5915981932,12947160940,2170634360,187183809
(주)포스코인터내셔널,047050,2013/09,97973875,860,4795950076,11743216376,2184137859,102306458
(주)포스코인터내셔널,047050,2014/09,132700729,1165,6322049205,14791302401,2310079376,227516695
(주)포스코인터내셔널,047050,2015/09,138670195,1218,5687622411,12879972475,2427885405,264569951
(주)포스코인터내셔널,047050,2016/09,151396427,1329,4184728644,10879890975,2463568868,249709551
(주)포스코인터내셔널,047050,2017/09,124540875,1027,5838738533,15628717251,2751598244,272406124
(주)포스코인터내셔널,047050,2018/09,153291770,1242,6342134343,17600610118,2865601307,310781477
(주)포스코인터내셔널,047050,2019/09,197658148,1602,5515214564,17281229183,2922342023,479299895
(주)포스코인터내셔널,047050,2020/09,263384963,2135,4442824497,14281921314,3086149844,345417384
(주)포스코인터내셔널,047050,2021/09,192138270,1557,6747829074,22241519904,3127265214,289481376
(주)포스코인터내셔널,047050,2022/09,265247617,2150,7583702488,26019486424,3303734768,408776787
(주)포스코퓨처엠,003670,2007/09,13485711,0,36511877,210249200,129436767,15798269
(주)포스코퓨처엠,003670,2008/09,18536692,3138,63018439,294788354,147871232,21792985
(주)포스코퓨처엠,003670,2009/09,23051686,3902,60415186,415892242,173101331,29074170
(주)포스코퓨처엠,003670,2010/09,41564254,7036,91216483,523974457,220221244,51760823
(주)포스코퓨처엠,003670,2011/09,68236630,11552,139480963,868498167,302412794,86754524
(주)포스코퓨처엠,003670,2012/09,60028350,10162,169746270,971618179,379847976,71415173
(주)포스코퓨처엠,003670,2013/09,44652256,7559,131956412,941135670,434130144,56728191
(주)포스코퓨처엠,003670,2014/09,57071220,9662,133656791,998084761,494417836,71304837
(주)포스코퓨처엠,003670,2015/09,29056996,492,109228008,893093603,523489495,35726034
(주)포스코퓨처엠,003670,2016/09,36614572,620,101012332,796820888,563475650,48780305
(주)포스코퓨처엠,003670,2017/09,63361321,1073,125990268,864648646,634250781,81397398
(주)포스코퓨처엠,003670,2018/09,57138199,967,150580799,987337141,678573116,74075296
(주)포스코퓨처엠,003670,2019/09,70776505,1174,286802089,1060027879,909492833,65020231
(주)포스코퓨처엠,003670,2020/09,44649891,732,1025076669,1083147303,948979418,37896596
(주)포스코퓨처엠,003670,2021/09,102718402,1348,1299633222,1413723962,2314594657,100019900
(주)포스코퓨처엠,003670,2022/09,141129403,1823,2030075769,2322382309,2454885178,144635668
(주)풍산,103140,2008/09,-6393004,-228,903532753,574330045,889576301,52258330
(주)풍산,103140,2009/09,102226307,3649,889753913,1203837487,799554826,96514617
(주)풍산,103140,2010/09,122085538,4358,958462952,1607525658,942217239,141969297
(주)풍산,103140,2011/09,68709135,2453,1429409927,1696722609,953344698,117962105
(주)풍산,103140,2012/09,69424817,2478,1298093040,1710197705,1005771079,120894404
(주)풍산,103140,2013/09,66390463,2370,1374456861,1727299109,1054667974,109021208
(주)풍산,103140,2014/09,65220837,2328,1438556035,1571363480,1107887061,85830580
(주)풍산,103140,2015/09,55628375,1986,1258715745,1488941990,1164086746,82244542
(주)풍산,103140,2016/09,81039095,2893,1138833899,1427178758,1254025535,122575210
(주)풍산,103140,2017/09,119348637,4261,1134289583,1585344545,1327497744,150577510
(주)풍산,103140,2018/09,58877734,2102,1107113834,1564479879,1353531404,83453538
(주)풍산,103140,2019/09,9818121,350,1000591744,1316076179,1393362583,35831363
(주)풍산,103140,2020/09,40730952,1454,899120229,1317440922,1409861814,60825508
(주)풍산,103140,2021/09,187600380,6697,1073040987,1780890507,1630570482,180091396
(주)풍산,103140,2022/09,134410287,4904,1294189251,2397651425,1822411562,156636163
(주)하나금융지주,086790,2007/09,,,,,,
(주)하나금융지주,086790,2008/09,,,,,,
(주)하나금융지주,086790,2009/09,,,,,,
(주)하나금융지주,086790,2010/09,,,,,,
(주)하나금융지주,086790,2011/09,,,,,,
(주)하나금융지주,086790,2012/09,,,,,,
(주)하나금융지주,086790,2013/09,,,,,,
(주)하나금융지주,086790,2014/09,,,,,,
(주)하나금융지주,086790,2015/09,,,,,,
(주)하나금융지주,086790,2016/09,,,,,,
(주)하나금융지주,086790,2017/09,,,,,,
(주)하나금융지주,086790,2018/09,,,,,,
(주)하나금융지주,086790,2019/09,,,,,,
(주)하나금융지주,086790,2020/09,,,,,,
(주)하나금융지주,086790,2021/09,,,,,,
(주)하나금융지주,086790,2022/09,,,,,,
(주)하나투어,039130,2007/09,23723277,0,77679659,152879142,108095829,30229503
(주)하나투어,039130,2008/09,9904665,868,82698504,145049614,100842737,14345440
(주)하나투어,039130,2009/09,-892150,-75,45971321,95107085,84622292,1666284
(주)하나투어,039130,2010/09,21991649,1998,94453508,163176993,108446146,26229659
(주)하나투어,039130,2011/09,16471460,1508,108282113,177250786,107823805,20472465
(주)하나투어,039130,2012/09,22569865,2061,133915109,192907712,144783252,27281114
(주)하나투어,039130,2013/09,27363271,2407,159116340,228475896,169845010,31346047
(주)하나투어,039130,2014/09,22565788,1997,182975842,238662810,161266006,24459960
(주)하나투어,039130,2015/09,22029800,1997,206314175,269246750,172212565,26806299
(주)하나투어,039130,2016/09,19541611,1767,234567482,294257268,181911821,24390752
(주)하나투어,039130,2017/09,8810070,796,289752638,324366823,164051352,33904151
(주)하나투어,039130,2018/09,19880971,1796,268732790,422075848,188412180,24949071
(주)하나투어,039130,2019/09,12237116,1106,243185587,371672943,180884338,9509439
(주)하나투어,039130,2020/09,-55101886,-4272,197095964,71590697,203389757,-56219488
(주)하나투어,039130,2021/09,-718283,-54,80981128,7126625,158563554,-70054615
(주)하나투어,039130,2022/09,-72742962,-4487,132299101,35902522,151856680,-75298369
(주)하이브,352820,2021/09,16829341,455,903358540,309033195,1891966368,21163204
(주)하이브,352820,2022/09,155095360,3750,1302608105,436718800,2825953082,12561479
(주)한샘,009240,2007/09,10137914,0,86867102,298669386,137048598,7717148
(주)한샘,009240,2008/09,20834572,885,92477741,315491562,157292693,22039624
(주)한샘,009240,2009/09,18502902,926,133462189,383000643,164034570,21158196
(주)한샘,009240,2010/09,18640801,956,120188150,420431845,173353830,21808662
(주)한샘,009240,2011/09,27034923,1433,134762663,490055882,193211767,35727011
(주)한샘,009240,2012/09,23005466,1276,185022076,536740967,201338947,29491259
(주)한샘,009240,2013/09,39077479,2167,207862548,667871135,239120671,50062658
(주)한샘,009240,2014/09,56924104,3149,235117750,908356195,301816491,72509699
(주)한샘,009240,2015/09,76311613,4221,295031926,1179614121,381433870,98697429
(주)한샘,009240,2016/09,81366757,4500,301599285,1326766722,473438351,102280390
(주)한샘,009240,2017/09,98990229,5574,473639404,1503929015,493557028,122639146
(주)한샘,009240,2018/09,51961247,2947,397365480,1376721115,548824834,58854644
(주)한샘,009240,2019/09,34296368,1945,372246860,1205133857,575428482,47493022
(주)한샘,009240,2020/09,58848100,3373,481206712,1261319056,592656380,68811602
(주)한샘,009240,2021/09,57387410,3325,400463175,1325911879,619476983,68337544
(주)한샘,009240,2022/09,11466942,698,443338622,1166753882,486193492,-2966413
(주)한섬,020000,2007/09,28186926,0,77789915,205210370,437077848,30295635
(주)한섬,020000,2008/09,51725581,2286,66058051,219808241,436319051,31539701
(주)한섬,020000,2009/09,33474196,1530,46159191,255430058,465792023,37779318
(주)한섬,020000,2010/09,45920723,2046,54493466,286636247,524527308,44497986
(주)한섬,020000,2011/09,47695478,2171,62819569,323386035,580954870,65405023
(주)한섬,020000,2012/09,39925220,1817,61458137,319056142,644379000,48405646
(주)한섬,020000,2013/09,31584162,1438,73789208,294320909,695286981,33028602
(주)한섬,020000,2014/09,29815562,1357,98489884,330060087,737273951,28081812
(주)한섬,020000,2015/09,53662297,2443,141894944,392504063,804426152,36192166
(주)한섬,020000,2016/09,37923119,1726,145607532,464998207,856697372,46713004
(주)한섬,020000,2017/09,35265705,1605,279147721,517071405,902950786,48228828
(주)한섬,020000,2018/09,43045987,1959,216027347,520288843,955871942,47246892
(주)한섬,020000,2019/09,46684297,2125,191028549,611562891,1056677294,60009025
(주)한섬,020000,2020/09,54989338,2503,265514188,808193409,1091885317,67877864
(주)한섬,020000,2021/09,76776430,3495,348015988,940941730,1193494600,105861827
(주)한섬,020000,2022/09,84260535,3835,459515510,1086871150,1307086020,123260276
(주)한솔케미칼,014680,2007/09,5700437,0,61110980,115158627,124427609,6998022
(주)한솔케미칼,014680,2008/09,4918071,459,86131150,143375136,113414032,7813724
(주)한솔케미칼,014680,2009/09,14226534,1343,99203414,142714069,111863656,17168163
(주)한솔케미칼,014680,2010/09,14708944,1462,111910993,165957748,144907384,17546045
(주)한솔케미칼,014680,2011/09,14093006,1397,146466713,206852747,148815985,20402593
(주)한솔케미칼,014680,2012/09,28076232,2684,185217059,220837361,168296543,22244096
(주)한솔케미칼,014680,2013/09,16125585,1454,180594541,209664577,182938508,19527869
(주)한솔케미칼,014680,2014/09,15611220,1408,170303778,205355004,197352457,20072602
(주)한솔케미칼,014680,2015/09,29540915,2664,180772447,215596838,228943877,34625263
(주)한솔케미칼,014680,2016/09,43457817,3919,208058170,238246537,261074783,52118912
(주)한솔케미칼,014680,2017/09,38168427,3442,197418063,254155732,294392599,49033678
(주)한솔케미칼,014680,2018/09,55310085,4988,272792021,303462080,344168627,71510545
(주)한솔케미칼,014680,2019/09,62637285,5649,327167320,301154382,402542857,79573414
(주)한솔케미칼,014680,2020/09,88534101,7984,270986781,340289539,485010167,102367845
(주)한솔케미칼,014680,2021/09,109993765,9887,328771579,417359064,593947959,136808369
(주)한솔케미칼,014680,2022/09,102639432,9292,319179491,477533469,627307909,122362101
(주)한진칼,180640,2013/09,3553717,135,295753226,6170302,567423971,4882725
(주)한진칼,180640,2014/09,19557616,742,294796615,33443761,574604092,27905380
(주)한진칼,180640,2015/09,7666566,148,325984165,33275704,1304469081,22169925
(주)한진칼,180640,2016/09,-115328205,-2069,367489900,51792964,1276838395,36974820
(주)한진칼,180640,2017/09,26004581,436,539630280,49854268,1283732999,39445933
(주)한진칼,180640,2018/09,29448411,493,395335487,52014249,1518105610,40696208
(주)한진칼,180640,2019/09,31082529,521,374600547,56039618,1539193361,43157783
(주)한진칼,180640,2020/09,11144976,187,671492968,35486573,1536299399,20691447
(주)한진칼,180640,2021/09,-97697011,-1458,1194773969,24781596,1940134233,11920736
(주)한진칼,180640,2022/09,424355036,6306,998902794,34917804,2381779569,20191152
(주)한화,000880,2007/09,201972002,0,3301183142,2397562253,1335325731,88647726
(주)한화,000880,2008/09,296839264,4294,4272267583,3773994086,1424588983,170901014
(주)한화,000880,2009/09,556497324,8000,3282818932,3322650292,2410900836,192646577
(주)한화,000880,2010/09,417109258,5996,3308977473,3707085926,2948739659,187550297
(주)한화,000880,2011/09,79425000,0,3518200000,3904136000,2602690000,93047000
(주)한화,000880,2012/09,61562000,885,3530765000,3902556000,2604353000,69015000
(주)한화,000880,2013/09,73281000,1053,3757328000,3832498000,2646096000,98282000
(주)한화,000880,2014/09,64462000,926,3856702000,3517579000,2670906000,73541000
(주)한화,000880,2015/09,86462270,1243,5138516510,3628339498,2732590767,129662311
(주)한화,000880,2016/09,154954780,2227,4839302366,3736139138,2790373840,173301760
(주)한화,000880,2017/09,205456280,2797,4368791422,3400807130,3258217452,216335669
(주)한화,000880,2018/09,190991861,2601,4675664671,3676162468,3312463198,258044509
(주)한화,000880,2019/09,33349723,356,4862326753,2966279730,3364209527,99236794
(주)한화,000880,2020/09,115142009,1531,4477986696,2871128705,3474740243,136165798
(주)한화,000880,2021/09,105392019,1133,4673221708,2721296906,3532329944,162604133
(주)한화,000880,2022/09,91960171,0,5138774023,2326038557,3608843162,103031771
(주)현대미포조선,010620,2007/09,459739146,0,3732045478,2065931673,3048791286,266124422
(주)현대미포조선,010620,2008/09,421008899,21807,5188347094,2656439014,2474259621,422871803
(주)현대미포조선,010620,2009/09,284666879,14744,3673984349,2865028743,2461681851,270640572
(주)현대미포조선,010620,2010/09,381401926,19599,3275860472,2695901462,3601253455,430716785
(주)현대미포조선,010620,2011/09,317211304,16192,2519500022,3147318322,3426022197,295374176
(주)현대미포조선,010620,2012/09,109002335,5564,1913603857,2956103696,3250471203,101800501
(주)현대미포조선,010620,2013/09,-117288359,-5987,1778151988,2464772137,3239143040,-111667116
(주)현대미포조선,010620,2014/09,-661913950,-33788,2856860860,2388424397,1999698040,-850977731
(주)현대미포조선,010620,2015/09,19838503,1005,2907141781,2786891447,1714589980,30248919
(주)현대미포조선,010620,2016/09,184633074,9258,2321999074,2582873076,2270773709,138320060
(주)현대미포조선,010620,2017/09,324002847,16247,1505928249,1951804209,2358912849,116222973
(주)현대미포조선,010620,2018/09,88303607,4428,1396076220,1679018948,2312710601,47903985
(주)현대미포조선,010620,2019/09,51425513,1289,1153634063,2273412182,2328905693,59434275
(주)현대미포조선,010620,2020/09,43966201,1102,1182627009,2127307817,2351320869,49747422
(주)현대미포조선,010620,2021/09,-80738556,-2024,1659318999,2004249511,2242560159,-147809544
(주)현대미포조선,010620,2022/09,117888058,2956,2832323511,2678418046,2278065151,-53542537
(주)현대백화점,069960,2007/09,140262228,0,709356562,573123712,1306364578,119754892
(주)현대백화점,069960,2008/09,166813999,7352,824196095,590101549,1457392304,136422848
(주)현대백화점,069960,2009/09,179848843,7949,927438263,604856540,1662683189,147647706
(주)현대백화점,069960,2010/09,195534754,8641,955656915,614941221,1955806145,162024738
(주)현대백화점,069960,2011/09,218312331,9600,1174082590,669150438,2124186984,196464730
(주)현대백화점,069960,2012/09,164391289,7137,1448828260,747545361,2326569516,211226365
(주)현대백화점,069960,2013/09,171866598,7461,1381344289,815543439,2608426768,206496038
(주)현대백화점,069960,2014/09,155692716,6759,1245736530,808580791,2802592934,181047818
(주)현대백화점,069960,2015/09,128257435,5616,1500467929,850536725,2943137792,165410608
(주)현대백화점,069960,2016/09,148461845,6514,1692399478,1000809749,3141773012,180517944
(주)현대백화점,069960,2017/09,154611297,6850,1628802351,1006693547,3344175799,186607076
(주)현대백화점,069960,2018/09,300654454,13329,1736615029,1000303989,3648975237,185249568
(주)현대백화점,069960,2019/09,135284372,6006,2038876582,1008390592,3780740474,161551784
(주)현대백화점,069960,2020/09,58016027,2613,2536560211,887537253,3845235461,58640184
(주)현대백화점,069960,2021/09,106844148,4879,2919889667,1105459436,3959952120,120616548
