회사명,거래소코드,회계년도,당기순이익(손실)(IFRS연결)(천원),*주당순손익(IFRS연결)(원),부채(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원)
엔에이치투자증권(주),005940,2007/12,,,,,,
엔에이치투자증권(주),005940,2008/12,,,,,,
엔에이치투자증권(주),005940,2009/12,,,,,,
엔에이치투자증권(주),005940,2010/12,,,,,,
엔에이치투자증권(주),005940,2011/12,,,,,,
엔에이치투자증권(주),005940,2012/12,,,,,,
엔에이치투자증권(주),005940,2014/09,,,,,,
엔에이치투자증권(주),005940,2015/09,,,,,,
엔에이치투자증권(주),005940,2016/09,,,,,,
엔에이치투자증권(주),005940,2017/09,,,,,,
엔에이치투자증권(주),005940,2018/09,,,,,,
엔에이치투자증권(주),005940,2019/09,,,,,,
엔에이치투자증권(주),005940,2020/09,,,,,,
엔에이치투자증권(주),005940,2021/09,,,,,,
엔에이치투자증권(주),005940,2022/09,,,,,,
엘아이지넥스원(주),079550,2015/09,72652539,3626,1289330509,1252211840,568384596,97279732
엘아이지넥스원(주),079550,2016/09,55178216,2508,1230596799,1265118656,610751419,71381482
엘아이지넥스원(주),079550,2017/09,70629198,3210,1295747930,1321821204,680539200,68753010
엘아이지넥스원(주),079550,2018/09,,,,,,
엘아이지넥스원(주),079550,2019/09,17716781,805,1667825103,1019199604,656180350,29304246
엘아이지넥스원(주),079550,2020/09,46518841,2139,1992587320,1113429516,657943883,42775795
엘아이지넥스원(주),079550,2021/09,83018753,3818,2055224013,1249209560,739624860,77078232
엘아이지넥스원(주),079550,2022/09,161398267,7406,2172315322,1612950840,952465240,155996040
엘지디스플레이(주),034220,2007/09,,,,,,
엘지디스플레이(주),034220,2008/09,,,,,,
엘지디스플레이(주),034220,2009/09,,,,,,
엘지디스플레이(주),034220,2010/09,1427606000,0,12503472000,19028172000,11289322000,1697470000
엘지디스플레이(주),034220,2011/09,-781641000,0,14591298000,17681311000,10182812000,-779601000
엘지디스플레이(주),034220,2012/09,-83383000,0,15339673000,20687093000,9976847000,49699000
엘지디스플레이(주),034220,2013/09,348157000,0,11693212000,19954023000,10652991000,906363000
엘지디스플레이(주),034220,2014/09,528198000,0,11296886000,18113591000,11392234000,731480000
엘지디스플레이(주),034220,2015/09,1036959000,0,10774747000,20888135000,13021518000,1564946000
엘지디스플레이(주),034220,2016/09,106825000,0,11268648000,18568118000,12301663000,407075000
엘지디스플레이(주),034220,2017/09,1893409000,0,13623617000,20664143000,15168112000,2417142000
엘지디스플레이(주),034220,2018/09,-332017000,0,17427548000,17388775000,14692079000,-186360000
엘지디스플레이(주),034220,2019/09,-1055024000,0,23117140000,17053872000,14325925000,-937500000
엘지디스플레이(주),034220,2020/09,-691606000,0,23323029000,16768916000,12174379000,-714582000
엘지디스플레이(주),034220,2021/09,1153115000,0,22994546000,21071527000,14611637000,1752989000
엘지디스플레이(주),034220,2022/09,-1101784000,0,25850347000,18850153000,14283603000,-1209305000
엘지전자(주),066570,2007/09,,,,,,
엘지전자(주),066570,2008/09,,,,,,
엘지전자(주),066570,2009/09,,,,,,
엘지전자(주),066570,2010/09,1538565000,0,20738074000,41056098000,13083544000,422155000
엘지전자(주),066570,2011/09,-321244000,0,21803981000,40442251000,12572295000,257192000
엘지전자(주),066570,2012/09,558620000,0,19859946000,37462678000,13415444000,1017713000
엘지전자(주),066570,2013/09,286151000,0,23534984000,43225067000,12878344000,1046561000
엘지전자(주),066570,2014/09,707049000,0,25247873000,44565652000,13255591000,1571484000
엘지전자(주),066570,2015/09,389573000,0,25523843000,41948901000,13423574000,843294000
엘지전자(주),066570,2016/09,385057000,0,24707761000,40589262000,12577795000,1373000000
엘지전자(주),066570,2017/09,1686697000,0,26202341000,44432745000,14924857000,2101690000
엘지전자(주),066570,2018/09,1553465000,0,28622360000,45569402000,16445972000,2627575000
엘지전자(주),066570,2019/09,1029678000,0,29753634000,46244973000,17450926000,2334337000
엘지전자(주),066570,2020/09,1801506000,0,31623989000,44481189000,17771994000,2544822000
엘지전자(주),066570,2021/09,1393657000,0,34254674000,53712951000,20305124000,3186117000
엘지전자(주),066570,2022/09,2075464000,0,36404183000,61609810000,24895245000,3481701000
오씨아이홀딩스(주),010060,2007/09,,,,,,
오씨아이홀딩스(주),010060,2008/09,,,,,,
오씨아이홀딩스(주),010060,2009/09,,,,,,
오씨아이홀딩스(주),010060,2010/09,,,,,,
오씨아이홀딩스(주),010060,2011/09,799559068,0,3693067021,3398734030,3795717981,1025811017
오씨아이홀딩스(주),010060,2012/09,157069864,0,3567476645,2514898257,3749936865,228389269
오씨아이홀딩스(주),010060,2013/09,-281328515,0,4003547063,2224286252,3280735560,-62909100
오씨아이홀딩스(주),010060,2014/09,-1676469,0,4125086926,2334836633,3232097386,18041780
오씨아이홀딩스(주),010060,2015/09,37181248,0,4458662079,1777196018,3316058627,-80662104
오씨아이홀딩스(주),010060,2016/09,271764673,0,2959809390,2088875439,3254979097,123227966
오씨아이홀딩스(주),010060,2017/09,167450117,0,2808007998,2779738839,3417702200,179496212
오씨아이홀딩스(주),010060,2018/09,159172217,0,2473893145,2407737017,3548402228,201856555
오씨아이홀딩스(주),010060,2019/09,-146698914,0,2054057538,1966462220,3380537217,-116430382
오씨아이홀딩스(주),010060,2020/09,-90056735,0,1950666024,1438285267,2598349444,-119120253
오씨아이홀딩스(주),010060,2021/09,362644504,0,2368737419,2229842835,2821082972,407949235
오씨아이홀딩스(주),010060,2022/09,519069004,0,2743505277,3343740598,3843186683,632126544
일진하이솔루스(주),271940,2021/09,,,,,,
일진하이솔루스(주),271940,2022/09,,,,,,
중소기업은행,024110,2007/09,,,,,,
중소기업은행,024110,2008/09,,,,,,
중소기업은행,024110,2009/09,,,,,,
중소기업은행,024110,2010/09,,,,,,
중소기업은행,024110,2011/09,,,,,,
중소기업은행,024110,2012/09,,,,,,
중소기업은행,024110,2013/09,,,,,,
중소기업은행,024110,2014/09,,,,,,
중소기업은행,024110,2015/09,,,,,,
중소기업은행,024110,2016/09,,,,,,
중소기업은행,024110,2017/09,,,,,,
중소기업은행,024110,2018/09,,,,,,
중소기업은행,024110,2019/09,,,,,,
중소기업은행,024110,2020/09,,,,,,
중소기업은행,024110,2021/09,,,,,,
중소기업은행,024110,2022/09,,,,,,
지에스건설(주),006360,2007/09,,,,,,
지에스건설(주),006360,2008/09,,,,,,
지에스건설(주),006360,2009/09,,,,,,
지에스건설(주),006360,2010/09,,,,,,
지에스건설(주),006360,2011/09,353964287,0,7383576435,6343931078,3963824364,572832664
지에스건설(주),006360,2012/09,188340829,0,7835455492,6864582935,4057953632,224103184
지에스건설(주),006360,2013/09,-645228349,0,8968045595,6421984546,3370545641,-797964811
지에스건설(주),006360,2014/09,-24524465,0,8938759206,6711726601,3636157167,16677682
지에스건설(주),006360,2015/09,59550923,0,9840040283,7595765545,3412794134,69065840
지에스건설(주),006360,2016/09,-3140527,0,9547070473,7920189591,3382283714,90160940
지에스건설(주),006360,2017/09,-65438882,0,10275422588,8515642425,3350471616,216065481
지에스건설(주),006360,2018/09,491236315,0,8764172832,9906683732,3514844792,842384464
지에스건설(주),006360,2019/09,447531537,0,9553018500,7618481555,4071783635,585001853
지에스건설(주),006360,2020/09,319492734,0,9357393145,7305612406,4282641264,545517804
지에스건설(주),006360,2021/09,353227232,0,9895508438,6417471446,4812771552,453810345
지에스건설(주),006360,2022/09,495383378,0,11764317664,8376822410,5483746722,442726601
케이카(주),381970,2021/09,,,,,,
케이카(주),381970,2022/09,,,,,,
코스맥스(주),192820,2014/09,13741792,0,223493430,226971697,77444278,20058063
코스맥스(주),192820,2015/09,18476297,0,318128396,397623257,99020872,30908735
코스맥스(주),192820,2016/09,24987927,0,444187070,557280116,107708771,43159589
코스맥스(주),192820,2017/09,14886576,0,524228654,659937923,210266453,28757973
코스맥스(주),192820,2018/09,21522380,0,800532407,930876934,241450837,42231676
코스맥스(주),192820,2019/09,13971180,0,880742110,977579328,314369858,37100119
코스맥스(주),192820,2020/09,15593783,0,920982330,1028409199,325063108,56154912
코스맥스(주),192820,2021/09,34143102,0,960409702,1170273324,458707789,92176365
코스맥스(주),192820,2022/09,22261799,0,988100145,1199644751,516411824,50710035
코오롱인더스트리(주),120110,2010/09,,,,,,
코오롱인더스트리(주),120110,2011/09,293440263,0,2982611823,3973057428,1773066915,320475035
코오롱인더스트리(주),120110,2012/09,153632789,0,2944799002,3898237198,1894882317,228518203
코오롱인더스트리(주),120110,2013/09,82584025,0,2895470539,3836226192,1912717252,162732293
코오롱인더스트리(주),120110,2014/09,35185197,0,2864613728,3917396836,1921037623,110163091
코오롱인더스트리(주),120110,2015/09,-176276867,0,3107515181,3583001236,1886282549,208191457
코오롱인더스트리(주),120110,2016/09,149749686,0,2980848782,3321941385,2093521612,211844715
코오롱인더스트리(주),120110,2017/09,111667210,0,3259818866,3360128311,2227127759,145928587
코오롱인더스트리(주),120110,2018/09,62025936,0,3327347824,3425522002,2391705588,113746977
코오롱인더스트리(주),120110,2019/09,50976120,0,3277998899,3274538326,2154538830,161683498
코오롱인더스트리(주),120110,2020/09,192826383,0,2928959849,2889133943,2255649781,91984188
코오롱인더스트리(주),120110,2021/09,186247126,0,2841166273,3403055906,2540723532,249991403
코오롱인더스트리(주),120110,2022/09,163617762,0,3378991679,3921846962,2717630196,203377443
코웨이(주),021240,2007/09,,,,,,
코웨이(주),021240,2008/09,,,,,,
코웨이(주),021240,2009/09,,,,,,
코웨이(주),021240,2010/09,,,,,,
코웨이(주),021240,2011/09,,,,,,
코웨이(주),021240,2012/09,,,,,,
코웨이(주),021240,2013/09,177179100,2373,714835493,1594369710,901406078,247926688
코웨이(주),021240,2014/09,196312360,0,646912645,1617422549,987511483,282718322
코웨이(주),021240,2015/09,252649140,0,551978267,1683894339,1148095667,334730692
코웨이(주),021240,2016/09,165660455,0,734951467,1762253440,1200885074,242390773
코웨이(주),021240,2017/09,263986810,0,1148799138,1863132491,971071964,365682724
코웨이(주),021240,2018/09,280133470,0,1231011457,1995656220,1079790361,390994324
코웨이(주),021240,2019/09,312944799,0,1622914573,2224301483,1125729981,413653844
코웨이(주),021240,2020/09,337269299,0,1652991390,2374843920,1428070299,476626678
코웨이(주),021240,2021/09,378066322,0,1885942308,2718377295,1806482492,500979505
코웨이(주),021240,2022/09,381424787,0,2244839253,2875915809,2238547398,513723846
쿠쿠홈시스(주),284740,2018/09,37706639,0,117771220,303233119,387692061,55740366
쿠쿠홈시스(주),284740,2019/09,62206162,0,170887073,464048479,441147583,99920658
쿠쿠홈시스(주),284740,2020/09,75371746,0,163567606,579148605,529479904,118823859
쿠쿠홈시스(주),284740,2021/09,144338581,0,179231159,693085025,673137661,179935381
쿠쿠홈시스(주),284740,2022/09,116422875,0,272914904,737086199,817107504,131652808
키움증권(주),039490,2007/12,,,,,,
키움증권(주),039490,2008/12,,,,,,
키움증권(주),039490,2009/12,,,,,,
키움증권(주),039490,2010/12,,,,,,
키움증권(주),039490,2011/12,,,,,,
키움증권(주),039490,2012/12,,,,,,
키움증권(주),039490,2014/09,,,,,,
키움증권(주),039490,2015/09,,,,,,
키움증권(주),039490,2016/09,,,,,,
키움증권(주),039490,2017/09,,,,,,
키움증권(주),039490,2018/09,,,,,,
키움증권(주),039490,2019/09,,,,,,
키움증권(주),039490,2020/09,,,,,,
키움증권(주),039490,2021/09,,,,,,
키움증권(주),039490,2022/09,,,,,,
태광산업(주),003240,2007/09,,,,,,
태광산업(주),003240,2008/09,,,,,,
태광산업(주),003240,2009/09,,,,,,
태광산업(주),003240,2010/09,,,,,,
태광산업(주),003240,2011/09,,,,,,
태광산업(주),003240,2012/09,,,,,,
태광산업(주),003240,2013/09,109270203,0,1436334070,2637309380,2689320195,161669498
태광산업(주),003240,2014/09,95897268,0,1113057648,2403753808,2820999645,108164234
태광산업(주),003240,2015/09,124696058,0,880562333,2134911528,2973676032,153166514
태광산업(주),003240,2016/09,41026095,0,844714020,1984859148,2978551528,98264849
태광산업(주),003240,2017/09,157591133,0,885515282,2147212466,3165644055,166036426
태광산업(주),003240,2018/09,216640030,0,1059267533,2309884866,3500786360,259842463
태광산업(주),003240,2019/09,202121478,0,892107848,2242296927,3516843717,250323646
태광산업(주),003240,2020/09,147703471,0,736319023,1329026295,3375483244,57908584
태광산업(주),003240,2021/09,293985540,0,931802753,1864726398,3837352094,318113461
태광산업(주),003240,2022/09,41534139,0,877150257,2084484564,3878805790,-33410546
티케이지휴켐스(주),069260,2007/09,,,,,,
티케이지휴켐스(주),069260,2008/09,,,,,,
티케이지휴켐스(주),069260,2009/09,,,,,,
티케이지휴켐스(주),069260,2010/09,,,,,,
티케이지휴켐스(주),069260,2011/09,,,,,,
티케이지휴켐스(주),069260,2012/09,,,,,,
티케이지휴켐스(주),069260,2013/09,37897541,0,304318295,610178407,453396453,47769705
티케이지휴켐스(주),069260,2014/09,29693291,0,256188059,515768065,465409436,40995604
티케이지휴켐스(주),069260,2015/09,29002918,0,277866773,446953076,473702701,37273126
티케이지휴켐스(주),069260,2016/09,30834814,0,222662442,448512494,481091239,51311596
티케이지휴켐스(주),069260,2017/09,95366980,0,315587983,552542651,565125103,121419442
티케이지휴켐스(주),069260,2018/09,98437123,0,245793284,594010920,663421414,127542515
티케이지휴켐스(주),069260,2019/09,69180976,0,201135389,496808806,669930723,92146450
티케이지휴켐스(주),069260,2020/09,47121047,0,190477993,441650141,684945778,65334945
티케이지휴켐스(주),069260,2021/09,64769021,0,195771980,619392414,708850070,73734246
티케이지휴켐스(주),069260,2022/09,,,,,,
팬오션(주),028670,2007/09,,,,,,
팬오션(주),028670,2008/09,,,,,,
팬오션(주),028670,2009/09,-128445000,0,2761023000,3379968000,2426726000,-147117000
팬오션(주),028670,2010/09,71633000,0,3564251000,4774565000,2430670000,88559000
팬오션(주),028670,2011/09,-70011000,0,4513816000,4229964000,2426676000,-40479000
팬오션(주),028670,2012/09,-310807000,0,5376799000,4024117000,2030859000,-274906000
팬오션(주),028670,2013/09,-539794000,0,4993862000,2359772000,1257794000,-183959000
팬오션(주),028670,2014/09,568810000,0,3584293000,1189217000,787085000,157680000
팬오션(주),028670,2015/09,-5406000,-21,2329513000,1307230000,2347787000,173697000
팬오션(주),028670,2016/09,126812000,0,1552213000,1361361000,2348038000,117771000
팬오션(주),028670,2017/09,93767000,0,1670582000,1739246000,2522065000,141917000
팬오션(주),028670,2018/09,116680000,0,1532179000,2015809000,2613877000,151561000
팬오션(주),028670,2019/09,119847000,0,1547128000,1849237000,2980280000,158896000
팬오션(주),028670,2020/09,104354000,0,1911648000,1876646000,3036598000,165029000
팬오션(주),028670,2021/09,324746000,607,2700389000,3138072000,3367236000,352248000
팬오션(주),028670,2022/09,554523000,1037,3568804000,4999598000,4958560000,632372000
포스코홀딩스(주),005490,2007/09,,,,,,
포스코홀딩스(주),005490,2008/09,,,,,,
포스코홀딩스(주),005490,2009/09,,,,,,
포스코홀딩스(주),005490,2010/09,,,,,,
포스코홀딩스(주),005490,2011/09,2693831048,0,37727034570,50250759319,40207668955,4390042725
포스코홀딩스(주),005490,2012/09,1824650708,0,37453316296,48535943680,42209176028,2914309957
포스코홀딩스(주),005490,2013/09,1096789265,0,37736380310,45335214450,45603963823,2252324280
포스코홀딩스(주),005490,2014/09,766803536,0,39548439434,48413545187,45298169349,2449076882
포스코홀딩스(주),005490,2015/09,-205645028,0,38203357639,44286394965,44998985323,2069496506
포스코홀딩스(주),005490,2016/09,1034442303,0,31849718139,38066142111,45213028596,2372575004
포스코홀딩스(주),005490,2017/09,2413561207,0,32407139068,45057705463,47573596083,3469769176
포스코홀딩스(주),005490,2018/09,2721538908,0,33269827595,48356305808,48073179436,4271095055
포스코홀딩스(주),005490,2019/09,1956673883,0,31490905383,48323799169,48128182907,3311235741
포스코홀딩스(주),005490,2020/09,1053571925,0,34300845567,42528584817,47790400367,1539675124
포스코홀딩스(주),005490,2021/09,5573569687,0,36613743441,54998071698,53521313671,6869752964
포스코홀딩스(주),005490,2022/09,4297464100,0,45032664462,65502658626,60192687546,5275421363
피아이첨단소재(주),178920,2015/09,,,,,,
피아이첨단소재(주),178920,2016/09,,,,,,
피아이첨단소재(주),178920,2017/09,,,,,,
피아이첨단소재(주),178920,2018/09,,,,,,
피아이첨단소재(주),178920,2019/09,,,,,,
피아이첨단소재(주),178920,2020/09,,,,,,
피아이첨단소재(주),178920,2021/09,,,,,,
피아이첨단소재(주),178920,2022/09,,,,,,
하이트진로(주),000080,2007/09,,,,,,
하이트진로(주),000080,2008/09,,,,,,
하이트진로(주),000080,2009/09,,,,,,
하이트진로(주),000080,2010/09,,,,,,
하이트진로(주),000080,2011/09,82336847,1951,2138829527,894390540,1452453501,119102336
하이트진로(주),000080,2012/09,101071369,0,2195920355,1529530717,1433828206,192599284
하이트진로(주),000080,2013/09,51588251,0,2070588142,1431969708,1365645008,131691046
하이트진로(주),000080,2014/09,26104959,0,2122302792,1403280805,1362210541,79510783
하이트진로(주),000080,2015/09,39032975,0,2205900435,1412260621,1304490008,102576833
하이트진로(주),000080,2016/09,24618964,0,2094870426,1399195512,1290545807,82545721
하이트진로(주),000080,2017/09,23257050,0,2094690270,1432991826,1249278016,64177890
하이트진로(주),000080,2018/09,21690334,0,2017870813,1413916828,1185206127,72827504
하이트진로(주),000080,2019/09,-17237731,0,2305602516,1476469087,1100516213,55566155
하이트진로(주),000080,2020/09,100470667,0,2872009232,1739706746,1089738702,174609136
하이트진로(주),000080,2021/09,66198230,0,2303187041,1657975285,1089546822,140411975
하이트진로(주),000080,2022/09,109708084,0,2379323406,1888912932,1148856013,177490332
한국가스공사(주),036460,2007/09,,,,,,
한국가스공사(주),036460,2008/09,,,,,,
한국가스공사(주),036460,2009/09,,,,,,
한국가스공사(주),036460,2010/09,,,,,,
한국가스공사(주),036460,2011/09,79966639,0,23718644764,19739591833,7697240078,656112328
한국가스공사(주),036460,2012/09,283598470,0,29901033855,26434133574,8275982716,945790260
한국가스공사(주),036460,2013/09,-76395637,0,32874146867,27344972598,8144808168,985928334
한국가스공사(주),036460,2014/09,298482691,0,33940481330,26506089896,9524845541,729767634
한국가스공사(주),036460,2015/09,300010023,0,32681214685,19569847778,10062722758,724076166
한국가스공사(주),036460,2016/09,107098307,0,29744858610,14929565738,10014152326,697909039
한국가스공사(주),036460,2017/09,-844818254,0,28226643383,15608254937,8486107113,581391193
한국가스공사(주),036460,2018/09,368511399,0,28114265031,18555745713,8461646358,806595052
한국가스공사(주),036460,2019/09,308747229,0,30060070542,18096513729,8371442717,914197630
한국가스공사(주),036460,2020/09,-242500363,0,28011088400,15451373681,7694545287,638603398
한국가스공사(주),036460,2021/09,376766515,0,29451627546,17925108603,8184311731,826656804
한국가스공사(주),036460,2022/09,609278586,0,46349274855,33566734129,9685549517,1345408753
한국앤컴퍼니(주),000240,2007/09,,,,,,
한국앤컴퍼니(주),000240,2008/09,,,,,,
한국앤컴퍼니(주),000240,2009/09,,,,,,
한국앤컴퍼니(주),000240,2010/09,,,,,,
한국앤컴퍼니(주),000240,2011/09,283555803,1953,3993056411,4703720753,3203225323,429804359
한국앤컴퍼니(주),000240,2012/09,,,,,,
한국앤컴퍼니(주),000240,2013/09,,,,,,
한국앤컴퍼니(주),000240,2014/09,,,,,,
한국앤컴퍼니(주),000240,2015/09,,,,,,
한국앤컴퍼니(주),000240,2016/09,204530252,0,193312528,479592924,2758633571,217125722
한국앤컴퍼니(주),000240,2017/09,149838426,0,255056026,619169809,2999787082,166888510
한국앤컴퍼니(주),000240,2018/09,150402603,0,263214736,621663248,3102400603,166755926
한국앤컴퍼니(주),000240,2019/09,148880068,0,290373820,638392731,3382685634,151777906
한국앤컴퍼니(주),000240,2020/09,108879489,0,310522078,591872898,3473848865,104044373
한국앤컴퍼니(주),000240,2021/09,177620028,0,309425351,712252863,3732060558,193381802
한국앤컴퍼니(주),000240,2022/09,217023661,2286,375803880,862632467,4008660034,224608564
한국전력공사(주),015760,2007/09,,,,,,
한국전력공사(주),015760,2008/09,,,,,,
한국전력공사(주),015760,2009/09,,,,,,
한국전력공사(주),015760,2010/09,,,,,,
한국전력공사(주),015760,2011/09,-1312487000,0,79148573000,31640780000,55581010000,177316000
한국전력공사(주),015760,2012/09,-1321760000,-2220,91661460000,37639295000,52208924000,-84108000
한국전력공사(주),015760,2013/09,-450764000,0,101890175000,39763352000,50556003000,1111859000
한국전력공사(주),015760,2014/09,2321832000,0,107664474000,42569489000,53524333000,4917948000
한국전력공사(주),015760,2015/09,11841385000,0,108592488000,44265640000,66385065000,8667942000
한국전력공사(주),015760,2016/09,6868828000,0,103934439000,44904250000,72304544000,10734011000
한국전력공사(주),015760,2017/09,2788187000,0,104809819000,44259875000,74444564000,5082599000
한국전력공사(주),015760,2018/09,-431768000,0,114837792000,45453047000,71937377000,580484000
한국전력공사(주),015760,2019/09,-932253000,0,123850494000,44231663000,70024545000,310726000
한국전력공사(주),015760,2020/09,1507784000,0,131641796000,43877037000,70135610000,3152569000
한국전력공사(주),015760,2021/09,-1581322000,0,138199034000,45056434000,68815293000,-1129832000
한국전력공사(주),015760,2022/09,-16645957000,0,177784071000,51765063000,50421356000,-21834211000
한국전력기술(주),052690,2010/09,,,,,,
한국전력기술(주),052690,2011/09,,,,,,
한국전력기술(주),052690,2012/09,,,,,,
한국전력기술(주),052690,2013/09,,,,,,
한국전력기술(주),052690,2014/09,,,,,,
한국전력기술(주),052690,2015/09,,,,,,
한국전력기술(주),052690,2016/09,,,,,,
한국전력기술(주),052690,2017/09,,,,,,
한국전력기술(주),052690,2018/09,,,,,,
한국전력기술(주),052690,2019/09,,,,,,
한국전력기술(주),052690,2020/09,10220883,269,191086335,273353707,485043872,16046833
한국전력기술(주),052690,2021/09,216534,6,186185606,243785888,493791416,-7729130
한국전력기술(주),052690,2022/09,4044112,106,240784215,310975613,526890866,348029
한국콜마(주),161890,2012/12,,,,,,
한국콜마(주),161890,2014/09,24311013,1235,158680697,341407299,159583423,33019623
한국콜마(주),161890,2015/09,35439796,1680,124533978,396649731,212492022,47791622
한국콜마(주),161890,2016/09,39399416,1867,160902996,481837570,254531786,54544834
한국콜마(주),161890,2017/09,41380820,0,366454395,602681259,324749862,52979663
한국콜마(주),161890,2018/09,15763000,0,1377591199,977919310,792330280,50320439
한국콜마(주),161890,2019/09,33654280,0,1584234764,1151328867,854347646,89964862
한국콜마(주),161890,2020/09,36302292,0,1454534702,973144046,877216622,69725710
한국콜마(주),161890,2021/09,34181767,0,1276420665,1184037948,1353837671,58347803
한국콜마(주),161890,2022/09,43243679,0,1461121440,1386666514,1509630514,64643821
한국타이어앤테크놀로지(주),161390,2012/09,71229936,0,4487570010,616568113,3134199136,86246807
한국타이어앤테크놀로지(주),161390,2013/09,593307311,0,4061443264,5351357181,3785982340,776196796
한국타이어앤테크놀로지(주),161390,2014/09,544111744,0,3819413564,5051414114,4327142733,787310951
한국타이어앤테크놀로지(주),161390,2015/09,467006368,0,4498880524,4831662379,5069428802,645853024
한국타이어앤테크놀로지(주),161390,2016/09,669428210,0,4012710409,5011116036,5587834328,864040492
한국타이어앤테크놀로지(주),161390,2017/09,519295694,0,3695710942,5130530611,6473848847,653985403
한국타이어앤테크놀로지(주),161390,2018/09,457197876,0,3456605978,5069888498,6709940475,557618820
한국타이어앤테크놀로지(주),161390,2019/09,399259948,0,3380607855,5218293779,7229446931,426721002
한국타이어앤테크놀로지(주),161390,2020/09,235261458,0,3453761694,4686307723,7389107408,400823934
한국타이어앤테크놀로지(주),161390,2021/09,521971362,0,3671529709,5252640290,8175012638,553874486
한국타이어앤테크놀로지(주),161390,2022/09,657519145,0,4270644215,6130374498,9175715903,493769589
한국투자금융지주(주),071050,2007/12,,,,,,
한국투자금융지주(주),071050,2008/12,,,,,,
한국투자금융지주(주),071050,2009/12,,,,,,
한국투자금융지주(주),071050,2010/12,,,,,,
한국투자금융지주(주),071050,2011/12,,,,,,
한국투자금융지주(주),071050,2012/12,,,,,,
한국투자금융지주(주),071050,2014/09,,,,,,
한국투자금융지주(주),071050,2015/09,,,,,,
한국투자금융지주(주),071050,2016/09,,,,,,
한국투자금융지주(주),071050,2017/09,,,,,,
한국투자금융지주(주),071050,2018/09,,,,,,
한국투자금융지주(주),071050,2019/09,,,,,,
한국투자금융지주(주),071050,2020/09,,,,,,
한국투자금융지주(주),071050,2021/09,,,,,,
한국투자금융지주(주),071050,2022/09,,,,,,
한국항공우주산업(주),047810,2007/09,,,,,,
한국항공우주산업(주),047810,2008/09,,,,,,
한국항공우주산업(주),047810,2009/09,,,,,,
한국항공우주산업(주),047810,2011/09,,,,,,
한국항공우주산업(주),047810,2012/09,,,,,,
한국항공우주산업(주),047810,2013/09,70488000,0,1022325000,1319173000,938795000,73361000
한국항공우주산업(주),047810,2014/09,78254845,0,1055205464,1619102746,1020757616,114451948
한국항공우주산업(주),047810,2015/09,136716061,1403,1465425760,2004267699,1149544329,213105238
한국항공우주산업(주),047810,2016/09,190161601,1951,1651085306,2313408798,1323340695,270305760
한국항공우주산업(주),047810,2017/09,-124502441,-1277,2406511258,1609617001,1254846857,-118639475
한국항공우주산업(주),047810,2018/09,7503988,0,3109199712,1919317760,1031241624,73884099
한국항공우주산업(주),047810,2019/09,171926201,0,3283699244,2003936014,1205272457,197836695
한국항공우주산업(주),047810,2020/09,133610634,0,3554550802,2063435376,1278772346,150336710
한국항공우주산업(주),047810,2021/09,72749948,0,4280098491,1765422542,1287624580,71214185
한국항공우주산업(주),047810,2022/09,139093355,0,4690606424,1918091063,1417294280,104125591
한미사이언스(주),008930,2007/09,,,,,,
한미사이언스(주),008930,2008/09,,,,,,
한미사이언스(주),008930,2009/09,,,,,,
한미사이언스(주),008930,2010/09,,,,,,
한미사이언스(주),008930,2011/09,,,,,,
한미사이언스(주),008930,2012/09,6354257,0,41882329,14770685,384763271,7368694
한미사이언스(주),008930,2013/09,6700996,0,156455185,163278717,421410189,7541070
한미사이언스(주),008930,2014/09,21387993,0,296376539,389841866,435888593,21337994
한미사이언스(주),008930,2015/09,34193821,0,332351215,512668602,444943337,41993733
한미사이언스(주),008930,2016/09,43397338,0,290996629,502583934,671051356,53059182
한미사이언스(주),008930,2017/09,27528790,0,275767622,491704363,680364205,34473497
한미사이언스(주),008930,2018/09,24521566,0,266360358,516163216,664399655,26082068
한미사이언스(주),008930,2019/09,22935360,0,270798102,598003940,659669998,28469076
한미사이언스(주),008930,2020/09,6977531,0,266216510,638703281,644370519,14486071
한미사이언스(주),008930,2021/09,38516483,0,256148014,686773145,689791428,45919037
한미사이언스(주),008930,2022/09,46321361,0,234541770,757928984,729399902,52262996
한미약품(주),128940,2010/09,,,,,,
한미약품(주),128940,2011/09,,,,,,
한미약품(주),128940,2012/09,17061748,0,446040715,500352326,398538743,30448393
한미약품(주),128940,2013/09,39428880,0,407647338,536160968,463718900,44671912
한미약품(주),128940,2014/09,28403149,0,429222340,549806007,588765671,27623154
한미약품(주),128940,2015/09,3769316,0,581565648,727595736,597705159,40275457
한미약품(주),128940,2016/09,68633107,0,747647447,710640522,765503314,42726962
한미약품(주),128940,2017/09,59530423,0,842380652,683948868,799569086,80751391
한미약품(주),128940,2018/09,39074073,0,945045683,722241602,797264948,67695446
한미약품(주),128940,2019/09,46636639,0,1102673891,810744773,829459057,73987109
한미약품(주),128940,2020/09,-13900510,0,1139329636,798545464,807990386,7063781
한미약품(주),128940,2021/09,59591448,0,1041345062,852706430,906761313,82692120
한미약품(주),128940,2022/09,78991377,0,964900909,980375123,1019154481,119244238
한세실업(주),105630,2009/09,,,,,,
한세실업(주),105630,2010/09,,,,,,
한세실업(주),105630,2011/09,,,,,,
