,종목코드,종목명,회계년도,종가
179,6120,SK디스커버리,2019/12,26150
180,6390,한일현대시멘트,2019/12,30450
181,6840,AK홀딩스,2019/12,34600
182,19680,대교,2019/12,6100
183,27410,BGF,2019/12,5600
184,60980,한라홀딩스,2019/12,45900
185,93050,LF,2019/12,18500
186,108670,LG하우시스,2019/12,54700
187,1230,동국제강,2019/12,5950
188,1520,동양,2019/12,1435
189,2240,고려제강,2019/12,20550
190,2960,한국쉘석유,2019/12,323000
191,96760,JW홀딩스,2019/12,6350
192,14830,유니드,2019/12,46750
193,25540,한국단자,2019/12,42750
194,25860,남해화학,2019/12,8160
195,7570,일양약품,2019/12,22550
196,3620,쌍용차,2019/12,2075
197,298040,효성중공업,2019/12,26650
198,79430,현대리바트,2019/12,13350
199,3920,남양유업,2019/12,439500
0,5930,삼성전자,2020/12,81000
1,660,SK하이닉스,2020/12,118500
2,51910,LG화학,2020/12,824000
3,207940,삼성바이오로직스,2020/12,826000
4,68270,셀트리온,2020/12,359000
5,35420,NAVER,2020/12,292500
6,6400,삼성SDI,2020/12,628000
7,5380,현대차,2020/12,192000
8,35720,카카오,2020/12,389500
9,28260,삼성물산,2020/12,138000
10,51900,LG생활건강,2020/12,1620000
11,270,기아차,2020/12,62400
12,12330,현대모비스,2020/12,255500
13,5490,POSCO,2020/12,272000
14,66570,LG전자,2020/12,135000
15,36570,엔씨소프트,2020/12,931000
16,17670,SK텔레콤,2020/12,238000
17,105560,KB금융,2020/12,43400
18,15760,한국전력,2020/12,27400
19,96770,SK이노베이션,2020/12,190000
20,34730,SK,2020/12,240500
21,55550,신한지주,2020/12,32050
22,32830,삼성생명,2020/12,79100
23,3550,LG,2020/12,87500
24,18260,삼성에스디에스,2020/12,178500
25,326030,SK바이오팜,2020/12,169000
26,9150,삼성전기,2020/12,178000
27,90430,아모레퍼시픽,2020/12,206000
28,33780,KT&G,2020/12,83100
29,251270,넷마블,2020/12,131500
30,86790,하나금융지주,2020/12,34500
31,11170,롯데케미칼,2020/12,276000
32,810,삼성화재,2020/12,187500
33,18880,한온시스템,2020/12,16250
34,10950,S-Oil,2020/12,69200
35,9540,한국조선해양,2020/12,108500
36,10130,고려아연,2020/12,401500
37,9830,한화솔루션,2020/12,47900
38,86280,현대글로비스,2020/12,184000
39,316140,우리금융지주,2020/12,9730
40,24110,기업은행,2020/12,8840
41,19170,신풍제약,2020/12,124000
42,34220,LG디스플레이,2020/12,18550
43,30200,KT,2020/12,24000
44,3670,포스코케미칼,2020/12,104000
45,6800,미래에셋대우,2020/12,9440
46,97950,CJ제일제당,2020/12,381000
47,352820,빅히트,2020/12,160000
48,21240,코웨이,2020/12,72700
49,32640,LG유플러스,2020/12,11750
50,4020,현대제철,2020/12,39600
51,100,유한양행,2020/12,75100
52,35250,강원랜드,2020/12,23500
53,34020,두산중공업,2020/12,13500
54,8930,한미사이언스,2020/12,76100
55,271560,오리온,2020/12,124000
56,161390,한국타이어앤테크놀로지,2020/12,39400
57,3490,대한항공,2020/12,27200
58,285130,SK케미칼,2020/12,392500
59,6280,녹십자,2020/12,406000
60,2790,아모레G,2020/12,54900
61,267250,현대중공업지주,2020/12,283500
62,11200,HMM,2020/12,13950
63,10140,삼성중공업,2020/12,7040
64,11070,LG이노텍,2020/12,182500
65,128940,한미약품,2020/12,366500
66,71050,한국금융지주,2020/12,79000
67,11780,금호석유,2020/12,145000
68,720,현대건설,2020/12,37450
69,180640,한진칼,2020/12,63100
70,139480,이마트,2020/12,151500
71,29780,삼성카드,2020/12,32500
72,120,CJ대한통운,2020/12,165500
73,16360,삼성증권,2020/12,40450
74,4990,롯데지주,2020/12,35300
75,11790,SKC,2020/12,94000
76,336260,두산퓨얼셀,2020/12,53500
77,78930,GS,2020/12,37550
78,3410,쌍용양회,2020/12,6680
79,26960,동서,2020/12,33950
80,12750,에스원,2020/12,85000
81,8770,호텔신라,2020/12,82300
82,5830,DB손해보험,2020/12,43750
83,112610,씨에스윈드,2020/12,177000
84,5940,NH투자증권,2020/12,11300
85,210,대림산업,2020/12,83000
86,3090,대웅,2020/12,50300
87,6360,GS건설,2020/12,37800
88,241560,두산밥캣,2020/12,29650
89,39490,키움증권,2020/12,126500
90,42660,대우조선해양,2020/12,27400
91,23530,롯데쇼핑,2020/12,102500
92,204320,만도,2020/12,58800
93,36460,한국가스공사,2020/12,30900
94,1040,CJ,2020/12,92100
95,7070,GS리테일,2020/12,34450
96,81660,휠라홀딩스,2020/12,43700
97,28670,팬오션,2020/12,5020
98,28050,삼성엔지니어링,2020/12,13250
99,4170,신세계,2020/12,239500
100,8560,메리츠증권,2020/12,3665
101,185750,종근당,2020/12,226500
102,30000,제일기획,2020/12,20600
103,47810,한국항공우주,2020/12,25800
104,9240,한샘,2020/12,104500
105,80,하이트진로,2020/12,31850
106,990,DB하이텍,2020/12,51000
107,6260,LS,2020/12,71400
108,282330,BGF리테일,2020/12,135500
109,14680,한솔케미칼,2020/12,196500
110,20150,일진머티리얼즈,2020/12,50900
111,10060,OCI,2020/12,93000
112,880,한화,2020/12,28300
113,1450,현대해상,2020/12,22750
114,88350,한화생명,2020/12,2440
115,47040,대우건설,2020/12,4985
116,7310,오뚜기,2020/12,577000
117,5250,녹십자홀딩스,2020/12,41500
118,9420,한올바이오파마,2020/12,37500
119,10120,LS ELECTRIC,2020/12,63100
120,272210,한화시스템,2020/12,17300
121,64350,현대로템,2020/12,17200
122,69620,대웅제약,2020/12,165000
123,138930,BNK금융지주,2020/12,5680
124,10620,현대미포조선,2020/12,48000
125,2380,KCC,2020/12,197500
126,3000,부광약품,2020/12,28100
127,4370,농심,2020/12,300000
128,294870,HDC현대산업개발,2020/12,26100
129,47050,포스코인터내셔널,2020/12,14550
130,69960,현대백화점,2020/12,71400
131,42670,두산인프라코어,2020/12,7920
132,4800,효성,2020/12,76400
133,6650,대한유화,2020/12,230000
134,17800,현대엘리베이,2020/12,39700
135,13890,지누스,2020/12,103000
136,10780,아이에스동서,2020/12,53400
137,240,한국테크놀로지그룹,2020/12,14650
138,3520,영진약품,2020/12,8040
139,4000,롯데정밀화학,2020/12,55200
140,111770,영원무역,2020/12,31700
141,12450,한화에어로스페이스,2020/12,28500
142,51600,한전KPS,2020/12,29700
143,11210,현대위아,2020/12,53500
144,1740,SK네트웍스,2020/12,4855
145,6120,SK디스커버리,2020/12,65700
146,7570,일양약품,2020/12,65800
147,214320,이노션,2020/12,59600
148,16380,KG동부제철,2020/12,11600
149,31430,신세계인터내셔날,2020/12,161500
150,161890,한국콜마,2020/12,50900
151,7700,F&F,2020/12,84400
152,670,영풍,2020/12,538000
153,1120,LG상사,2020/12,24700
154,4490,세방전지,2020/12,68900
155,5300,롯데칠성,2020/12,108500
156,32350,롯데관광개발,2020/12,15000
157,57050,현대홈쇼핑,2020/12,81500
158,192820,코스맥스,2020/12,99500
159,73240,금호타이어,2020/12,3785
160,93370,후성,2020/12,11800
161,114090,GKL,2020/12,16700
162,120110,코오롱인더,2020/12,41050
163,192080,더블유게임즈,2020/12,60200
164,69260,휴켐스,2020/12,25650
165,150,두산,2020/12,52400
166,1680,대상,2020/12,26050
167,1800,오리온홀딩스,2020/12,13200
168,3240,태광산업,2020/12,801000
169,3850,보령제약,2020/12,19050
170,284740,쿠쿠홈시스,2020/12,39100
171,14820,동원시스템즈,2020/12,35700
172,20560,아시아나항공,2020/12,4210
173,79160,CJ CGV,2020/12,25200
174,103140,풍산,2020/12,27950
175,241590,화승엔터프라이즈,2020/12,14200
176,5440,현대그린푸드,2020/12,8760
177,70,삼양홀딩스,2020/12,74500
178,192400,쿠쿠홀딩스,2020/12,99900
179,1230,동국제강,2020/12,8120
180,3230,삼양식품,2020/12,101000
181,5610,SPC삼립,2020/12,72000
182,12630,HDC,2020/12,11050
183,18250,애경산업,2020/12,24500
184,20000,한섬,2020/12,30250
185,49770,동원F&B,2020/12,179000
186,52690,한전기술,2020/12,17850
187,64960,S&T모티브,2020/12,49400
188,71840,롯데하이마트,2020/12,31150
189,79550,LIG넥스원,2020/12,30500
190,105630,한세실업,2020/12,17500
191,108670,LG하우시스,2020/12,78000
192,145990,삼양사,2020/12,60400
193,1060,JW중외제약,2020/12,35050
194,2350,넥센타이어,2020/12,6190
195,5180,빙그레,2020/12,57100
196,115390,락앤락,2020/12,10150
197,8350,남선알미늄,2020/12,4695
198,9410,태영건설,2020/12,11800
199,6390,한일현대시멘트,2020/12,29700
0,5930,삼성전자,2021/12,78300
1,660,SK하이닉스,2021/12,131000
2,35420,NAVER,2021/12,378500
3,207940,삼성바이오로직스,2021/12,903000
4,35720,카카오,2021/12,112500
5,6400,삼성SDI,2021/12,655000
6,5380,현대차,2021/12,209000
7,51910,LG화학,2021/12,615000
8,270,기아,2021/12,82200
9,323410,카카오뱅크,2021/12,59000
10,68270,셀트리온,2021/12,198000
11,12330,현대모비스,2021/12,254500
12,5490,POSCO,2021/12,274500
13,377300,카카오페이,2021/12,174500
14,105560,KB금융,2021/12,55000
15,66570,LG전자,2021/12,138000
16,259960,크래프톤,2021/12,460000
17,28260,삼성물산,2021/12,119000
18,96770,SK이노베이션,2021/12,238500
19,55550,신한지주,2021/12,36800
20,34730,SK,2021/12,251000
21,51900,LG생활건강,2021/12,1097000
22,302440,SK바이오사이언스,2021/12,225000
23,9150,삼성전기,2021/12,197500
24,352820,하이브,2021/12,349000
25,15760,한국전력,2021/12,22100
26,36570,엔씨소프트,2021/12,643000
27,11200,HMM,2021/12,26900
28,3550,LG,2021/12,80900
29,17670,SK텔레콤,2021/12,57900
30,32830,삼성생명,2021/12,64100
31,86790,하나금융지주,2021/12,42050
32,18260,삼성에스디에스,2021/12,156500
33,361610,SK아이이테크놀로지,2021/12,168000
34,3670,포스코케미칼,2021/12,144000
35,33780,KT&G,2021/12,79000
36,34020,두산중공업,2021/12,20400
37,251270,넷마블,2021/12,125000
38,3490,대한항공,2021/12,29350
39,90430,아모레퍼시픽,2021/12,167000
40,10130,고려아연,2021/12,511000
41,10950,S-Oil,2021/12,85700
42,810,삼성화재,2021/12,202000
43,316140,우리금융지주,2021/12,12700
44,402340,SK스퀘어,2021/12,66400
45,34220,LG디스플레이,2021/12,24600
46,11070,LG이노텍,2021/12,364000
47,329180,현대중공업,2021/12,95200
48,30200,KT,2021/12,30600
49,24110,기업은행,2021/12,10300
50,326030,SK바이오팜,2021/12,97200
51,11170,롯데케미칼,2021/12,217000
52,18880,한온시스템,2021/12,13450
53,9830,한화솔루션,2021/12,35500
54,11790,SKC,2021/12,174500
55,9540,한국조선해양,2021/12,94600
56,86280,현대글로비스,2021/12,168000
57,20150,일진머티리얼즈,2021/12,135000
58,32640,LG유플러스,2021/12,13600
59,97950,CJ제일제당,2021/12,387500
60,138040,메리츠금융지주,2021/12,44000
61,6800,미래에셋증권,2021/12,8650
62,4020,현대제철,2021/12,41000
63,21240,코웨이,2021/12,74400
64,35250,강원랜드,2021/12,24050
65,11780,금호석유,2021/12,166000
66,720,현대건설,2021/12,44450
67,10140,삼성중공업,2021/12,5670
68,161390,한국타이어앤테크놀로지,2021/12,39700
69,28050,삼성엔지니어링,2021/12,22900
70,71050,한국금융지주,2021/12,80700
71,100,유한양행,2021/12,62100
72,139480,이마트,2021/12,151000
73,267250,현대중공업지주,2021/12,53700
74,271560,오리온,2021/12,103500
75,180640,한진칼,2021/12,61400
76,241560,두산밥캣,2021/12,40750
77,16360,삼성증권,2021/12,44900
78,5940,NH투자증권,2021/12,12500
79,3410,쌍용C&E,2021/12,7710
80,5830,DB손해보험,2021/12,54000
81,78930,GS,2021/12,39100
82,2790,아모레G,2021/12,44350
83,8930,한미사이언스,2021/12,54200
84,29780,삼성카드,2021/12,31500
85,36460,한국가스공사,2021/12,39100
86,128940,한미약품,2021/12,276000
87,14680,한솔케미칼,2021/12,305500
88,8560,메리츠증권,2021/12,5150
89,6360,GS건설,2021/12,39600
90,990,DB하이텍,2021/12,72700
91,47810,한국항공우주,2021/12,32450
92,336260,두산퓨얼셀,2021/12,48000
93,52690,한전기술,2021/12,85000
94,7070,GS리테일,2021/12,30400
95,204320,만도,2021/12,63400
96,4990,롯데지주,2021/12,29900
97,8770,호텔신라,2021/12,78000
98,26960,동서,2021/12,31000
99,272210,한화시스템,2021/12,16000
100,28670,팬오션,2021/12,5410
101,12750,에스원,2021/12,73900
102,10620,현대미포조선,2021/12,70000
103,112610,씨에스윈드,2021/12,65700
104,39490,키움증권,2021/12,107000
105,2380,KCC,2021/12,315000
106,120,CJ대한통운,2021/12,126000
107,47050,포스코인터내셔널,2021/12,22450
108,298050,효성첨단소재,2021/12,596000
109,138930,BNK금융지주,2021/12,8400
110,285130,SK케미칼,2021/12,149000
111,30000,제일기획,2021/12,22850
112,1040,CJ,2021/12,83400
113,4170,신세계,2021/12,254000
114,6280,녹십자,2021/12,218000
115,10060,OCI,2021/12,104000
116,12450,한화에어로스페이스,2021/12,48000
117,23530,롯데쇼핑,2021/12,87200
118,42660,대우조선해양,2021/12,23050
119,47040,대우건설,2021/12,5770
120,88350,한화생명,2021/12,2935
121,282330,BGF리테일,2021/12,145500
122,880,한화,2021/12,31400
123,375500,DL이앤씨,2021/12,119000
124,298020,효성티앤씨,2021/12,521000
125,64350,현대로템,2021/12,20800
126,80,하이트진로,2021/12,30150
127,1450,현대해상,2021/12,22950
128,93370,후성,2021/12,23100
129,11210,현대위아,2021/12,79900
130,81660,휠라홀딩스,2021/12,35850
131,9240,한샘,2021/12,92600
132,150,두산,2021/12,118000
133,4000,롯데정밀화학,2021/12,75000
134,120110,코오롱인더,2021/12,70900
135,4800,효성,2021/12,94700
136,111770,영원무역,2021/12,43650
137,4370,농심,2021/12,318500
138,3090,대웅,2021/12,31050
139,6260,LS,2021/12,54100
140,7310,오뚜기,2021/12,456000
141,10120,LS ELECTRIC,2021/12,55800
142,178920,PI첨단소재,2021/12,55100
143,19170,신풍제약,2021/12,31950
144,51600,한전KPS,2021/12,38550
145,69620,대웅제약,2021/12,148000
146,69960,현대백화점,2021/12,75100
147,17800,현대엘리베이,2021/12,41200
148,240,한국앤컴퍼니,2021/12,15700
149,1230,동국제강,2021/12,15900
150,1440,대한전선,2021/12,1780
151,5850,에스엘,2021/12,31200
152,294870,HDC현대산업개발,2021/12,22900
153,14820,동원시스템즈,2021/12,51200
154,20560,아시아나항공,2021/12,20000
155,79550,LIG넥스원,2021/12,68600
156,9900,명신산업,2021/12,30100
157,210,DL,2021/12,60900
158,1740,SK네트웍스,2021/12,5020
159,5250,녹십자홀딩스,2021/12,27150
160,185750,종근당,2021/12,111000
161,10780,아이에스동서,2021/12,44250
162,42670,현대두산인프라코어,2021/12,7080
163,73240,금호타이어,2021/12,4610
164,5300,롯데칠성,2021/12,133500
165,670,영풍,2021/12,655000
166,3240,태광산업,2021/12,1043000
167,4490,세방전지,2021/12,75900
168,6650,대한유화,2021/12,183000
169,192080,더블유게임즈,2021/12,57900
170,13890,지누스,2021/12,77100
171,16380,KG동부제철,2021/12,10600
172,32350,롯데관광개발,2021/12,17550
173,9420,한올바이오파마,2021/12,21050
174,1120,LX인터내셔널,2021/12,26450
175,284740,쿠쿠홈시스,2021/12,39200
176,3000,부광약품,2021/12,12900
177,3520,영진약품,2021/12,5290
178,3850,보령제약,2021/12,14600
179,6120,SK디스커버리,2021/12,46400
180,20000,한섬,2021/12,35600
181,31430,신세계인터내셔날,2021/12,145500
182,69260,휴켐스,2021/12,23150
183,79160,CJ CGV,2021/12,25050
184,103140,풍산,2021/12,31150
185,105630,한세실업,2021/12,21950
186,161890,한국콜마,2021/12,40250
187,192820,코스맥스,2021/12,87400
188,241590,화승엔터프라이즈,2021/12,16850
189,1800,오리온홀딩스,2021/12,15950
190,70,삼양홀딩스,2021/12,98200
191,1680,대상,2021/12,23300
192,2350,넥센타이어,2021/12,6820
193,5440,현대그린푸드,2021/12,8570
194,192400,쿠쿠홀딩스,2021/12,19150
195,49770,동원F&B,2021/12,194500
196,57050,현대홈쇼핑,2021/12,63400
197,64960,SNT모티브,2021/12,47050
198,114090,GKL,2021/12,13150
199,6040,동원산업,2021/12,227000
0,5930,삼성전자,2022/12,55300
1,373220,LG에너지솔루션,2022/12,435500
2,207940,삼성바이오로직스,2022/12,821000
3,660,SK하이닉스,2022/12,75000
4,51910,LG화학,2022/12,600000
5,6400,삼성SDI,2022/12,591000
6,5380,현대차,2022/12,151000
7,35420,NAVER,2022/12,177500
8,270,기아,2022/12,59300
9,35720,카카오,2022/12,53100
10,5490,POSCO홀딩스,2022/12,276500
11,68270,셀트리온,2022/12,160500
12,28260,삼성물산,2022/12,113500
13,105560,KB금융,2022/12,48500
14,12330,현대모비스,2022/12,200500
15,55550,신한지주,2022/12,35200
16,66570,LG전자,2022/12,86500
17,32830,삼성생명,2022/12,71000
18,96770,SK이노베이션,2022/12,154000
19,15760,한국전력,2022/12,21800
20,34730,SK,2022/12,189000
21,3670,포스코케미칼,2022/12,180000
22,86790,하나금융지주,2022/12,42050
23,33780,KT&G,2022/12,91500
24,3550,LG,2022/12,78100
25,323410,카카오뱅크,2022/12,24300
26,10130,고려아연,2022/12,564000
27,51900,LG생활건강,2022/12,722000
28,17670,SK텔레콤,2022/12,47400
29,329180,현대중공업,2022/12,116000
30,36570,엔씨소프트,2022/12,448000
31,34020,두산에너빌리티,2022/12,15400
32,9150,삼성전기,2022/12,130500
33,18260,삼성에스디에스,2022/12,123000
34,11200,HMM,2022/12,19550
35,10950,S-Oil,2022/12,83400
36,810,삼성화재,2022/12,200000
37,30200,KT,2022/12,33800
38,3490,대한항공,2022/12,22950
39,316140,우리금융지주,2022/12,11550
40,9830,한화솔루션,2022/12,43000
41,259960,크래프톤,2022/12,168000
42,90430,아모레퍼시픽,2022/12,137500
43,24110,기업은행,2022/12,9820
44,377300,카카오페이,2022/12,54200
45,352820,하이브,2022/12,173500
46,11170,롯데케미칼,2022/12,178500
47,86280,현대글로비스,2022/12,163500
48,11070,LG이노텍,2022/12,252500
49,302440,SK바이오사이언스,2022/12,73500
50,97950,CJ제일제당,2022/12,380500
51,326030,SK바이오팜,2022/12,72100
52,60,메리츠화재,2022/12,49700
53,383220,F&F,2022/12,144500
54,138040,메리츠금융지주,2022/12,42700
55,251270,넷마블,2022/12,60400
56,271560,오리온,2022/12,128000
57,9540,한국조선해양,2022/12,70700
58,47810,한국항공우주,2022/12,50900
59,35250,강원랜드,2022/12,23200
60,402340,SK스퀘어,2022/12,33550
61,32640,LG유플러스,2022/12,11050
62,5830,DB손해보험,2022/12,65300
63,10140,삼성중공업,2022/12,5110
64,267250,HD현대,2022/12,57100
65,34220,LG디스플레이,2022/12,12450
66,28050,삼성엔지니어링,2022/12,22250
67,18880,한온시스템,2022/12,8090
68,21240,코웨이,2022/12,55900
69,100,유한양행,2022/12,57200
70,78930,GS,2022/12,43800
71,4020,현대제철,2022/12,30600
72,720,현대건설,2022/12,34900
73,361610,SK아이이테크놀로지,2022/12,53000
74,161390,한국타이어앤테크놀로지,2022/12,31150
75,8560,메리츠증권,2022/12,6240
76,6800,미래에셋증권,2022/12,6080
77,11780,금호석유,2022/12,126000
78,282330,BGF리테일,2022/12,210500
79,128940,한미약품,2022/12,298000
80,12450,한화에어로스페이스,2022/12,73600
81,10620,현대미포조선,2022/12,84500
82,11790,SKC,2022/12,88500
83,241560,두산밥캣,2022/12,34600
84,36460,한국가스공사,2022/12,36200
85,29780,삼성카드,2022/12,29550
86,8770,호텔신라,2022/12,83100
87,4990,롯데지주,2022/12,30800
88,28670,팬오션,2022/12,5730
89,137310,에스디바이오센서,2022/12,30150
90,64350,현대로템,2022/12,28400
91,2790,아모레G,2022/12,34900
92,3410,쌍용C&E,2022/12,5760
93,112610,씨에스윈드,2022/12,68800
94,7070,GS리테일,2022/12,28150
95,71050,한국금융지주,2022/12,53300
96,5940,NH투자증권,2022/12,8770
97,16360,삼성증권,2022/12,31450
98,139480,이마트,2022/12,98000
99,47050,포스코인터내셔널,2022/12,22600
100,1450,현대해상,2022/12,29450
101,30000,제일기획,2022/12,23050
102,23530,롯데쇼핑,2022/12,91000
103,1040,CJ,2022/12,84100
104,6040,동원산업,2022/12,49350
105,180640,한진칼,2022/12,37450
106,88350,한화생명,2022/12,2770
107,20150,일진머티리얼즈,2022/12,51900
108,12750,에스원,2022/12,59300
109,6260,LS,2022/12,69700
110,120,CJ대한통운,2022/12,93700
111,4170,신세계,2022/12,220000
112,4370,농심,2022/12,357000
113,138930,BNK금융지주,2022/12,6500
114,14680,한솔케미칼,2022/12,185500
115,39490,키움증권,2022/12,84000
116,52690,한전기술,2022/12,54600
117,8930,한미사이언스,2022/12,32450
118,26960,동서,2022/12,20200
119,42660,대우조선해양,2022/12,18950
120,272210,한화시스템,2022/12,10550
121,81660,휠라홀딩스,2022/12,33250
122,111770,영원무역,2022/12,46950
123,79550,LIG넥스원,2022/12,92200
124,80,하이트진로,2022/12,25550
125,880,한화,2022/12,25650
126,1440,대한전선,2022/12,1495
127,2380,KCC,2022/12,204500
128,336260,두산퓨얼셀,2022/12,29350
129,7310,오뚜기,2022/12,476000
130,10060,OCI,2022/12,80800
131,69620,대웅제약,2022/12,158500
132,204320,HL만도,2022/12,40300
133,6360,GS건설,2022/12,21150
134,990,DB하이텍,2022/12,37150
135,47040,대우건설,2022/12,4180
136,10120,LS ELECTRIC,2022/12,56400
137,5300,롯데칠성,2022/12,176000
138,6280,녹십자,2022/12,129500
139,42670,현대두산인프라코어,2022/12,8000
140,298050,효성첨단소재,2022/12,333500
141,298020,효성티앤씨,2022/12,350000
142,51600,한전KPS,2022/12,33200
143,150,두산,2022/12,83100
144,240,한국앤컴퍼니,2022/12,13950
145,1120,LX인터내셔널,2022/12,33950
146,69960,현대백화점,2022/12,59000
147,4800,효성,2022/12,67100
148,11210,현대위아,2022/12,49450
149,4000,롯데정밀화학,2022/12,56700
150,210,DL,2022/12,59200
151,3090,대웅,2022/12,20350
152,375500,DL이앤씨,2022/12,33750
153,114090,GKL,2022/12,18900
154,285130,SK케미칼,2022/12,73200
155,14820,동원시스템즈,2022/12,40600
156,670,영풍,2022/12,605000
157,1230,동국제강,2022/12,11150
158,5850,에스엘,2022/12,22950
159,6650,대한유화,2022/12,171500
160,9240,한샘,2022/12,44600
161,17800,현대엘리베이,2022/12,28300
162,280360,롯데제과,2022/12,122500
163,20560,아시아나항공,2022/12,14000
164,32350,롯데관광개발,2022/12,14450
165,93370,후성,2022/12,10700
166,120110,코오롱인더,2022/12,41150
167,271940,일진하이솔루스,2022/12,29850
168,19170,신풍제약,2022/12,21150
169,1740,SK네트웍스,2022/12,3870
170,1800,오리온홀딩스,2022/12,15350
171,9420,한올바이오파마,2022/12,17800
172,10780,아이에스동서,2022/12,28200
173,31430,신세계인터내셔날,2022/12,24750
174,192080,더블유게임즈,2022/12,47250
175,103140,풍산,2022/12,33650
176,161890,한국콜마,2022/12,42600
177,178920,PI첨단소재,2022/12,28900
178,185750,종근당,2022/12,82100
179,39130,하나투어,2022/12,60500
180,1680,대상,2022/12,21900
181,3240,태광산업,2022/12,746000
182,5250,녹십자홀딩스,2022/12,17000
183,9900,명신산업,2022/12,14350
184,300720,한일시멘트,2022/12,11650
185,69260,TKG휴켐스,2022/12,20000
186,73240,금호타이어,2022/12,2780
187,192820,코스맥스,2022/12,74100
188,16380,KG스틸,2022/12,7390
189,3850,보령,2022/12,9060
190,4490,세방전지,2022/12,42350
191,5440,현대그린푸드,2022/12,6730
192,13890,지누스,2022/12,35000
193,20000,한섬,2022/12,27050
194,381970,케이카,2022/12,11550
195,105630,한세실업,2022/12,15400
196,241590,화승엔터프라이즈,2022/12,9230
197,284740,쿠쿠홈시스,2022/12,29400
198,294870,HDC현대산업개발,2022/12,10000
199,57050,현대홈쇼핑,2022/12,53900
