회사명,거래소코드,회계년도,[제조]정상영업이익증가율(IFRS),[제조]순이익증가율(IFRS),[제조]1주당순이익(IFRS),[제조]부채비율(IFRS),[제조]매출액정상영업이익률(IFRS),[제조]매출액증가율(IFRS),[제조]1주당 CASH FLOW(IFRS),[제조]1주당순자산(IFRS),[제조]PER(최고)(IFRS),[제조]PER(최저)(IFRS),[제조]PBR(최고)(IFRS),[제조]PBR(최저)(IFRS),[제조]PCR(최고)(IFRS),[제조]PCR(최저)(IFRS),종가
삼성에스디에스(주),018260,2022/12,-27.19,61.83,6854,26.84,5.72,3.79,6929.98,67116.1,23.06,16.49,2.16,1.55,22.8,16.31,148500
삼성에스디에스(주),018260,2022/12,-27.19,61.83,6854,26.84,5.72,3.79,6929.98,67116.1,23.06,16.49,2.16,1.55,22.8,16.31,148500
삼성에스디에스(주),018260,2022/12,-27.19,61.83,6854,26.84,5.72,3.79,6929.98,67116.1,23.06,16.49,2.16,1.55,22.8,16.31,130000
삼성에스디에스(주),018260,2022/12,-27.19,61.83,6854,26.84,5.72,3.79,6929.98,67116.1,23.06,16.49,2.16,1.55,22.8,16.31,136000
삼성에스디에스(주),018260,2022/12,-27.19,61.83,6854,26.84,5.72,3.79,6929.98,67116.1,23.06,16.49,2.16,1.55,22.8,16.31,128500
삼성에스디에스(주),018260,2022/12,-27.19,61.83,6854,26.84,5.72,3.79,6929.98,67116.1,23.06,16.49,2.16,1.55,22.8,16.31,115000
삼성에스디에스(주),018260,2022/12,-27.19,61.83,6854,26.84,5.72,3.79,6929.98,67116.1,23.06,16.49,2.16,1.55,22.8,16.31,125000
삼성에스디에스(주),018260,2022/12,-27.19,61.83,6854,26.84,5.72,3.79,6929.98,67116.1,23.06,16.49,2.16,1.55,22.8,16.31,127500
삼성에스디에스(주),018260,2022/12,-27.19,61.83,6854,26.84,5.72,3.79,6929.98,67116.1,23.06,16.49,2.16,1.55,22.8,16.31,123000
삼성엔지니어링(주),028050,2007/12,0,0,3992,168.41,6.74,0,7231.56,11571.32,36.14,9.99,12.1,3.34,19.36,5.35,42600
삼성엔지니어링(주),028050,2007/12,0,0,3992,168.41,6.74,0,7231.56,11571.32,36.14,9.99,12.1,3.34,19.36,5.35,51400
삼성엔지니어링(주),028050,2007/12,0,0,3992,168.41,6.74,0,7231.56,11571.32,36.14,9.99,12.1,3.34,19.36,5.35,58600
삼성엔지니어링(주),028050,2007/12,0,0,3992,168.41,6.74,0,7231.56,11571.32,36.14,9.99,12.1,3.34,19.36,5.35,68900
삼성엔지니어링(주),028050,2007/12,0,0,3992,168.41,6.74,0,7231.56,11571.32,36.14,9.99,12.1,3.34,19.36,5.35,96000
삼성엔지니어링(주),028050,2007/12,0,0,3992,168.41,6.74,0,7231.56,11571.32,36.14,9.99,12.1,3.34,19.36,5.35,97600
삼성엔지니어링(주),028050,2007/12,0,0,3992,168.41,6.74,0,7231.56,11571.32,36.14,9.99,12.1,3.34,19.36,5.35,109000
삼성엔지니어링(주),028050,2007/12,0,0,3992,168.41,6.74,0,7231.56,11571.32,36.14,9.99,12.1,3.34,19.36,5.35,108000
삼성엔지니어링(주),028050,2007/12,0,0,3992,168.41,6.74,0,7231.56,11571.32,36.14,9.99,12.1,3.34,19.36,5.35,123000
삼성엔지니어링(주),028050,2007/12,0,0,3992,168.41,6.74,0,7231.56,11571.32,36.14,9.99,12.1,3.34,19.36,5.35,120000
삼성엔지니어링(주),028050,2007/12,0,0,3992,168.41,6.74,0,7231.56,11571.32,36.14,9.99,12.1,3.34,19.36,5.35,106000
삼성엔지니어링(주),028050,2007/12,0,0,3992,168.41,6.74,0,7231.56,11571.32,36.14,9.99,12.1,3.34,19.36,5.35,93800
삼성엔지니어링(주),028050,2008/12,2.56,21.56,4925,199.01,4.93,40.33,2344.89,12534.58,23.36,5.69,8.78,2.14,46.91,11.43,90200
삼성엔지니어링(주),028050,2008/12,2.56,21.56,4925,199.01,4.93,40.33,2344.89,12534.58,23.36,5.69,8.78,2.14,46.91,11.43,100000
삼성엔지니어링(주),028050,2008/12,2.56,21.56,4925,199.01,4.93,40.33,2344.89,12534.58,23.36,5.69,8.78,2.14,46.91,11.43,91900
삼성엔지니어링(주),028050,2008/12,2.56,21.56,4925,199.01,4.93,40.33,2344.89,12534.58,23.36,5.69,8.78,2.14,46.91,11.43,89500
삼성엔지니어링(주),028050,2008/12,2.56,21.56,4925,199.01,4.93,40.33,2344.89,12534.58,23.36,5.69,8.78,2.14,46.91,11.43,94900
삼성엔지니어링(주),028050,2008/12,2.56,21.56,4925,199.01,4.93,40.33,2344.89,12534.58,23.36,5.69,8.78,2.14,46.91,11.43,78300
삼성엔지니어링(주),028050,2008/12,2.56,21.56,4925,199.01,4.93,40.33,2344.89,12534.58,23.36,5.69,8.78,2.14,46.91,11.43,79000
삼성엔지니어링(주),028050,2008/12,2.56,21.56,4925,199.01,4.93,40.33,2344.89,12534.58,23.36,5.69,8.78,2.14,46.91,11.43,69900
삼성엔지니어링(주),028050,2008/12,2.56,21.56,4925,199.01,4.93,40.33,2344.89,12534.58,23.36,5.69,8.78,2.14,46.91,11.43,72900
삼성엔지니어링(주),028050,2008/12,2.56,21.56,4925,199.01,4.93,40.33,2344.89,12534.58,23.36,5.69,8.78,2.14,46.91,11.43,50700
삼성엔지니어링(주),028050,2008/12,2.56,21.56,4925,199.01,4.93,40.33,2344.89,12534.58,23.36,5.69,8.78,2.14,46.91,11.43,39050
삼성엔지니어링(주),028050,2008/12,2.56,21.56,4925,199.01,4.93,40.33,2344.89,12534.58,23.36,5.69,8.78,2.14,46.91,11.43,43500
삼성엔지니어링(주),028050,2009/12,143,37.44,6829,215.77,9.09,31.71,18145.21,17407.98,18.85,6.09,7.01,2.26,6.72,2.17,54900
삼성엔지니어링(주),028050,2009/12,143,37.44,6829,215.77,9.09,31.71,18145.21,17407.98,18.85,6.09,7.01,2.26,6.72,2.17,44900
삼성엔지니어링(주),028050,2009/12,143,37.44,6829,215.77,9.09,31.71,18145.21,17407.98,18.85,6.09,7.01,2.26,6.72,2.17,57800
삼성엔지니어링(주),028050,2009/12,143,37.44,6829,215.77,9.09,31.71,18145.21,17407.98,18.85,6.09,7.01,2.26,6.72,2.17,77000
삼성엔지니어링(주),028050,2009/12,143,37.44,6829,215.77,9.09,31.71,18145.21,17407.98,18.85,6.09,7.01,2.26,6.72,2.17,89300
삼성엔지니어링(주),028050,2009/12,143,37.44,6829,215.77,9.09,31.71,18145.21,17407.98,18.85,6.09,7.01,2.26,6.72,2.17,84700
삼성엔지니어링(주),028050,2009/12,143,37.44,6829,215.77,9.09,31.71,18145.21,17407.98,18.85,6.09,7.01,2.26,6.72,2.17,88900
삼성엔지니어링(주),028050,2009/12,143,37.44,6829,215.77,9.09,31.71,18145.21,17407.98,18.85,6.09,7.01,2.26,6.72,2.17,81200
삼성엔지니어링(주),028050,2009/12,143,37.44,6829,215.77,9.09,31.71,18145.21,17407.98,18.85,6.09,7.01,2.26,6.72,2.17,104000
삼성엔지니어링(주),028050,2009/12,143,37.44,6829,215.77,9.09,31.71,18145.21,17407.98,18.85,6.09,7.01,2.26,6.72,2.17,107000
삼성엔지니어링(주),028050,2009/12,143,37.44,6829,215.77,9.09,31.71,18145.21,17407.98,18.85,6.09,7.01,2.26,6.72,2.17,108500
삼성엔지니어링(주),028050,2009/12,143,37.44,6829,215.77,9.09,31.71,18145.21,17407.98,18.85,6.09,7.01,2.26,6.72,2.17,108000
삼성엔지니어링(주),028050,2010/12,29.85,36.06,9377,218.08,8.54,38.24,3648.74,21169.66,23.05,10.81,9.59,4.5,55.64,26.09,113500
삼성엔지니어링(주),028050,2010/12,29.85,36.06,9377,218.08,8.54,38.24,3648.74,21169.66,23.05,10.81,9.59,4.5,55.64,26.09,122500
삼성엔지니어링(주),028050,2010/12,29.85,36.06,9377,218.08,8.54,38.24,3648.74,21169.66,23.05,10.81,9.59,4.5,55.64,26.09,117000
삼성엔지니어링(주),028050,2010/12,29.85,36.06,9377,218.08,8.54,38.24,3648.74,21169.66,23.05,10.81,9.59,4.5,55.64,26.09,107500
삼성엔지니어링(주),028050,2010/12,29.85,36.06,9377,218.08,8.54,38.24,3648.74,21169.66,23.05,10.81,9.59,4.5,55.64,26.09,106500
삼성엔지니어링(주),028050,2010/12,29.85,36.06,9377,218.08,8.54,38.24,3648.74,21169.66,23.05,10.81,9.59,4.5,55.64,26.09,114500
삼성엔지니어링(주),028050,2010/12,29.85,36.06,9377,218.08,8.54,38.24,3648.74,21169.66,23.05,10.81,9.59,4.5,55.64,26.09,123500
삼성엔지니어링(주),028050,2010/12,29.85,36.06,9377,218.08,8.54,38.24,3648.74,21169.66,23.05,10.81,9.59,4.5,55.64,26.09,132000
삼성엔지니어링(주),028050,2010/12,29.85,36.06,9377,218.08,8.54,38.24,3648.74,21169.66,23.05,10.81,9.59,4.5,55.64,26.09,152000
삼성엔지니어링(주),028050,2010/12,29.85,36.06,9377,218.08,8.54,38.24,3648.74,21169.66,23.05,10.81,9.59,4.5,55.64,26.09,179500
삼성엔지니어링(주),028050,2010/12,29.85,36.06,9377,218.08,8.54,38.24,3648.74,21169.66,23.05,10.81,9.59,4.5,55.64,26.09,185500
삼성엔지니어링(주),028050,2010/12,29.85,36.06,9377,218.08,8.54,38.24,3648.74,21169.66,23.05,10.81,9.59,4.5,55.64,26.09,192000
삼성엔지니어링(주),028050,2011/12,58.98,34.98,12869,228.63,8.01,69.58,-678.43,28770.7,23.64,13.88,9.77,5.74,0,0,197000
삼성엔지니어링(주),028050,2011/12,58.98,34.98,12869,228.63,8.01,69.58,-678.43,28770.7,23.64,13.88,9.77,5.74,0,0,179000
삼성엔지니어링(주),028050,2011/12,58.98,34.98,12869,228.63,8.01,69.58,-678.43,28770.7,23.64,13.88,9.77,5.74,0,0,209000
삼성엔지니어링(주),028050,2011/12,58.98,34.98,12869,228.63,8.01,69.58,-678.43,28770.7,23.64,13.88,9.77,5.74,0,0,237500
삼성엔지니어링(주),028050,2011/12,58.98,34.98,12869,228.63,8.01,69.58,-678.43,28770.7,23.64,13.88,9.77,5.74,0,0,247000
삼성엔지니어링(주),028050,2011/12,58.98,34.98,12869,228.63,8.01,69.58,-678.43,28770.7,23.64,13.88,9.77,5.74,0,0,255000
삼성엔지니어링(주),028050,2011/12,58.98,34.98,12869,228.63,8.01,69.58,-678.43,28770.7,23.64,13.88,9.77,5.74,0,0,260000
삼성엔지니어링(주),028050,2011/12,58.98,34.98,12869,228.63,8.01,69.58,-678.43,28770.7,23.64,13.88,9.77,5.74,0,0,241000
삼성엔지니어링(주),028050,2011/12,58.98,34.98,12869,228.63,8.01,69.58,-678.43,28770.7,23.64,13.88,9.77,5.74,0,0,233000
삼성엔지니어링(주),028050,2011/12,58.98,34.98,12869,228.63,8.01,69.58,-678.43,28770.7,23.64,13.88,9.77,5.74,0,0,230000
삼성엔지니어링(주),028050,2011/12,58.98,34.98,12869,228.63,8.01,69.58,-678.43,28770.7,23.64,13.88,9.77,5.74,0,0,227000
삼성엔지니어링(주),028050,2011/12,58.98,34.98,12869,228.63,8.01,69.58,-678.43,28770.7,23.64,13.88,9.77,5.74,0,0,201500
삼성엔지니어링(주),028050,2012/12,10.89,9.15,14042,168.51,8.15,8.96,6165.08,39257.92,19.69,10.87,6.51,3.59,41.44,22.87,214500
삼성엔지니어링(주),028050,2012/12,10.89,9.15,14042,168.51,8.15,8.96,6165.08,39257.92,19.69,10.87,6.51,3.59,41.44,22.87,236500
삼성엔지니어링(주),028050,2012/12,10.89,9.15,14042,168.51,8.15,8.96,6165.08,39257.92,19.69,10.87,6.51,3.59,41.44,22.87,242000
삼성엔지니어링(주),028050,2012/12,10.89,9.15,14042,168.51,8.15,8.96,6165.08,39257.92,19.69,10.87,6.51,3.59,41.44,22.87,215000
삼성엔지니어링(주),028050,2012/12,10.89,9.15,14042,168.51,8.15,8.96,6165.08,39257.92,19.69,10.87,6.51,3.59,41.44,22.87,188000
삼성엔지니어링(주),028050,2012/12,10.89,9.15,14042,168.51,8.15,8.96,6165.08,39257.92,19.69,10.87,6.51,3.59,41.44,22.87,179500
삼성엔지니어링(주),028050,2012/12,10.89,9.15,14042,168.51,8.15,8.96,6165.08,39257.92,19.69,10.87,6.51,3.59,41.44,22.87,182500
삼성엔지니어링(주),028050,2012/12,10.89,9.15,14042,168.51,8.15,8.96,6165.08,39257.92,19.69,10.87,6.51,3.59,41.44,22.87,192500
삼성엔지니어링(주),028050,2012/12,10.89,9.15,14042,168.51,8.15,8.96,6165.08,39257.92,19.69,10.87,6.51,3.59,41.44,22.87,192000
삼성엔지니어링(주),028050,2012/12,10.89,9.15,14042,168.51,8.15,8.96,6165.08,39257.92,19.69,10.87,6.51,3.59,41.44,22.87,142500
삼성엔지니어링(주),028050,2012/12,10.89,9.15,14042,168.51,8.15,8.96,6165.08,39257.92,19.69,10.87,6.51,3.59,41.44,22.87,162000
삼성엔지니어링(주),028050,2012/12,10.89,9.15,14042,168.51,8.15,8.96,6165.08,39257.92,19.69,10.87,6.51,3.59,41.44,22.87,165500
삼성엔지니어링(주),028050,2013/12,0,0,-18623,472.97,-3.37,-7.14,-11290,20435.61,0,0,8.49,2.65,0,0,155500
삼성엔지니어링(주),028050,2013/12,0,0,-18623,472.97,-3.37,-7.14,-11290,20435.61,0,0,8.49,2.65,0,0,154000
삼성엔지니어링(주),028050,2013/12,0,0,-18623,472.97,-3.37,-7.14,-11290,20435.61,0,0,8.49,2.65,0,0,130500
삼성엔지니어링(주),028050,2013/12,0,0,-18623,472.97,-3.37,-7.14,-11290,20435.61,0,0,8.49,2.65,0,0,88500
삼성엔지니어링(주),028050,2013/12,0,0,-18623,472.97,-3.37,-7.14,-11290,20435.61,0,0,8.49,2.65,0,0,95700
삼성엔지니어링(주),028050,2013/12,0,0,-18623,472.97,-3.37,-7.14,-11290,20435.61,0,0,8.49,2.65,0,0,74100
삼성엔지니어링(주),028050,2013/12,0,0,-18623,472.97,-3.37,-7.14,-11290,20435.61,0,0,8.49,2.65,0,0,78700
삼성엔지니어링(주),028050,2013/12,0,0,-18623,472.97,-3.37,-7.14,-11290,20435.61,0,0,8.49,2.65,0,0,84200
삼성엔지니어링(주),028050,2013/12,0,0,-18623,472.97,-3.37,-7.14,-11290,20435.61,0,0,8.49,2.65,0,0,82600
삼성엔지니어링(주),028050,2013/12,0,0,-18623,472.97,-3.37,-7.14,-11290,20435.61,0,0,8.49,2.65,0,0,74700
삼성엔지니어링(주),028050,2013/12,0,0,-18623,472.97,-3.37,-7.14,-11290,20435.61,0,0,8.49,2.65,0,0,62900
삼성엔지니어링(주),028050,2013/12,0,0,-18623,472.97,-3.37,-7.14,-11290,20435.61,0,0,8.49,2.65,0,0,66000
삼성엔지니어링(주),028050,2014/12,0,0,-1410,498.87,4.05,-9.26,7424.82,19623.18,0,0,4.48,1.91,11.85,5.05,71700
삼성엔지니어링(주),028050,2014/12,0,0,-1410,498.87,4.05,-9.26,7424.82,19623.18,0,0,4.48,1.91,11.85,5.05,75100
삼성엔지니어링(주),028050,2014/12,0,0,-1410,498.87,4.05,-9.26,7424.82,19623.18,0,0,4.48,1.91,11.85,5.05,71700
삼성엔지니어링(주),028050,2014/12,0,0,-1410,498.87,4.05,-9.26,7424.82,19623.18,0,0,4.48,1.91,11.85,5.05,77300
삼성엔지니어링(주),028050,2014/12,0,0,-1410,498.87,4.05,-9.26,7424.82,19623.18,0,0,4.48,1.91,11.85,5.05,81500
삼성엔지니어링(주),028050,2014/12,0,0,-1410,498.87,4.05,-9.26,7424.82,19623.18,0,0,4.48,1.91,11.85,5.05,80100
삼성엔지니어링(주),028050,2014/12,0,0,-1410,498.87,4.05,-9.26,7424.82,19623.18,0,0,4.48,1.91,11.85,5.05,69600
삼성엔지니어링(주),028050,2014/12,0,0,-1410,498.87,4.05,-9.26,7424.82,19623.18,0,0,4.48,1.91,11.85,5.05,63900
삼성엔지니어링(주),028050,2014/12,0,0,-1410,498.87,4.05,-9.26,7424.82,19623.18,0,0,4.48,1.91,11.85,5.05,60200
삼성엔지니어링(주),028050,2014/12,0,0,-1410,498.87,4.05,-9.26,7424.82,19623.18,0,0,4.48,1.91,11.85,5.05,61600
삼성엔지니어링(주),028050,2014/12,0,0,-1410,498.87,4.05,-9.26,7424.82,19623.18,0,0,4.48,1.91,11.85,5.05,49000
삼성엔지니어링(주),028050,2014/12,0,0,-1410,498.87,4.05,-9.26,7424.82,19623.18,0,0,4.48,1.91,11.85,5.05,37900
삼성엔지니어링(주),028050,2015/12,0,0,-36489,0,-23.1,-34.12,-17092.21,0,0,0,0,0,0,0,38000
삼성엔지니어링(주),028050,2015/12,0,0,-36489,0,-23.1,-34.12,-17092.21,0,0,0,0,0,0,0,42000
삼성엔지니어링(주),028050,2015/12,0,0,-36489,0,-23.1,-34.12,-17092.21,0,0,0,0,0,0,0,38550
삼성엔지니어링(주),028050,2015/12,0,0,-36489,0,-23.1,-34.12,-17092.21,0,0,0,0,0,0,0,38850
삼성엔지니어링(주),028050,2015/12,0,0,-36489,0,-23.1,-34.12,-17092.21,0,0,0,0,0,0,0,37500
삼성엔지니어링(주),028050,2015/12,0,0,-36489,0,-23.1,-34.12,-17092.21,0,0,0,0,0,0,0,31600
삼성엔지니어링(주),028050,2015/12,0,0,-36489,0,-23.1,-34.12,-17092.21,0,0,0,0,0,0,0,29200
삼성엔지니어링(주),028050,2015/12,0,0,-36489,0,-23.1,-34.12,-17092.21,0,0,0,0,0,0,0,26400
삼성엔지니어링(주),028050,2015/12,0,0,-36489,0,-23.1,-34.12,-17092.21,0,0,0,0,0,0,0,30500
삼성엔지니어링(주),028050,2015/12,0,0,-36489,0,-23.1,-34.12,-17092.21,0,0,0,0,0,0,0,18200
삼성엔지니어링(주),028050,2015/12,0,0,-36489,0,-23.1,-34.12,-17092.21,0,0,0,0,0,0,0,15500
삼성엔지니어링(주),028050,2015/12,0,0,-36489,0,-23.1,-34.12,-17092.21,0,0,0,0,0,0,0,14550
삼성엔지니어링(주),028050,2016/12,0,0,-13,411.09,2.37,13.79,1008.4,4622.19,0,0,3.23,1.93,14.83,8.86,12650
삼성엔지니어링(주),028050,2016/12,0,0,-13,411.09,2.37,13.79,1008.4,4622.19,0,0,3.23,1.93,14.83,8.86,9520
삼성엔지니어링(주),028050,2016/12,0,0,-13,411.09,2.37,13.79,1008.4,4622.19,0,0,3.23,1.93,14.83,8.86,10850
삼성엔지니어링(주),028050,2016/12,0,0,-13,411.09,2.37,13.79,1008.4,4622.19,0,0,3.23,1.93,14.83,8.86,12650
삼성엔지니어링(주),028050,2016/12,0,0,-13,411.09,2.37,13.79,1008.4,4622.19,0,0,3.23,1.93,14.83,8.86,9670
삼성엔지니어링(주),028050,2016/12,0,0,-13,411.09,2.37,13.79,1008.4,4622.19,0,0,3.23,1.93,14.83,8.86,10250
삼성엔지니어링(주),028050,2016/12,0,0,-13,411.09,2.37,13.79,1008.4,4622.19,0,0,3.23,1.93,14.83,8.86,10600
삼성엔지니어링(주),028050,2016/12,0,0,-13,411.09,2.37,13.79,1008.4,4622.19,0,0,3.23,1.93,14.83,8.86,11250
삼성엔지니어링(주),028050,2016/12,0,0,-13,411.09,2.37,13.79,1008.4,4622.19,0,0,3.23,1.93,14.83,8.86,10800
삼성엔지니어링(주),028050,2016/12,0,0,-13,411.09,2.37,13.79,1008.4,4622.19,0,0,3.23,1.93,14.83,8.86,9470
삼성엔지니어링(주),028050,2016/12,0,0,-13,411.09,2.37,13.79,1008.4,4622.19,0,0,3.23,1.93,14.83,8.86,9480
삼성엔지니어링(주),028050,2016/12,0,0,-13,411.09,2.37,13.79,1008.4,4622.19,0,0,3.23,1.93,14.83,8.86,10300
삼성엔지니어링(주),028050,2017/12,0,0,-493,427.04,-2.79,-19.98,-1126.11,3706.21,0,0,3.98,2.62,0,0,12600
삼성엔지니어링(주),028050,2017/12,0,0,-493,427.04,-2.79,-19.98,-1126.11,3706.21,0,0,3.98,2.62,0,0,12400
삼성엔지니어링(주),028050,2017/12,0,0,-493,427.04,-2.79,-19.98,-1126.11,3706.21,0,0,3.98,2.62,0,0,12850
삼성엔지니어링(주),028050,2017/12,0,0,-493,427.04,-2.79,-19.98,-1126.11,3706.21,0,0,3.98,2.62,0,0,12200
삼성엔지니어링(주),028050,2017/12,0,0,-493,427.04,-2.79,-19.98,-1126.11,3706.21,0,0,3.98,2.62,0,0,12600
삼성엔지니어링(주),028050,2017/12,0,0,-493,427.04,-2.79,-19.98,-1126.11,3706.21,0,0,3.98,2.62,0,0,11900
삼성엔지니어링(주),028050,2017/12,0,0,-493,427.04,-2.79,-19.98,-1126.11,3706.21,0,0,3.98,2.62,0,0,10200
삼성엔지니어링(주),028050,2017/12,0,0,-493,427.04,-2.79,-19.98,-1126.11,3706.21,0,0,3.98,2.62,0,0,10700
삼성엔지니어링(주),028050,2017/12,0,0,-493,427.04,-2.79,-19.98,-1126.11,3706.21,0,0,3.98,2.62,0,0,11000
삼성엔지니어링(주),028050,2017/12,0,0,-493,427.04,-2.79,-19.98,-1126.11,3706.21,0,0,3.98,2.62,0,0,12200
삼성엔지니어링(주),028050,2017/12,0,0,-493,427.04,-2.79,-19.98,-1126.11,3706.21,0,0,3.98,2.62,0,0,13100
삼성엔지니어링(주),028050,2017/12,0,0,-493,427.04,-2.79,-19.98,-1126.11,3706.21,0,0,3.98,2.62,0,0,12400
삼성엔지니어링(주),028050,2018/12,0,0,140,405.54,-0.1,-4.85,3508.35,3758.62,144.36,88.76,5.39,3.31,5.77,3.55,17500
삼성엔지니어링(주),028050,2018/12,0,0,140,405.54,-0.1,-4.85,3508.35,3758.62,144.36,88.76,5.39,3.31,5.77,3.55,16050
삼성엔지니어링(주),028050,2018/12,0,0,140,405.54,-0.1,-4.85,3508.35,3758.62,144.36,88.76,5.39,3.31,5.77,3.55,18100
삼성엔지니어링(주),028050,2018/12,0,0,140,405.54,-0.1,-4.85,3508.35,3758.62,144.36,88.76,5.39,3.31,5.77,3.55,17950
삼성엔지니어링(주),028050,2018/12,0,0,140,405.54,-0.1,-4.85,3508.35,3758.62,144.36,88.76,5.39,3.31,5.77,3.55,18450
삼성엔지니어링(주),028050,2018/12,0,0,140,405.54,-0.1,-4.85,3508.35,3758.62,144.36,88.76,5.39,3.31,5.77,3.55,15650
삼성엔지니어링(주),028050,2018/12,0,0,140,405.54,-0.1,-4.85,3508.35,3758.62,144.36,88.76,5.39,3.31,5.77,3.55,17000
삼성엔지니어링(주),028050,2018/12,0,0,140,405.54,-0.1,-4.85,3508.35,3758.62,144.36,88.76,5.39,3.31,5.77,3.55,16850
삼성엔지니어링(주),028050,2018/12,0,0,140,405.54,-0.1,-4.85,3508.35,3758.62,144.36,88.76,5.39,3.31,5.77,3.55,19300
삼성엔지니어링(주),028050,2018/12,0,0,140,405.54,-0.1,-4.85,3508.35,3758.62,144.36,88.76,5.39,3.31,5.77,3.55,18250
삼성엔지니어링(주),028050,2018/12,0,0,140,405.54,-0.1,-4.85,3508.35,3758.62,144.36,88.76,5.39,3.31,5.77,3.55,19450
삼성엔지니어링(주),028050,2018/12,0,0,140,405.54,-0.1,-4.85,3508.35,3758.62,144.36,88.76,5.39,3.31,5.77,3.55,17600
삼성엔지니어링(주),028050,2019/12,0,454.77,778,297.56,4.82,12.44,3114.06,4555.32,25.64,18.63,4.38,3.18,6.41,4.66,16750
삼성엔지니어링(주),028050,2019/12,0,454.77,778,297.56,4.82,12.44,3114.06,4555.32,25.64,18.63,4.38,3.18,6.41,4.66,15700
삼성엔지니어링(주),028050,2019/12,0,454.77,778,297.56,4.82,12.44,3114.06,4555.32,25.64,18.63,4.38,3.18,6.41,4.66,16100
삼성엔지니어링(주),028050,2019/12,0,454.77,778,297.56,4.82,12.44,3114.06,4555.32,25.64,18.63,4.38,3.18,6.41,4.66,17050
삼성엔지니어링(주),028050,2019/12,0,454.77,778,297.56,4.82,12.44,3114.06,4555.32,25.64,18.63,4.38,3.18,6.41,4.66,16700
삼성엔지니어링(주),028050,2019/12,0,454.77,778,297.56,4.82,12.44,3114.06,4555.32,25.64,18.63,4.38,3.18,6.41,4.66,17150
삼성엔지니어링(주),028050,2019/12,0,454.77,778,297.56,4.82,12.44,3114.06,4555.32,25.64,18.63,4.38,3.18,6.41,4.66,16450
삼성엔지니어링(주),028050,2019/12,0,454.77,778,297.56,4.82,12.44,3114.06,4555.32,25.64,18.63,4.38,3.18,6.41,4.66,15500
삼성엔지니어링(주),028050,2019/12,0,454.77,778,297.56,4.82,12.44,3114.06,4555.32,25.64,18.63,4.38,3.18,6.41,4.66,16800
삼성엔지니어링(주),028050,2019/12,0,454.77,778,297.56,4.82,12.44,3114.06,4555.32,25.64,18.63,4.38,3.18,6.41,4.66,17800
삼성엔지니어링(주),028050,2019/12,0,454.77,778,297.56,4.82,12.44,3114.06,4555.32,25.64,18.63,4.38,3.18,6.41,4.66,18800
삼성엔지니어링(주),028050,2019/12,0,454.77,778,297.56,4.82,12.44,3114.06,4555.32,25.64,18.63,4.38,3.18,6.41,4.66,19200
삼성엔지니어링(주),028050,2020/12,11.09,52.17,1184,216.6,5.12,4.7,-704.24,5992.46,16.51,5.84,3.26,1.15,0,0,17250
삼성엔지니어링(주),028050,2020/12,11.09,52.17,1184,216.6,5.12,4.7,-704.24,5992.46,16.51,5.84,3.26,1.15,0,0,14100
삼성엔지니어링(주),028050,2020/12,11.09,52.17,1184,216.6,5.12,4.7,-704.24,5992.46,16.51,5.84,3.26,1.15,0,0,10150
삼성엔지니어링(주),028050,2020/12,11.09,52.17,1184,216.6,5.12,4.7,-704.24,5992.46,16.51,5.84,3.26,1.15,0,0,11500
삼성엔지니어링(주),028050,2020/12,11.09,52.17,1184,216.6,5.12,4.7,-704.24,5992.46,16.51,5.84,3.26,1.15,0,0,12100
삼성엔지니어링(주),028050,2020/12,11.09,52.17,1184,216.6,5.12,4.7,-704.24,5992.46,16.51,5.84,3.26,1.15,0,0,12250
삼성엔지니어링(주),028050,2020/12,11.09,52.17,1184,216.6,5.12,4.7,-704.24,5992.46,16.51,5.84,3.26,1.15,0,0,11900
삼성엔지니어링(주),028050,2020/12,11.09,52.17,1184,216.6,5.12,4.7,-704.24,5992.46,16.51,5.84,3.26,1.15,0,0,11300
삼성엔지니어링(주),028050,2020/12,11.09,52.17,1184,216.6,5.12,4.7,-704.24,5992.46,16.51,5.84,3.26,1.15,0,0,10550
삼성엔지니어링(주),028050,2020/12,11.09,52.17,1184,216.6,5.12,4.7,-704.24,5992.46,16.51,5.84,3.26,1.15,0,0,11750
삼성엔지니어링(주),028050,2020/12,11.09,52.17,1184,216.6,5.12,4.7,-704.24,5992.46,16.51,5.84,3.26,1.15,0,0,13650
삼성엔지니어링(주),028050,2020/12,11.09,52.17,1184,216.6,5.12,4.7,-704.24,5992.46,16.51,5.84,3.26,1.15,0,0,13250
삼성엔지니어링(주),028050,2021/12,12.53,-23.67,904,205.5,5.68,1.3,979.92,6782.58,31.59,13.17,4.21,1.75,29.14,12.14,12350
삼성엔지니어링(주),028050,2021/12,12.53,-23.67,904,205.5,5.68,1.3,979.92,6782.58,31.59,13.17,4.21,1.75,29.14,12.14,12900
삼성엔지니어링(주),028050,2021/12,12.53,-23.67,904,205.5,5.68,1.3,979.92,6782.58,31.59,13.17,4.21,1.75,29.14,12.14,14000
삼성엔지니어링(주),028050,2021/12,12.53,-23.67,904,205.5,5.68,1.3,979.92,6782.58,31.59,13.17,4.21,1.75,29.14,12.14,17350
삼성엔지니어링(주),028050,2021/12,12.53,-23.67,904,205.5,5.68,1.3,979.92,6782.58,31.59,13.17,4.21,1.75,29.14,12.14,18900
