회사명,거래소코드,회계년도,정상영업이익증가율(IFRS),순이익증가율(IFRS),1주당순이익(IFRS)(원),부채비율(IFRS),매출액정상영업이익률(IFRS),매출액증가율(IFRS)
(주)풍산,103140,2015/06,3.79,-17.33,1163,115.47,5.01,-3.21
(주)풍산,103140,2016/06,60.44,72.21,2002,96.76,8.61,-6.72
(주)풍산,103140,2017/06,40.83,90.6,3817,84.29,10.73,13.06
(주)풍산,103140,2018/06,-46.14,-46.01,2061,85.37,5.73,0.76
(주)풍산,103140,2019/06,-51.89,-77.91,455,71.71,3.33,-17.11
(주)풍산,103140,2020/06,1.67,-44.85,251,60.38,3.49,-2.99
(주)풍산,103140,2021/06,280.26,1693.86,4504,65.95,10.01,32.51
(주)풍산,103140,2022/06,9.81,-11.96,4045,80.79,7.66,43.54
(주)하나금융지주,086790,2007/06,,,,,,
(주)하나금융지주,086790,2008/06,,,,,,
(주)하나금융지주,086790,2009/06,,,,,,
(주)하나금융지주,086790,2010/06,,,,,,
(주)하나금융지주,086790,2011/06,,,,,,
(주)하나금융지주,086790,2012/06,,,,,,
(주)하나금융지주,086790,2013/06,,,,,,
(주)하나금융지주,086790,2014/06,,,,,,
(주)하나금융지주,086790,2015/06,,,,,,
(주)하나금융지주,086790,2016/06,,,,,,
(주)하나금융지주,086790,2017/06,,,,,,
(주)하나금융지주,086790,2018/06,,,,,,
(주)하나금융지주,086790,2019/06,,,,,,
(주)하나금융지주,086790,2020/06,,,,,,
(주)하나금융지주,086790,2021/06,,,,,,
(주)하나금융지주,086790,2022/06,,,,,,
(주)하나투어,039130,2007/06,0,0,1220,71.65,17.99,0
(주)하나투어,039130,2008/06,-24.3,-32.56,824,78.38,12.37,10.07
(주)하나투어,039130,2009/06,-99.76,0,-208,66.43,0.05,-40.65
(주)하나투어,039130,2010/06,44539.71,0,1001,93.51,13.95,60.85
(주)하나투어,039130,2011/06,-15.77,-14.04,865,107.8,10.25,14.58
(주)하나투어,039130,2012/06,37.69,38.77,1205,105.06,13.02,8.45
(주)하나투어,039130,2013/06,9.2,22.9,1423,95.43,12.13,17.2
(주)하나투어,039130,2014/06,-14.29,-10.47,1271,93.38,9.57,8.64
(주)하나투어,039130,2015/06,47.12,32.29,1736,91.72,11.77,19.56
(주)하나투어,039130,2016/06,-45.86,-49.69,871,129.88,6.15,3.72
(주)하나투어,039130,2017/06,109.91,-84.3,137,148.62,11.27,14.46
(주)하나투어,039130,2018/06,-27.82,848.44,1295,138.54,6.22,30.7
(주)하나투어,039130,2019/06,-32.24,0.23,1298,146.74,4.54,-7.13
(주)하나투어,039130,2020/06,0,0,-3217,94.88,-51.95,-73.94
(주)하나투어,039130,2021/06,0,0,-3886,193.97,-1013.56,-93
(주)하나투어,039130,2022/06,0,0,-4096,76.38,-433.12,162.35
(주)하이브,352820,2020/06,,,,,,
(주)하이브,352820,2021/06,0,0,618,50.48,13.21,0
(주)하이브,352820,2022/06,-78.81,400.16,2672,47.83,2.21,26.5
(주)한샘,009240,2007/06,0,0,321,66.97,1.97,0
(주)한샘,009240,2008/06,266.92,98.99,638,63.46,6.98,3.41
(주)한샘,009240,2009/06,-24.03,-20.13,524,77.98,4.71,12.6
(주)한샘,009240,2010/06,34.73,29.96,697,72,5.2,21.86
(주)한샘,009240,2011/06,61.62,30.66,1055,73.68,7.33,14.77
(주)한샘,009240,2012/06,-9.14,-4.13,912,79.56,6.12,8.71
(주)한샘,009240,2013/06,61.95,63.44,1552,95.87,8.4,18.14
(주)한샘,009240,2014/06,31,31.05,2028,80.49,7.9,39.29
(주)한샘,009240,2015/06,42.16,35.64,2751,80.36,8.62,30.27
(주)한샘,009240,2016/06,-9.62,-4.67,2623,68.16,7.04,10.6
(주)한샘,009240,2017/06,22.8,25.8,3346,97.5,7.54,14.61
(주)한샘,009240,2018/06,-39.66,-38.11,2094,71.77,4.69,-2.91
(주)한샘,009240,2019/06,-21.64,-28.65,1494,77.87,4.25,-13.5
(주)한샘,009240,2020/06,31.56,48.91,2237,81.44,5.41,3.22
(주)한샘,009240,2021/06,9.56,7.94,2453,73,5.49,8.14
(주)한샘,009240,2022/06,-75.11,-53.53,1176,88,1.57,-12.8
(주)한섬,020000,2007/06,0,0,777,20.25,16.8,0
(주)한섬,020000,2008/06,1.58,234.41,3142,12.98,16.11,5.9
(주)한섬,020000,2009/06,4.73,-71.31,920,10.69,14.74,14.51
(주)한섬,020000,2010/06,27.32,63.96,1478,13.77,16.07,16.78
(주)한섬,020000,2011/06,41.95,-1.86,1482,13.01,20.2,12.88
(주)한섬,020000,2012/06,-16.47,-4.13,1420,11.1,15.98,5.59
(주)한섬,020000,2013/06,-33.43,-21.46,1116,9.62,12.08,-11.91
(주)한섬,020000,2014/06,-21.32,-14.96,949,10.69,8.72,9.01
(주)한섬,020000,2015/06,19.2,110.88,2001,12.81,8.91,16.58
(주)한섬,020000,2016/06,37.62,-40.22,1196,11.04,10.36,18.44
(주)한섬,020000,2017/06,8.99,-1.59,1177,28.09,10.09,11.87
(주)한섬,020000,2018/06,-12.97,18.8,1398,22.47,8.71,0.86
(주)한섬,020000,2019/06,17.24,-16.2,1171,13.34,8.85,15.37
(주)한섬,020000,2020/06,21.9,35.31,1585,23.57,8.16,32.19
(주)한섬,020000,2021/06,56.64,50.41,2385,24.33,10.85,17.8
(주)한섬,020000,2022/06,27.01,17.76,2808,34.03,11.9,15.8
(주)한솔케미칼,014680,2007/06,0,0,291,55.1,5.37,0
(주)한솔케미칼,014680,2008/06,25.98,-15.13,255,72.95,5.63,20.11
(주)한솔케미칼,014680,2009/06,106.94,225.61,836,65.04,11.73,-0.66
(주)한솔케미칼,014680,2010/06,5.76,5.94,940,77,10.35,19.87
(주)한솔케미칼,014680,2011/06,37.9,17.19,1099,87.36,11.71,21.89
(주)한솔케미칼,014680,2012/06,4.22,131.8,2532,105.39,11.13,9.61
(주)한솔케미칼,014680,2013/06,-19.93,-52.34,1104,95.82,9.54,-6.59
(주)한솔케미칼,014680,2014/06,-2.98,-13.73,953,83.86,9.27,-0.13
(주)한솔케미칼,014680,2015/06,71.28,75.74,1674,89.29,15.17,4.69
(주)한솔케미칼,014680,2016/06,50.03,52.36,2550,88.7,20.68,10.02
(주)한솔케미칼,014680,2017/06,-4.67,-12.8,2224,85.34,18.73,5.29
(주)한솔케미칼,014680,2018/06,38.87,41.14,3139,90.27,22.05,17.93
(주)한솔케미칼,014680,2019/06,16.51,17.15,3677,90.08,25.39,1.19
(주)한솔케미칼,014680,2020/06,20.58,40,5148,59.83,27.66,10.7
(주)한솔케미칼,014680,2021/06,49.78,30.84,6714,61.03,33.21,24.74
(주)한솔케미칼,014680,2022/06,-0.44,2.6,6895,52.03,27.6,19.8
(주)한진칼,180640,2014/06,,,,,,
(주)한진칼,180640,2015/06,0,0,132,24.99,69.23,0
(주)한진칼,180640,2016/06,94.31,275.45,471,29.44,81.42,65.22
(주)한진칼,180640,2017/06,0.62,-1.98,416,38.17,82.13,-0.26
(주)한진칼,180640,2018/06,1.54,7.66,447,21.42,81.54,2.28
(주)한진칼,180640,2019/06,9.02,8.98,488,28.3,80.26,10.76
(주)한진칼,180640,2020/06,-47.35,-49.64,246,19.05,65.25,-35.24
(주)한진칼,180640,2021/06,-53.85,0,-1250,59.31,51,-40.95
(주)한진칼,180640,2022/06,63.65,0,5997,53.76,61.88,34.85
(주)한화,000880,2007/06,0,0,1765,244.09,3.15,0
(주)한화,000880,2008/06,129.79,35.35,2389,236.86,4.39,64.89
(주)한화,000880,2009/06,19.21,107.81,4935,159.05,6.15,-14.9
(주)한화,000880,2010/06,-0.42,-38.97,3011,120.93,5.35,14.55
(주)한화,000880,2011/06,-51.84,-65.85,1029,126.53,2.45,5.16
(주)한화,000880,2012/06,-2.64,-1.9,1008,139.81,2.27,4.95
(주)한화,000880,2013/06,-9.73,-25.87,747,143.45,2.31,-11.21
(주)한화,000880,2014/06,-25.94,12.61,842,141.52,1.71,0.22
(주)한화,000880,2015/06,56.94,-0.91,834,188.66,2.66,0.8
(주)한화,000880,2016/06,96.65,124.74,1875,178.4,5.13,1.94
(주)한화,000880,2017/06,6.57,21.56,2175,131.77,6.03,-9.36
(주)한화,000880,2018/06,22.76,-15.56,1828,139.82,7.3,1.43
(주)한화,000880,2019/06,-63.9,-80.07,301,147.31,3.15,-16.39
(주)한화,000880,2020/06,7.89,138.31,832,139.72,3.38,0.76
(주)한화,000880,2021/06,42.65,-2.88,660,132.43,4.89,-1.44
(주)한화,000880,2022/06,-49.98,6.89,705,139.27,2.97,-17.85
(주)현대미포조선,010620,2007/06,0,0,19557,129.16,12.73,0
(주)현대미포조선,010620,2008/06,59.76,-26.35,14456,191.28,16.08,26.49
(주)현대미포조선,010620,2009/06,-36.54,-27.14,10533,181.76,8.68,17.55
(주)현대미포조선,010620,2010/06,65.02,33.45,13958,113.23,16.86,-15.06
(주)현대미포조선,010620,2011/06,-22.74,-19,11219,71.31,10.31,26.39
(주)현대미포조선,010620,2012/06,-68.6,-65.28,3896,65.11,3.57,-9.43
(주)현대미포조선,010620,2013/06,0,0,-3820,59.94,-2.09,-18.55
(주)현대미포조선,010620,2014/06,0,0,-11455,99.47,-19.92,-0.17
(주)현대미포조선,010620,2015/06,0,0,842,173.29,0.62,14.74
(주)현대미포조선,010620,2016/06,774.55,803.28,7528,126.54,5.6,-2.53
(주)현대미포조선,010620,2017/06,-24.24,11.34,8382,80.62,5.3,-19.95
(주)현대미포조선,010620,2018/06,-58.23,-69.81,2531,71.18,2.91,-23.83
(주)현대미포조선,010620,2019/06,28.09,-41,747,47.22,2.65,40.76
(주)현대미포조선,010620,2020/06,-5.73,39.08,1038,51.62,2.56,-2.61
(주)현대미포조선,010620,2021/06,0,0,-3129,67.46,-13.44,-7.23
(주)현대미포조선,010620,2022/06,0,0,313,103.31,-3.49,29.44
(주)현대백화점,069960,2007/06,0,0,4623,55.66,23.23,0
(주)현대백화점,069960,2008/06,15.73,20.34,5560,55.76,26.05,3.2
(주)현대백화점,069960,2009/06,4.26,5.7,5892,62.85,26.44,2.73
(주)현대백화점,069960,2010/06,11.82,10.01,6481,47.22,28.85,2.47
(주)현대백화점,069960,2011/06,20.4,-17.42,5352,52.99,33.39,4.05
(주)현대백화점,069960,2012/06,8.65,2.6,5394,62.34,30.73,18.05
(주)현대백화점,069960,2013/06,0.59,7.69,5809,54.06,28.27,9.35
(주)현대백화점,069960,2014/06,-16.66,-15.05,4934,45.46,23.89,-1.39
(주)현대백화점,069960,2015/06,-10.38,-11.37,4406,44.92,21.15,1.23
(주)현대백화점,069960,2016/06,6.45,7.22,4739,55.11,18.45,22
(주)현대백화점,069960,2017/06,12.65,10.5,5286,47.48,20.55,1.15
(주)현대백화점,069960,2018/06,-10.7,-8.15,4860,55.68,18.89,-2.83
(주)현대백화점,069960,2019/06,-10.6,-11.38,4307,51.32,16.65,1.44
(주)현대백화점,069960,2020/06,-75.71,-64,1571,66.83,4.76,-15
(주)현대백화점,069960,2021/06,214.55,126.53,3613,74.75,11.62,28.79
(주)현대백화점,069960,2022/06,48.7,37.64,4989,84.25,15.74,9.77
(주)현대지에프홀딩스,005440,2007/06,0,0,2810,36.97,4.23,0
(주)현대지에프홀딩스,005440,2008/06,22.72,166.36,7512,33.52,5.05,2.95
(주)현대지에프홀딩스,005440,2009/06,-26.22,-40.73,4467,17.68,5.02,-25.77
(주)현대지에프홀딩스,005440,2010/06,20.98,59.5,733,18.96,7.4,-17.94
(주)현대지에프홀딩스,005440,2011/06,138.22,-34.27,300,21.82,9.13,92.92
(주)현대지에프홀딩스,005440,2012/06,26.61,24.75,362,27.54,5.56,107.98
(주)현대지에프홀딩스,005440,2013/06,-5.9,-4.13,346,26.66,4.78,9.57
(주)현대지에프홀딩스,005440,2014/06,6.46,5.34,364,26.58,4.75,6.92
(주)현대지에프홀딩스,005440,2015/06,11.63,9.65,399,24.17,4.87,8.93
(주)현대지에프홀딩스,005440,2016/06,1.93,0.96,403,23.22,4.57,8.59
(주)현대지에프홀딩스,005440,2017/06,1.15,0.43,405,21.64,4.81,-3.83
(주)현대지에프홀딩스,005440,2018/06,6.39,8.16,438,26.55,5.05,1.41
(주)현대지에프홀딩스,005440,2019/06,-13.07,10.96,485,22.76,4.39,0.01
(주)현대지에프홀딩스,005440,2020/06,-25.63,-23.03,374,21.47,3.36,-2.87
(주)현대지에프홀딩스,005440,2021/06,9.29,133.97,875,25.59,3.36,9.34
(주)현대지에프홀딩스,005440,2022/06,37.76,-45.68,475,24.62,4.16,11.05
(주)현대홈쇼핑,057050,2010/06,,,,,,
(주)현대홈쇼핑,057050,2011/06,0,0,6416,34.83,23.04,0
(주)현대홈쇼핑,057050,2012/06,-0.77,12.32,7207,49.08,21.13,8.2
(주)현대홈쇼핑,057050,2013/06,-14.21,41.39,10190,24.15,17.97,0.9
(주)현대홈쇼핑,057050,2014/06,8.8,-36.32,6489,26.15,18.41,6.18
(주)현대홈쇼핑,057050,2015/06,-28.41,-35.06,4270,46.01,12.82,2.8
(주)현대홈쇼핑,057050,2016/06,37.48,31.04,5595,28.82,16.05,9.81
(주)현대홈쇼핑,057050,2017/06,10.56,11.92,6340,25.08,16.31,8.8
(주)현대홈쇼핑,057050,2018/06,-4.12,5.59,6701,21.98,16.35,-4.36
(주)현대홈쇼핑,057050,2019/06,8.69,-2.65,6523,19.13,16.95,4.84
(주)현대홈쇼핑,057050,2020/06,-10.74,-12.15,5812,20.24,14.69,3.04
(주)현대홈쇼핑,057050,2021/06,-9.65,-9.07,5320,18.09,13,2.08
(주)현대홈쇼핑,057050,2022/06,-10.83,-12.78,4640,27.93,11.46,1.19
(주)호텔신라,008770,2007/06,0,0,196,50.3,4.51,0
(주)호텔신라,008770,2008/06,163.43,135.45,463,94.06,7.94,49.76
(주)호텔신라,008770,2009/06,-15.38,-35.48,298,123.43,4.11,63.33
(주)호텔신라,008770,2010/06,64.49,115.99,641,105.59,5.86,15.53
(주)호텔신라,008770,2011/06,-29.76,-30.77,442,119.22,3.54,16.31
(주)호텔신라,008770,2012/06,163.07,245.36,1525,130.88,6.88,35.18
(주)호텔신라,008770,2013/06,-41.18,0,-118,155.42,4.19,-3.4
(주)호텔신라,008770,2014/06,31.25,0,879,165.21,4.32,27.32
(주)호텔신라,008770,2015/06,67.38,79.77,1581,169.28,6.35,13.81
(주)호텔신라,008770,2016/06,-37.99,-34.16,1066,184.11,3.66,7.75
(주)호텔신라,008770,2017/06,-33.12,-46.53,578,174.65,2.38,2.78
(주)호텔신라,008770,2018/06,199.12,294.89,2285,159.73,6.46,10.24
(주)호텔신라,008770,2019/06,27.6,9.08,2493,251.59,6.94,18.74
(주)호텔신라,008770,2020/06,0,0,-2812,229.23,-8.52,-40.52
(주)호텔신라,008770,2021/06,0,0,805,261.71,3.95,17.99
(주)호텔신라,008770,2022/06,-33.88,-56.6,349,289.86,1.94,34.73
(주)화승엔터프라이즈,241590,2016/06,,,,,,
(주)화승엔터프라이즈,241590,2017/06,0,0,525,4.09,96.36,0
(주)화승엔터프라이즈,241590,2018/06,-52.18,-45.13,128,6.86,91.78,-49.8
(주)화승엔터프라이즈,241590,2019/06,-99.14,-92.16,10,12.16,6.76,-88.26
(주)화승엔터프라이즈,241590,2020/06,0,4.75,11,7.87,-9.95,14.82
(주)화승엔터프라이즈,241590,2021/06,0,98.46,21,10.34,20.58,76.77
(주)화승엔터프라이즈,241590,2022/06,0,446.69,114,10.87,-35.64,-36.68
(주)효성,004800,2007/06,0,0,2860,168.99,4.16,0
(주)효성,004800,2008/06,59.13,-22.22,2225,191.59,5.48,20.88
(주)효성,004800,2009/06,44.61,32.85,2955,142.67,7.7,2.99
(주)효성,004800,2010/06,0,0,0,0,0,0
(주)효성,004800,2011/06,0,0,6357,169.96,7.23,0
(주)효성,004800,2012/06,0,0,0,0,0,0
(주)효성,004800,2013/06,0,0,0,0,0,0
(주)효성,004800,2014/06,0,0,0,0,0,0
(주)효성,004800,2015/06,0,0,0,0,0,0
(주)효성,004800,2016/06,0,0,0,0,0,0
(주)효성,004800,2017/06,0,0,0,0,0,0
(주)효성,004800,2018/06,0,0,0,0,0,0
(주)효성,004800,2019/06,0,0,0,0,0,0
(주)효성,004800,2020/06,0,0,0,0,0,0
(주)효성,004800,2021/06,0,0,0,0,0,0
(주)효성,004800,2022/06,-67.83,-64.04,3900,18.69,14.99,0.07
(주)후성,093370,2007/06,,,,,,
(주)후성,093370,2008/06,0,0,177,147.48,8.72,0
(주)후성,093370,2009/06,-71.19,-43.49,90,92.4,2.94,-14.56
(주)후성,093370,2010/06,74.87,-63.64,32,104.06,4.14,24.17
(주)후성,093370,2011/06,468.14,438.58,171,128.54,15.56,51.13
(주)후성,093370,2012/06,45.24,51.09,258,102.41,26.93,-16.08
(주)후성,093370,2013/06,0,0,-65,102.45,-7.29,-8.64
(주)후성,093370,2014/06,0,0,-57,124.71,-6.24,-8.99
(주)후성,093370,2015/06,0,0,87,258.16,7.67,5
(주)후성,093370,2016/06,134.15,109.87,177,142.25,15.39,16.59
(주)후성,093370,2017/06,22.64,-8.28,153,75.4,17.39,8.57
(주)후성,093370,2018/06,35.12,50.01,229,66.42,20.65,13.76
(주)후성,093370,2019/06,-50.9,-53.47,106,88.68,11.23,-9.72
(주)후성,093370,2020/06,-42.96,-50.09,53,80.44,6.92,-7.46
(주)후성,093370,2021/06,143.93,231.64,176,70.78,14.64,15.39
(주)후성,093370,2022/06,168.51,98.1,349,43.31,25.5,54.14
(주)휠라홀딩스,081660,2009/06,,,,,,
(주)휠라홀딩스,081660,2010/06,0,0,0,90.51,13.49,0
(주)휠라홀딩스,081660,2011/06,6.62,-16.84,0,74.09,13.24,8.65
(주)휠라홀딩스,081660,2012/06,2.5,2.78,2182,102.71,13.98,-2.96
(주)휠라홀딩스,081660,2013/06,-54.19,-26.63,1537,85.55,6.91,-7.28
(주)휠라홀딩스,081660,2014/06,-15.34,-63.7,545,78.58,5.82,0.49
(주)휠라홀딩스,081660,2015/06,-61.87,-42.61,290,75.91,2.44,-9.12
(주)휠라홀딩스,081660,2016/06,0,0,-355,93.6,-5.17,-15.66
(주)휠라홀딩스,081660,2017/06,0,0,-273,100.51,-2.06,6.65
(주)휠라홀딩스,081660,2018/06,0,0,493,73.07,11.41,44.9
(주)휠라홀딩스,081660,2019/06,106.92,35.04,665,77.88,18.44,28.05
(주)휠라홀딩스,081660,2020/06,0,0,-143,36.06,-1980.26,-99.93
(주)휠라홀딩스,081660,2021/06,0,0,1628,49.56,95.95,52476.33
(주)휠라홀딩스,081660,2022/06,5.26,-6.02,1530,53.91,95.49,5.78
DB손해보험(주),005830,2007/09,,,,,,
DB손해보험(주),005830,2008/09,,,,,,
DB손해보험(주),005830,2009/09,,,,,,
DB손해보험(주),005830,2010/09,,,,,,
DB손해보험(주),005830,2011/09,,,,,,
DB손해보험(주),005830,2012/09,,,,,,
DB손해보험(주),005830,2013/09,,,,,,
DB손해보험(주),005830,2015/06,,,,,,
DB손해보험(주),005830,2016/06,,,,,,
DB손해보험(주),005830,2017/06,,,,,,
DB손해보험(주),005830,2018/06,,,,,,
DB손해보험(주),005830,2019/06,,,,,,
DB손해보험(주),005830,2020/06,,,,,,
DB손해보험(주),005830,2021/06,,,,,,
DB손해보험(주),005830,2022/06,,,,,,
HD현대(주),267250,2017/06,,,,,,
HD현대(주),267250,2018/06,0,0,20115,39.74,70.29,0
HD현대(주),267250,2019/06,-25.05,-30.44,13992,50.11,69.87,-24.59
HD현대(주),267250,2020/06,-2.18,0.53,14359,38.27,78.02,-12.41
HD현대(주),267250,2021/06,-9.3,137.66,6917,43.53,95.47,-25.87
HD현대(주),267250,2022/06,18.9,-53.59,3210,50.27,95.5,18.86
KG스틸(주),016380,2007/06,0,0,-367,199.28,1.1,0
KG스틸(주),016380,2008/06,552.76,0,4857,186.99,5.62,27.67
KG스틸(주),016380,2009/06,0,0,-1631,198.95,-5.64,-11.01
KG스틸(주),016380,2010/06,0,0,480,186.68,6.4,34.94
KG스틸(주),016380,2011/06,-29.31,0,-312,210.75,3.83,18.07
KG스틸(주),016380,2012/06,-93.47,0,-169,250.47,0.27,-6.9
KG스틸(주),016380,2013/06,257.72,0,-1696,271.84,1.08,-11.28
KG스틸(주),016380,2014/06,0,0,-2655,265.3,-3.2,-8.15
KG스틸(주),016380,2015/06,0,0,-2967,5221.84,3.49,-46.29
KG스틸(주),016380,2016/06,153.05,0,-994,1040.01,9.65,-8.43
KG스틸(주),016380,2017/06,-79.83,0,-603,1852.14,1.67,16.55
KG스틸(주),016380,2018/06,0,0,-4323,2235.17,-2.84,-3
KG스틸(주),016380,2019/06,0,0,-3219,4812,-2.04,1.83
KG스틸(주),016380,2020/06,0,0,231,152.05,4.63,13.85
KG스틸(주),016380,2021/06,176.39,238.29,782,136.44,9.12,40.33
KG스틸(주),016380,2022/06,64.25,67.77,1312,131.13,10.55,42.01
LG이노텍(주),011070,2008/06,,,,,,
LG이노텍(주),011070,2009/06,0,0,3319,89.99,2.58,0
LG이노텍(주),011070,2010/06,319.46,322.48,9533,169.62,5.56,94.84
LG이노텍(주),011070,2011/06,0,0,-1374,190.52,-0.83,32.95
LG이노텍(주),011070,2012/06,0,0,928,240.2,0.42,11.86
LG이노텍(주),011070,2013/06,137.53,0,-376,258.7,0.86,15.65
LG이노텍(주),011070,2014/06,207.81,0,-371,173.92,2.75,-4.08
LG이노텍(주),011070,2015/06,41.14,0,1344,137.47,3.72,4.54
LG이노텍(주),011070,2016/06,0,0,-1543,132.6,-3,-23.23
LG이노텍(주),011070,2017/06,0,0,2678,135.34,3,31.28
LG이노텍(주),011070,2018/06,0,-99.45,15,172.6,-0.55,8.19
LG이노텍(주),011070,2019/06,0,0,-2716,163.93,-1.64,-7.9
LG이노텍(주),011070,2020/06,0,0,4033,146.41,4.65,23.83
LG이노텍(주),011070,2021/06,187.53,305.76,16363,129.54,8.72,53.32
LG이노텍(주),011070,2022/06,17.5,4.27,17061,118.43,7.28,40.73
LS일렉트릭(주),010120,2007/06,0,0,1817,129.45,11.47,0
LS일렉트릭(주),010120,2008/06,-3.71,-19.22,1468,100.26,10.11,9.26
LS일렉트릭(주),010120,2009/06,8.68,10.64,1660,111.07,10.81,1.62
LS일렉트릭(주),010120,2010/06,-3.84,17.33,1948,105.24,9.92,4.85
LS일렉트릭(주),010120,2011/06,-14.66,-40.71,1155,110.96,8.8,-3.8
LS일렉트릭(주),010120,2012/06,41.23,64.03,0,126.37,10.99,13.08
LS일렉트릭(주),010120,2013/06,-3.52,-38.54,0,137.59,9.8,8.11
LS일렉트릭(주),010120,2014/06,-22.45,29.67,0,123.58,7.14,6.5
LS일렉트릭(주),010120,2015/06,-6.65,-39.21,0,117.37,7.23,-7.83
LS일렉트릭(주),010120,2016/06,-6.13,18.83,0,109.92,7.03,-3.37
LS일렉트릭(주),010120,2017/06,28.63,46.17,1594,108.56,8.18,10.43
LS일렉트릭(주),010120,2018/06,47.03,50.85,2405,91.88,10.88,10.56
LS일렉트릭(주),010120,2019/06,-38.91,-30.19,1679,78.89,7.9,-15.83
LS일렉트릭(주),010120,2020/06,8.97,-13.55,1451,80.28,7.19,19.68
LS일렉트릭(주),010120,2021/06,-32.25,-19.03,1175,84.52,5.41,-9.98
LS일렉트릭(주),010120,2022/06,57.07,3.47,1215,82.87,6.79,25.16
SK이노베이션(주),096770,2008/06,,,,,,
SK이노베이션(주),096770,2009/06,0,0,5920,184.53,4.84,0
SK이노베이션(주),096770,2010/06,13.75,24.62,7296,139.91,4.36,26.25
SK이노베이션(주),096770,2011/06,-61.26,-58.34,3032,19.78,44.76,-96.22
SK이노베이션(주),096770,2012/06,185.97,209.71,9391,15.77,64.6,98.14
SK이노베이션(주),096770,2013/06,-80.28,-78.31,2036,7.4,26.16,-51.29
SK이노베이션(주),096770,2014/06,58.6,25.87,2563,10.2,35.61,16.51
SK이노베이션(주),096770,2015/06,-90.78,0,-509,11.85,4.93,-33.38
SK이노베이션(주),096770,2016/06,328,0,-734,10.62,19.16,10.13
SK이노베이션(주),096770,2017/06,325.47,0,5166,11.09,46.46,75.44
SK이노베이션(주),096770,2018/06,179.04,209.37,16090,13.8,68.37,89.61
SK이노베이션(주),096770,2019/06,-7.47,-11.87,14883,20.93,63.3,-0.06
SK이노베이션(주),096770,2020/06,4.09,9.96,16919,24.2,55.69,18.3
SK이노베이션(주),096770,2021/06,-57.6,-42.33,9960,32.9,28.17,-16.18
SK이노베이션(주),096770,2022/06,-19.66,-56.71,4272,18.86,42.42,-46.64
고려아연(주),010130,2007/06,0,0,14291,58.98,22.45,0
고려아연(주),010130,2008/06,-3.67,-26.57,10452,56.71,21.19,2.1
고려아연(주),010130,2009/06,-35.99,0.92,10548,15.77,15.78,-14.08
고려아연(주),010130,2010/06,58.76,34.41,14178,20.35,17.79,40.82
고려아연(주),010130,2011/06,42.24,32.07,18725,22.2,17.09,48.08
고려아연(주),010130,2012/06,13.35,4.4,19549,14.08,18.28,6
고려아연(주),010130,2013/06,-32.78,-31.63,13366,17.12,14.29,-14.06
고려아연(주),010130,2014/06,-3.59,-7.74,12331,15.98,14.47,-4.73
고려아연(주),010130,2015/06,13.28,24.71,15378,11.07,16.78,-2.33
고려아연(주),010130,2016/06,0.57,-0.67,15276,9.46,14.19,18.94
고려아연(주),010130,2017/06,25.4,10.5,16880,9.79,15.61,13.94
고려아연(주),010130,2018/06,-19.24,-13.66,14575,9.03,12.27,2.74
고려아연(주),010130,2019/06,11.52,20.43,17553,11.29,14.94,-8.38
고려아연(주),010130,2020/06,-4.28,-16,14743,10.17,14.17,0.96
고려아연(주),010130,2021/06,24.36,46.14,21546,12.95,13.03,35.22
고려아연(주),010130,2022/06,24.59,6.97,23048,19.36,14.7,10.42
그랜드코리아레저(주),114090,2010/06,,,,,,
그랜드코리아레저(주),114090,2011/06,0,0,241,77.11,25.98,0
그랜드코리아레저(주),114090,2012/06,13.77,299.91,964,63.95,29.04,1.75
그랜드코리아레저(주),114090,2013/06,6.64,7.99,1040,59.63,31.99,-3.18
그랜드코리아레저(주),114090,2014/06,-20.02,-27.26,758,41.35,26.49,-3.41
그랜드코리아레저(주),114090,2015/06,3.64,8.19,820,42.98,25.91,5.97
그랜드코리아레저(주),114090,2016/06,4.69,3.45,848,37.59,27.68,-2.04
그랜드코리아레저(주),114090,2017/06,-33.19,-37.16,533,34.06,20.9,-11.52
그랜드코리아레저(주),114090,2018/06,34.54,35.11,720,32.3,27.76,1.32
그랜드코리아레저(주),114090,2019/06,-35.42,-36.67,456,57.9,18.84,-4.84
그랜드코리아레저(주),114090,2020/06,0,0,-142,46.67,-3.83,-40.51
그랜드코리아레저(주),114090,2021/06,0,0,-913,46.74,-193.1,-71.62
그랜드코리아레저(주),114090,2022/06,0,0,-311,41.28,-25.8,148.22
금호석유화학(주),011780,2007/06,0,0,3194,212.54,7.61,0
금호석유화학(주),011780,2008/06,98.17,29.96,4151,249.56,10.49,43.64
금호석유화학(주),011780,2009/06,-63.21,0,-7604,254.08,4.56,-15.26
금호석유화학(주),011780,2010/06,186.76,0,7036,363.26,8.8,48.36
금호석유화학(주),011780,2011/06,170.84,106.13,14503,319.78,16.5,44.55
금호석유화학(주),011780,2012/06,-65.42,-71.11,3340,214.71,5.73,-0.5
금호석유화학(주),011780,2013/06,-5.22,-29.83,2343,175.13,6.36,-14.6
금호석유화학(주),011780,2014/06,-41.17,-13.8,2020,169.79,4.33,-13.52
금호석유화학(주),011780,2015/06,11.48,21.53,2186,181.31,5.69,-15.17
금호석유화학(주),011780,2016/06,-0.21,1.5,2219,161.89,6.31,-10.08
금호석유화학(주),011780,2017/06,-9.95,10.72,2457,156.46,4.14,37.22
